date,Outflows_cmd
2/22/2014,3291133.425
2/23/2014,2206811.143
2/24/2014,2189685.114
2/25/2014,2883069.09
2/26/2014,3163544.51
2/27/2014,2279939.286
2/28/2014,3989435.017
3/1/2014,4121452.234
3/2/2014,4731383.518
3/3/2014,8794044.54
3/4/2014,8408023.851
3/5/2014,6431141.878
3/6/2014,2704322.28
3/7/2014,902786.3766
3/8/2014,2242751.337
3/9/2014,2270201.915
3/10/2014,4435837.192
3/11/2014,5979381.703
3/12/2014,6321437.43
3/13/2014,7883575.917
3/14/2014,7881398.465
3/15/2014,8796980.431
3/16/2014,7115228.866
3/17/2014,2841257.113
3/18/2014,3088483.572
3/19/2014,4780045.905
3/20/2014,7956190.279
3/21/2014,10928290.25
3/22/2014,11543310.41
3/23/2014,10362544.12
3/24/2014,7076548.507
3/25/2014,1169463.111
3/26/2014,911324.9252
3/27/2014,3021961.183
3/28/2014,2083846.256
3/29/2014,638556.2176
3/30/2014,3692616.472
3/31/2014,7707349.08
4/1/2014,7851476.846
4/2/2014,9565082.825
4/3/2014,10005001.57
4/4/2014,10150523.89
4/5/2014,9071633.002
4/6/2014,7848271.832
4/7/2014,7627150.333
4/8/2014,7210351.723
4/9/2014,6337780.556
4/10/2014,9132993.117
4/11/2014,11503798.22
4/12/2014,10059144.29
4/13/2014,8527000.82
4/14/2014,4908075.203
4/15/2014,3099835.683
4/16/2014,3481672.728
4/17/2014,2936844.82
4/18/2014,2828706.181
4/19/2014,1087820.885
4/20/2014,3043319.788
4/21/2014,3921420.217
4/22/2014,5332262.472
4/23/2014,6945142.934
4/24/2014,8087473.523
4/25/2014,8756660.866
4/26/2014,9028377.546
4/27/2014,7119265.716
4/28/2014,6882559.532
4/29/2014,9452638.212
4/30/2014,10780981.94
5/1/2014,10630126.09
5/2/2014,7480600.458
5/3/2014,2939707.313
5/4/2014,926004.3785
5/5/2014,2805659.439
5/6/2014,4150346.291
5/7/2014,5500195.417
5/8/2014,7711312.533
5/9/2014,11585734.03
5/10/2014,14111774.35
5/11/2014,13056395.06
5/12/2014,13319377.47
5/13/2014,13421521.99
5/14/2014,10005784.48
5/15/2014,5420706.177
5/16/2014,3482969.413
5/17/2014,2448752.998
5/18/2014,2105498.449
5/19/2014,3704800.418
5/20/2014,9549375.809
5/21/2014,11603055.79
5/22/2014,11694239.66
5/23/2014,12626017.96
5/24/2014,10473838.85
5/25/2014,10909916.47
5/26/2014,10241805.62
5/27/2014,9158633.229
5/28/2014,9413493.004
5/29/2014,9630846.775
5/30/2014,8074653.467
5/31/2014,5184073.391
6/1/2014,4049645.241
6/2/2014,3780546.397
6/3/2014,4688397.185
6/4/2014,4787948.344
6/5/2014,6643015.32
6/6/2014,7564102.082
6/7/2014,8338687.9
6/8/2014,7206779.724
6/9/2014,5912859.314
6/10/2014,6667725.733
6/11/2014,5553481.832
6/12/2014,1866614.813
6/13/2014,305014.5733
6/14/2014,210405.497
6/15/2014,168813.7127
6/16/2014,229978.1013
6/17/2014,1024846.031
6/18/2014,582211.5827
6/19/2014,137008.2306
6/20/2014,979364.1912
6/21/2014,1633187.04
6/22/2014,1892034.733
6/23/2014,1909454.351
6/24/2014,2322289.508
6/25/2014,2542383.445
6/26/2014,2533991.691
6/27/2014,1148202.37
6/28/2014,1680919.729
6/29/2014,2022192.552
6/30/2014,2298068.411
7/1/2014,2950447.78
7/2/2014,2857673.635
7/3/2014,5808023.552
7/4/2014,4462529.33
7/5/2014,3967905.152
7/6/2014,2932220.792
7/7/2014,2023782.826
7/8/2014,1509096.728
7/9/2014,515077.5497
7/10/2014,232424.6769
7/11/2014,417141.1306
7/12/2014,181046.5904
7/13/2014,66057.53975
7/14/2014,0
7/15/2014,19572.60437
7/16/2014,0
7/17/2014,0
7/18/2014,256890.4324
7/19/2014,1746854.94
7/20/2014,3308014.797
7/21/2014,3635611.262
7/22/2014,2243509.776
7/23/2014,1059367.212
7/24/2014,741557.0481
7/25/2014,871347.8808
7/26/2014,957100.3537
7/27/2014,484421.9582
7/28/2014,643449.3687
7/29/2014,1331034.96
7/30/2014,4286718.412
7/31/2014,5218227.585
8/1/2014,8297854.554
8/2/2014,7572469.37
8/3/2014,7245044.165
8/4/2014,3429193.683
8/5/2014,1691464.47
8/6/2014,2642766.439
8/7/2014,4083726.039
8/8/2014,3246605.75
8/9/2014,3798699.988
8/10/2014,5778615.714
8/11/2014,7903099.59
8/12/2014,9319520.036
8/13/2014,10509754.57
8/14/2014,10236154.03
8/15/2014,8082580.372
8/16/2014,6367335.188
8/17/2014,4218874.872
8/18/2014,6158226.376
8/19/2014,8556604.384
8/20/2014,8682505.162
8/21/2014,9114863.992
8/22/2014,13568977.1
8/23/2014,14299867.08
8/24/2014,12608671.74
8/25/2014,8177972.352
8/26/2014,6579967.069
8/27/2014,8657721.351
8/28/2014,9909976.579
8/29/2014,7527158.792
8/30/2014,5517688.432
8/31/2014,5751483.191
9/1/2014,5595318.274
9/2/2014,6289044.77
9/3/2014,6250217.616
9/4/2014,5421684.808
9/5/2014,5195254.241
9/6/2014,5810910.511
9/7/2014,4408239.819
9/8/2014,2636625.535
9/9/2014,3507019.251
9/10/2014,5477809.251
9/11/2014,3869087.966
9/12/2014,1855898.812
9/13/2014,1592378.16
9/14/2014,628769.9154
9/15/2014,817572.1503
9/16/2014,2217649.472
9/17/2014,3633727.399
9/18/2014,4022512.719
9/19/2014,3749988.669
9/20/2014,1550615.115
9/21/2014,12966.8504
9/22/2014,108872.6118
9/23/2014,0
9/24/2014,195726.0437
9/25/2014,212852.0725
9/26/2014,193279.4682
9/27/2014,276463.0367
9/28/2014,393898.6629
9/29/2014,516227.4403
9/30/2014,0
10/1/2014,0
10/2/2014,122328.7773
10/3/2014,23487.12524
10/4/2014,129668.504
10/5/2014,604304.1599
10/6/2014,288695.9145
10/7/2014,570052.1023
10/8/2014,733972.6639
10/9/2014,692380.8796
10/10/2014,1284452.162
10/11/2014,1622079.587
10/12/2014,916976.5147
10/13/2014,1144997.356
10/14/2014,961381.8608
10/15/2014,590603.3369
10/16/2014,559042.5123
10/17/2014,1403600.391
10/18/2014,1869183.718
10/19/2014,2478821.412
10/20/2014,2102782.751
10/21/2014,1968857.205
10/22/2014,1156691.987
10/23/2014,2206542.019
10/24/2014,8694835.902
10/25/2014,14629494.21
10/26/2014,15644138.02
10/27/2014,13383795.8
10/28/2014,11609514.75
10/29/2014,11772627.94
10/30/2014,10433959.66
10/31/2014,12095796.1
11/1/2014,13216768.09
11/2/2014,12708125.03
11/3/2014,11807124.65
11/4/2014,11246345.07
11/5/2014,10443085.39
11/6/2014,9153764.544
11/7/2014,11130622.05
11/8/2014,8570305.207
11/9/2014,6697916.475
11/10/2014,2210994.787
11/11/2014,741312.3905
11/12/2014,1283816.052
11/13/2014,2039587.704
11/14/2014,4317520.798
11/15/2014,5337008.828
11/16/2014,5780108.125
11/17/2014,4025424.143
11/18/2014,3557834.625
11/19/2014,4634327.865
11/20/2014,3854653.17
11/21/2014,3580636.71
11/22/2014,5780328.317
11/23/2014,5532955.063
11/24/2014,3605665.177
11/25/2014,2381105.185
11/26/2014,1426451.406
11/27/2014,665223.891
11/28/2014,1718963.979
11/29/2014,4709388.803
11/30/2014,4364323.788
12/1/2014,3713314.501
12/2/2014,4059651.735
12/3/2014,5269214.22
12/4/2014,8138778.212
12/5/2014,8456661.773
12/6/2014,14639892.15
12/7/2014,15204928.77
12/8/2014,13745766.65
12/9/2014,14285872.67
12/10/2014,13396151.01
12/11/2014,11149998.93
12/12/2014,11722913.52
12/13/2014,12778243.89
12/14/2014,13651328.84
12/15/2014,13901466.72
12/16/2014,12828643.34
12/17/2014,13013017.28
12/18/2014,12623008.67
12/19/2014,13655536.95
12/20/2014,13310447.46
12/21/2014,12018949.17
12/22/2014,8921511.127
12/23/2014,7685501.161
12/24/2014,3586459.559
12/25/2014,2836584.154
12/26/2014,5068081.244
12/27/2014,10061835.52
12/28/2014,11490684.57
12/29/2014,10857412.96
12/30/2014,10427671.96
12/31/2014,8909865.427
1/1/2015,5610511.508
1/2/2015,7863611.861
1/3/2015,10091830.54
1/4/2015,10638933.76
1/5/2015,10234343.56
1/6/2015,9425065.305
1/7/2015,9882061.152
1/8/2015,9106472.238
1/9/2015,9621525.322
1/10/2015,11079562.02
1/11/2015,11721714.7
1/12/2015,10116883.47
1/13/2015,7626709.951
1/14/2015,6586059.042
1/15/2015,7591821.783
1/16/2015,10894038.19
1/17/2015,13767908.16
1/18/2015,15671123.74
1/19/2015,15143617.59
1/20/2015,13523495.26
1/21/2015,11327473.52
1/22/2015,10628389.02
1/23/2015,11533744.3
1/24/2015,12288953.24
1/25/2015,12359365.69
1/26/2015,13648295.08
1/27/2015,11954799.95
1/28/2015,12939473.21
1/29/2015,14552745.13
1/30/2015,16305569.71
1/31/2015,17800231.65
2/1/2015,17646782.43
2/2/2015,15076410.16
2/3/2015,13715135.53
2/4/2015,14150772.77
2/5/2015,5523976.131
2/6/2015,5936664.494
2/7/2015,12848705.26
2/8/2015,13487946.52
2/9/2015,8010993.571
2/10/2015,2422183.188
2/11/2015,4429206.972
2/12/2015,7714811.135
2/13/2015,11461423.53
2/14/2015,14128704.66
2/15/2015,13533819.81
2/16/2015,12239556.88
2/17/2015,11399084.79
2/18/2015,14614129.71
2/19/2015,17844416.8
2/20/2015,16401475.48
2/21/2015,14110869.12
2/22/2015,13060113.86
2/23/2015,11912400.8
2/24/2015,13387392.27
2/25/2015,12362595.17
2/26/2015,6357328.694
2/27/2015,7967322.198
2/28/2015,7349023.626
3/1/2015,5433844.288
3/2/2015,7186962.461
3/3/2015,12031402.23
3/4/2015,10131587.39
3/5/2015,10011778.59
3/6/2015,10234025.51
3/7/2015,16306499.41
3/8/2015,16578509.68
3/9/2015,16652836.65
3/10/2015,15495655.35
3/11/2015,15212611.02
3/12/2015,14991636.32
3/13/2015,15650621.44
3/14/2015,18245288.2
3/15/2015,18454837.4
3/16/2015,17093318.11
3/17/2015,17243317.66
3/18/2015,16714783.94
3/19/2015,16047676.19
3/20/2015,17164537.92
3/21/2015,19451034.03
3/22/2015,18384889.8
3/23/2015,16942731.38
3/24/2015,16358978.46
3/25/2015,13616196.01
3/26/2015,9771108.951
3/27/2015,7940703.456
3/28/2015,8239283.536
3/29/2015,10855529.1
3/30/2015,12391195.63
3/31/2015,12256169.13
4/1/2015,11944279.68
4/2/2015,12634556.5
4/3/2015,12533072.55
4/4/2015,13610030.64
4/5/2015,14101523.2
4/6/2015,12979499.19
4/7/2015,13478992.05
4/8/2015,12182894.19
4/9/2015,11730497.91
4/10/2015,11964610.72
4/11/2015,11212362.14
4/12/2015,9953060.774
4/13/2015,8778190.732
4/14/2015,9119023.17
4/15/2015,10051095.06
4/16/2015,7685843.681
4/17/2015,4469477.605
4/18/2015,4457122.399
4/19/2015,3898715.996
4/20/2015,3214164.158
4/21/2015,5342489.158
4/22/2015,2924856.6
4/23/2015,2037557.046
4/24/2015,3681900.471
4/25/2015,3579340.024
4/26/2015,4543290.789
4/27/2015,4860146.788
4/28/2015,4955979.152
4/29/2015,3145611.111
4/30/2015,3626730.193
5/1/2015,6713990.477
5/2/2015,9337477.901
5/3/2015,9723596.454
5/4/2015,10815331.86
5/5/2015,11294444.75
5/6/2015,12254334.2
5/7/2015,14465647.04
5/8/2015,16353840.65
5/9/2015,17471999.07
5/10/2015,16803986.08
5/11/2015,16391224.32
5/12/2015,15008248.57
5/13/2015,14200903.1
5/14/2015,13096567.83
5/15/2015,14798772.77
5/16/2015,16830751.62
5/17/2015,15399407.06
5/18/2015,14037936.7
5/19/2015,14247608.23
5/20/2015,15147923.56
5/21/2015,14268844.5
5/22/2015,13080567.23
5/23/2015,12169609.29
5/24/2015,10317551.6
5/25/2015,10055474.43
5/26/2015,12267056.39
5/27/2015,14017899.25
5/28/2015,13685164.98
5/29/2015,13406035.17
5/30/2015,13186748.61
5/31/2015,11534453.81
6/1/2015,10544349.15
6/2/2015,9278123.979
6/3/2015,7868847.532
6/4/2015,9448430.102
6/5/2015,10957991.68
6/6/2015,10057064.7
6/7/2015,10155172.38
6/8/2015,10117935.5
6/9/2015,10092637.91
6/10/2015,6390332.998
6/11/2015,1268035.64
6/12/2015,835603.4121
6/13/2015,1528840.593
6/14/2015,3296124.439
6/15/2015,3113340.78
6/16/2015,5386038.202
6/17/2015,6848258.543
6/18/2015,7333463.405
6/19/2015,8123022.266
6/20/2015,6332006.637
6/21/2015,6710345.079
6/22/2015,8374456.834
6/23/2015,9090838.62
6/24/2015,8858071.423
6/25/2015,9646455.927
6/26/2015,9496725.503
6/27/2015,8197251.368
6/28/2015,8232579.919
6/29/2015,8308105.706
6/30/2015,7974172.609
7/1/2015,6418395.22
7/2/2015,5668837.869
7/3/2015,4313239.291
7/4/2015,4413402.094
7/5/2015,4305361.317
7/6/2015,6200185.147
7/7/2015,5106614.809
7/8/2015,4148853.88
7/9/2015,3918631.121
7/10/2015,6050968.504
7/11/2015,7229459.479
7/12/2015,5738222.752
7/13/2015,7384498.971
7/14/2015,8750250.838
7/15/2015,7586072.33
7/16/2015,6286916.25
7/17/2015,4389278.859
7/18/2015,3159091.743
7/19/2015,2069484.857
7/20/2015,1861795.059
7/21/2015,2232255.528
7/22/2015,2470013.74
7/23/2015,959913.9156
7/24/2015,702093.7845
7/25/2015,675034.659
7/26/2015,715598.8815
7/27/2015,1167799.44
7/28/2015,1170661.933
7/29/2015,1070988.445
7/30/2015,1022815.373
7/31/2015,1054816.581
8/1/2015,1015524.578
8/2/2015,483785.8485
8/3/2015,12893.45313
8/4/2015,1097802.913
8/5/2015,1208657.251
8/6/2015,1285063.806
8/7/2015,967596.1628
8/8/2015,567605.5268
8/9/2015,1042241.183
8/10/2015,1638055.725
8/11/2015,882430.868
8/12/2015,1529183.114
8/13/2015,1367048.552
8/14/2015,119882.2018
8/15/2015,41591.78429
8/16/2015,18104.65904
8/17/2015,0
8/18/2015,95416.4463
8/19/2015,48931.51092
8/20/2015,423257.5695
8/21/2015,237317.828
8/22/2015,225084.9503
8/23/2015,354753.4542
8/24/2015,0
8/25/2015,310715.0944
8/26/2015,285882.3526
8/27/2015,165755.4933
8/28/2015,80736.99303
8/29/2015,154134.2594
8/30/2015,0
8/31/2015,0
9/1/2015,18593.97415
9/2/2015,71146.41688
9/3/2015,441068.6395
9/4/2015,232326.8139
9/5/2015,484421.9582
9/6/2015,511334.2892
9/7/2015,173706.8638
9/8/2015,154843.7663
9/9/2015,114989.0507
9/10/2015,7339.726639
9/11/2015,88076.71966
9/12/2015,562712.3756
9/13/2015,660575.3975
9/14/2015,716846.635
9/15/2015,641002.7931
9/16/2015,568584.1569
9/17/2015,413471.2673
9/18/2015,75843.84193
9/19/2015,198172.6192
9/20/2015,452616.4761
9/21/2015,477082.2315
9/22/2015,657394.8493
9/23/2015,888033.526
9/24/2015,1075857.131
9/25/2015,1207115.909
9/26/2015,749386.0898
9/27/2015,572498.6778
9/28/2015,491761.6848
9/29/2015,1193194.894
9/30/2015,1506185.304
10/1/2015,1688381.784
10/2/2015,5237995.916
10/3/2015,9623091.13
10/4/2015,10028611.03
10/5/2015,10896289.04
10/6/2015,9395657.467
10/7/2015,7120904.922
10/8/2015,9102655.58
10/9/2015,7889056.246
10/10/2015,5647674.991
10/11/2015,5183143.692
10/12/2015,6238253.862
10/13/2015,7028962.613
10/14/2015,5886680.956
10/15/2015,6903404.356
10/16/2015,5895439.697
10/17/2015,5547022.873
10/18/2015,5627417.345
10/19/2015,6756218.371
10/20/2015,9313036.611
10/21/2015,9019716.669
10/22/2015,10488151.31
10/23/2015,13439039.48
10/24/2015,12944513.16
10/25/2015,12526466.8
10/26/2015,11595887.32
10/27/2015,10547309.51
10/28/2015,5639332.168
10/29/2015,7299700.663
10/30/2015,8614686.088
10/31/2015,10691510.67
11/1/2015,10431880.07
11/2/2015,9701210.288
11/3/2015,7607797.922
11/4/2015,9024536.422
11/5/2015,9288521.924
11/6/2015,9377919.795
11/7/2015,8178730.791
11/8/2015,7587271.152
11/9/2015,8450471.936
11/10/2015,10314689.11
11/11/2015,10718031.55
11/12/2015,12073972.65
11/13/2015,13546419.68
11/14/2015,12275374.75
11/15/2015,12451087.8
11/16/2015,10075095.96
11/17/2015,5493100.348
11/18/2015,3767359.355
11/19/2015,1142550.78
11/20/2015,663021.973
11/21/2015,1360296.004
11/22/2015,951717.8875
11/23/2015,611643.8866
11/24/2015,795137.0525
11/25/2015,1121265.573
11/26/2015,1646545.343
11/27/2015,1417545.871
11/28/2015,2006191.948
11/29/2015,2211704.294
11/30/2015,3109597.519
12/1/2015,3295537.261
12/2/2015,1822698.782
12/3/2015,494208.2604
12/4/2015,386558.9363
12/5/2015,459956.2027
12/6/2015,310715.0944
12/7/2015,472189.0804
12/8/2015,715378.6897
12/9/2015,1033433.511
12/10/2015,813486.3692
12/11/2015,2077142.639
12/12/2015,4340225.019
12/13/2015,4420962.012
12/14/2015,2987268.742
12/15/2015,1259986.406
12/16/2015,1299131.615
12/17/2015,2140753.603
12/18/2015,2126074.149
12/19/2015,4010671.293
12/20/2015,4792841.495
12/21/2015,4956762.057
12/22/2015,2285101.56
12/23/2015,802476.7792
12/24/2015,807369.9302
12/25/2015,2375624.856
12/26/2015,4951868.905
12/27/2015,5382466.202
12/28/2015,3418379.819
12/29/2015,5307723.319
12/30/2015,4863743.255
12/31/2015,4294498.522
1/1/2016,5051175.407
1/2/2016,6277937.317
1/3/2016,3870482.514
1/4/2016,2475934.452
1/5/2016,1181695.989
1/6/2016,538246.6202
1/7/2016,616537.0377
1/8/2016,2245956.352
1/9/2016,3682096.197
1/10/2016,1913222.077
1/11/2016,724186.3617
1/12/2016,687487.7285
1/13/2016,753545.2682
1/14/2016,679658.6867
1/15/2016,168813.7127
1/16/2016,413471.2673
1/17/2016,491761.6848
1/18/2016,481975.3826
1/19/2016,670361.6997
1/20/2016,949271.312
1/21/2016,1015328.852
1/22/2016,545586.3468
1/23/2016,288695.9145
1/24/2016,1165303.932
1/25/2016,584486.898
1/26/2016,322947.9721
1/27/2016,18838.63171
1/28/2016,44038.35983
1/29/2016,36698.63319
1/30/2016,5008140.143
1/31/2016,11037480.92
2/1/2016,14418159.01
2/2/2016,15271524.56
2/3/2016,15949225.99
2/4/2016,15829343.78
2/5/2016,18887563.22
2/6/2016,22393505.97
2/7/2016,24280549.7
2/8/2016,24010692.41
2/9/2016,24605210.27
2/10/2016,25784459.68
2/11/2016,23797840.34
2/12/2016,23817412.94
2/13/2016,24044944.47
2/14/2016,23555629.35
2/15/2016,23533610.18
2/16/2016,22956218.35
2/17/2016,24712859.6
2/18/2016,24629676.03
2/19/2016,24911032.21
2/20/2016,24318960.93
2/21/2016,23981333.51
2/22/2016,23956867.75
2/23/2016,24065006.39
2/24/2016,21032035.61
2/25/2016,22192397.46
2/26/2016,24385018.46
2/27/2016,24952599.53
2/28/2016,24605503.85
2/29/2016,23590982.38
3/1/2016,22146401.84
3/2/2016,24416995.21
3/3/2016,25964258.52
3/4/2016,22588351.25
3/5/2016,17678734.7
3/6/2016,17616200.24
3/7/2016,18941045.35
3/8/2016,18952495.33
3/9/2016,20798412.12
3/10/2016,19878866.7
3/11/2016,19969536.79
3/12/2016,18774629.29
3/13/2016,17573238.37
3/14/2016,18695286.84
3/15/2016,20970846.76
3/16/2016,21845399.65
3/17/2016,19118299.76
3/18/2016,11318861.57
3/19/2016,9402312.152
3/20/2016,11890773.07
3/21/2016,15931072.4
3/22/2016,13171775.56
3/23/2016,14803739.32
3/24/2016,11730742.57
3/25/2016,5572883.177
3/26/2016,5488280.595
3/27/2016,7475731.773
3/28/2016,10735597.96
3/29/2016,10821839.75
3/30/2016,11272988.28
3/31/2016,12205965.4
4/1/2016,6826704.212
4/2/2016,7261998.934
4/3/2016,7870462.272
4/4/2016,10212691.37
4/5/2016,13713838.84
4/6/2016,17223745.05
4/7/2016,20609242.89
4/8/2016,23785313.87
4/9/2016,27455837.77
4/10/2016,29431398.59
4/11/2016,22439061.21
4/12/2016,18810349.29
4/13/2016,20590599.99
4/14/2016,15420251.89
4/15/2016,6552027.176
4/16/2016,13618862.78
4/17/2016,15300883.47
4/18/2016,17675921.14
4/19/2016,21652707.37
4/20/2016,23575324.29
4/21/2016,21666139.06
4/22/2016,14135579.53
4/23/2016,11954090.45
4/24/2016,13402169.58
4/25/2016,15591389.85
4/26/2016,17718100.11
4/27/2016,19045024.82
4/28/2016,20133726.47
4/29/2016,17694074.73
4/30/2016,17191009.87
5/1/2016,17743568.96
5/2/2016,17068730.02
5/3/2016,10196568.44
5/4/2016,4810579.168
5/5/2016,10788223.8
5/6/2016,13879814.53
5/7/2016,13528535.21
5/8/2016,12543470.5
5/9/2016,14826932.85
5/10/2016,16670696.65
5/11/2016,17107459.31
5/12/2016,15619867.99
5/13/2016,16178567.98
5/14/2016,17270034.26
5/15/2016,16148475.1
5/16/2016,15515594.94
5/17/2016,7211575.011
5/18/2016,518674.0158
5/19/2016,0
5/20/2016,0
5/21/2016,362093.1808
5/22/2016,2483274.179
5/23/2016,1993959.07
5/24/2016,1338350.221
5/25/2016,2554224.87
5/26/2016,2805708.371
5/27/2016,10469826.46
5/28/2016,14992101.17
5/29/2016,16155839.29
5/30/2016,17263550.84
5/31/2016,18561850.61
6/1/2016,17052509.23
6/2/2016,17717341.67
6/3/2016,17515327.93
6/4/2016,15676530.68
6/5/2016,14498406.69
6/6/2016,14302680.64
6/7/2016,11786818.08
6/8/2016,13359036.46
6/9/2016,11992012.37
6/10/2016,11217548.88
6/11/2016,12259790.06
6/12/2016,12568058.58
6/13/2016,12937491.49
6/14/2016,14006645
6/15/2016,15281310.86
6/16/2016,15376727.31
6/17/2016,14344272.43
6/18/2016,14697729.19
6/19/2016,14889858.78
6/20/2016,15163875.23
6/21/2016,15340028.68
6/22/2016,14740617.67
6/23/2016,14253749.13
6/24/2016,13791346.35
6/25/2016,13869636.77
6/26/2016,14405436.82
6/27/2016,14584036.83
6/28/2016,14784656.03
6/29/2016,14970595.77
6/30/2016,14630521.77
7/1/2016,12878773.68
7/2/2016,14554677.92
7/3/2016,13752201.15
7/4/2016,12183946.22
7/5/2016,10892154.33
7/6/2016,9558770.659
7/7/2016,8729381.549
7/8/2016,12619412.2
7/9/2016,16154420.28
7/10/2016,15255768.61
7/11/2016,14537698.69
7/12/2016,12060247.36
7/13/2016,9545705.945
7/14/2016,12115124.05
7/15/2016,13567998.47
7/16/2016,12605931.57
7/17/2016,14049900.46
7/18/2016,13152643.34
7/19/2016,9652865.955
7/20/2016,8170926.215
7/21/2016,8456906.43
7/22/2016,8090384.948
7/23/2016,10140762.05
7/24/2016,8282490.06
7/25/2016,5552527.668
7/26/2016,5107715.768
7/27/2016,4968946.003
7/28/2016,7291357.84
7/29/2016,11368551.52
7/30/2016,15407431.83
7/31/2016,12706265.63
8/1/2016,5641901.073
8/2/2016,4007759.868
8/3/2016,1869306.046
8/4/2016,1434647.435
8/5/2016,3866592.459
8/6/2016,7789872.074
8/7/2016,7662209.761
8/8/2016,5581715.315
8/9/2016,1497304.234
8/10/2016,381665.7852
8/11/2016,995756.2473
8/12/2016,2718145.432
8/13/2016,3087578.339
8/14/2016,2691233.101
8/15/2016,2040444.006
8/16/2016,2128520.725
8/17/2016,1282078.983
8/18/2016,1313811.068
8/19/2016,2069558.255
8/20/2016,8152479.035
8/21/2016,8518976.052
8/22/2016,7734212.48
8/23/2016,5503400.431
8/24/2016,3786295.85
8/25/2016,2934447.176
8/26/2016,1814625.083
8/27/2016,2803188.398
8/28/2016,5008286.938
8/29/2016,4266191.643
8/30/2016,3448203.575
8/31/2016,2396910.063
9/1/2016,1010264.44
9/2/2016,2073790.83
9/3/2016,3418795.737
9/4/2016,5224368.49
9/5/2016,2858774.594
9/6/2016,1075465.679
9/7/2016,716846.635
9/8/2016,601857.5844
9/9/2016,3980578.413
9/10/2016,5732081.847
9/11/2016,4864942.077
9/12/2016,3227840.515
9/13/2016,1411674.09
9/14/2016,389005.5119
9/15/2016,2360823.074
9/16/2016,5972531.292
9/17/2016,7560799.205
9/18/2016,7182876.681
9/19/2016,11012770.51
9/20/2016,13253662.45
9/21/2016,15738013.12
9/22/2016,15218409.4
9/23/2016,16899133.4
9/24/2016,13793205.75
9/25/2016,7929693.866
9/26/2016,15701950.6
9/27/2016,21478609.05
9/28/2016,21198133.63
9/29/2016,22332806.44
9/30/2016,20365343.78
10/1/2016,20074152.36
10/2/2016,20841300.59
10/3/2016,20323213.74
10/4/2016,7641144.746
10/5/2016,5410919.875
10/6/2016,10195369.62
10/7/2016,11648390.83
10/8/2016,19227147.9
10/9/2016,21800138.01
10/10/2016,20737663.64
10/11/2016,17899024.36
10/12/2016,17284322.26
10/13/2016,17218264.72
10/14/2016,17327137.34
10/15/2016,14846799.04
10/16/2016,14204352.78
10/17/2016,16433305.43
10/18/2016,16082246.3
10/19/2016,14946105.55
10/20/2016,16226325.13
10/21/2016,11326127.9
10/22/2016,9487257.256
10/23/2016,10381333.82
10/24/2016,13777303.01
10/25/2016,18662160.21
10/26/2016,20432428.88
10/27/2016,20882598.78
10/28/2016,18564982.23
10/29/2016,14498137.56
10/30/2016,14447126.46
10/31/2016,16471741.13
11/1/2016,17269765.14
11/2/2016,16292798.59
11/3/2016,15738600.3
11/4/2016,11590553.79
11/5/2016,9464161.583
11/6/2016,8631371.732
11/7/2016,9838389.778
11/8/2016,10000450.94
11/9/2016,8331984.283
11/10/2016,9689686.917
11/11/2016,8642919.569
11/12/2016,8385539.822
11/13/2016,7445908.017
11/14/2016,7918733.208
11/15/2016,7720952.04
11/16/2016,7408059.494
11/17/2016,8049160.15
11/18/2016,8975971.898
11/19/2016,8867001.424
11/20/2016,8134031.855
11/21/2016,9480553.639
11/22/2016,9850011.012
11/23/2016,9828921.531
11/24/2016,9795403.446
11/25/2016,9520799.807
11/26/2016,9315972.502
11/27/2016,9798632.926
11/28/2016,9310590.036
11/29/2016,9299188.994
11/30/2016,8555136.438
12/1/2016,8452649.389
12/2/2016,8328877.132
12/3/2016,6288751.182
12/4/2016,5189602.651
12/5/2016,7422910.207
12/6/2016,6799351.498
12/7/2016,6978196.17
12/8/2016,7132819.745
12/9/2016,6800525.854
12/10/2016,6086712.973
12/11/2016,6958232.113
12/12/2016,7480698.322
12/13/2016,6265288.522
12/14/2016,5275306.193
12/15/2016,5713096.421
12/16/2016,6398822.615
12/17/2016,5586217.014
12/18/2016,5731005.354
12/19/2016,8503978.544
12/20/2016,8823550.242
12/21/2016,8555430.027
12/22/2016,8075534.234
12/23/2016,7599014.715
12/24/2016,5157797.17
12/25/2016,5753318.123
12/26/2016,5821650.978
12/27/2016,9764111.745
12/28/2016,9268778.06
12/29/2016,8981036.31
12/30/2016,7375666.834
12/31/2016,5493711.991
1/1/2017,5646525.101
1/2/2017,5245409.039
1/3/2017,8522548.053
1/4/2017,6605142.331
1/5/2017,5895390.765
1/6/2017,5309484.854
1/7/2017,5190483.419
1/8/2017,3261334.135
1/9/2017,5293900.167
1/10/2017,7749723.769
1/11/2017,7580102.686
1/12/2017,8249290.029
1/13/2017,7832931.803
1/14/2017,7212553.641
1/15/2017,7150214.897
1/16/2017,6655101.403
1/17/2017,7363042.504
1/18/2017,7023433.352
1/19/2017,6983040.39
1/20/2017,8741027.248
1/21/2017,5384080.942
1/22/2017,3040212.637
1/23/2017,2082011.324
1/24/2017,849695.6872
1/25/2017,1107809.407
1/26/2017,3579927.202
1/27/2017,8256018.112
1/28/2017,5793808.949
1/29/2017,3056506.83
1/30/2017,1823408.289
1/31/2017,2397839.761
2/1/2017,4164144.977
2/2/2017,5028960.501
2/3/2017,5197578.488
2/4/2017,5766236.042
2/5/2017,5198141.2
