date,S65_Q,S71_Q,S72_Q,S84_Q,S127_C_Q,S127_P_Q,S129_C_Q,S129_P_Q,S133_P_Q,S135_C_Q,S135_P_Q,S154_Q,S191_Q,S308_Q,S351_Q,S352_Q,S354_Q,FISHP_Q,L8_Q,S2_P_Q,S3_P_Q,S4_P_Q,S77_Q,INDUST_Q,S127_In,S129_In,S135_In,S308_In,S77_In,S351_In,S352_In,S354_In,L8_In,S308_Out,S77_Out,INDUST_Out,S351_Out,S352_Out,S354_Out,L8_Out,Inflows,Netflows,Outflows
10/20/2014,1408028.693,54240.57986,45237.18185,576021.7466,0,0,0,0,0,0,0,206809.0309,179382.9191,210405.497,0,0,47659.29164,611643.8866,650789.0953,0,0,0,1193928.867,-6116.438866,0,0,0,0,0,0,0,0,0,210405.497,1193928.867,0,0,0,47659.29164,650789.0953,3081364.037,3081364.037,2102782.751
10/21/2014,1765448.914,247764.7056,27939.89274,440334.6668,0,282799.6674,0,237635.8828,678924.7141,0,857965.1126,168299.9318,1040283.922,73397.26639,267190.5154,20869.28941,0,572498.6778,577391.8289,0,0,0,861194.5923,168813.7127,282799.6674,237635.8828,857965.1126,0,0,0,0,0,0,73397.26639,861194.5923,168813.7127,267190.5154,20869.28941,0,577391.8289,6319896.088,6151082.375,1968857.205
10/22/2014,1936024.161,350202.8237,83770.7467,7584.384193,0,193524.1257,0,161498.4518,974886.9579,0,322850.1091,103906.0634,1920219.283,134561.655,0,0,821511.1369,557819.2245,200619.1948,0,0,0,0,-3914.520874,193524.1257,161498.4518,322850.1091,0,0,0,0,0,0,134561.655,0,0,0,0,821511.1369,200619.1948,6612286.332,6612286.332,1156691.987
10/23/2014,1630324.547,381029.6756,114499.7356,256303.2542,0,198661.9344,0,163235.5204,634666.1625,0,371903.9488,204607.1129,1064162.5,-24465.75546,490342.671,384112.3608,1177952.728,548032.9224,90523.29521,0,0,78290.41748,0,63610.9642,198661.9344,163235.5204,371903.9488,24465.75546,0,0,0,0,0,0,0,63610.9642,490342.671,384112.3608,1177952.728,90523.29521,5670183.486,5606572.522,2206542.019
10/24/2014,1621296.683,377751.2643,29114.249,6091.97311,0,136347.6552,0,149461.3001,451637.8458,0,273673.9406,27181.45432,579275.6921,-21774.52236,2648760.549,1070474.665,4018989.65,518674.0158,66057.53975,0,0,0,831835.6857,58717.81311,136347.6552,149461.3001,273673.9406,21774.52236,0,0,0,0,0,0,831835.6857,58717.81311,2648760.549,1070474.665,4018989.65,66057.53975,4192280.596,4133562.783,8694835.902
10/25/2014,1395306.5,380418.0317,0,0,0,134121.2714,0,101483.9537,236412.595,0,252217.4731,179382.9191,401018.1978,166367.1371,4565309.969,1625186.738,5182605.445,472189.0804,26912.33101,0,0,0,2950570.109,112542.4751,134121.2714,101483.9537,252217.4731,0,0,0,0,0,0,166367.1371,2950570.109,112542.4751,4565309.969,1625186.738,5182605.445,26912.33101,3552550.022,3440007.547,14629494.21
10/26/2014,1330570.111,380809.4838,0,0,0,120395.9826,0,100334.0632,229366.4575,0,0,169572.1511,395782.5261,-97863.02185,5460634.29,2109094.915,4946951.289,435490.4472,10520.27485,0,0,0,3045986.555,70950.69084,120395.9826,100334.0632,0,97863.02185,0,0,0,0,0,0,3045986.555,70950.69084,5460634.29,2109094.915,4946951.289,10520.27485,3260184.244,3189233.553,15644138.02
10/27/2014,1209097.635,277441.6669,63146.11485,0,0,88247.97995,0,67403.1563,213096.7301,0,441655.8176,0,332783.2058,225084.9503,5790065.688,1740542.775,3716592.912,435490.4472,17860.00149,0,0,0,1830038.509,63610.9642,88247.97995,67403.1563,441655.8176,0,0,0,0,0,0,225084.9503,1830038.509,63610.9642,5790065.688,1740542.775,3716592.912,17860.00149,3128362.754,3064751.79,13383795.8
10/28/2014,969944.8753,127050.6681,51598.27827,0,0,0,0,0,0,0,0,0,0,132115.0795,6002232.719,888767.4987,2849330.813,474635.656,31805.4821,0,0,0,1543789.17,161473.9861,0,0,0,0,0,0,0,0,0,132115.0795,1543789.17,161473.9861,6002232.719,888767.4987,2849330.813,31805.4821,1623229.478,1461755.492,11609514.75
10/29/2014,1003781.015,105227.2142,0,0,0,0,0,0,0,0,0,60699.5393,94658.00788,-29358.90655,5672923.651,1246114.323,3118967.904,501547.987,12232.87773,0,85948.19894,0,1560915.199,161473.9861,0,0,0,29358.90655,0,0,0,0,0,0,1560915.199,161473.9861,5672923.651,1246114.323,3118967.904,12232.87773,1881220.869,1719746.883,11772627.94
10/30/2014,2288967.15,105520.8033,0,0,0,163431.2465,0,126977.2708,350790.0018,0,445032.0919,103563.5429,94095.29551,24465.75546,4035822.09,1147297.137,3181037.525,494208.2603,291142.49,0,0,0,1631865.889,122328.7773,163431.2465,126977.2708,445032.0919,0,0,0,0,0,0,24465.75546,1631865.889,122328.7773,4035822.09,1147297.137,3181037.525,291142.49,4172585.663,4050256.885,10433959.66
10/31/2014,545439.5523,107771.6528,0,3694.329075,0,0,0,0,0,0,0,0,0,-227531.5258,4586301.587,577147.1714,3181747.032,459956.2027,447723.325,0,0,0,3136509.85,166367.1371,0,0,0,227531.5258,0,0,0,0,0,0,3136509.85,166367.1371,4586301.587,577147.1714,3181747.032,447723.325,1344393.263,1178026.126,12095796.1
11/1/2014,933662.16,117557.955,0,0,0,0,0,0,0,0,0,0,0,73397.26639,4772143.466,570712.6777,3183826.621,401238.3896,440383.5983,0,0,0,4061315.407,114989.0507,0,0,0,0,0,0,0,0,0,73397.26639,4061315.407,114989.0507,4772143.466,570712.6777,3183826.621,440383.5983,1452458.505,1337469.454,13216768.09
11/2/2014,909832.5141,119808.8045,0,5969.644333,0,0,0,0,0,0,0,0,0,349860.3031,5442236.042,424529.7888,3200854.787,332734.2743,428150.7206,0,0,0,2723038.583,139454.8061,0,0,0,0,0,0,0,0,0,349860.3031,2723038.583,139454.8061,5442236.042,424529.7888,3200854.787,428150.7206,1368345.237,1228890.431,12708125.03
11/3/2014,1221330.513,34570.11247,0,1467.945328,0,0,0,0,0,0,0,27572.90641,0,227531.5258,5550276.818,642348.4097,2490222.454,266676.7345,242210.9791,0,0,0,2544438.568,110095.8996,0,0,0,0,0,0,0,0,0,227531.5258,2544438.568,110095.8996,5550276.818,642348.4097,2490222.454,242210.9791,1551618.211,1441522.312,11807124.65
11/4/2014,1050437.211,89936.11708,0,2691.233101,0,0,0,0,0,0,323657.479,57103.07325,0,207958.9214,5056117.49,760126.5565,2141903.493,222638.3747,467295.9293,0,0,0,2519972.813,92969.87076,0,0,323657.479,0,0,0,0,0,0,207958.9214,2519972.813,92969.87076,5056117.49,760126.5565,2141903.493,467295.9293,1746463.488,1653493.617,11246345.07
11/5/2014,1070474.665,0,0,1516.876839,0,0,0,0,0,0,0,41200.3322,0,107649.324,5005130.855,693873.2907,2199642.676,188386.3171,643449.3687,0,0,0,1702816.58,90523.29521,0,0,0,0,0,0,0,0,0,107649.324,1702816.58,90523.29521,5005130.855,693873.2907,2199642.676,643449.3687,1301578.191,1211054.895,10443085.39
11/6/2014,1108029.599,0,0,3865.589363,0,75452.38985,0,97398.1725,0,0,43108.66112,43500.11321,0,-159027.4105,4527559.309,391452.0874,2350889.977,166367.1371,601857.5844,85801.40441,0,22068.11143,1167016.536,114989.0507,75452.38985,97398.1725,43108.66112,159027.4105,0,0,0,0,0,0,1167016.536,114989.0507,4527559.309,391452.0874,2350889.977,601857.5844,1804618.589,1689629.538,9153764.544
11/7/2014,1046963.074,0,0,5945.178577,0,0,0,0,159223.1365,0,552877.1419,44992.5243,0,-46484.93538,5380851.462,130867.326,2220609.829,149241.1083,592071.2822,0,0,0,2749950.914,56271.23756,0,0,552877.1419,46484.93538,0,0,0,0,0,0,2749950.914,56271.23756,5380851.462,130867.326,2220609.829,592071.2822,2005727.099,1949455.861,11130622.05
11/8/2014,1025628.935,0,0,7584.384193,0,0,0,0,0,0,0,45555.23667,0,-117435.6262,3741107.599,0,1176460.317,134561.655,592071.2822,0,0,0,2852707.087,207958.9214,0,0,0,117435.6262,0,0,0,0,0,0,2852707.087,207958.9214,3741107.599,0,1176460.317,592071.2822,1330765.837,1122806.915,8570305.207
11/9/2014,1031696.442,256425.583,82131.54109,14606.05601,0,0,0,0,0,0,0,47512.49711,0,7339.726639,2898678.241,0,1563068.185,127221.9284,582284.98,0,0,0,1448372.723,198172.6192,0,0,0,0,0,0,0,0,0,7339.726639,1448372.723,198172.6192,2898678.241,0,1563068.185,582284.98,1559594.048,1361421.428,6697916.475
11/10/2014,1501096.426,402804.1979,125240.2022,562247.5263,0,126757.0791,0,79244.58194,247471.1165,0,462941.0249,46778.52444,0,-100309.5974,0,1737.068638,0,132115.0795,550479.4979,0,0,0,1658778.22,-16392.05616,126757.0791,79244.58194,462941.0249,100309.5974,0,0,0,0,0,0,1658778.22,0,0,1737.068638,0,550479.4979,3787005.357,3787005.357,2210994.787
11/11/2014,1162001.056,387757.7583,196411.0849,586297.3639,0,0,0,0,0,0,0,46289.20933,0,-249550.7057,0,0,0,129668.504,538246.6202,0,0,0,203065.7703,-831.8356857,0,0,0,249550.7057,0,0,0,0,0,0,203065.7703,0,0,0,0,538246.6202,2757975.682,2757975.682,741312.3905
11/12/2014,599704.5979,0,0,457729.8189,0,0,0,758.4384193,0,0,0,45995.62027,1492.411083,61164.38866,0,0,691744.7699,124775.3529,530906.8935,0,0,0,0,-24465.75546,0,758.4384193,0,0,0,0,0,0,0,61164.38866,0,0,0,0,691744.7699,530906.8935,1230456.239,1230456.239,1283816.052
11/13/2014,875702.7853,0,0,782.9041748,0,97887.48761,0,74180.17056,233060.7865,0,283068.7907,46215.81207,0,-29358.90655,54901.15526,0,1443993.353,117435.6262,481975.3826,0,0,0,0,58717.81311,97887.48761,74180.17056,283068.7907,29358.90655,0,0,0,0,0,0,0,58717.81311,54901.15526,0,1443993.353,481975.3826,1757693.27,1698975.457,2039587.704
11/14/2014,691206.5233,0,0,5406.931957,0,0,0,0,0,0,0,47316.77106,0,51378.08647,0,0,1413435.625,114989.0507,491761.6848,0,0,0,2091822.092,269123.3101,0,0,0,0,0,0,0,0,0,51378.08647,2091822.092,269123.3101,0,0,1413435.625,491761.6848,858919.277,589795.9669,4317520.798
11/15/2014,1134697.273,0,0,0,0,0,0,0,0,0,0,47023.182,0,26912.33101,0,0,1407808.501,112542.4751,469742.5049,0,0,0,3202567.39,229978.1013,0,0,0,0,0,0,0,0,0,26912.33101,3202567.39,229978.1013,0,0,1407808.501,469742.5049,1294262.93,1064284.828,5337008.828
11/16/2014,1151236.123,0,0,0,0,0,0,0,0,0,0,46020.08602,0,271569.8856,0,0,1496154.344,112542.4751,477082.2315,0,0,0,3351808.498,183493.166,0,0,0,0,0,0,0,0,0,271569.8856,3351808.498,183493.166,0,0,1496154.344,477082.2315,1309798.684,1126305.518,5780108.125
11/17/2014,253685.4184,122.3287773,0,342.5205765,0,125386.9967,0,74033.37603,223519.1419,0,185425.9606,44796.79825,0,-450169.9005,0,0,1358656.798,107649.324,479528.8071,0,0,0,2133413.876,53824.66202,125386.9967,74033.37603,185425.9606,450169.9005,0,0,0,0,0,0,2133413.876,53824.66202,0,0,1358656.798,479528.8071,1465131.766,1411307.104,4025424.143
11/18/2014,696173.0717,0,0,1516.876839,0,0,0,0,0,0,0,48368.79855,0,12232.87773,0,0,1214015.252,107649.324,484421.9582,0,0,0,1768874.12,78290.41748,0,0,0,0,0,0,0,0,0,12232.87773,1768874.12,78290.41748,0,0,1214015.252,484421.9582,853708.0711,775417.6536,3557834.625
11/19/2014,739991.2397,0,15927.20681,9076.795277,0,0,0,0,0,0,0,50374.9905,0,100309.5974,990324.8496,0,1214553.498,107649.324,481975.3826,0,66546.85486,0,1739515.213,107649.324,0,0,0,0,0,0,0,0,0,100309.5974,1739515.213,107649.324,990324.8496,0,1214553.498,481975.3826,989566.4112,881917.0872,4634327.865
11/20/2014,1008992.221,0,75207.73229,0,0,0,0,47708.22315,0,0,267630.899,48368.79855,0,122328.7773,929405.1185,0,1102549.27,100309.5974,472189.0804,0,0,0,1003095.974,225084.9503,0,47708.22315,267630.899,0,0,0,0,0,0,122328.7773,1003095.974,225084.9503,929405.1185,0,1102549.27,472189.0804,1548217.471,1323132.521,3854653.17
11/21/2014,759074.529,0,0,0,0,0,0,0,0,0,0,46680.66142,0,181046.5904,507639.9601,0,682692.4404,95416.4463,462402.7782,0,0,0,1700370.005,46484.93538,0,0,0,0,0,0,0,0,0,181046.5904,1700370.005,46484.93538,507639.9601,0,682692.4404,462402.7782,901171.6367,854686.7013,3580636.71
11/22/2014,753251.6792,0,0,0,0,0,0,0,0,0,0,44894.66127,0,768224.7215,579373.5551,0,806905.0809,90523.29521,418364.4184,0,0,0,3185441.361,22019.17992,0,0,0,0,0,0,0,0,0,768224.7215,3185441.361,22019.17992,579373.5551,0,806905.0809,418364.4184,888669.6357,866650.4557,5780328.317
11/23/2014,752248.5832,0,82498.52742,0,0,0,0,0,0,0,0,44258.55163,0,144347.9572,452592.0103,0,762157.2142,88076.71966,437937.0228,0,0,0,3647844.139,88076.71966,0,0,0,0,0,0,0,0,0,144347.9572,3647844.139,88076.71966,452592.0103,0,762157.2142,437937.0228,967082.3819,879005.6623,5532955.063
11/24/2014,770548.9683,0,157755.1912,5137.808647,0,129497.2437,0,76210.82827,256083.0624,0,216277.2783,43793.70228,0,-137008.2306,415526.3908,131772.5589,440530.3929,85630.14412,457509.6271,0,0,0,2126074.15,34252.05765,129497.2437,76210.82827,216277.2783,137008.2306,0,0,0,0,0,0,2126074.15,34252.05765,415526.3908,131772.5589,440530.3929,457509.6271,1877942.458,1843690.4,3605665.177
11/25/2014,1062767.952,0,0,2210799.061,0,0,0,0,0,0,0,43230.9899,0,-154134.2594,323168.1639,5847.315556,449582.7224,88076.71966,445276.7494,0,0,0,1105852.147,51378.08647,0,0,0,154134.2594,0,0,0,0,0,0,1105852.147,51378.08647,323168.1639,5847.315556,449582.7224,445276.7494,3559008.981,3507630.895,2381105.185
11/26/2014,3319587.098,2389961.788,549451.9362,5198630.515,0,205879.3322,0,148971.985,446402.1742,0,381249.8674,46191.34631,0,-205512.3459,176495.9599,0,0,171260.2882,455063.0516,87269.34973,0,220632.1828,778011.0237,16881.37127,205879.3322,148971.985,381249.8674,205512.3459,0,0,0,0,0,0,778011.0237,16881.37127,176495.9599,0,0,455063.0516,13371000.21,13354118.84,1426451.406
11/27/2014,3054843.159,1773840.668,482856.1498,3609726.492,0,0,0,0,0,0,0,174098.3159,189780.8651,22508.49503,0,0,0,264230.159,455063.0516,0,0,0,181046.5904,6605.753975,0,0,0,0,0,0,0,0,0,22508.49503,181046.5904,6605.753975,0,0,0,455063.0516,9549375.809,9542770.055,665223.891
11/28/2014,3110404.889,629234.7647,212338.2917,638115.834,0,0,0,0,0,0,0,2642.30159,51378.08647,229978.1013,0,0,0,286249.3389,435490.4472,0,0,0,1032454.881,21040.5497,0,0,0,0,0,0,0,0,0,229978.1013,1032454.881,21040.5497,0,0,0,435490.4472,4930363.507,4909322.957,1718963.979
11/29/2014,3358291.924,351842.0293,232962.9235,11963.75442,0,0,0,0,0,0,0,0,0,163920.5616,524961.715,84333.45908,833915.2749,305821.9433,428150.7206,0,0,0,2674107.072,-4159.178429,0,0,0,0,0,0,0,0,0,163920.5616,2674107.072,0,524961.715,84333.45908,833915.2749,428150.7206,4260882.574,4260882.574,4709388.803
11/30/2014,3507166.046,281013.6672,235115.91,1590.274105,0,0,0,0,0,0,0,0,0,220191.7992,530760.099,0,745985.3498,340074.0009,411024.6918,0,0,0,2456361.848,-2935.890655,0,0,0,0,0,0,0,0,0,220191.7992,2456361.848,0,530760.099,0,745985.3498,411024.6918,4364959.898,4364959.898,4364323.788
12/1/2014,3703528.199,206148.4555,154134.2594,3425.205765,0,69189.15645,0,66106.47126,277025.7491,0,347315.8645,147968.889,0,523567.1669,405128.4447,0,937454.3521,535800.0446,415917.8429,0,0,0,1384761.759,46484.93538,69189.15645,66106.47126,347315.8645,0,0,0,0,0,0,523567.1669,1384761.759,46484.93538,405128.4447,0,937454.3521,415917.8429,5510642.295,5464157.359,3713314.501
12/2/2014,3970620.851,133118.1755,29016.38598,4672.959293,0,0,0,0,0,0,388711.9228,0,0,817156.2324,452151.6267,160177.301,871078.7575,902786.3766,474635.656,0,0,0,1228180.924,56271.23756,0,0,388711.9228,0,0,0,0,0,0,817156.2324,1228180.924,56271.23756,452151.6267,160177.301,871078.7575,474635.656,5428926.671,5372655.434,4059651.735
12/3/2014,4086882.121,223029.8268,138745.2992,3963.452385,0,0,0,0,0,0,193964.5093,0,0,36698.63319,748382.9938,1141351.958,999695.2339,1003095.974,604304.1599,0,0,0,1715049.458,23731.7828,0,0,193964.5093,0,0,0,0,0,0,36698.63319,1715049.458,23731.7828,748382.9938,1141351.958,999695.2339,604304.1599,5649681.183,5625949.4,5269214.22
12/4/2014,4299195.947,47708.22315,97.86302185,6850.411529,0,172630.3705,0,61751.56679,257086.1584,0,135589.2168,0,0,604304.1599,2454918.369,1237355.583,1681873.894,937038.4342,628769.9154,0,0,0,1460605.601,70950.69084,172630.3705,61751.56679,135589.2168,0,0,0,0,0,0,604304.1599,1460605.601,70950.69084,2454918.369,1237355.583,1681873.894,628769.9154,5917948.192,5846997.501,8138778.212
12/5/2014,3947158.192,291191.4215,0,0,0,0,0,0,0,0,0,0,0,386558.9363,1995182.358,970972.437,1695868.306,829389.1102,611643.8866,0,0,0,2701019.403,95416.4463,0,0,0,0,0,0,0,0,0,386558.9363,2701019.403,95416.4463,1995182.358,970972.437,1695868.306,611643.8866,5067738.723,4972322.277,8456661.773
12/6/2014,4264356.711,312452.163,14459.26148,5627.123756,0,0,0,0,0,0,194307.0299,147650.8342,0,420810.994,3952344.932,2415552.968,3577015.777,724186.3617,628769.9154,0,0,0,3552427.693,92969.87076,0,0,194307.0299,0,0,0,0,0,0,420810.994,3552427.693,92969.87076,3952344.932,2415552.968,3577015.777,628769.9154,5663039.485,5570069.615,14639892.15
12/7/2014,4139043.112,201818.0168,158978.479,8244.959591,0,0,0,0,0,0,0,0,0,494208.2603,4534434.186,2484668.727,3620515.891,638556.2176,623876.7643,0,0,0,3349361.923,97863.02185,0,0,0,0,0,0,0,0,0,494208.2603,3349361.923,97863.02185,4534434.186,2484668.727,3620515.891,623876.7643,5146640.785,5048777.763,15204928.77
12/8/2014,4236661.476,77311.78726,157192.4788,11327.64478,0,79513.70525,0,83942.00699,246859.4726,0,391403.1559,0,0,193279.4682,4846910.815,2507250.62,2934593.97,565158.9512,604304.1599,0,0,0,2527312.539,132115.0795,79513.70525,83942.00699,391403.1559,0,0,0,0,0,0,193279.4682,2527312.539,132115.0795,4846910.815,2507250.62,2934593.97,604304.1599,5849370.679,5717255.599,13745766.65
12/9/2014,4660628.553,73348.33488,64638.52593,6581.288219,0,0,0,0,0,0,0,0,733.9726639,283802.7634,4355932.034,2711588.609,3046940.72,501547.987,636109.642,0,0,0,3092471.49,159027.4105,0,0,0,0,0,0,0,0,0,283802.7634,3092471.49,159027.4105,4355932.034,2711588.609,3046940.72,636109.642,5307478.661,5148451.251,14285872.67
12/10/2014,4644334.359,79562.63676,101092.5016,0,0,0,0,562.7123756,0,0,378044.8534,0,0,506441.1381,3754196.778,2730989.953,2754232.421,452616.4761,609197.311,0,0,0,2921211.202,119882.2018,0,562.7123756,378044.8534,0,0,0,0,0,0,506441.1381,2921211.202,119882.2018,3754196.778,2730989.953,2754232.421,609197.311,5656213.54,5536331.338,13396151.01
12/11/2014,4593054.136,0,0,3278.411232,0,0,0,0,0,0,201010.6469,0,0,555372.649,4107066.369,2786086.835,1563166.048,406131.5407,596964.4333,0,0,0,1445926.148,95416.4463,0,0,201010.6469,0,0,0,0,0,0,555372.649,1445926.148,95416.4463,4107066.369,2786086.835,1563166.048,596964.4333,5203474.735,5108058.288,11149998.93
12/12/2014,4482077.469,0,0,8122.630814,0,0,0,0,0,0,0,0,0,508887.7136,4411200.176,2730231.515,1552621.307,359646.6053,584731.5556,0,0,0,1896096.048,39145.20874,0,0,0,0,0,0,0,0,0,508887.7136,1896096.048,39145.20874,4411200.176,2730231.515,1552621.307,584731.5556,4849846.705,4810701.497,11722913.52
12/13/2014,2934398.244,0,73201.54034,0,0,0,0,0,0,0,0,0,0,127221.9284,4047418.858,2798515.439,1709520.197,315608.2455,589624.7066,0,0,0,3337129.045,168813.7127,0,0,0,0,0,0,0,0,0,127221.9284,3337129.045,168813.7127,4047418.858,2798515.439,1709520.197,589624.7066,3323208.03,3154394.318,12778243.89
12/14/2014,4230129.119,0,164312.0137,8391.754124,0,0,0,0,0,0,0,0,0,533353.4691,4090674.313,2824375.742,1679207.126,276463.0367,584731.5556,0,0,0,3880268.816,58717.81311,0,0,0,0,0,0,0,0,0,533353.4691,3880268.816,58717.81311,4090674.313,2824375.742,1679207.126,584731.5556,4679295.924,4620578.111,13651328.84
12/15/2014,3638302.495,126561.353,163382.315,0,0,115576.2288,0,83183.56857,237831.6088,0,413642.5276,0,0,758438.4193,4557970.243,2887595.254,1650826.85,242210.9791,572498.6778,0,0,0,3395846.858,78290.41748,115576.2288,83183.56857,413642.5276,0,0,0,0,0,0,758438.4193,3395846.858,78290.41748,4557970.243,2887595.254,1650826.85,572498.6778,5020691.076,4942400.658,13901466.72
12/16/2014,3885406.625,0,165486.3699,4819.753826,0,0,0,0,0,0,0,0,0,188386.3171,4608296.302,2784056.177,1712602.882,217745.2236,528460.318,0,0,0,2906531.749,100309.5974,0,0,0,0,0,0,0,0,0,188386.3171,2906531.749,100309.5974,4608296.302,2784056.177,1712602.882,528460.318,4273457.972,4173148.375,12828643.34
12/17/2014,3903388.955,0,148433.7384,9517.178875,0,0,0,0,0,0,0,117362.229,0,124775.3529,4899536.655,2838786.072,1822576.453,198172.6192,486868.5337,0,0,0,2735271.461,105202.7485,0,0,0,0,0,0,0,0,0,124775.3529,2735271.461,105202.7485,4899536.655,2838786.072,1822576.453,486868.5337,4376874.721,4271671.972,13013017.28
12/18/2014,3762710.861,0,0,5211.205913,0,66424.52608,0,0,202943.4416,0,340171.8639,0,0,281356.1878,5237946.984,2670730.798,1558248.431,181046.5904,450169.9005,0,0,0,2319353.618,105202.7485,66424.52608,0,340171.8639,0,0,0,0,0,0,281356.1878,2319353.618,105202.7485,5237946.984,2670730.798,1558248.431,450169.9005,4558508.489,4453305.741,12623008.67
12/19/2014,3777659.438,0,0,6679.151241,0,0,0,0,0,0,0,0,0,254443.8568,5255513.397,1996381.18,1684198.14,166367.1371,907679.5277,0,0,0,3523068.787,34252.05765,0,0,0,0,0,0,0,0,0,254443.8568,3523068.787,34252.05765,5255513.397,1996381.18,1684198.14,907679.5277,3950705.726,3916453.669,13655536.95
12/20/2014,3819789.469,0,0,4330.438717,0,0,0,0,0,0,0,0,0,-137008.2306,5172672.349,1796275.766,1441008.531,151687.6839,878320.6211,0,0,0,4022170.198,-2422.109791,0,0,0,137008.2306,0,0,0,0,0,0,4022170.198,0,5172672.349,1796275.766,1441008.531,878320.6211,4112815.822,4112815.822,13310447.46
12/21/2014,3826126.099,569391.5269,165804.4248,3987.91814,0,0,0,0,0,0,0,0,0,46484.93538,5225542.846,1638838.63,1303657.78,141901.3817,851408.2901,0,0,0,2886959.145,66057.53975,0,0,0,0,0,0,0,0,0,46484.93538,2886959.145,66057.53975,5225542.846,1638838.63,1303657.78,851408.2901,4707211.351,4641153.811,12018949.17
12/22/2014,5084693.492,119735.4072,7266.329372,4477.23325,0,0,0,0,5455.863468,0,0,0,0,-188386.3171,3603365.396,850870.0435,985798.6848,134561.655,861194.5923,0,0,0,2583583.777,36698.63319,0,0,0,188386.3171,0,0,0,0,0,0,2583583.777,36698.63319,3603365.396,850870.0435,985798.6848,861194.5923,5544576.297,5507877.664,8921511.127
12/23/2014,4502897.827,162159.0272,0,5602.658001,0,4012.383896,0,0,0,0,161938.8354,0,0,5627.123756,2664051.647,673737.9739,1420873.214,127221.9284,856301.4412,0,0,0,2042890.581,22019.17992,4012.383896,0,161938.8354,0,0,0,0,0,0,5627.123756,2042890.581,22019.17992,2664051.647,673737.9739,1420873.214,856301.4412,4963832.66,4941813.48,7685501.161
12/24/2014,4578741.669,162574.945,0,11425.5078,0,183150.6454,0,170770.9731,365909.8387,0,444689.5713,244.6575546,0,-36698.63319,1210859.169,344306.5766,54460.77166,119882.2018,853854.8656,0,0,0,1066706.938,56271.23756,183150.6454,170770.9731,444689.5713,36698.63319,0,0,0,0,0,0,1066706.938,56271.23756,1210859.169,344306.5766,54460.77166,853854.8656,6074088.643,6017817.405,3586459.559
12/25/2014,4491692.511,333517.1785,0,85116.36325,0,0,0,0,0,0,0,0,0,-283802.7634,1072603.185,0,0,117435.6262,870980.8945,0,0,0,709506.9084,183493.166,0,0,0,283802.7634,0,0,0,0,0,0,709506.9084,183493.166,1072603.185,0,0,870980.8945,5311564.442,5128071.276,2836584.154
12/26/2014,4072789.846,726339.3482,0,2177.452236,0,0,0,0,0,0,0,0,0,112542.4751,1249270.405,381152.0043,450390.0923,110095.8996,878320.6211,0,0,0,1663671.371,332734.2743,0,0,0,0,0,0,0,0,0,112542.4751,1663671.371,332734.2743,1249270.405,381152.0043,450390.0923,878320.6211,4911402.546,4578668.272,5068081.244
12/27/2014,4161698.401,505266.7818,68455.18378,9908.630962,0,0,0,0,0,0,0,0,0,13700.82306,2159885.824,1040773.237,1695721.511,105202.7485,878320.6211,0,0,0,4261934.602,11498.90507,0,0,0,0,0,0,0,0,0,13700.82306,4261934.602,11498.90507,2159885.824,1040773.237,1695721.511,878320.6211,4850531.746,4839032.841,10061835.52
12/28/2014,4279843.535,866430.2639,66620.25212,4746.35656,0,0,0,0,0,0,446940.4208,0,0,11498.90507,3653104.277,1134917.464,1637028.164,97863.02185,831835.6857,0,0,0,4203216.788,19083.28926,0,0,446940.4208,0,0,0,0,0,0,11498.90507,4203216.788,19083.28926,3653104.277,1134917.464,1637028.164,831835.6857,5762443.85,5743360.561,11490684.57
12/29/2014,4068801.928,257208.4872,12330.74075,3547.534542,0,0,0,0,7290.795128,0,0,0,0,34252.05765,4715945.626,1175016.838,1641798.986,95416.4463,807369.9303,0,0,0,2461255,21774.52236,0,0,0,0,0,0,0,0,0,34252.05765,2461255,21774.52236,4715945.626,1175016.838,1641798.986,807369.9303,4444595.932,4422821.409,10857412.96
12/30/2014,3766233.93,0,0,0,0,0,0,0,0,0,7657.78146,0,0,85630.14412,4329019.703,1214431.17,1684907.647,90523.29521,851408.2901,0,0,0,2260635.805,1639.205616,0,0,7657.78146,0,0,0,0,0,0,85630.14412,2260635.805,1639.205616,4329019.703,1214431.17,1684907.647,851408.2901,3864415.007,3862775.801,10427671.96
12/31/2014,4513760.623,0,66155.40277,0,0,120934.2293,0,114940.1192,229635.5808,0,292830.6271,0,0,132115.0795,3628711.919,1208559.388,782928.6406,85630.14412,856301.4412,0,0,0,2280208.409,21040.5497,120934.2293,114940.1192,292830.6271,0,0,0,0,0,0,132115.0795,2280208.409,21040.5497,3628711.919,1208559.388,782928.6406,856301.4412,5423886.726,5402846.176,8909865.427
1/1/2015,4302841.345,0,7926.90477,0,0,0,0,0,0,0,0,0,0,3914.520874,2304184.849,203824.2088,0,83183.56857,863641.1678,0,0,0,2221490.596,13456.1655,0,0,0,0,0,0,0,0,0,3914.520874,2221490.596,13456.1655,2304184.849,203824.2088,0,863641.1678,4393951.818,4380495.653,5610511.508
1/2/2015,4197173.747,152030.2044,0,0,0,0,0,0,0,0,0,0,0,176153.4393,2065252.282,917490.2956,1296636.108,80736.99303,851408.2901,0,0,0,2524865.964,31805.4821,0,0,0,0,0,0,0,0,0,176153.4393,2524865.964,31805.4821,2065252.282,917490.2956,1296636.108,851408.2901,4429940.944,4398135.462,7863611.861
