date,C43RO_cmd,C43RO
9/30/2016,6265109.106,2560.766667
10/31/2016,1679455.73,686.451613
11/30/2016,17207.58137,7.033333346
12/31/2016,139533.7279,57.03225806
1/31/2017,173154.4112,70.77419355
2/28/2017,186813.5185,76.35714285
3/31/2017,17757.40315,7.258064513
4/30/2017,355242.7693,145.2
5/31/2017,276999.7049,113.2193548
6/30/2017,7342010.109,3000.933333
7/31/2017,3262390.108,1333.451613
8/31/2017,4691979.445,1917.774194
9/30/2017,19648285.11,8030.933333
10/31/2017,9704381.365,3966.516129
11/30/2017,2626888.165,1073.7
12/31/2017,2007849.306,820.6774194
1/31/2018,422026.3895,172.4967742
2/28/2018,131861.6842,53.89642858
3/31/2018,111911.1008,45.74193548
4/30/2018,200456.0897,81.93333333
5/31/2018,3657867.207,1495.096774
6/30/2018,5435736.307,2221.773333
7/31/2018,5744953.992,2348.16129
8/31/2018,5316092.975,2172.870968
9/30/2018,3680709.804,1504.433333
10/31/2018,456325.8003,186.516129
11/30/2018,178029.1472,72.76666667
12/31/2018,458677.6696,187.4774193
1/31/2019,1829880.665,747.9354839
2/28/2019,2288509.29,935.3928571
3/31/2019,1169068.502,477.8387097
4/30/2019,476348.2588,194.7
5/31/2019,1446510.169,591.2387097
6/30/2019,3724552.438,1522.353333
7/31/2019,4252463.987,1738.129032
8/31/2019,10691535.14,4370
9/30/2019,1464993.127,598.7933333
10/31/2019,984549.3529,402.4193548
11/30/2019,254362.3043,103.9666667
12/31/2019,879670.1838,359.5516129
1/31/2020,301560.1665,123.2580645
2/29/2020,977111.6544,399.3793103
3/31/2020,20677.50943,8.451612894
4/30/2020,122247.2248,49.96666667
5/31/2020,1404279.118,573.9774194
6/30/2020,3512711.617,1435.766667
7/31/2020,2032709.67,830.8387097
8/31/2020,3838282.423,1568.83871
9/30/2020,7914671.892,3235
10/31/2020,4806337.121,1964.516129
11/30/2020,5000555.759,2043.9
12/31/2020,2004218.903,819.1935484
1/31/2021,570525.633,233.1935484
2/28/2021,1175230.039,480.3571428
3/31/2021,231161.9282,94.48387096
4/30/2021,589135.3915,240.8
5/31/2021,248051.1917,101.3870968
6/30/2021,661472.4752,270.3666667
7/31/2021,5360999.474,2191.225806
8/31/2021,5291863.985,2162.967742
9/30/2021,9846651.048,4024.666667
10/31/2021,3469638.734,1418.16129
11/30/2021,3140587.476,1283.666667
12/31/2021,716215.2607,292.7419355
1/31/2022,828126.3616,338.483871
2/28/2022,455325.1847,186.1071428
3/31/2022,180336.2943,73.70967742
4/30/2022,580409.2721,237.2333333
5/31/2022,349150.0069,142.7096774
6/30/2022,5696769.607,2328.466667
7/31/2022,2589502.911,1058.419355
8/31/2022,2335769.351,954.7096774
9/30/2022,12619436.67,5158
10/31/2022,6181470.422,2526.580645
11/30/2022,3119220.716,1274.933333
12/31/2022,1354929.322,553.8064516
1/31/2023,1066785.86,436.0322581
2/28/2023,461529.0012,188.6428571
3/31/2023,231319.7718,94.54838708
