date,ETVol_acft
3/2/2010,2108.936
3/3/2010,2890.998
3/4/2010,4382.65
3/5/2010,5170.602667
3/6/2010,6132.42
3/7/2010,5341.099
3/8/2010,5337.276333
3/9/2010,2537.393667
3/10/2010,4987.291
3/11/2010,1754.94
3/12/2010,538.326
3/13/2010,4631.701
3/14/2010,5005.2475
3/15/2010,4098.165
3/16/2010,4193.475
3/17/2010,2189.954
3/18/2010,4655.331
3/19/2010,6395.2
3/20/2010,5850.410667
3/21/2010,3386.166
3/22/2010,3209.581667
3/23/2010,4955.1255
3/24/2010,5782.224
3/25/2010,5418.594417
3/26/2010,3308.157
3/27/2010,5975.200833
3/28/2010,2575.960333
3/29/2010,2128.916417
3/30/2010,4820.283
3/31/2010,6122.072
4/1/2010,5940.224
4/2/2010,5386.4455
4/3/2010,5388.523833
4/4/2010,5203.916667
4/5/2010,6227.795167
4/6/2010,5671.61225
4/7/2010,5485.869167
4/8/2010,5020.965
4/9/2010,4742.20525
4/10/2010,3903.991
4/11/2010,1858.828333
4/12/2010,2509.80525
4/13/2010,5112.960417
4/14/2010,4460.156
4/15/2010,4087.372667
4/16/2010,3436.445917
4/17/2010,2972.405333
4/18/2010,1207.86575
4/19/2010,4556.587583
4/20/2010,6047.247917
4/21/2010,4373.4675
4/22/2010,6701.328
4/23/2010,6702.102
4/24/2010,5956.048
4/25/2010,4373.299083
4/26/2010,4577.906667
4/27/2010,6918.013333
4/28/2010,6918.383333
4/29/2010,4674.75
4/30/2010,4862.433333
5/1/2010,5330.26
5/2/2010,6453.34
5/3/2010,6733.8
5/4/2010,7012.875
5/5/2010,6637.553333
5/6/2010,7010.375
5/7/2010,6075.658333
5/8/2010,5793.9
5/9/2010,5511.78
5/10/2010,5976.426667
5/11/2010,4664.808333
5/12/2010,5311.754
5/13/2010,5491.788833
5/14/2010,5485.446333
5/15/2010,5572.185
5/16/2010,4361.3415
5/17/2010,3990.317583
5/18/2010,5197.294667
5/19/2010,3247.180417
5/20/2010,5843.3445
5/21/2010,5934.261333
5/22/2010,6114.977
5/23/2010,5832.057
