date,Outflows_acft,LO_Outflows_cmd
1/5/2016,958.0172481,1181695.115
1/6/2016,436.3642865,538246.6202
1/7/2016,499.8354555,616537.0377
1/8/2016,1820.827005,2245953.694
1/9/2016,2985.124302,3682091.124
1/10/2016,1551.074841,1913219.794
1/11/2016,587.1081039,724186.104
1/12/2016,557.3562024,687487.7285
1/13/2016,610.9100012,753545.2682
1/14/2016,551.0090535,679658.6473
1/15/2016,136.8597081,168813.7127
1/16/2016,335.207111,413471.2673
1/17/2016,398.67828,491761.6848
1/18/2016,390.7443839,481975.3826
1/19/2016,543.4718221,670361.6232
1/20/2016,769.5874666,949270.7483
1/21/2016,823.1417224,1015328.852
1/22/2016,442.3147086,545586.3468
1/23/2016,234.0499355,288695.9145
1/24/2016,944.727143,1165302.036
1/25/2016,473.8512439,584486.0324
1/26/2016,261.8185719,322947.9721
1/27/2016,15.27275003,18838.63171
1/28/2016,35.70247378,44038.28736
1/29/2016,29.75206148,36698.5728
1/30/2016,4060.165343,5008132.747
1/31/2016,8948.232839,11037466.24
2/1/2016,11688.99307,14418139.17
2/2/2016,12380.82797,15271503.69
2/3/2016,12930.24976,15949204.47
2/4/2016,12833.06004,15829322.9
2/5/2016,15312.40214,18887541.8
2/6/2016,18154.7186,22393482.3
2/7/2016,19684.57183,24280525.66
2/8/2016,19465.79375,24010667.27
2/9/2016,19947.77695,24605183.91
2/10/2016,20903.81084,25784432.59
2/11/2016,25529.26486,31489837.62
2/12/2016,24581.16492,30320375.3
2/13/2016,23107.44676,28502573.43
2/14/2016,23079.67778,28468320.94
2/15/2016,22450.91691,27692756.99
2/16/2016,20784.80044,25637635.64
2/17/2016,21919.34775,27037077.06
2/18/2016,22074.0583,27227909.43
2/19/2016,22353.72776,27572876.11
2/20/2016,22195.04968,27377149.88
2/21/2016,22083.97509,27240141.59
2/22/2016,22413.2314,27646272.67
2/23/2016,22016.93391,27157447.64
2/24/2016,18455.25499,22764187.93
2/25/2016,20014.81931,24687879.33
2/26/2016,22550.09183,27815087.27
2/27/2016,22796.02276,28118438.15
2/28/2016,22383.71822,27609868.75
2/29/2016,21692.14029,26756821.21
3/1/2016,21334.22176,26315335.86
3/2/2016,23024.28135,28399990.56
3/3/2016,24449.24831,30157658.8
3/4/2016,18312.68462,22588330.23
3/5/2016,14332.39106,17678717.72
3/6/2016,14281.6933,17616183.05
3/7/2016,15355.76426,18941028.1
3/8/2016,15365.04658,18952477.66
3/9/2016,16861.55772,20798394.22
3/10/2016,16116.06911,19878848.93
3/11/2016,16189.57679,19969519.18
3/12/2016,15220.84853,18774612.24
3/13/2016,14246.86415,17573221.99
3/14/2016,15156.52517,18695270.67
3/15/2016,17001.35405,20970830.2
3/16/2016,17710.36661,21845383
3/17/2016,15499.46781,19118283.55
3/18/2016,9176.355136,11318850.53
3/19/2016,7622.584471,9402305.494
3/20/2016,9640.015159,11890765.9
3/21/2016,12915.54218,15931062.97
3/22/2016,10678.54048,13171766.11
3/23/2016,12001.59533,14803727.81
3/24/2016,9510.272248,11730730.61
3/25/2016,4518.012259,5572877.761
3/26/2016,4449.424337,5488275.932
3/27/2016,6060.677457,7475724.429
3/28/2016,8703.496935,10735589.4
3/29/2016,8773.412348,10821828.66
3/30/2016,9139.163438,11272975.32
3/31/2016,9895.538225,12205948.49
4/1/2016,5534.501176,6826696.51
4/2/2016,5887.403405,7261994.352
4/3/2016,6380.690556,7870454.187
4/4/2016,8279.568485,10212682.13
4/5/2016,11117.99661,13713826.46
4/6/2016,13963.52564,17223729.61
4/7/2016,16708.19726,20609227.16
4/8/2016,19283.0884,23785303.88
4/9/2016,22258.83577,27455828.75
4/10/2016,23860.4486,29431386.14
4/11/2016,18191.65897,22439047.51
4/12/2016,15249.80985,18810335.45
4/13/2016,16693.08359,20590584.74
4/14/2016,12501.4094,15420238.46
4/15/2016,5311.816618,6552019.562
4/16/2016,11041.00245,13618855.7
4/17/2016,12404.63871,15300873.75
4/18/2016,14330.1152,17675910.5
4/19/2016,17554.15042,21652693.46
4/20/2016,19112.84274,23575309.26
4/21/2016,17565.03919,21666124.55
4/22/2016,11459.91065,14135570.58
4/23/2016,9691.349183,11954085.39
4/24/2016,10865.32505,13402161.15
4/25/2016,12640.15633,15591380.03
4/26/2016,14364.31069,17718089.95
4/27/2016,15440.06687,19045013.68
4/28/2016,16322.69207,20133714.22
4/29/2016,14344.83358,17694065.32
4/30/2016,13936.9919,17191000.77
5/1/2016,14384.95755,17743557.44
5/2/2016,13837.85692,17068719.76
5/3/2016,8266.499301,10196561.56
5/4/2016,3900.002847,4810575.512
5/5/2016,8746.165205,10788219.86
5/6/2016,11252.55849,13879805.85
5/7/2016,10967.77235,13528527.84
5/8/2016,10169.16624,12543463.17
5/9/2016,12020.40143,14826924.76
5/10/2016,13515.16632,16670687.36
5/11/2016,13869.2557,17107449.52
5/12/2016,12663.24478,15619859.17
5/13/2016,13116.19059,16178558.77
5/14/2016,14001.05635,17270022.99
5/15/2016,13091.79202,16148463.62
5/16/2016,12578.70804,15515584.8
5/17/2016,5846.523231,7211569.476
5/18/2016,420.4961646,518673.6092
5/19/2016,0,0
5/20/2016,0,0
5/21/2016,293.5541564,362093.1808
5/22/2016,2013.225161,2483272.972
5/23/2016,1616.530743,1993958.341
5/24/2016,1085.019799,1338350.221
5/25/2016,2070.745617,2554223.304
5/26/2016,2274.627673,2805707.743
5/27/2016,8488.030383,10469815.72
5/28/2016,12154.29946,14992085.3
5/29/2016,13097.7577,16155822.16
5/30/2016,13995.79459,17263532.7
5/31/2016,15048.34399,18561831.34
6/1/2016,13824.70129,17052492.55
6/2/2016,14363.69066,17717325.15
6/3/2016,14199.91432,17515310.31
6/4/2016,12709.17554,15676513.85
6/5/2016,11754.05447,14498391.11
6/6/2016,11595.37602,14302664.42
6/7/2016,9555.734138,11786806.95
6/8/2016,10830.35357,13359024.52
6/9/2016,9722.08679,11991999.61
6/10/2016,9094.217394,11217535.27
6/11/2016,9939.176168,12259775.02
6/12/2016,10189.09367,12568043.27
6/13/2016,10488.598,12937475.87
6/14/2016,11355.37566,14006628.77
6/15/2016,12388.76492,15281293.76
6/16/2016,12466.12046,15376710.27
6/17/2016,3635.707897,4484572.976
6/18/2016,3446.226623,4250851.614
6/19/2016,12071.40891,14889841.46
6/20/2016,12293.55828,15163858.27
6/21/2016,12436.36837,15340011.65
6/22/2016,11950.41755,14740601.04
6/23/2016,11555.70661,14253733
6/24/2016,11180.83031,13791330.57
6/25/2016,11244.30156,13869621.09
6/26/2016,11678.68202,14405420.7
6/27/2016,11823.47565,14584020.74
6/28/2016,11986.12024,14784639.6
6/29/2016,12136.86414,14970579.18
6/30/2016,11861.16163,14630505.65
7/1/2016,10440.99622,12878760.02
7/2/2016,11799.67544,14554663.66
7/3/2016,16290.25292,20093701.17
7/4/2016,9877.690543,12183933.73
7/5/2016,8830.415988,10892141.51
7/6/2016,7749.422494,9558757.658
7/7/2016,7077.025001,8729368.798
7/8/2016,10230.72877,12619399.33
7/9/2016,13096.61116,16154407.93
7/10/2016,12368.06105,15255755.94
7/11/2016,11785.91115,14537685.69
7/12/2016,9777.405959,12060234.7
7/13/2016,7738.831461,9545693.831
7/14/2016,9821.895223,12115111.32
7/15/2016,10999.7627,13567987.29
7/16/2016,10219.8043,12605924.21
7/17/2016,11390.4506,14049893.01
7/18/2016,10663.03265,13152637.52
7/19/2016,7825.715644,9652863.732
7/20/2016,6624.286867,8170925.365
7/21/2016,6856.135179,8456905.621
7/22/2016,6558.989482,8090382.347
7/23/2016,8221.259718,10140759.44
7/24/2016,6714.732435,8282488.163
7/25/2016,4501.513705,5552527.124
7/26/2016,4140.898732,5107715.768
7/27/2016,4028.395377,4968945.129
7/28/2016,5911.207124,7291355.764
7/29/2016,9216.64502,11368547.3
7/30/2016,12491.02061,15407424.1
7/31/2016,10301.14877,12706260.98
8/1/2016,4573.969574,5641899.99
8/2/2016,3249.148499,4007759.691
8/3/2016,1515.473208,1869305.893
8/4/2016,1163.088608,1434646.537
8/5/2016,3134.700628,3866590.53
8/6/2016,6315.357775,7789867.508
8/7/2016,6211.858709,7662203.481
8/8/2016,4525.172904,5581710.273
8/9/2016,1213.885098,1497302.99
8/10/2016,309.4219486,381665.7852
8/11/2016,807.2730423,995755.1522
8/12/2016,2203.638119,2718143.548
8/13/2016,2503.143733,3087577.731
8/14/2016,2181.821433,2691233.101
8/15/2016,1654.217008,2040443.595
8/16/2016,1725.62176,2128519.928
8/17/2016,1039.399863,1282078.943
8/18/2016,1065.125485,1313810.984
8/19/2016,1677.819611,2069556.934
8/20/2016,6609.326864,8152472.5
8/21/2016,6906.450223,8518968.221
8/22/2016,6270.23226,7734206.088
8/23/2016,4461.681854,5503395.334
8/24/2016,3069.600928,3786291.352
8/25/2016,2378.995371,2934443.21
8/26/2016,1471.140563,1814622.462
8/27/2016,2272.583448,2803186.232
8/28/2016,4060.288627,5008284.816
8/29/2016,3458.660844,4266188.978
8/30/2016,2795.505118,3448199.653
8/31/2016,1943.206435,2396906.274
9/1/2016,819.0346744,1010262.89
9/2/2016,1681.252092,2073790.83
9/3/2016,2771.66694,3418795.737
9/4/2016,4235.468991,5224366.291
9/5/2016,2317.648556,2858773.141
9/6/2016,871.895514,1075465.679
9/7/2016,581.1578907,716846.635
9/8/2016,487.9346113,601857.5844
9/9/2016,3227.109687,3980575.257
9/10/2016,4647.079219,5732079.275
9/11/2016,3944.076485,4864939.463
9/12/2016,2616.855147,3227838.486
9/13/2016,1144.464163,1411673.655
9/14/2016,315.3723707,389005.5119
9/15/2016,1913.950931,2360820.195
9/16/2016,4842.010033,5972522.535
9/17/2016,6129.63943,7560787.644
9/18/2016,5823.251986,7182864.86
9/19/2016,8928.202115,11012758.74
9/20/2016,10744.92581,13253651.08
9/21/2016,11247.61704,13873710.67
9/22/2016,10032.9773,12375476.84
9/23/2016,12181.01714,15025041.03
9/24/2016,9865.310658,12168663.39
9/25/2016,7539.450641,9299761.577
9/26/2016,10367.46839,12788064.91
9/27/2016,14273.16573,17605664.46
9/28/2016,13498.34227,16649935.22
9/29/2016,12218.56666,15071357.61
9/30/2016,11678.72385,14405472.29
10/1/2016,11795.70742,14549769.18
10/2/2016,12312.52149,15187249.01
10/3/2016,12106.71589,14933391.92
10/4/2016,4050.646057,4996390.899
10/5/2016,2839.596459,3502585.44
10/6/2016,6849.321294,8448500.829
10/7/2016,10835.90139,13365867.64
10/8/2016,18868.36811,23273754.7
10/9/2016,20033.99605,24711533.45
10/10/2016,17835.77297,22000069.24
10/11/2016,15566.18357,19200576.11
10/12/2016,14639.40527,18057413.61
10/13/2016,14169.32226,17477575.62
10/14/2016,11706.84392,14440157.84
10/15/2016,8708.231051,10741428.84
10/16/2016,9040.284102,11151009.63
10/17/2016,10764.02206,13277205.92
10/18/2016,10475.44768,12921255.2
10/19/2016,10629.40499,13111158.46
10/20/2016,11326.13943,13970566.46
10/21/2016,7958.442255,9816579.353
10/22/2016,6255.413184,7715927.055
10/23/2016,6752.153916,8328646.812
10/24/2016,9808.786277,12098941.7
10/25/2016,13530.99288,16690209.1
10/26/2016,14944.35687,18433565.32
10/27/2016,15134.77051,18668436.73
10/28/2016,13301.46583,16407092.07
10/29/2016,10054.00301,12401411.63
10/30/2016,10028.51497,12369972.64
10/31/2016,11892.04891,14668604.49
11/1/2016,12503.316,15422590.22
11/2/2016,12064.33444,14881115.25
11/3/2016,11892.72418,14669437.43
11/4/2016,8591.330431,10597234.26
11/5/2016,6754.377291,8331389.3
11/6/2016,6073.27288,7491260.632
11/7/2016,6909.009741,8522125.335
11/8/2016,7498.578272,9249346.327
11/9/2016,6498.988191,8016371.953
11/10/2016,5415.89553,6680398.819
11/11/2016,4587.100765,5658097.051
11/12/2016,4576.786642,5645374.787
11/13/2016,6036.501554,7445903.937
11/14/2016,6419.827747,7918729.129
11/15/2016,6259.484083,7720948.427
11/16/2016,6005.818212,7408056.648
11/17/2016,6525.567786,8049157.353
11/18/2016,7276.947095,8975968.703
11/19/2016,7188.602543,8866997.465
11/20/2016,6594.373457,8134027.772
11/21/2016,7686.018227,9480549.763
11/22/2016,7985.543068,9850007.663
11/23/2016,7968.445625,9828918.31
11/24/2016,7941.27167,9795399.78
11/25/2016,7718.646616,9520796.227
11/26/2016,7552.590223,9315968.989
11/27/2016,7943.889189,9798628.437
11/28/2016,7548.226175,9310586.022
11/29/2016,7538.984212,9299186.246
11/30/2016,6935.770131,8555133.741
12/1/2016,6852.682332,8452646.603
12/2/2016,6752.336961,8328872.594
12/3/2016,5098.377047,6288746.12
12/4/2016,4207.281599,5189597.706
12/5/2016,6017.857034,7422906.294
12/6/2016,5512.329927,6799348.719
12/7/2016,5657.322347,6978193.969
12/8/2016,5782.678274,7132817.997
12/9/2016,5513.282767,6800524.027
12/10/2016,4934.58354,6086710.105
12/11/2016,5641.135868,6958228.27
12/12/2016,6064.70697,7480694.753
12/13/2016,5079.356818,6265285.048
12/14/2016,4276.765714,5275304.973
12/15/2016,4631.688905,5713095.63
12/16/2016,5187.615673,6398820.181
12/17/2016,4528.822713,5586212.24
12/18/2016,4646.204367,5731000.163
12/19/2016,6894.295283,8503975.345
12/20/2016,7153.37716,8823547.659
12/21/2016,6936.008232,8555427.434
12/22/2016,6546.94992,8075531.788
12/23/2016,6160.628307,7599011.804
12/24/2016,4181.497059,5157792.992
12/25/2016,4664.294259,5753313.683
12/26/2016,4719.693065,5821647.001
12/27/2016,7915.902835,9764107.829
12/28/2016,7514.328444,9268773.849
12/29/2016,7281.052723,8981032.912
12/30/2016,5979.55701,7375663.981
12/31/2016,4453.828354,5493708.199
1/1/2017,4577.715402,5646520.394
1/2/2017,4252.525376,5245405.001
1/3/2017,6909.349392,8522544.288
1/4/2017,5354.881707,6605139.488
1/5/2017,4779.476394,5895388.543
1/6/2017,4304.473864,5309482.422
1/7/2017,4207.997753,5190481.068
1/8/2017,2644.008561,3261331.68
1/9/2017,4291.839234,5293897.858
1/10/2017,6282.810565,7749721.176
1/11/2017,6145.296304,7580100.086
1/12/2017,6687.816177,8249287.498
1/13/2017,6350.268363,7832929.021
1/14/2017,5847.317483,7212549.169
1/15/2017,5796.777524,7150209.14
1/16/2017,5395.382559,6655096.479
1/17/2017,5969.323065,7363040.614
1/18/2017,5693.997184,7023431.647
1/19/2017,5661.249979,6983038.624
1/20/2017,7086.471595,8741020.983
1/21/2017,4364.947427,5384075.353
1/22/2017,2464.741766,3040209.673
1/23/2017,1687.916024,2082010.657
1/24/2017,688.8599551,849694.9774
1/25/2017,898.1158777,1107807.973
1/26/2017,2902.297102,3579925.43
1/27/2017,6693.266686,8256010.592
1/28/2017,4697.118788,5793802.083
1/29/2017,2477.951321,3056503.396
1/30/2017,1478.261715,1823406.26
1/31/2017,1943.961582,2397837.732
2/1/2017,3375.930634,4164142.918
2/2/2017,4077.049714,5028959.281
2/3/2017,4213.749011,5197575.13
2/4/2017,4674.765605,5766229.879
2/5/2017,4214.204151,5198136.536
2/6/2017,4239.990712,5229943.743
2/7/2017,3394.792637,4187408.821
2/8/2017,4557.564655,5621664.851
2/9/2017,5448.12457,6720152.695
2/10/2017,5451.020041,6723724.201
2/11/2017,6212.335512,7662791.607
2/12/2017,6844.626728,8442710.176
2/13/2017,6561.864876,8093929.087
2/14/2017,6844.728741,8442836.008
2/15/2017,6708.483534,8274780.269
2/16/2017,6628.787319,8176476.582
2/17/2017,6402.551318,7897419
2/18/2017,4608.795825,5684857.474
2/19/2017,5883.39574,7257050.977
2/20/2017,5848.091628,7213504.061
2/21/2017,3256.306999,4016589.557
2/22/2017,841.9836214,1038569.957
2/23/2017,500.3508611,617172.7802
2/24/2017,2275.40141,2806662.132
2/25/2017,2447.52593,3018974.284
2/26/2017,2478.96263,3057750.825
2/27/2017,5216.39478,6434318.633
2/28/2017,6374.763426,7863143.191
3/1/2017,5845.731607,7210593.022
3/2/2017,4970.108493,6130529.424
3/3/2017,5300.653659,6538250.276
3/4/2017,6210.788411,7660883.29
3/5/2017,6718.517851,8287157.399
3/6/2017,7995.597727,9862409.884
3/7/2017,7822.73899,9649192.089
3/8/2017,7541.344553,9302097.679
3/9/2017,7778.825548,9595025.736
3/10/2017,8206.461996,10122506.74
3/11/2017,7722.632436,9525712.657
3/12/2017,7555.345609,9319367.702
3/13/2017,6419.271995,7918043.62
3/14/2017,5493.585692,6776228.08
3/15/2017,5444.117474,6715210.022
3/16/2017,5766.193783,7112484.708
3/17/2017,8032.172698,9907524.379
3/18/2017,8802.473541,10857675.06
3/19/2017,8643.538007,10661631.26
3/20/2017,8401.456624,10363028.72
3/21/2017,8597.602806,10604971.11
3/22/2017,8867.712416,10938145.91
3/23/2017,8462.191231,10437943.64
3/24/2017,9310.977641,11484904.7
3/25/2017,9559.843752,11791876.07
3/26/2017,8633.304119,10649007.96
3/27/2017,7340.994312,9054969.664
3/28/2017,6925.277759,8542191.61
3/29/2017,8882.210549,10956029.07
3/30/2017,8884.888977,10959332.86
3/31/2017,9975.184931,12304191.11
4/1/2017,9804.84302,12094077.77
4/2/2017,6902.190719,8513714.208
4/3/2017,6306.15815,7778519.955
4/4/2017,4957.1181,6114506.034
4/5/2017,4995.835477,6162263.144
4/6/2017,4225.652506,5212257.854
4/7/2017,6113.1452,7540442.342
4/8/2017,6730.400538,8301814.455
4/9/2017,7389.250502,9114492.71
4/10/2017,8740.730341,10781516.06
4/11/2017,9054.535824,11168588.85
4/12/2017,7016.915935,8655225.468
4/13/2017,6552.763264,8082702.43
4/14/2017,5762.150534,7107497.44
4/15/2017,7223.710046,8910301.867
4/16/2017,7548.760733,9311245.389
4/17/2017,9033.748551,11142948.16
4/18/2017,9143.098044,11277828.57
4/19/2017,8279.157398,10212175.07
4/20/2017,7801.854608,9623431.622
4/21/2017,8053.299419,9933583.768
4/22/2017,6552.760232,8082698.69
4/23/2017,3208.028045,3957038.433
4/24/2017,1308.040502,1613441.799
4/25/2017,3248.829991,4007366.818
4/26/2017,2750.502286,3392689.56
4/27/2017,3548.453487,4376946.407
4/28/2017,5923.047592,7305960.744
4/29/2017,7172.336506,8846933.634
4/30/2017,6704.038686,8269297.638
5/1/2017,5671.503327,6995685.924
5/2/2017,2956.425688,3646691.958
5/3/2017,269.7520241,332733.7267
5/4/2017,638.6775865,787796.0294
5/5/2017,430.4131561,530906.0198
5/6/2017,523.6362821,645894.8813
5/7/2017,1145.950254,1413506.719
5/8/2017,791.4049106,976182.1291
5/9/2017,2526.706719,3116642.203
5/10/2017,2756.253265,3399783.277
5/11/2017,5785.770649,7136632.38
5/12/2017,6738.690663,8312040.159
5/13/2017,5851.503214,7217712.184
5/14/2017,5747.032824,7088850.047
5/15/2017,6907.28528,8519998.247
5/16/2017,8376.226896,10331908.35
5/17/2017,8113.318043,10007615.54
5/18/2017,8271.103268,10202240.46
5/19/2017,7458.454809,9199854.838
5/20/2017,7051.167034,8697473.513
5/21/2017,6065.797617,7482040.045
5/22/2017,7033.732741,8675968.662
5/23/2017,6646.896954,8198814.454
5/24/2017,2398.59522,2958619.232
5/25/2017,1490.302022,1838257.739
5/26/2017,98.40014662,121374.6128
5/27/2017,171.1735271,211139.1222
5/28/2017,1110.090207,1369274.069
5/29/2017,2468.29334,3044590.469
5/30/2017,5628.046087,6942082.287
5/31/2017,5614.856788,6925813.55
6/1/2017,4836.264323,5965435.317
6/2/2017,1389.343965,1713727.994
6/3/2017,377.9311416,466170.5046
6/4/2017,808.6425272,997444.3844
6/5/2017,350.1228357,431869.5154
6/6/2017,0,0
6/7/2017,0,0
6/8/2017,0,0
6/9/2017,0,0
6/10/2017,0,0
6/11/2017,0,0
6/12/2017,0,0
6/13/2017,9.183484758,11327.64478
6/14/2017,0,0
6/15/2017,0,0
6/16/2017,0,0
6/17/2017,0,0
6/18/2017,0,0
6/19/2017,0,0
6/20/2017,0,0
6/21/2017,0,0
6/22/2017,0,0
6/23/2017,0,0
6/24/2017,0,0
6/25/2017,430.4138645,530906.8935
6/26/2017,858.2690474,1058657.705
6/27/2017,0.099173701,122.3287773
6/28/2017,0,0
6/29/2017,0,0
6/30/2017,23.00826088,28380.22963
7/1/2017,89.65287861,110585.0327
7/2/2017,106.115686,130891.5763
7/3/2017,195.7685646,241476.609
7/4/2017,428.4296854,528459.4483
7/5/2017,366.9420916,452615.7312
7/6/2017,626.7767619,773116.6003
7/7/2017,702.148651,866086.3181
7/8/2017,384.7933285,474634.8749
7/9/2017,200.3305473,247103.7235
7/10/2017,345.1239132,425703.4445
7/11/2017,193.5867467,238785.3804
7/12/2017,242.1817808,298726.383
7/13/2017,0,0
7/14/2017,0,0
7/15/2017,1294.990359,1597344.708
7/16/2017,199.8151738,246468.0205
7/17/2017,0,0
7/18/2017,0,0
7/19/2017,0,0
7/20/2017,0,0
7/21/2017,0,0
7/22/2017,0,0
7/23/2017,326.4203211,402632.9376
7/24/2017,0,0
7/25/2017,0,0
7/26/2017,65.25618819,80492.20301
7/27/2017,81.52064847,100554.0895
7/28/2017,433.8247479,535114.15
7/29/2017,439.1407043,541671.276
7/30/2017,189.0842878,233231.6873
7/31/2017,0,0
8/1/2017,0,0
8/2/2017,0,0
8/3/2017,0,0
8/4/2017,0,0
8/5/2017,498.6057016,615020.1608
8/6/2017,263.802046,325394.5476
8/7/2017,1332.338891,1643413.376
8/8/2017,2117.47715,2611865.715
8/9/2017,2012.809568,2482760.346
8/10/2017,1230.031213,1517218.901
8/11/2017,501.8185117,618983.0978
8/12/2017,0,0
8/13/2017,61.11083025,75378.9869
8/14/2017,74.97531833,92480.55565
8/15/2017,165.0250393,203555.0854
8/16/2017,11.62315781,14336.9327
8/17/2017,0,0
8/18/2017,0,0
8/19/2017,0,0
8/20/2017,0,0
8/21/2017,0,0
8/22/2017,0,0
8/23/2017,0,0
8/24/2017,0,0
8/25/2017,0,0
8/26/2017,34.90908548,43059.65875
8/27/2017,35.10743255,43304.3159
8/28/2017,39.47106824,48686.77325
8/29/2017,115.5769785,142561.8915
8/30/2017,1064.510624,1313052.564
8/31/2017,1346.421682,1660784.216
9/1/2017,920.9862217,1136018.085
9/2/2017,148.363706,183003.664
9/3/2017,35.10743255,43304.3159
9/4/2017,34.51239132,42570.34445
9/5/2017,2019.17352,2490610.154
9/6/2017,10262.48332,12658567.93
9/7/2017,10544.1364,13005981.37
9/8/2017,10080.00421,12433483.59
9/9/2017,27.9669378,34496.65843
9/10/2017,1160.332307,1431246.695
9/11/2017,0,0
9/12/2017,200.330877,247104.1302
9/13/2017,129.3225067,159516.7256
9/14/2017,228.0995134,281356.1878
9/15/2017,2697.52468,3327342.743
9/16/2017,5375.214621,6630219.73
9/17/2017,5803.644567,7158679.501
9/18/2017,4791.339352,5910021.264
9/19/2017,6678.35067,8237611.985
9/20/2017,10197.82182,12578809.25
9/21/2017,14186.98217,17499358.77
9/22/2017,17388.70156,21448615.6
9/23/2017,17362.32111,21416075.84
9/24/2017,16562.58419,20429616.35
9/25/2017,17920.07276,22104051.35
9/26/2017,18821.7588,23216263.05
9/27/2017,19782.55347,24401384.06
9/28/2017,17356.45203,21408836.45
9/29/2017,19236.99993,23728454.68
9/30/2017,19940.23927,24595886.33
10/1/2017,20156.83424,24863051.9
10/2/2017,15510.54562,19131947.81
10/3/2017,14324.22935,17668650.41
10/4/2017,13917.81613,17167347.83
10/5/2017,11728.65933,14467066.71
10/6/2017,11923.43616,14707320.04
10/7/2017,15835.04516,19532211.5
10/8/2017,12736.06413,15709680.39
10/9/2017,13372.75825,16495029.84
10/10/2017,13838.87388,17069974.15
10/11/2017,13752.98959,16964037.61
10/12/2017,13873.78308,17113033.96
10/13/2017,13757.74992,16969909.38
10/14/2017,13844.03099,17076335.35
10/15/2017,13736.32844,16943486.4
10/16/2017,13761.32017,16974313.21
10/17/2017,13819.09869,17045581.86
10/18/2017,13333.2873,16446343.21
10/19/2017,13294.41124,16398390.37
10/20/2017,13464.98969,16608795.49
10/21/2017,13569.61774,16737852.09
10/22/2017,13686.54338,16882077.53
10/23/2017,13791.86571,17011990.51
10/24/2017,13186.90704,16265786.09
10/25/2017,13478.67559,16625676.76
10/26/2017,12536.32866,15463310.68
10/27/2017,13132.75833,16198994.74
10/28/2017,13105.40625,16165256.51
10/29/2017,11532.89077,14225590.1
10/30/2017,11513.25441,14201369.04
10/31/2017,12569.05589,15503679.07
11/1/2017,12920.3286,15936966.92
11/2/2017,13277.75007,16377839.15
11/3/2017,13371.96494,16494051.31
11/4/2017,11897.65113,14675514.71
11/5/2017,10685.75044,13180659.45
11/6/2017,10218.64308,12604491.87
11/7/2017,11251.83299,13878910.96
11/8/2017,12831.35009,15827213.71
11/9/2017,13014.78146,16053472.63
11/10/2017,12999.96495,16035196.76
11/11/2017,13023.9451,16064775.8
11/12/2017,13136.44756,16203545.33
11/13/2017,12686.16004,15648124.68
11/14/2017,12337.1882,15217674.9
11/15/2017,10810.51074,13334548.79
11/16/2017,12074.775,14893993.47
11/17/2017,12154.76838,14992663.7
11/18/2017,12373.22785,15262129.09
11/19/2017,12497.4526,15415357.83
11/20/2017,12644.76499,15597064.72
11/21/2017,12491.30384,15407773.46
11/22/2017,12271.15842,15136228.49
11/23/2017,12068.68573,14886482.48
11/24/2017,12038.47746,14849221.18
11/25/2017,12319.53527,15195900.37
11/26/2017,12485.29394,15400360.36
11/27/2017,12848.88466,15848842.26
11/28/2017,14136.69504,17437330.59
11/29/2017,12696.8716,15661337.18
11/30/2017,12828.59411,15823814.26
12/1/2017,10890.92228,13433734.81
12/2/2017,10162.07707,12534718.83
12/3/2017,10426.11748,12860407.39
12/4/2017,10431.79037,12867404.79
12/5/2017,10130.0048,12495158.33
12/6/2017,9214.016372,11365304.91
12/7/2017,11553.92089,14251530.34
12/8/2017,9009.126743,11112577.65
12/9/2017,7739.903669,9547016.378
12/10/2017,7400.334094,9128164.099
12/11/2017,6534.191432,8059794.447
12/12/2017,5741.754469,7082339.303
12/13/2017,4749.423121,5858318.432
12/14/2017,3885.026274,4792102.209
12/15/2017,5574.150892,6875603.643
12/16/2017,9101.754439,11226832.07
12/17/2017,9430.278048,11632059.37
12/18/2017,7826.581668,9653931.956
12/19/2017,7279.719868,8979388.863
12/20/2017,6874.992604,8480165.877
12/21/2017,5659.659542,6981076.852
12/22/2017,8138.85989,10039120.9
12/23/2017,9038.91831,11149324.96
12/24/2017,8813.199638,10870905.49
12/25/2017,7248.399117,8940755.343
12/26/2017,6451.083107,7957281.991
12/27/2017,5566.989513,6866770.224
12/28/2017,5222.222917,6441507.523
12/29/2017,4086.407919,5040502.44
12/30/2017,4249.052065,5241120.741
12/31/2017,3919.339459,4834426.835
1/1/2018,3347.48492,4129055.699
1/2/2018,2631.09493,3245402.974
1/3/2018,2868.715245,3538502.881
1/4/2018,3432.101096,4233428.06
1/5/2018,3306.170505,4078095.194
1/6/2018,3729.839495,4600682.42
1/7/2018,3579.809658,4415623.616
1/8/2018,1259.703122,1553818.607
1/9/2018,426.80388,526454.0499
1/10/2018,481.0122276,593318.9624
1/11/2018,899.2872876,1109252.883
1/12/2018,1726.355574,2129425.073
1/13/2018,1085.455157,1338887.228
1/14/2018,1195.835321,1475038.952
1/15/2018,2060.549291,2541646.34
1/16/2018,2427.492587,2994263.556
1/17/2018,2522.462361,3111406.873
1/18/2018,2964.796711,3657017.447
1/19/2018,4829.359944,5956918.904
1/20/2018,6187.580559,7632256.868
1/21/2018,4296.737064,5299939.234
1/22/2018,3598.615319,4438820.023
1/23/2018,3423.910946,4223325.673
1/24/2018,2642.958711,3260036.711
1/25/2018,2381.200156,2937162.769
1/26/2018,3071.527703,3788667.991
1/27/2018,5321.06185,6563423.371
1/28/2018,3878.779466,4784396.896
1/29/2018,2885.240075,3558885.928
1/30/2018,3436.744337,4239155.405
