date,Inflows_cmd
2011-08-18,4673300.114821592
2011-08-19,7327540.3733854825
2011-08-20,8841504.530967377
2011-08-21,10277056.538175799
2011-08-22,9573396.719852282
2011-08-23,8180488.2184205735
2011-08-24,6986609.201349098
2011-08-25,6375113.381613716
2011-08-26,7809392.47702481
2011-08-27,6674891.3975217
2011-08-28,5478395.116341828
2011-08-29,4908660.754842206
2011-08-30,3542370.9873011163
2011-08-31,2755234.631380834
2011-09-01,3005127.3906299556
2011-09-02,4974596.074521852
2011-09-03,5134038.505018793
2011-09-04,5466821.791343154
2011-09-05,4378365.8756087655
2011-09-06,4649887.224301998
2011-09-07,6261201.202647343
2011-09-08,7150506.730533157
2011-09-09,7073389.912382554
2011-09-10,8605312.59477721
2011-09-11,10516455.37261187
2011-09-12,10390823.525052918
2011-09-13,10164050.566511614
2011-09-14,8920334.177469796
2011-09-15,8794678.226516984
2011-09-16,8161872.693511451
2011-09-17,7416157.658784539
2011-09-18,5945154.111607742
2011-09-19,4800303.550500192
2011-09-20,3997166.195935987
2011-09-21,3666413.2452158043
2011-09-22,3295487.371029232
2011-09-23,3196547.710994645
2011-09-24,3351195.855954717
2011-09-25,4872476.522554271
2011-09-26,8712595.68941295
2011-09-27,6658915.581303956
2011-09-28,6554495.994669798
2011-09-29,6930975.32961448
2011-09-30,7739642.186487595
2011-10-01,8529275.039920073
2011-10-02,7903343.248799795
2011-10-03,6852270.025009383
2011-10-04,5938449.818202719
2011-10-05,5992421.629061892
2011-10-06,5242325.839080654
2011-10-07,4756436.450956109
2011-10-08,5231732.682324152
2011-10-09,18384375.04197505
2011-10-10,31487474.150184873
2011-10-11,56277866.57537833
2011-10-12,60636588.46247076
2011-10-13,60143457.14630949
2011-10-14,56802584.84065243
2011-10-15,54003800.27877567
2011-10-16,49669667.23285604
2011-10-17,47944953.80153419
2011-10-18,51539609.38860273
2011-10-19,62075297.66337602
2011-10-20,54705918.52903569
2011-10-21,47347402.19012054
2011-10-22,42346357.1160514
2011-10-23,39871352.36196406
2011-10-24,37272012.63861685
2011-10-25,35969798.33837515
2011-10-26,32033013.626920328
2011-10-27,28838348.675906524
2011-10-28,26283536.627500877
2011-10-29,31511697.30952749
2011-10-30,29532124.103553817
2011-10-31,27081780.83097263
2011-11-01,25496448.80851999
2011-11-02,20747401.01571356
2011-11-03,16235964.639957918
2011-11-04,16089072.244161602
2011-11-05,14073020.596793488
2011-11-06,10948303.24064669
2011-11-07,10986714.47672265
2011-11-08,11377530.454479039
2011-11-09,9507906.353553347
2011-11-10,7968178.499282668
2011-11-11,7520234.982521591
2011-11-12,7773333.222780116
2011-11-13,5968372.113541559
2011-11-14,5194569.1997767715
2011-11-15,5006305.211493605
2011-11-16,5045034.5023905765
2011-11-17,5028250.9941433715
2011-11-18,4702146.939585039
2011-11-19,4776669.63072351
2011-11-20,4450492.178898795
2011-11-21,4210874.569900047
2011-11-22,4137795.3583338587
2011-11-23,3907132.2158343582
2011-11-24,3991685.866712412
2011-11-25,3713779.3504150077
2011-11-26,3540292.678431128
2011-11-27,3334927.1270797485
2011-11-28,2207936.567459749
2011-11-29,1317113.945318304
2011-11-30,1675879.783418936
2011-12-01,1901747.637847817
2011-12-02,1659781.3163246782
2011-12-03,1688920.0310803943
2011-12-04,1729117.2673051236
2011-12-05,2092458.2016772272
2011-12-06,1780470.8880207
2011-12-07,1601283.6950140777
2011-12-08,1112531.298141715
2011-12-09,1800312.615700709
2011-12-10,3425499.353801549
2011-12-11,3967440.3030491737
2011-12-12,3356554.854908502
2011-12-13,3031894.2799224537
2011-12-14,2961750.9590117554
2011-12-15,1202785.4700425083
2011-12-16,1756347.653134771
2011-12-17,1775112.887574432
2011-12-18,1740689.569638835
2011-12-19,1417399.0769586777
2011-12-20,1543911.4984547521
2011-12-21,1942580.9837145647
2011-12-22,1950801.4775499273
2011-12-23,1746536.885194347
2011-12-24,1507237.3310166157
2011-12-25,1214284.375109837
2011-12-26,1376394.470803699
2011-12-27,1245527.144835322
2011-12-28,931729.3652745798
2011-12-29,1075783.7334371898
2011-12-30,991156.6852927491
2011-12-31,864081.5514210431
2012-01-01,1726205.8424050899
2012-01-02,18593.974151424
2012-01-03,1250126.706862253
2012-01-04,1216290.5670577567
2012-01-05,1520840.291053709
2012-01-06,1532608.3194311229
2012-01-07,1041091.2921915076
2012-01-08,993065.0142188164
2012-01-09,1004074.6041768962
2012-01-10,863787.962355494
2012-01-11,1011463.2623265409
2012-01-12,1050290.41624537
2012-01-13,1001628.0286306561
2012-01-14,1091441.8169331301
2012-01-15,1250395.8301723355
2012-01-16,480140.4509496
2012-01-17,943717.5854511546
2012-01-18,1441106.3940017452
2012-01-19,2632808.876819785
2012-01-20,2680566.031482392
2012-01-21,2462404.890024174
2012-01-22,2161573.9608585
2012-01-23,1725618.664273996
2012-01-24,1946911.4224314028
2012-01-25,2116850.5598732377
2012-01-26,1993151.7002553372
2012-01-27,2125682.697595166
2012-01-28,2289921.314014254
2012-01-29,1790452.91624936
2012-01-30,1733643.4320656622
2012-01-31,1634116.7388446222
2012-02-01,1636954.766478264
2012-02-02,2184645.1682595504
2012-02-03,2002717.810641136
2012-02-04,1971793.0957366622
2012-02-05,1969786.903788748
2012-02-06,2038413.347860784
2012-02-07,1553281.88279685
2012-02-08,2087540.5848292839
2012-02-09,1979866.7950392573
2012-02-10,1515115.3042755078
2012-02-11,1678399.756231562
2012-02-12,2198737.443405886
2012-02-13,1798893.601883888
2012-02-14,2457193.684110686
2012-02-15,2220438.56850104
2012-02-16,2149169.8228390682
2012-02-17,2430721.7367003597
2012-02-18,2191617.9085663324
2012-02-19,2505880.537480854
2012-02-20,2140337.685117142
2012-02-21,2051013.211923914
2012-02-22,2026351.730417814
2012-02-23,2258727.475799698
2012-02-24,2605602.9567456003
2012-02-25,2351159.0999366418
2012-02-26,2042107.676935608
2012-02-27,1875789.471302208
2012-02-28,1685299.09927196
2012-02-29,2047318.882849096
2012-03-01,1911289.28247815
2012-03-02,2367624.5533628403
2012-03-03,1472275.7664608401
2012-03-04,1701177.37456706
2012-03-05,1778024.312474462
2012-03-06,1852302.3460583
2012-03-07,1528767.1958235295
2012-03-08,1311070.9037190913
2012-03-09,1262702.10516993
2012-03-10,1701642.223920844
2012-03-11,1978105.2606459628
2012-03-12,2503923.2770438637
2012-03-13,2012479.6470706393
2012-03-14,1503029.2210770831
2012-03-15,1024234.3866779138
2012-03-16,837903.1930762756
2012-03-17,1472080.0404171504
2012-03-18,1134770.6698570366
2012-03-19,263324.926041811
2012-03-20,691916.0302321342
2012-03-21,1154832.589336205
2012-03-22,845071.6594267588
2012-03-23,154794.8348106048
2012-03-24,725091.5946391484
2012-03-25,830857.0555031045
2012-03-26,411073.6232792446
2012-03-27,257746.73379638442
2012-03-28,182172.0151730306
2012-03-29,603888.2420784188
2012-03-30,347878.5769198654
2012-03-31,405960.28038760304
2012-04-01,484617.684199219
2012-04-02,259141.2818577412
2012-04-03,306458.05292202276
2012-04-04,414670.0893322182
2012-04-05,237317.82798527958
2012-04-06,333639.50724074896
2012-04-07,205145.3595522242
2012-04-08,203090.23609338218
2012-04-09,181071.05617722202
2012-04-10,135320.0934625344
2012-04-11,85409.95231923841
2012-04-12,246663.7465719166
2012-04-13,176177.9050847422
2012-04-14,251972.8155072576
2012-04-15,377408.7437629826
2012-04-16,275875.8585940228
2012-04-17,201132.97565639
2012-04-18,59378.3885072448
2012-04-19,33297.8931843264
2012-04-20,204166.729333728
2012-04-21,760566.9400596293
2012-04-22,1824974.0972068
2012-04-23,687438.7969825149
2012-04-24,1512399.605419183
2012-04-25,1485316.0141223
2012-04-26,1551031.033294314
2012-04-27,1062743.485775734
2012-04-28,1056333.45784458
2012-04-29,903569.280737357
2012-04-30,808911.272853331
2012-05-01,505780.562674195
2012-05-02,1188864.4551844024
2012-05-03,432309.899020608
2012-05-04,583190.212957229
2012-05-05,85679.0756293248
2012-05-06,921306.953447597
2012-05-07,430083.51527353
2012-05-08,556008.758638502
2012-05-09,1449326.887837113
2012-05-10,993847.9183936132
2012-05-11,541500.565649299
2012-05-12,1317701.123449402
2012-05-13,1328955.370962106
2012-05-14,1475382.9174045702
2012-05-15,1878627.498935847
2012-05-16,2933003.6963434364
2012-05-17,2681618.058967277
2012-05-18,2722011.0212356993
2012-05-19,3395895.7896920396
2012-05-20,2561271.007847731
2012-05-21,2416996.44788596
2012-05-22,1877746.731739198
2012-05-23,2950863.6978309876
2012-05-24,1765620.17445502
2012-05-25,2641469.75425348
2012-05-26,3024848.1423492897
2012-05-27,2549135.9931383817
2012-05-28,3003440.60631969
2012-05-29,3022572.8270912804
2012-05-30,3002413.04459027
2012-05-31,3643880.687058934
2012-06-01,3480449.440570097
2012-06-02,3434649.54634449
2012-06-03,4362635.651033321
2012-06-04,3916673.860464688
2012-06-05,2714157.5137322675
2012-06-06,1934336.024123731
2012-06-07,1982044.2472754112
2012-06-08,2097596.010324327
2012-06-09,2833477.0031223935
2012-06-10,2559362.6789216646
2012-06-11,2284098.4642142016
2012-06-12,2991819.3724750485
2012-06-13,1729141.7330605823
2012-06-14,2070512.419027449
2012-06-15,1745068.9398666045
2012-06-16,1642288.301169063
2012-06-17,1557905.9105792446
2012-06-18,1586653.173247565
2012-06-19,1469217.5470280447
2012-06-20,1575227.6654466237
2012-06-21,2475591.93221841
2012-06-22,1717422.6361940927
2012-06-23,3380164.308929722
2012-06-24,3589835.8332424895
2012-06-25,7965731.92373643
2012-06-26,10470340.241933249
2012-06-27,11990593.354855848
2012-06-28,10683926.287119998
2012-06-29,9602417.566904597
2012-06-30,9432331.634929996
2012-07-01,6071299.546771875
2012-07-02,4722331.1878415225
2012-07-03,4021803.211686624
2012-07-04,4602302.191542996
2012-07-05,4996200.854487627
2012-07-06,4063835.379571024
2012-07-07,4318841.948755623
2012-07-08,3102771.5734970304
2012-07-09,2602397.942780026
2012-07-10,2658179.865234298
2012-07-11,2539227.362176108
2012-07-12,3350389.484531982
2012-07-13,3666805.0999271953
2012-07-14,3740936.338978272
2012-07-15,4226263.5300859
2012-07-16,4750711.464177911
2012-07-17,7274941.318255569
2012-07-18,7218058.436805483
2012-07-19,6194827.146101529
2012-07-20,4971074.523627743
2012-07-21,4502946.75861018
2012-07-22,3706561.9525535945
2012-07-23,8161360.104413778
2012-07-24,9672193.90148337
2012-07-25,8398629.00088813
2012-07-26,7876505.313565065
2012-07-27,6990575.842516085
2012-07-28,5312127.154773596
2012-07-29,3620246.7672822485
2012-07-30,2908562.4066365
2012-07-31,3116350.067778662
2012-08-01,3726746.200810079
2012-08-02,3008529.4834558656
2012-08-03,3021740.9914055634
2012-08-04,2477426.8638780867
2012-08-05,2947438.492066254
2012-08-06,3588123.230360122
2012-08-07,2737204.25537785
2012-08-08,2558604.2405023305
2012-08-09,2401093.706835398
2012-08-10,2234237.254581831
2012-08-11,2826063.879217286
2012-08-12,3540830.9250513017
2012-08-13,2968968.356873165
2012-08-14,3311733.59090139
2012-08-15,4224428.598426219
2012-08-16,4411175.709870715
2012-08-17,4478236.345593153
2012-08-18,4793795.6595471855
2012-08-19,5192734.268117089
2012-08-20,5051738.119387279
2012-08-21,5399494.367529832
2012-08-22,12153633.149257286
2012-08-23,15972908.83722617
2012-08-24,14932869.572519539
2012-08-25,13629113.929683704
2012-08-26,17814446.25088101
2012-08-27,69268058.5090334
2012-08-28,87750591.14432627
2012-08-29,83560169.94599271
2012-08-30,73971746.79121259
2012-08-31,67064672.57208969
2012-09-01,60450526.84311808
2012-09-02,51215071.14239403
2012-09-03,42303321.85219297
2012-09-04,35955192.28236405
2012-09-05,32015178.091188196
2012-09-06,34111722.07402766
2012-09-07,36907375.0192052
2012-09-08,34986715.35238492
2012-09-09,31550671.257979155
2012-09-10,29008361.210614726
2012-09-11,25050854.004283324
2012-09-12,24113448.583741482
2012-09-13,21807306.473855622
2012-09-14,19071594.629560966
2012-09-15,18306305.798697073
2012-09-16,19191476.83132671
2012-09-17,19517067.105020367
2012-09-18,17035383.199691806
2012-09-19,18904322.259464554
2012-09-20,19356816.40674164
2012-09-21,22056979.508349355
2012-09-22,26317250.438528087
2012-09-23,26542359.85453758
2012-09-24,28314757.04325568
2012-09-25,24709458.852560926
2012-09-26,25227325.49843361
2012-09-27,27195742.319916416
2012-09-28,24453302.39286962
2012-09-29,21090092.852475353
2012-09-30,17582755.546652097
2012-10-01,16981509.606163636
2012-10-02,17725317.503731515
2012-10-03,17486458.33315205
2012-10-04,18005841.85586337
2012-10-05,19656742.102955237
2012-10-06,23168972.559870996
2012-10-07,27119433.628629263
2012-10-08,29941852.110282566
2012-10-09,28337045.346481975
2012-10-10,26150516.31505182
2012-10-11,23939692.78844751
2012-10-12,22290456.21272704
2012-10-13,17982770.648462318
2012-10-14,16317460.071403136
2012-10-15,14005470.645961806
2012-10-16,10854623.862981152
2012-10-17,11105715.911291769
2012-10-18,11332244.341118133
2012-10-19,14207459.923059383
2012-10-20,13073643.417665372
2012-10-21,8774251.744502364
2012-10-22,7721881.739042684
2012-10-23,7049807.436490562
2012-10-24,7852284.215657283
2012-10-25,8139879.171117796
2012-10-26,7333512.336832555
2012-10-27,7821335.034997336
2012-10-28,6990722.637048859
2012-10-29,5236503.504639325
2012-10-30,3485636.180728134
2012-10-31,3177416.59341281
2012-11-01,3403284.4478416857
2012-11-02,3218201.007768634
2012-11-03,2503825.414022012
2012-11-04,2751394.3935460392
2012-11-05,3348897.07344877
2012-11-06,2851655.05943096
2012-11-07,2683330.6618496454
2012-11-08,2328503.810378463
2012-11-09,1375171.183030579
2012-11-10,568070.3760814657
2012-11-11,777815.2976606209
2012-11-12,590481.0080850244
2012-11-13,1041384.8812570558
2012-11-14,1478392.2053264452
2012-11-15,1985542.8503065328
2012-11-16,1192485.3869928382
2012-11-17,1527690.702583179
2012-11-18,944255.8320713281
2012-11-19,602004.3789078142
2012-11-20,789460.9972607228
2012-11-21,691475.6466338106
2012-11-22,1082242.692879263
2012-11-23,780995.8458707321
2012-11-24,708259.154881018
2012-11-25,720785.6216777661
2012-11-26,1376125.347493613
2012-11-27,871274.483526989
2012-11-28,1603583.4760275502
2012-11-29,963730.573419398
2012-11-30,1044125.04586884
2012-12-01,1053470.964455482
2012-12-02,928230.7622434559
2012-12-03,961112.737584922
2012-12-04,759001.1317100348
2012-12-05,384528.27860254096
2012-12-06,1063355.12966229
2012-12-07,496532.5071094078
2012-12-08,919325.2272551431
2012-12-09,4730258.092611343
2012-12-10,6037952.722076619
2012-12-11,5186373.1716968715
2012-12-12,10480444.598939214
2012-12-13,11885194.880323833
2012-12-14,9257377.017618379
2012-12-15,4703345.761602702
2012-12-16,4767446.040914193
2012-12-17,4386758.885919247
2012-12-18,3247853.5033890577
2012-12-19,2771847.7651126096
2012-12-20,2610838.628414557
2012-12-21,1783015.3265887904
2012-12-22,1631205.3139446
2012-12-23,1108616.7772677313
2012-12-24,1762341.763223059
2012-12-25,920059.1999190139
2012-12-26,1246554.7065647403
2012-12-27,1957064.7109483047
2012-12-28,939411.612489773
2012-12-29,949662.764028518
2012-12-30,1575668.0490449478
2012-12-31,2222713.883759036
2013-01-01,2109853.3538109907
2013-01-02,2437205.161897902
2013-01-03,2260831.530769459
2013-01-04,2478429.959852048
2013-01-05,1751821.4883742302
2013-01-06,1026313.975892218
2013-01-07,1989824.3575124552
2013-01-08,1823995.4669883042
2013-01-09,1712505.019346153
2013-01-10,1271705.50318009
2013-01-11,1286531.750990305
2013-01-12,423991.5421633924
2013-01-13,1267888.8453279538
2013-01-14,415477.4592624764
2013-01-15,983963.7531868033
2013-01-16,688417.427201011
2013-01-17,1034461.0724611966
2013-01-18,70999.6223518848
2013-01-19,641712.30002329
2013-01-20,1325799.28850746
2013-01-21,1287069.9976104773
2013-01-22,491786.150549702
2013-01-23,670851.014779008
2013-01-24,739281.7328073411
2013-01-25,752762.364067123
2013-01-26,1203372.648173607
2013-01-27,784543.380412781
2013-01-28,729055.047024058
2013-01-29,713029.9771961858
2013-01-30,629479.42229209
2013-01-31,1044247.3746461547
2013-02-01,341101.562656781
2013-02-02,895348.786901991
2013-02-03,838661.63149561
2013-02-04,101165.898837024
2013-02-05,12379.6722639744
2013-02-06,420223.8158221826
2013-02-07,639779.50534176
2013-02-08,649785.9993258824
2013-02-09,428591.10419032304
2013-02-10,858429.961909229
2013-02-11,607753.831441478
2013-02-12,545341.6892568965
2013-02-13,913942.7610534145
2013-02-14,1189378.2360491133
2013-02-15,4979833.2640832765
2013-02-16,2558946.7610788
2013-02-17,1465082.834354899
2013-02-18,1213746.1284896634
2013-02-19,1673726.7969382466
2013-02-20,638238.1627476282
2013-02-21,760053.1591949182
2013-02-22,853194.2902402757
2013-02-23,1107417.9552500742
2013-02-24,834771.576377088
2013-02-25,1052003.0191277375
2013-02-26,1157401.4936597566
2013-02-27,821535.6026719296
2013-02-28,665077.096489882
2013-03-01,563519.745565459
2013-03-02,445105.489127443
2013-03-03,435539.3787416444
2013-03-04,377898.05887223
2013-03-05,607607.0369087032
2013-03-06,1079257.870712851
2013-03-07,757802.3096923771
2013-03-08,511945.93305072
2013-03-09,330312.164497862
2013-03-10,315290.19064394897
2013-03-11,451760.174613216
2013-03-12,295570.79174125445
2013-03-13,366692.74287045095
2013-03-14,498000.45243715163
2013-03-15,482587.0264958398
2013-03-16,354533.26240563794
2013-03-17,339731.4803508864
2013-03-18,263129.199998112
2013-03-19,1009824.0567105603
2013-03-20,1143089.0267142525
2013-03-21,1197672.1271508678
2013-03-22,791369.3261867902
2013-03-23,842722.9469023685
2013-03-24,1309431.69810311
2013-03-25,1214577.9641753864
2013-03-26,682472.2486236478
2013-03-27,707598.5794835325
2013-03-28,468519.21710495977
2013-03-29,387464.1692580292
2013-03-30,371243.3733864576
2013-03-31,717384.8816684925
2013-04-01,528974.0988525508
2013-04-02,626201.0110601278
2013-04-03,523322.5093407362
2013-04-04,691573.5096556604
2013-04-05,975865.5881287492
2013-04-06,736272.4448854654
2013-04-07,538564.6749938114
2013-04-08,612475.7222457215
2013-04-09,604842.4065414527
2013-04-10,854980.290389031
2013-04-11,447087.2153198972
2013-04-12,336795.5896953984
2013-04-13,383794.3059386692
2013-04-14,421642.82963900163
2013-04-15,622066.2983869824
2013-04-16,613234.160665056
2013-04-17,611203.5029616773
2013-04-18,786060.257251449
2013-04-19,852142.2627553922
2013-04-20,762915.6525840197
2013-04-21,874846.4838244996
2013-04-22,1662007.7000717572
2013-04-23,1160508.6446034817
2013-04-24,854882.427367181
2013-04-25,987878.2740607869
2013-04-26,802207.6558566341
2013-04-27,1037152.3055620607
2013-04-28,916976.5147307516
2013-04-29,769032.0914496197
2013-04-30,1050363.8135117574
2013-05-01,1199409.195788697
2013-05-02,4010328.7723747604
2013-05-03,3138883.028559532
2013-05-04,3191117.416471756
2013-05-05,2156803.1385433353
2013-05-06,2245687.2281382307
2013-05-07,2235338.2135776402
2013-05-08,2458588.232172043
2013-05-09,1668515.5910247564
2013-05-10,2646509.6998787345
2013-05-11,2719001.733313821
2013-05-12,3327269.34562001
2013-05-13,2487629.0839059097
2013-05-14,2547814.8423434077
2013-05-15,2419222.831633034
2013-05-16,2725925.5421096887
2013-05-17,2545197.0065089385
2013-05-18,2330461.070815453
2013-05-19,3019588.004924875
2013-05-20,1732444.6100480023
2013-05-21,2270789.093242661
2013-05-22,3100447.3267281
2013-05-23,3530824.4310671855
2013-05-24,2649641.316577915
2013-05-25,1857366.7574390192
2013-05-26,1565147.7741961197
2013-05-27,1577869.967036559
2013-05-28,1600207.2017737306
2013-05-29,1579900.6247399452
2013-05-30,1933699.91448171
2013-05-31,947681.037836064
2013-06-01,1185439.249419668
2013-06-02,1629957.56041601
2013-06-03,2629114.547744966
2013-06-04,3343074.22364872
2013-06-05,2763040.0931461444
2013-06-06,14001947.577175226
2013-06-07,22048979.206313215
2013-06-08,22690446.848781873
2013-06-09,23114952.17180997
2013-06-10,20856200.230254807
2013-06-11,14401375.50085436
2013-06-12,10815062.736398453
2013-06-13,9126362.897117224
2013-06-14,8569938.220635857
2013-06-15,7275332.770342961
2013-06-16,6490030.951510852
2013-06-17,5086748.61545397
2013-06-18,4784474.2067160215
2013-06-19,8749443.468463494
2013-06-20,13296526.449927837
2013-06-21,11684869.274597706
2013-06-22,10748833.936361747
2013-06-23,9549375.809062121
2013-06-24,8213667.889592395
2013-06-25,7785174.6484239185
2013-06-26,10055523.358068248
2013-06-27,11758070.8149412
2013-06-28,10380550.919386242
2013-06-29,11103000.212435449
2013-06-30,14870188.307024874
2013-07-01,26568538.21288236
2013-07-02,34268033.78567698
2013-07-03,43016914.5417648
2013-07-04,45121409.89512952
2013-07-05,44459072.963251434
2013-07-06,39380911.827964775
2013-07-07,32670371.022471264
2013-07-08,24849158.316251263
2013-07-09,20613597.799089663
2013-07-10,19412109.014086697
2013-07-11,18116402.604797985
2013-07-12,17179755.622675385
2013-07-13,24522638.343850072
2013-07-14,31176051.610338822
2013-07-15,36750965.44453404
2013-07-16,36464887.36591225
2013-07-17,35626176.8029057
2013-07-18,34965894.99448648
2013-07-19,33989931.54333582
2013-07-20,32193117.530666236
2013-07-21,33277978.05938005
2013-07-22,38500707.34369403
2013-07-23,36263485.26694572
2013-07-24,32725565.766794514
2013-07-25,29502863.06002078
2013-07-26,36706486.70110341
2013-07-27,40636763.52160519
2013-07-28,40360618.53970114
2013-07-29,38661080.37075002
2013-07-30,38720507.6907682
2013-07-31,37038315.74243997
2013-08-01,32959996.635635223
2013-08-02,31094287.055583533
2013-08-03,28436596.505458463
2013-08-04,28055933.81621899
2013-08-05,30527072.980943177
2013-08-06,42325071.90879912
2013-08-07,37402243.85494315
2013-08-08,32812517.0617079
2013-08-09,28910082.270922277
2013-08-10,26555791.554286454
2013-08-11,23690802.658128485
2013-08-12,22144517.981393863
2013-08-13,20011079.639317144
2013-08-14,16648212.619499303
2013-08-15,15141024.219993642
2013-08-16,14446001.038817814
2013-08-17,13800276.354898656
2013-08-18,10014371.957380494
2013-08-19,11046998.098182015
2013-08-20,9522120.957477009
2013-08-21,9766582.78605731
2013-08-22,11857597.508162243
2013-08-23,12032747.851517579
2013-08-24,10884251.89284612
2013-08-25,10909622.881260635
2013-08-26,10039669.54852862
2013-08-27,10646077.763419664
2013-08-28,12347230.672231257
2013-08-29,13721985.93741898
2013-08-30,11606211.870786086
2013-08-31,11344990.999714045
2013-09-01,12107588.597477049
2013-09-02,13157830.082211494
2013-09-03,16163692.798321959
2013-09-04,13575044.610111812
2013-09-05,13908023.541955061
2013-09-06,11958616.612466495
2013-09-07,11872790.742304398
2013-09-08,11901366.74468448
2013-09-09,11551335.181283928
2013-09-10,9778008.293858249
2013-09-11,10419940.785680698
2013-09-12,11591067.568154862
2013-09-13,12500826.68502421
2013-09-14,12328979.218656313
2013-09-15,9612472.992399653
2013-09-16,11902223.046125662
2013-09-17,13954753.13488825
2013-09-18,18620715.222144395
2013-09-19,22175467.16205382
2013-09-20,22080295.373305067
2013-09-21,18242743.76600578
2013-09-22,16292994.315940749
2013-09-23,14712995.828178948
2013-09-24,19907173.575868327
2013-09-25,20073222.65819162
2013-09-26,16235401.927582255
2013-09-27,12483211.34109127
2013-09-28,11735317.66236117
2013-09-29,12187567.152083628
2013-09-30,11784249.173285969
2013-10-01,10432883.17032031
2013-10-02,9601438.936686108
2013-10-03,8125028.457552114
2013-10-04,8429088.866438825
2013-10-05,8277058.661995461
2013-10-06,8321635.268447965
2013-10-07,7304569.348120537
2013-10-08,6539916.626898684
2013-10-09,5722613.599921749
2013-10-10,4514837.1157649085
2013-10-11,2970460.767956376
2013-10-12,2950178.6566780377
2013-10-13,2703172.3895296548
2013-10-14,2627377.479107136
2013-10-15,2156167.028901312
2013-10-16,1814894.2059562951
2013-10-17,2069656.1175862649
2013-10-18,1382510.9096692996
2013-10-19,1579142.1863206078
2013-10-20,2210896.9238707013
2013-10-21,2548377.5547190504
2013-10-22,2026009.209841344
2013-10-23,1510907.1943359748
2013-10-24,1638887.5611597893
2013-10-25,1738463.185891761
2013-10-26,1331964.658883981
2013-10-27,1581099.4467576002
2013-10-28,1378058.1421751427
2013-10-29,1370082.3058944
2013-10-30,1013518.385785382
2013-10-31,1070107.6781699138
2013-11-01,850772.180449498
2013-11-02,1012857.810387897
2013-11-03,1463810.6150708548
2013-11-04,1378449.594262541
2013-11-05,835089.6311980992
2013-11-06,882112.8131968318
2013-11-07,943277.2018528316
2013-11-08,707182.6616406724
2013-11-09,659816.959065466
2013-11-10,829242.3156425861
2013-11-11,770524.502532826
2013-11-12,763404.9676932669
2013-11-13,1049507.512070573
2013-11-14,1223140.978587225
2013-11-15,760102.090705843
2013-11-16,965981.4229219389
2013-11-17,848912.783034355
2013-11-18,846979.988352826
2013-11-19,1330227.59024615
2013-11-20,866772.7845219071
2013-11-21,1004245.8644651327
2013-11-22,2520364.264714598
2013-11-23,2091406.1741923392
2013-11-24,2529147.4709256007
2013-11-25,1200241.0314744192
2013-11-26,1039647.8126192254
2013-11-27,1124005.7374535801
2013-11-28,782757.3802640253
2013-11-29,616047.7225432319
2013-11-30,620989.805146637
2013-12-01,617491.202115514
2013-12-02,484519.82117737
2013-12-03,682423.317112723
2013-12-04,884314.7311884479
2013-12-05,1321052.9319477514
2013-12-06,760591.405815091
2013-12-07,581648.870363098
2013-12-08,545097.0317022719
2013-12-09,653749.45171079
2013-12-10,781387.297958131
2013-12-11,676429.2070244348
2013-12-12,968256.7381799422
2013-12-13,275288.68046292505
2013-12-14,490367.136732883
2013-12-15,735538.472221594
2013-12-16,507419.76829017606
2013-12-17,754964.282058739
2013-12-18,621650.3805441221
2013-12-19,772897.6808126782
2013-12-20,599557.8033615741
2013-12-21,560167.937067111
2013-12-22,536436.154268582
2013-12-23,814049.0815004348
2013-12-24,884241.333922061
2013-12-25,587863.1722505471
2013-12-26,1121118.778309017
2013-12-27,559311.635625927
2013-12-28,701653.40090617
2013-12-29,642837.72477456
2013-12-30,722424.8272937471
2013-12-31,679120.440125299
2014-01-01,660526.465973875
2014-01-02,1016283.0161526339
2014-01-03,744346.144188058
2014-01-04,483467.793692486
2014-01-05,598432.3786103041
2014-01-06,1132299.628555335
2014-01-07,1040137.1277284729
2014-01-08,992257.644288557
2014-01-09,1649676.9593187068
2014-01-10,2613529.861515417
2014-01-11,2042107.676935603
2014-01-12,1965407.5335609787
2014-01-13,1038057.5385141695
2014-01-14,1159309.822585824
2014-01-15,979682.245980883
2014-01-16,1190503.660800383
2014-01-17,734217.321426624
2014-01-18,1057728.005905939
2014-01-19,769594.803825254
2014-01-20,1176533.7144313538
2014-01-21,1180741.8243708862
2014-01-22,630604.8470433601
2014-01-23,928328.6252653054
2014-01-24,767368.4200781756
2014-01-25,996759.343293638
2014-01-26,878687.6074320961
2014-01-27,909000.67845001
2014-01-28,670043.644848749
2014-01-29,1129657.3269653951
2014-01-30,3070672.5023303605
2014-01-31,5007137.047179317
2014-02-01,3789231.7402610537
2014-02-02,2795114.6985573517
2014-02-03,3064923.049796693
2014-02-04,1200118.702697108
2014-02-05,3648113.262753932
2014-02-06,4925837.341777771
2014-02-07,3116545.793822358
2014-02-08,4197393.938640272
2014-02-09,3456864.452304346
2014-02-10,3121390.0134039186
2014-02-11,3210298.5687542832
2014-02-12,4759372.341611601
2014-02-13,5759826.013980055
2014-02-14,5815143.087080547
2014-02-15,3564342.516050666
2014-02-16,3897737.3657367947
2014-02-17,3954424.521143178
2014-02-18,3498113.7160139503
2014-02-19,3438441.7384411623
2014-02-20,4849308.458691376
2014-02-21,3308528.5769358105
2014-02-22,3156278.1806933
2014-02-23,3401253.790138312
2014-02-24,3221528.3505115244
2014-02-25,2881503.2810950866
2014-02-26,3838677.0320505598
2014-02-27,4245444.682368424
