,date,NO,NH4,DIN
1396,2011-10-06,65.94152020270707,7.285668276972566,73.22718847967964
1397,2011-10-07,65.96891387465807,7.297584541062767,73.26649841572083
1398,2011-10-08,65.996307546609,7.3095008051529335,73.30580835176194
1399,2011-10-09,66.02370121855996,7.321417069243133,73.3451182878031
1400,2011-10-10,66.05109489051097,7.333333333333333,73.3844282238443
1401,2011-10-11,69.15523114355227,7.295502645502601,76.45073378905487
1402,2011-10-12,72.25936739659362,7.2576719576719,79.51703935426552
1403,2011-10-13,75.36350364963499,7.219841269841233,82.58334491947622
1404,2011-10-14,78.46763990267637,7.1820105820105,85.64965048468687
1405,2011-10-15,81.57177615571773,7.144179894179867,88.7159560498976
1406,2011-10-16,84.6759124087591,7.106349206349168,91.78226161510827
1407,2011-10-17,87.78004866180049,7.068518518518499,94.848567180319
1408,2011-10-18,90.88418491484184,7.030687830687767,97.9148727455296
1409,2011-10-19,93.98832116788319,6.9928571428571,100.98117831074029
1410,2011-10-20,97.09245742092453,6.955026455026434,104.04748387595096
1411,2011-10-21,100.19659367396589,6.9171957671957,107.1137894411616
1412,2011-10-22,103.30072992700727,6.879365079365033,110.1800950063723
1413,2011-10-23,106.40486618004863,6.841534391534333,113.24640057158297
1414,2011-10-24,109.50900243308999,6.803703703703666,116.31270613679365
1415,2011-10-25,112.61313868613136,6.765873015872966,119.37901170200433
1416,2011-10-26,115.71727493917268,6.728042328042267,122.44531726721495
1417,2011-10-27,118.82141119221413,6.690211640211601,125.51162283242573
1418,2011-10-28,121.92554744525545,6.652380952380899,128.57792839763636
1419,2011-10-29,125.02968369829681,6.614550264550234,131.64423396284704
1420,2011-10-30,128.13381995133818,6.576719576719532,134.71053952805772
1421,2011-10-31,131.23795620437954,6.538888888888866,137.7768450932684
1422,2011-11-01,134.3420924574209,6.501058201058133,140.84315065847903
1423,2011-11-02,137.44622871046226,6.463227513227467,143.90945622368974
1424,2011-11-03,140.55036496350368,6.4253968253968,146.97576178890048
1425,2011-11-04,143.65450121654496,6.387566137566067,150.04206735411103
1426,2011-11-05,146.75863746958635,6.3497354497354,153.10837291932174
1427,2011-11-06,149.8627737226277,6.311904761904734,156.17467848453245
1428,2011-11-07,152.9669099756691,6.2740740740740675,159.24098404974316
1429,2011-11-08,156.07104622871043,6.236243386243334,162.30728961495376
1430,2011-11-09,159.1751824817518,6.198412698412634,165.37359518016441
1431,2011-11-10,162.2793187347932,6.160582010581967,168.43990074537518
1432,2011-11-11,165.38345498783448,6.122751322751266,171.50620631058575
1433,2011-11-12,168.4875912408759,6.084920634920599,174.5725118757965
1434,2011-11-13,171.59172749391726,6.0470899470899,177.63881744100715
1435,2011-11-14,174.69586374695865,6.009259259259233,180.7051230062179
1436,2011-11-15,174.48484848484844,5.995305164319234,180.48015364916768
1437,2011-11-16,174.59103030303024,5.995441246512833,180.58647154954306
1438,2011-11-17,174.69721212121212,5.995577328706499,180.69278944991862
1439,2011-11-18,174.80339393939394,5.995713410900133,180.79910735029407
1440,2011-11-19,174.90957575757574,5.995849493093799,180.90542525066954
1441,2011-11-20,175.01575757575753,5.995985575287434,181.01174315104495
1442,2011-11-21,175.12193939393939,5.9961216574811,181.11806105142048
1443,2011-11-22,175.2281212121212,5.996257739674734,181.22437895179596
1444,2011-11-23,175.33430303030298,5.996393821868399,181.33069685217137
1445,2011-11-24,175.44048484848486,5.996529904061999,181.43701475254684
1446,2011-11-25,175.54666666666665,5.996665986255667,181.54333265292232
1447,2011-11-26,175.65284848484845,5.9968020684493,181.64965055329776
1448,2011-11-27,175.7590303030303,5.996938150642967,181.75596845367326
1449,2011-11-28,175.8652121212121,5.997074232836599,181.8622863540487
1450,2011-11-29,175.97139393939395,5.997210315030234,181.96860425442418
1451,2011-11-30,176.07757575757574,5.9973463972239,182.07492215479965
1452,2011-12-01,176.18375757575757,5.997482479417535,182.1812400551751
1453,2011-12-02,176.28993939393936,5.997618561611201,182.28755795555057
1454,2011-12-03,176.3961212121212,5.997754643804799,182.39387585592598
1455,2011-12-04,176.502303030303,5.997890725998466,182.50019375630148
1456,2011-12-05,176.6084848484848,5.9980268081921,182.6065116566769
1457,2011-12-06,176.7146666666667,5.998162890385767,182.71282955705246
1458,2011-12-07,176.54688435374152,5.9982989725794,182.5451833263209
1459,2011-12-08,176.37910204081632,5.998435054773067,182.3775370955894
1460,2011-12-09,176.21131972789115,5.9985711369667,182.20989086485784
1461,2011-12-10,176.04353741496595,5.998707219160367,182.04224463412632
1462,2011-12-11,175.8757551020408,5.998843301353967,181.87459840339477
1463,2011-12-12,175.70797278911562,5.998979383547633,181.70695217266325
1464,2011-12-13,175.54019047619047,5.999115465741267,181.53930594193173
1465,2011-12-14,175.37240816326528,5.9992515479349,181.37165971120018
1466,2011-12-15,175.20462585034014,5.999387630128567,181.2040134804687
1467,2011-12-16,175.03684353741497,5.999523712322201,181.03636724973717
1468,2011-12-17,174.86906122448977,5.999659794515868,180.86872101900565
1469,2011-12-18,174.7012789115646,5.999795876709499,180.7010747882741
1470,2011-12-19,174.53349659863946,5.999931958903168,180.53342855754263
1471,2011-12-20,174.36571428571426,6.000068041096767,180.36578232681103
1472,2011-12-21,174.1979319727891,6.000204123290433,180.19813609607954
1473,2011-12-22,174.03014965986395,6.000340205484067,180.03048986534802
1474,2011-12-23,173.86236734693875,6.000476287677733,179.8628436346165
1475,2011-12-24,173.6945850340136,6.000612369871368,179.69519740388498
1476,2011-12-25,173.52680272108842,6.000748452065034,179.52755117315346
1477,2011-12-26,173.35902040816327,6.000884534258668,179.35990494242193
1478,2011-12-27,173.19123809523808,6.0010206164522994,179.19225871169039
1479,2011-12-28,173.02345578231294,6.001156698645967,179.0246124809589
1480,2011-12-29,172.85567346938777,6.0012927808395675,178.85696625022734
