date,S65E_NH4
7/11/2021,93.928571
7/12/2021,97
7/13/2021,92.071429
7/14/2021,87.142857
7/15/2021,82.214286
7/16/2021,77.285714
7/17/2021,72.357143
7/18/2021,67.428571
7/19/2021,62.5
7/20/2021,57.571429
7/21/2021,52.642857
7/22/2021,47.714286
7/23/2021,42.785714
7/24/2021,37.857143
7/25/2021,32.928571
7/26/2021,28
7/27/2021,32.214286
7/28/2021,36.428571
7/29/2021,40.642857
7/30/2021,44.857143
7/31/2021,49.071429
8/1/2021,53.285714
8/2/2021,57.5
8/3/2021,61.714286
8/4/2021,65.928571
8/5/2021,70.142857
8/6/2021,74.357143
8/7/2021,78.571429
8/8/2021,82.785714
8/9/2021,87
8/10/2021,89
8/11/2021,91
8/12/2021,93
8/13/2021,95
8/14/2021,97
8/15/2021,99
8/16/2021,101
8/17/2021,103
8/18/2021,105
8/19/2021,107
8/20/2021,109
8/21/2021,111
8/22/2021,113
8/23/2021,115
8/24/2021,108.666667
8/25/2021,102.333333
8/26/2021,96
8/27/2021,89.666667
8/28/2021,83.333333
8/29/2021,77
8/30/2021,70.666667
8/31/2021,64.333333
9/1/2021,58
9/2/2021,51.666667
9/3/2021,45.333333
9/4/2021,39
9/5/2021,32.666667
9/6/2021,26.333333
9/7/2021,20
9/8/2021,26.461538
9/9/2021,32.923077
9/10/2021,39.384615
9/11/2021,45.846154
9/12/2021,52.307692
9/13/2021,58.769231
9/14/2021,65.230769
9/15/2021,71.692308
9/16/2021,78.153846
9/17/2021,84.615385
9/18/2021,91.076923
9/19/2021,97.538462
9/20/2021,104
9/21/2021,103.928571
9/22/2021,103.857143
9/23/2021,103.785714
9/24/2021,103.714286
9/25/2021,103.642857
9/26/2021,103.571429
9/27/2021,103.5
9/28/2021,103.428571
9/29/2021,103.357143
9/30/2021,103.285714
10/1/2021,103.214286
10/2/2021,103.142857
10/3/2021,103.071429
10/4/2021,103
10/5/2021,104.071429
10/6/2021,105.142857
10/7/2021,106.214286
10/8/2021,107.285714
10/9/2021,108.357143
10/10/2021,109.428571
10/11/2021,110.5
10/12/2021,111.571429
10/13/2021,112.642857
10/14/2021,113.714286
10/15/2021,114.785714
10/16/2021,115.857143
10/17/2021,116.928571
10/18/2021,118
10/19/2021,116.214286
10/20/2021,114.428571
10/21/2021,112.642857
10/22/2021,110.857143
10/23/2021,109.071429
10/24/2021,107.285714
10/25/2021,105.5
10/26/2021,103.714286
10/27/2021,101.928571
10/28/2021,100.142857
10/29/2021,98.357143
10/30/2021,96.571429
10/31/2021,94.785714
11/1/2021,93
11/2/2021,92.5
11/3/2021,92
11/4/2021,91.5
11/5/2021,91
11/6/2021,90.5
11/7/2021,90
11/8/2021,89.5
11/9/2021,89
11/10/2021,88.5
11/11/2021,88
11/12/2021,87.5
11/13/2021,87
11/14/2021,86.5
11/15/2021,86
11/16/2021,97.428571
11/17/2021,108.857143
11/18/2021,120.285714
11/19/2021,131.714286
11/20/2021,143.142857
11/21/2021,154.571429
11/22/2021,166
11/23/2021,177.428571
11/24/2021,188.857143
11/25/2021,200.285714
11/26/2021,211.714286
11/27/2021,223.142857
11/28/2021,234.571429
11/29/2021,246
11/30/2021,229.857143
12/1/2021,213.714286
12/2/2021,197.571429
12/3/2021,181.428571
12/4/2021,165.285714
12/5/2021,149.142857
12/6/2021,133
12/7/2021,116.857143
12/8/2021,100.714286
12/9/2021,84.571429
12/10/2021,68.428571
12/11/2021,52.285714
12/12/2021,36.142857
12/13/2021,20
12/14/2021,19.857143
12/15/2021,19.714286
12/16/2021,19.571429
12/17/2021,19.428571
12/18/2021,19.285714
12/19/2021,19.142857
12/20/2021,19
12/21/2021,18.857143
12/22/2021,18.714286
12/23/2021,18.571429
12/24/2021,18.428571
12/25/2021,18.285714
12/26/2021,18.142857
12/27/2021,18
12/28/2021,24.928571
12/29/2021,31.857143
12/30/2021,38.785714
12/31/2021,45.714286
1/1/2022,52.642857
1/2/2022,59.571429
1/3/2022,66.5
1/4/2022,73.428571
1/5/2022,80.357143
1/6/2022,87.285714
1/7/2022,94.214286
1/8/2022,101.142857
1/9/2022,108.071429
1/10/2022,115
1/11/2022,109.5
1/12/2022,104
1/13/2022,98.5
1/14/2022,93
1/15/2022,87.5
1/16/2022,82
1/17/2022,76.5
1/18/2022,71
1/19/2022,65.5
1/20/2022,60
1/21/2022,54.5
1/22/2022,49
1/23/2022,43.5
1/24/2022,38
1/25/2022,36.142857
1/26/2022,34.285714
1/27/2022,32.428571
1/28/2022,30.571429
1/29/2022,28.714286
1/30/2022,26.857143
1/31/2022,25
2/1/2022,23.142857
2/2/2022,21.285714
2/3/2022,19.428571
2/4/2022,17.571429
2/5/2022,15.714286
2/6/2022,13.857143
2/7/2022,12
2/8/2022,12.285714
2/9/2022,12.571429
2/10/2022,12.857143
2/11/2022,13.142857
2/12/2022,13.428571
2/13/2022,13.714286
2/14/2022,14
2/15/2022,14.285714
2/16/2022,14.571429
2/17/2022,14.857143
2/18/2022,15.142857
2/19/2022,15.428571
2/20/2022,15.714286
2/21/2022,16
2/22/2022,20.357143
2/23/2022,24.714286
2/24/2022,29.071429
2/25/2022,33.428571
2/26/2022,37.785714
2/27/2022,42.142857
2/28/2022,46.5
3/1/2022,50.857143
3/2/2022,55.214286
3/3/2022,59.571429
3/4/2022,63.928571
3/5/2022,68.285714
3/6/2022,72.642857
3/7/2022,77
3/8/2022,72.142857
3/9/2022,67.285714
3/10/2022,62.428571
3/11/2022,57.571429
3/12/2022,52.714286
3/13/2022,47.857143
3/14/2022,43
3/15/2022,38.142857
3/16/2022,33.285714
3/17/2022,28.428571
3/18/2022,23.571429
3/19/2022,18.714286
3/20/2022,13.857143
3/21/2022,9
3/22/2022,9.571429
3/23/2022,10.142857
3/24/2022,10.714286
3/25/2022,11.285714
3/26/2022,11.857143
3/27/2022,12.428571
3/28/2022,13
3/29/2022,13.571429
3/30/2022,14.142857
3/31/2022,14.714286
4/1/2022,15.285714
4/2/2022,15.857143
4/3/2022,16.428571
4/4/2022,17
4/5/2022,18.821429
4/6/2022,20.642857
4/7/2022,22.464286
4/8/2022,24.285714
4/9/2022,26.107143
4/10/2022,27.928571
4/11/2022,29.75
4/12/2022,31.571429
4/13/2022,33.392857
4/14/2022,35.214286
4/15/2022,37.035714
4/16/2022,38.857143
4/17/2022,40.678571
4/18/2022,42.5
4/19/2022,44.321429
4/20/2022,46.142857
4/21/2022,47.964286
4/22/2022,49.785714
4/23/2022,51.607143
4/24/2022,53.428571
4/25/2022,55.25
4/26/2022,57.071429
4/27/2022,58.892857
4/28/2022,60.714286
4/29/2022,62.535714
4/30/2022,64.357143
5/1/2022,66.178571
5/2/2022,68
5/3/2022,63.5
5/4/2022,59
5/5/2022,54.5
5/6/2022,50
5/7/2022,45.5
5/8/2022,41
5/9/2022,36.5
5/10/2022,32
5/11/2022,27.5
5/12/2022,23
5/13/2022,18.5
5/14/2022,14
5/15/2022,9.5
5/16/2022,5
5/17/2022,5.035714
5/18/2022,5.071429
5/19/2022,5.107143
5/20/2022,5.142857
5/21/2022,5.178571
5/22/2022,5.214286
5/23/2022,5.25
5/24/2022,5.285714
5/25/2022,5.321429
5/26/2022,5.357143
5/27/2022,5.392857
5/28/2022,5.428571
5/29/2022,5.464286
5/30/2022,5.5
5/31/2022,5.535714
6/1/2022,5.571429
6/2/2022,5.607143
6/3/2022,5.642857
6/4/2022,5.678571
6/5/2022,5.714286
6/6/2022,5.75
6/7/2022,5.785714
6/8/2022,5.821429
6/9/2022,5.857143
6/10/2022,5.892857
6/11/2022,5.928571
6/12/2022,5.964286
6/13/2022,6
6/14/2022,6.357143
6/15/2022,6.714286
6/16/2022,7.071429
6/17/2022,7.428571
6/18/2022,7.785714
6/19/2022,8.142857
6/20/2022,8.5
6/21/2022,8.857143
6/22/2022,9.214286
6/23/2022,9.571429
6/24/2022,9.928571
6/25/2022,10.285714
6/26/2022,10.642857
6/27/2022,11
6/28/2022,12.071429
6/29/2022,13.142857
6/30/2022,14.214286
7/1/2022,15.285714
7/2/2022,16.357143
7/3/2022,17.428571
7/4/2022,18.5
7/5/2022,19.571429
7/6/2022,20.642857
7/7/2022,21.714286
7/8/2022,22.785714
7/9/2022,23.857143
7/10/2022,24.928571
7/11/2022,26
7/12/2022,26.285714
7/13/2022,26.571429
7/14/2022,26.857143
7/15/2022,27.142857
7/16/2022,27.428571
7/17/2022,27.714286
7/18/2022,28
7/19/2022,28.285714
7/20/2022,28.571429
7/21/2022,28.857143
7/22/2022,29.142857
7/23/2022,29.428571
7/24/2022,29.714286
7/25/2022,30
7/26/2022,32.785714
7/27/2022,35.571429
7/28/2022,38.357143
7/29/2022,41.142857
7/30/2022,43.928571
7/31/2022,46.714286
8/1/2022,49.5
8/2/2022,52.285714
8/3/2022,55.071429
8/4/2022,57.857143
8/5/2022,60.642857
8/6/2022,63.428571
8/7/2022,66.214286
8/8/2022,69
8/9/2022,82
8/10/2022,95
8/11/2022,108
8/12/2022,121
8/13/2022,134
8/14/2022,147
8/15/2022,160
8/16/2022,173
8/17/2022,186
8/18/2022,199
8/19/2022,212
8/20/2022,225
8/21/2022,238
8/22/2022,251
8/23/2022,241.666667
8/24/2022,232.333333
8/25/2022,223
8/26/2022,213.666667
8/27/2022,204.333333
8/28/2022,195
8/29/2022,185.666667
8/30/2022,176.333333
8/31/2022,167
9/1/2022,157.666667
9/2/2022,148.333333
9/3/2022,139
9/4/2022,129.666667
9/5/2022,120.333333
9/6/2022,111
9/7/2022,112.384615
9/8/2022,113.769231
9/9/2022,115.153846
9/10/2022,116.538462
9/11/2022,117.923077
9/12/2022,119.307692
9/13/2022,120.692308
9/14/2022,122.076923
9/15/2022,123.461538
9/16/2022,124.846154
9/17/2022,126.230769
9/18/2022,127.615385
9/19/2022,129
9/20/2022,121.285714
9/21/2022,113.571429
9/22/2022,105.857143
9/23/2022,98.142857
9/24/2022,90.428571
9/25/2022,82.714286
9/26/2022,75
9/27/2022,67.285714
9/28/2022,59.571429
9/29/2022,51.857143
9/30/2022,44.142857
10/1/2022,36.428571
10/2/2022,28.714286
10/3/2022,21
10/4/2022,25.071429
10/5/2022,29.142857
10/6/2022,33.214286
10/7/2022,37.285714
10/8/2022,41.357143
10/9/2022,45.428571
10/10/2022,49.5
10/11/2022,53.571429
10/12/2022,57.642857
10/13/2022,61.714286
10/14/2022,65.785714
10/15/2022,69.857143
10/16/2022,73.928571
10/17/2022,78
10/18/2022,78.857143
10/19/2022,79.714286
10/20/2022,80.571429
10/21/2022,81.428571
10/22/2022,82.285714
10/23/2022,83.142857
10/24/2022,84
10/25/2022,84.857143
10/26/2022,85.714286
10/27/2022,86.571429
10/28/2022,87.428571
10/29/2022,88.285714
10/30/2022,89.142857
10/31/2022,90
11/1/2022,92
11/2/2022,94
11/3/2022,96
11/4/2022,98
11/5/2022,100
11/6/2022,102
11/7/2022,104
11/8/2022,106
11/9/2022,108
11/10/2022,110
11/11/2022,112
11/12/2022,114
11/13/2022,116
11/14/2022,118
11/15/2022,115.642857
11/16/2022,113.285714
11/17/2022,110.928571
11/18/2022,108.571429
11/19/2022,106.214286
11/20/2022,103.857143
11/21/2022,101.5
11/22/2022,99.142857
11/23/2022,96.785714
11/24/2022,94.428571
11/25/2022,92.071429
11/26/2022,89.714286
11/27/2022,87.357143
11/28/2022,85
11/29/2022,85.642857
11/30/2022,86.285714
12/1/2022,86.928571
12/2/2022,87.571429
12/3/2022,88.214286
12/4/2022,88.857143
12/5/2022,89.5
12/6/2022,90.142857
12/7/2022,90.785714
12/8/2022,91.428571
12/9/2022,92.071429
12/10/2022,92.714286
12/11/2022,93.357143
12/12/2022,94
12/13/2022,93.066667
12/14/2022,92.133333
12/15/2022,91.2
12/16/2022,90.266667
12/17/2022,89.333333
12/18/2022,88.4
12/19/2022,87.466667
12/20/2022,86.533333
12/21/2022,85.6
12/22/2022,84.666667
12/23/2022,83.733333
12/24/2022,82.8
12/25/2022,81.866667
12/26/2022,80.933333
12/27/2022,80
12/28/2022,78.846154
12/29/2022,77.692308
12/30/2022,76.538462
12/31/2022,75.384615
1/1/2023,74.230769
1/2/2023,73.076923
1/3/2023,71.923077
1/4/2023,70.769231
1/5/2023,69.615385
1/6/2023,68.461538
1/7/2023,67.307692
1/8/2023,66.153846
1/9/2023,65
1/10/2023,63.642857
1/11/2023,62.285714
1/12/2023,60.928571
1/13/2023,59.571429
1/14/2023,58.214286
1/15/2023,56.857143
1/16/2023,55.5
1/17/2023,54.142857
1/18/2023,52.785714
1/19/2023,51.428571
1/20/2023,50.071429
1/21/2023,48.714286
1/22/2023,47.357143
1/23/2023,46
1/24/2023,47.642857
1/25/2023,49.285714
1/26/2023,50.928571
1/27/2023,52.571429
1/28/2023,54.214286
1/29/2023,55.857143
1/30/2023,57.5
1/31/2023,59.142857
2/1/2023,60.785714
2/2/2023,62.428571
2/3/2023,64.071429
2/4/2023,65.714286
2/5/2023,67.357143
2/6/2023,69
2/7/2023,66.5
2/8/2023,64
2/9/2023,61.5
2/10/2023,59
2/11/2023,56.5
2/12/2023,54
2/13/2023,51.5
2/14/2023,49
2/15/2023,46.5
2/16/2023,44
2/17/2023,41.5
2/18/2023,39
2/19/2023,36.5
2/20/2023,34
2/21/2023,33.785714
2/22/2023,33.571429
2/23/2023,33.357143
2/24/2023,33.142857
2/25/2023,32.928571
2/26/2023,32.714286
2/27/2023,32.5
2/28/2023,32.285714
3/1/2023,32.071429
3/2/2023,31.857143
3/3/2023,31.642857
3/4/2023,31.428571
3/5/2023,31.214286
3/6/2023,31
3/7/2023,30.428571
3/8/2023,29.857143
3/9/2023,29.285714
3/10/2023,28.714286
3/11/2023,28.142857
3/12/2023,27.571429
3/13/2023,27
3/14/2023,26.428571
3/15/2023,25.857143
3/16/2023,25.285714
3/17/2023,24.714286
3/18/2023,24.142857
3/19/2023,23.571429
3/20/2023,23
3/21/2023,22.5
3/22/2023,22
3/23/2023,21.5
3/24/2023,21
3/25/2023,20.5
3/26/2023,20
3/27/2023,19.5
3/28/2023,19
3/29/2023,18.5
3/30/2023,18
3/31/2023,17.5
4/1/2023,17
4/2/2023,16.5
4/3/2023,16
4/4/2023,16
4/5/2023,16
4/6/2023,16
4/7/2023,16
4/8/2023,16
4/9/2023,16
4/10/2023,16
4/11/2023,16
4/12/2023,16
4/13/2023,16
4/14/2023,16
4/15/2023,16
4/16/2023,16
4/17/2023,16
4/18/2023,15.642857
4/19/2023,15.285714
4/20/2023,14.928571
4/21/2023,14.571429
4/22/2023,14.214286
4/23/2023,13.857143
4/24/2023,13.5
4/25/2023,13.142857
4/26/2023,12.785714
4/27/2023,12.428571
4/28/2023,12.071429
4/29/2023,11.714286
4/30/2023,11.357143
5/1/2023,11
5/2/2023,11.214286
5/3/2023,11.428571
5/4/2023,11.642857
5/5/2023,11.857143
5/6/2023,12.071429
5/7/2023,12.285714
5/8/2023,12.5
5/9/2023,12.714286
5/10/2023,12.928571
5/11/2023,13.142857
5/12/2023,13.357143
5/13/2023,13.571429
5/14/2023,13.785714
5/15/2023,14
5/16/2023,13.666667
5/17/2023,13.333333
5/18/2023,13
5/19/2023,12.666667
5/20/2023,12.333333
5/21/2023,12
5/22/2023,11.666667
5/23/2023,11.333333
5/24/2023,11
5/25/2023,10.666667
5/26/2023,10.333333
5/27/2023,10
5/28/2023,9.666667
5/29/2023,9.333333
5/30/2023,9
5/31/2023,8.923077
6/1/2023,8.846154
6/2/2023,8.769231
6/3/2023,8.692308
6/4/2023,8.615385
6/5/2023,8.538462
6/6/2023,8.461538
6/7/2023,8.384615
6/8/2023,8.307692
6/9/2023,8.230769
6/10/2023,8.153846
6/11/2023,8.076923
6/12/2023,8
6/13/2023,16.571429
6/14/2023,25.142857
6/15/2023,33.714286
6/16/2023,42.285714
6/17/2023,50.857143
6/18/2023,59.428571
6/19/2023,68
6/20/2023,76.571429
6/21/2023,85.142857
6/22/2023,93.714286
6/23/2023,102.285714
6/24/2023,110.857143
6/25/2023,119.428571
6/26/2023,128
6/27/2023,129.714286
6/28/2023,131.428571
6/29/2023,133.142857
6/30/2023,134.857143
