,date,NO,NH4,DIN
4673,2020-09-25,145.24615384615382,8.876923076923042,154.12307692307687
4674,2020-09-26,151.58461538461538,9.184615384615341,160.76923076923072
4675,2020-09-27,157.92307692307688,9.492307692307659,167.41538461538454
4676,2020-09-28,164.2615384615384,9.799999999999939,174.06153846153833
4677,2020-09-29,170.6,10.10769230769226,180.70769230769224
4678,2020-09-30,176.9384615384615,10.415384615384559,187.35384615384606
4679,2020-10-01,183.27692307692305,10.72307692307688,193.99999999999994
4680,2020-10-02,189.61538461538458,11.030769230769181,200.64615384615377
4681,2020-10-03,195.95384615384611,11.338461538461482,207.2923076923076
4682,2020-10-04,202.29230769230765,11.646153846153782,213.93846153846144
4683,2020-10-05,208.63076923076923,11.953846153846099,220.58461538461532
4684,2020-10-06,214.96923076923073,12.261538461538422,227.23076923076917
4685,2020-10-07,219.75999999999996,12.293333333333301,232.05333333333326
4686,2020-10-08,215.66666666666663,12.18666666666662,227.85333333333324
4687,2020-10-09,211.5733333333333,12.07999999999998,223.65333333333328
4688,2020-10-10,207.47999999999996,11.973333333333299,219.45333333333326
4689,2020-10-11,203.38666666666666,11.86666666666662,215.25333333333327
4690,2020-10-12,199.29333333333327,11.75999999999998,211.05333333333326
4691,2020-10-13,195.19999999999996,11.653333333333299,206.85333333333327
4692,2020-10-14,191.10666666666663,11.5466666666666,202.65333333333322
4693,2020-10-15,187.01333333333332,11.43999999999998,198.4533333333333
4694,2020-10-16,182.92,11.333333333333302,194.2533333333333
4695,2020-10-17,178.82666666666663,11.22666666666662,190.05333333333326
4696,2020-10-18,174.7333333333333,11.11999999999998,185.85333333333327
4697,2020-10-19,170.63999999999996,11.013333333333282,181.65333333333325
4698,2020-10-20,166.54666666666662,10.90666666666662,177.45333333333323
4699,2020-10-21,162.45333333333332,10.79999999999998,173.2533333333333
4700,2020-10-22,158.4814814814815,10.77777777777776,169.25925925925927
4701,2020-10-23,165.00121212121206,10.76659932659928,175.76781144781134
4702,2020-10-24,171.52094276094272,10.7554208754208,182.27636363636353
4703,2020-10-25,178.04067340067337,10.74424242424238,188.78491582491574
4704,2020-10-26,184.56040404040402,10.73306397306392,195.29346801346793
4705,2020-10-27,191.08013468013462,10.721885521885461,201.8020202020201
4706,2020-10-28,197.59986531986524,10.71070707070702,208.31057239057228
4707,2020-10-29,204.11959595959598,10.699528619528579,214.81912457912455
4708,2020-10-30,210.63932659932655,10.68835016835012,221.32767676767668
4709,2020-10-31,217.1590572390572,10.67717171717166,227.83622895622887
4710,2020-11-01,223.67878787878786,10.665993265993198,234.34478114478105
4711,2020-11-02,230.19851851851848,10.654814814814781,240.85333333333327
4712,2020-11-03,236.71824915824908,10.64363636363632,247.3618855218854
4713,2020-11-04,243.23797979797973,10.63245791245786,253.87043771043759
4714,2020-11-05,249.7577104377104,10.621279461279402,260.3789898989898
4715,2020-11-06,256.277441077441,10.610101010100982,266.887542087542
4716,2020-11-07,262.79717171717164,10.5989225589225,273.3960942760941
4717,2020-11-08,269.3169023569023,10.58774410774406,279.90464646464636
4718,2020-11-09,275.8366329966329,10.5765656565656,286.4131986531985
4719,2020-11-10,282.3563636363636,10.565387205387161,292.92175084175074
4720,2020-11-11,288.87609427609425,10.55420875420872,299.430303030303
4721,2020-11-12,295.39582491582496,10.543030303030239,305.9388552188552
4722,2020-11-13,301.9155555555555,10.5318518518518,312.4474074074073
4723,2020-11-14,308.4352861952861,10.520673400673381,318.9559595959595
4724,2020-11-15,314.9550168350168,10.509494949494902,325.4645117845117
4725,2020-11-16,321.47474747474746,10.49831649831646,331.9730639730639
4726,2020-11-17,327.9944781144781,10.487138047138021,338.48161616161616
4727,2020-11-18,334.597012987013,10.55532467532464,345.15233766233763
4728,2020-11-19,334.7887012987013,10.5732467532467,345.361948051948
4729,2020-11-20,334.9803896103896,10.591168831168803,345.5715584415584
4730,2020-11-21,335.17207792207785,10.60909090909086,345.7811688311687
4731,2020-11-22,335.36376623376617,10.62701298701294,345.99077922077913
4732,2020-11-23,335.55545454545455,10.644935064935,346.20038961038955
4733,2020-11-24,335.7471428571429,10.6628571428571,346.40999999999997
4734,2020-11-25,335.93883116883114,10.680779220779199,346.61961038961033
4735,2020-11-26,336.1305194805194,10.698701298701241,346.82922077922063
4736,2020-11-27,336.3222077922078,10.71662337662334,347.0388311688311
4737,2020-11-28,336.5138961038961,10.734545454545401,347.2484415584415
4738,2020-11-29,336.7055844155844,10.752467532467477,347.4580519480519
4739,2020-11-30,336.8972727272727,10.77038961038956,347.66766233766225
4740,2020-12-01,337.08896103896103,10.78831168831166,347.87727272727267
4741,2020-12-02,337.2806493506493,10.80623376623374,348.08688311688303
4742,2020-12-03,337.4723376623376,10.82415584415578,348.2964935064934
4743,2020-12-04,337.66402597402595,10.842077922077882,348.5061038961038
4744,2020-12-05,337.85571428571427,10.859999999999962,348.7157142857142
4745,2020-12-06,338.04740259740265,10.87792207792204,348.9253246753247
4746,2020-12-07,338.2390909090909,10.8958441558441,349.134935064935
4747,2020-12-08,338.4307792207792,10.9137662337662,349.34454545454537
4748,2020-12-09,338.6224675324675,10.93168831168826,349.5541558441558
4749,2020-12-10,338.81415584415583,10.94961038961032,349.76376623376615
4750,2020-12-11,339.0058441558441,10.96753246753244,349.97337662337657
4751,2020-12-12,339.1975324675324,10.9854545454545,350.1829870129869
4752,2020-12-13,339.38922077922075,11.00337662337658,350.39259740259735
4753,2020-12-14,339.5809090909091,11.02129870129864,350.6022077922077
4754,2020-12-15,339.7725974025974,11.039220779220742,350.8118181818181
4755,2020-12-16,338.847619047619,10.971428571428559,349.8190476190475
4756,2020-12-17,340.77142857142854,10.952380952380919,351.72380952380945
4757,2020-12-18,342.69523809523804,10.93333333333328,353.6285714285713
4758,2020-12-19,344.6190476190476,10.914285714285683,355.5333333333333
4759,2020-12-20,346.54285714285703,10.895238095238037,357.43809523809506
4760,2020-12-21,348.46666666666664,10.87619047619044,359.3428571428571
4761,2020-12-22,350.3904761904762,10.8571428571428,361.24761904761897
4762,2020-12-23,352.3142857142857,10.838095238095201,363.1523809523809
4763,2020-12-24,354.23809523809524,10.81904761904756,365.0571428571428
4764,2020-12-25,356.1619047619048,10.79999999999994,366.96190476190475
4765,2020-12-26,358.08571428571423,10.78095238095232,368.86666666666656
4766,2020-12-27,360.00952380952384,10.761904761904718,370.77142857142854
4767,2020-12-28,361.93333333333334,10.7428571428571,372.6761904761904
4768,2020-12-29,363.8571428571428,10.723809523809479,374.5809523809522
4769,2020-12-30,365.7809523809524,10.70476190476186,376.48571428571427
4770,2020-12-31,367.7047619047619,10.685714285714239,378.39047619047614
4771,2021-01-01,369.62857142857143,10.666666666666599,380.295238095238
4772,2021-01-02,371.552380952381,10.647619047619,382.2
4773,2021-01-03,373.4761904761905,10.628571428571359,384.10476190476186
4774,2021-01-04,375.4000000000001,10.60952380952376,386.00952380952384
4775,2021-01-05,377.32380952380953,10.59047619047616,387.9142857142857
4776,2021-01-06,378.76571428571424,10.548571428571421,389.3142857142857
