date,Stage_ft,Stage_m,Storage_acft,Storage_m3,SA_acres
6/30/2021,12.75666667,3.888232,3014073.333,3717799175,389452
7/1/2021,12.79,3.898392,3026940,3733669951,390212
7/2/2021,12.79666667,3.900424,3029513.333,3736844106,390364
7/3/2021,12.81333333,3.905504,3035946.667,3744779494,390744
7/4/2021,12.85333333,3.917696,3051386.667,3763824426,391656
7/5/2021,12.94,3.944112,3084840,3805088443,393632
7/6/2021,13.10666667,3.994912,3152586.667,3888652602,399736
7/7/2021,13.11,3.995928,3153980,3890371250,399884
7/8/2021,13.15333333,4.009136,3172093.333,3912713685,401808
7/9/2021,13.21666667,4.02844,3198566.667,3945368012,404620
7/10/2021,13.26333333,4.042664,3218073.333,3969429095,406692
7/11/2021,13.29,4.050792,3229220,3983178286,407876
7/12/2021,13.33666667,4.065016,3248726.667,4007239369,409948
7/13/2021,13.38333333,4.07924,3268233.333,4031300452,412020
7/14/2021,13.41333333,4.088384,3280773.333,4046768291,413352
7/15/2021,13.4325,4.094226,3288785,4056650522,414203
7/16/2021,13.4375,4.09575,3290875,4059228495,414425
7/17/2021,13.4375,4.09575,3290875,4059228495,414425
7/18/2021,13.4575,4.101846,3299235,4069540388,415313
7/19/2021,13.46,4.102608,3300280,4070829374,415424
7/20/2021,13.465,4.104132,3302370,4073407348,415646
7/21/2021,13.4675,4.104894,3303415,4074696334,415757
7/22/2021,13.475,4.10718,3306550,4078563294,416090
7/23/2021,13.475,4.10718,3306550,4078563294,416090
7/24/2021,13.5025,4.115562,3318050,4092748314,417294
7/25/2021,13.5175,4.120134,3324350,4100519238,417858
7/26/2021,13.5275,4.123182,3328550,4105699854,418234
7/27/2021,13.54,4.126992,3333800,4112175624,418704
7/28/2021,13.61,4.148328,3363200,4148439936,421336
7/29/2021,13.66,4.163568,3384200,4174343016,423216
7/30/2021,13.68,4.169664,3392600,4184704248,423968
7/31/2021,13.6925,4.173474,3397850,4191180018,424438
8/1/2021,13.71,4.178808,3405200,4200246096,425096
8/2/2021,13.72,4.181856,3409400,4205426712,425472
8/3/2021,13.7775,4.199382,3433550,4235215254,427634
8/4/2021,13.84,4.218432,3459800,4267594104,429984
8/5/2021,13.8725,4.228338,3473450,4284431106,431206
8/6/2021,13.91,4.239768,3489200,4303858416,432616
8/7/2021,13.975,4.25958,3516500,4337532420,435060
8/8/2021,13.995,4.265676,3524900,4347893652,435812
8/9/2021,14.015,4.271772,3533840,4358920963,436237
8/10/2021,14.0475,4.281678,3548660,4377201137,436750.5
8/11/2021,14.095,4.296156,3570320,4403918314,437501
8/12/2021,14.14,4.309872,3590840,4429229323,438212
8/13/2021,14.1775,4.321302,3607940,4450321831,438804.5
8/14/2021,14.3,4.35864,3663800,4519224024,440740
8/15/2021,14.3575,4.376166,3690020,4551565870,441648.5
8/16/2021,14.39,4.386072,3704840,4569846043,442162
8/17/2021,14.4125,4.39293,3715100,4582501548,442517.5
8/18/2021,14.43,4.398264,3723080,4592344718,442794
8/19/2021,14.4375,4.40055,3726500,4596563220,442912.5
8/20/2021,14.455,4.405884,3734480,4606406390,443189
8/21/2021,14.455,4.405884,3734480,4606406390,443189
8/22/2021,14.45,4.40436,3732200,4603594056,443110
8/23/2021,14.4775,4.412742,3744740,4619061895,443544.5
8/24/2021,14.505,4.421124,3757250,4634492730,443943
8/25/2021,14.4925,4.417314,3751580,4627498898,443781.5
8/26/2021,14.565,4.439412,3784250,4667796690,444459
8/27/2021,14.62,4.456176,3809000,4698325320,444932
8/28/2021,14.655,4.466844,3824750,4717752630,445233
8/29/2021,14.6675,4.470654,3830375,4724690955,445340.5
8/30/2021,14.6725,4.472178,3832625,4727466285,445383.5
8/31/2021,14.675,4.47294,3833750,4728853950,445405
9/1/2021,14.6625,4.46913,3828125,4721915625,445297.5
9/2/2021,14.695,4.479036,3842750,4739955270,445577
9/3/2021,14.6875,4.47675,3839375,4735792275,445512.5
9/4/2021,14.69,4.477512,3840500,4737179940,445534
9/5/2021,14.7,4.48056,3845000,4742730600,445620
9/6/2021,14.7075,4.482846,3848375,4746893595,445684.5
9/7/2021,14.72,4.486656,3854000,4753831920,445792
9/8/2021,14.7475,4.495038,3866375,4769096235,446028.5
9/9/2021,14.8,4.51104,3890000,4798237200,446480
9/10/2021,14.8,4.51104,3890000,4798237200,446480
9/11/2021,14.8325,4.520946,3904625,4816276845,446759.5
9/12/2021,14.855,4.527804,3914750,4828765830,446953
9/13/2021,14.8775,4.534662,3924875,4841254815,447146.5
9/14/2021,14.8925,4.539234,3931625,4849580805,447275.5
9/15/2021,14.9025,4.542282,3936125,4855131465,447361.5
9/16/2021,14.9425,4.554474,3954125,4877334105,447705.5
9/17/2021,14.9825,4.566666,3972125,4899536745,448049.5
9/18/2021,15.03,4.581144,3993200,4925532336,448320
9/19/2021,15.04,4.584192,3997600,4930959648,448360
9/20/2021,15.055,4.588764,4004200,4939100616,448420
9/21/2021,15.1,4.60248,4024000,4963523520,448600
9/22/2021,15.1825,4.627626,4060300,5008298844,448930
9/23/2021,15.245,4.646676,4087800,5042219544,449180
9/24/2021,15.3125,4.66725,4117500,5078853900,449450
9/25/2021,15.385,4.689348,4149400,5118201912,449740
9/26/2021,15.4325,4.703826,4170300,5143981644,449930
9/27/2021,15.465,4.713732,4184600,5161620408,450060
9/28/2021,15.495,4.722876,4197800,5177902344,450180
9/29/2021,15.5275,4.732782,4212375,5195880315,450310
9/30/2021,15.54,4.736592,4218000,5202818640,450360
10/1/2021,15.5625,4.74345,4228125,5215307625,450450
10/2/2021,15.5725,4.746498,4232625,5220858285,450490
10/3/2021,15.5825,4.749546,4237125,5226408945,450530
10/4/2021,15.595,4.753356,4242750,5233347270,450580
10/5/2021,15.61,4.757928,4249500,5241673260,450640
10/6/2021,15.63,4.764024,4258500,5252774580,450720
10/7/2021,15.6375,4.76631,4261875,5256937575,450750
10/8/2021,15.66,4.773168,4272000,5269426560,450840
10/9/2021,15.755,4.802124,4314750,5322157830,451220
10/10/2021,15.8075,4.818126,4338375,5351298795,451430
10/11/2021,15.8275,4.824222,4347375,5362400115,451510
10/12/2021,15.8325,4.825746,4349625,5365175445,451530
10/13/2021,15.845,4.829556,4355250,5372113770,451580
10/14/2021,15.855,4.832604,4359750,5377664430,451620
10/15/2021,15.86,4.834128,4362000,5380439760,451640
10/16/2021,15.8725,4.837938,4367625,5387378085,451690
10/17/2021,15.8625,4.83489,4363125,5381827425,451650
10/18/2021,15.84,4.828032,4353000,5369338440,451560
10/19/2021,15.835,4.826508,4350750,5366563110,451540
10/20/2021,15.825,4.82346,4346250,5361012450,451500
10/21/2021,15.825,4.82346,4346250,5361012450,451500
10/22/2021,15.8275,4.824222,4347375,5362400115,451510
10/23/2021,15.83,4.824984,4348500,5363787780,451520
10/24/2021,15.8425,4.828794,4354125,5370726105,451570
10/25/2021,15.8675,4.836414,4365375,5384602755,451670
10/26/2021,15.87,4.837176,4366500,5385990420,451680
10/27/2021,15.8675,4.836414,4365375,5384602755,451670
10/28/2021,15.88,4.840224,4371000,5391541080,451720
10/29/2021,15.8925,4.844034,4376625,5398479405,451770
10/30/2021,15.87,4.837176,4366500,5385990420,451680
10/31/2021,15.855,4.832604,4359750,5377664430,451620
11/1/2021,15.8275,4.824222,4347375,5362400115,451510
11/2/2021,15.8275,4.824222,4347375,5362400115,451510
11/3/2021,15.815,4.820412,4341750,5355461790,451460
11/4/2021,15.8075,4.818126,4338375,5351298795,451430
11/5/2021,15.92,4.852416,4389000,5413743720,451880
11/6/2021,15.9575,4.863846,4405875,5434558695,452030
11/7/2021,15.9675,4.866894,4410375,5440109355,452070
11/8/2021,15.945,4.860036,4400250,5427620370,451980
11/9/2021,15.9525,4.862322,4403625,5431783365,452010
11/10/2021,15.965,4.866132,4409250,5438721690,452060
11/11/2021,15.985,4.872228,4418250,5449823010,452140
11/12/2021,16.005,4.878324,4427250,5460924330,452219
11/13/2021,16.02,4.882896,4434000,5469250320,452276
11/14/2021,16.01,4.879848,4429500,5463699660,452238
11/15/2021,15.9875,4.87299,4419375,5451210675,452150
11/16/2021,15.9825,4.871466,4417125,5448435345,452130
11/17/2021,15.9925,4.874514,4421625,5453986005,452170
11/18/2021,15.9975,4.876038,4423875,5456761335,452190
11/19/2021,16,4.8768,4425000,5458149000,452200
11/20/2021,16.01,4.879848,4429500,5463699660,452238
11/21/2021,16.05,4.89204,4447500,5485902300,452390
11/22/2021,16.0575,4.894326,4450875,5490065295,452418.5
11/23/2021,16.01,4.879848,4429500,5463699660,452238
11/24/2021,16,4.8768,4425000,5458149000,452200
11/25/2021,15.9975,4.876038,4423875,5456761335,452190
11/26/2021,15.995,4.875276,4422750,5455373670,452180
11/27/2021,15.9825,4.871466,4417125,5448435345,452130
11/28/2021,15.965,4.866132,4409250,5438721690,452060
11/29/2021,15.9425,4.859274,4399125,5426232705,451970
11/30/2021,15.9275,4.854702,4392375,5417906715,451910
12/1/2021,15.915,4.850892,4386750,5410968390,451860
12/2/2021,15.9025,4.847082,4381125,5404030065,451810
12/3/2021,15.8825,4.840986,4372125,5392928745,451730
12/4/2021,15.8725,4.837938,4367625,5387378085,451690
12/5/2021,15.8575,4.833366,4360875,5379052095,451630
12/6/2021,15.8575,4.833366,4360875,5379052095,451630
12/7/2021,15.85,4.83108,4357500,5374889100,451600
12/8/2021,15.84,4.828032,4353000,5369338440,451560
12/9/2021,15.83,4.824984,4348500,5363787780,451520
12/10/2021,15.815,4.820412,4341750,5355461790,451460
12/11/2021,15.805,4.817364,4337250,5349911130,451420
12/12/2021,15.7925,4.813554,4331625,5342972805,451370
12/13/2021,15.7725,4.807458,4322625,5331871485,451290
12/14/2021,15.76,4.803648,4317000,5324933160,451240
12/15/2021,15.7525,4.801362,4313625,5320770165,451210
12/16/2021,15.7525,4.801362,4313625,5320770165,451210
12/17/2021,15.7375,4.79679,4306875,5312444175,451150
12/18/2021,15.735,4.796028,4305750,5311056510,451140
12/19/2021,15.7325,4.795266,4304625,5309668845,451130
12/20/2021,15.72,4.791456,4299000,5302730520,451080
12/21/2021,15.735,4.796028,4305750,5311056510,451140
12/22/2021,15.66,4.773168,4272000,5269426560,450840
12/23/2021,15.63,4.764024,4258500,5252774580,450720
12/24/2021,15.61,4.757928,4249500,5241673260,450640
12/25/2021,15.6025,4.755642,4246125,5237510265,450610
12/26/2021,15.5925,4.752594,4241625,5231959605,450570
12/27/2021,15.575,4.74726,4233750,5222245950,450500
12/28/2021,15.5625,4.74345,4228125,5215307625,450450
12/29/2021,15.5425,4.737354,4219125,5204206305,450370
12/30/2021,15.52,4.730496,4209000,5191717320,450280
12/31/2021,15.505,4.725924,4202250,5183391330,450220
1/1/2022,15.4925,4.722114,4196700,5176545516,450170
1/2/2022,15.4825,4.719066,4192300,5171118204,450130
1/3/2022,15.45,4.70916,4178000,5153479440,450000
1/4/2022,15.4125,4.69773,4161500,5133127020,449850
1/5/2022,15.3925,4.691634,4152700,5122272396,449770
1/6/2022,15.3625,4.68249,4139500,5105990460,449650
1/7/2022,15.335,4.674108,4127400,5091065352,449540
1/8/2022,15.2975,4.662678,4110900,5070712932,449390
1/9/2022,15.285,4.658868,4105400,5063928792,449340
1/10/2022,15.2675,4.653534,4097700,5054430996,449270
1/11/2022,15.2075,4.635246,4071300,5021867124,449030
1/12/2022,15.195,4.631436,4065800,5015082984,448980
1/13/2022,15.1675,4.623054,4053700,5000157876,448870
1/14/2022,15.1325,4.612386,4038300,4981162284,448730
1/15/2022,15.125,4.6101,4035000,4977091800,448700
1/16/2022,15.1525,4.618482,4047100,4992016908,448810
1/17/2022,15.15,4.61772,4046000,4990660080,448800
