date,OP
1/14/2010,45.9858156
1/15/2010,46.00193424
1/16/2010,46.01805287
1/17/2010,46.0341715
1/18/2010,46.05029014
1/19/2010,46.06640877
1/20/2010,46.0825274
1/21/2010,46.09864603
1/22/2010,46.11476467
1/23/2010,46.1308833
1/24/2010,46.14700193
1/25/2010,46.16312057
1/26/2010,46.1792392
1/27/2010,46.19535783
1/28/2010,46.21147647
1/29/2010,46.2275951
1/30/2010,46.24371373
1/31/2010,46.25983237
2/1/2010,46.275951
2/2/2010,46.29206963
2/3/2010,46.30818827
2/4/2010,46.3243069
2/5/2010,46.34042553
2/6/2010,46.35654417
2/7/2010,46.3726628
2/8/2010,46.38878143
2/9/2010,46.40490006
2/10/2010,46.4210187
2/11/2010,46.43713733
2/12/2010,46.45325596
2/13/2010,46.4693746
2/14/2010,46.48549323
2/15/2010,46.50161186
2/16/2010,46.5177305
2/17/2010,46.53384913
2/18/2010,46.54996776
2/19/2010,46.5660864
2/20/2010,46.58220503
2/21/2010,46.59832366
2/22/2010,46.6144423
2/23/2010,46.63056093
2/24/2010,46.64667956
2/25/2010,46.66279819
2/26/2010,46.67891683
2/27/2010,46.69503546
2/28/2010,46.71115409
3/1/2010,46.72727273
3/2/2010,46.80244755
3/3/2010,46.87762238
3/4/2010,46.9527972
3/5/2010,47.02797203
3/6/2010,47.10314685
3/7/2010,47.17832168
3/8/2010,47.2534965
3/9/2010,47.32867133
3/10/2010,47.40384615
3/11/2010,47.37554722
3/12/2010,47.34724828
3/13/2010,47.31894934
3/14/2010,47.29065041
3/15/2010,47.26235147
3/16/2010,47.23405253
3/17/2010,47.2057536
3/18/2010,47.17745466
3/19/2010,47.14915572
3/20/2010,47.12085679
3/21/2010,47.09255785
3/22/2010,47.06425891
3/23/2010,47.03595997
3/24/2010,47.00766104
3/25/2010,46.9793621
3/26/2010,46.95106316
3/27/2010,46.92276423
3/28/2010,46.89446529
3/29/2010,46.86616635
3/30/2010,46.83786742
3/31/2010,46.80956848
4/1/2010,46.78126954
4/2/2010,46.75297061
4/3/2010,46.72467167
4/4/2010,46.69637273
4/5/2010,46.6680738
4/6/2010,46.63977486
4/7/2010,46.61147592
4/8/2010,46.58317699
4/9/2010,46.55487805
4/10/2010,46.52657911
4/11/2010,46.49828018
4/12/2010,46.46998124
4/13/2010,46.4416823
4/14/2010,46.41338336
4/15/2010,46.38508443
4/16/2010,46.35678549
4/17/2010,46.32848655
4/18/2010,46.30018762
4/19/2010,46.27188868
4/20/2010,46.24358974
4/21/2010,46.36317418
4/22/2010,46.48275862
4/23/2010,46.92926614
4/24/2010,47.37577365
4/25/2010,47.82228117
4/26/2010,48.26878868
4/27/2010,48.7152962
4/28/2010,49.16180371
4/29/2010,49.60831123
4/30/2010,50.05481874
5/1/2010,50.50132626
5/2/2010,50.94783378
5/3/2010,51.39434129
5/4/2010,51.84084881
5/5/2010,52.28735632
5/6/2010,52.73386384
5/7/2010,53.18037135
5/8/2010,53.62687887
5/9/2010,54.07338638
5/10/2010,54.5198939
5/11/2010,54.96640141
5/12/2010,55.41290893
5/13/2010,55.85941645
5/14/2010,56.30592396
5/15/2010,56.75243148
5/16/2010,57.19893899
5/17/2010,57.64544651
5/18/2010,58.09195402
5/19/2010,58.01322751
5/20/2010,56.96472663
5/21/2010,55.91622575
5/22/2010,54.86772487
5/23/2010,53.81922399
5/24/2010,52.7707231
5/25/2010,51.72222222
5/26/2010,50.67372134
5/27/2010,49.62522046
5/28/2010,48.57671958
5/29/2010,47.52821869
5/30/2010,46.47971781
5/31/2010,45.43121693
6/1/2010,44.38271605
6/2/2010,43.33421517
6/3/2010,42.28571429
6/4/2010,41.2372134
6/5/2010,40.18871252
6/6/2010,39.14021164
6/7/2010,38.09171076
6/8/2010,37.04320988
6/9/2010,35.99470899
6/10/2010,34.94620811
6/11/2010,33.89770723
6/12/2010,32.84920635
6/13/2010,31.80070547
6/14/2010,30.75220459
6/15/2010,29.7037037
6/16/2010,29.44773269
6/17/2010,29.19176168
6/18/2010,28.93579067
6/19/2010,28.67981966
6/20/2010,28.42384865
6/21/2010,28.16787764
6/22/2010,27.91190662
6/23/2010,27.65593561
6/24/2010,27.3999646
6/25/2010,27.14399359
6/26/2010,26.88802258
6/27/2010,26.63205157
6/28/2010,26.37608056
6/29/2010,26.12010955
6/30/2010,25.86413853
7/1/2010,25.60816752
7/2/2010,25.35219651
7/3/2010,25.0962255
7/4/2010,24.84025449
7/5/2010,24.58428348
7/6/2010,24.32831247
7/7/2010,24.07234146
7/8/2010,23.81637044
7/9/2010,23.56039943
7/10/2010,23.30442842
7/11/2010,23.04845741
7/12/2010,22.7924864
7/13/2010,22.53651539
7/14/2010,22.47938841
7/15/2010,22.42226143
7/16/2010,22.36513445
7/17/2010,22.30800747
7/18/2010,22.25088048
7/19/2010,22.1937535
7/20/2010,22.13662652
7/21/2010,22.07949954
7/22/2010,22.02237256
7/23/2010,21.96524558
7/24/2010,21.9081186
7/25/2010,21.85099162
7/26/2010,21.79386464
7/27/2010,21.73673766
7/28/2010,21.67961068
7/29/2010,21.62248369
7/30/2010,21.56535671
7/31/2010,21.50822973
8/1/2010,21.45110275
8/2/2010,21.39397577
8/3/2010,21.33684879
8/4/2010,21.27972181
8/5/2010,21.22259483
8/6/2010,21.16546785
8/7/2010,21.10834087
8/8/2010,21.05121389
8/9/2010,20.9940869
8/10/2010,20.93695992
8/11/2010,20.87983294
8/12/2010,20.82270596
8/13/2010,20.76557898
8/14/2010,20.708452
8/15/2010,20.65132502
8/16/2010,20.59419804
8/17/2010,20.53707106
8/18/2010,20.47994408
8/19/2010,20.4228171
8/20/2010,20.36569011
8/21/2010,20.30856313
8/22/2010,20.25143615
8/23/2010,20.19430917
8/24/2010,20.13718219
8/25/2010,20.08005521
8/26/2010,19.75641247
8/27/2010,19.43276973
8/28/2010,19.10912698
8/29/2010,18.78548424
8/30/2010,18.4618415
8/31/2010,18.13819876
9/1/2010,17.81455602
9/2/2010,17.49091327
9/3/2010,17.16727053
9/4/2010,16.84362779
9/5/2010,16.51998505
9/6/2010,16.19634231
9/7/2010,15.87269956
9/8/2010,15.54905682
9/9/2010,15.22541408
9/10/2010,14.90177134
9/11/2010,14.57812859
9/12/2010,14.25448585
9/13/2010,13.93084311
9/14/2010,13.60720037
9/15/2010,13.28355763
9/16/2010,12.95991488
9/17/2010,12.63627214
9/18/2010,12.3126294
9/19/2010,11.98898666
9/20/2010,11.66534392
9/21/2010,11.4281746
9/22/2010,11.4037037
9/23/2010,11.3792328
9/24/2010,11.3547619
9/25/2010,11.33029101
9/26/2010,11.30582011
9/27/2010,11.28134921
9/28/2010,11.25687831
9/29/2010,11.23240741
9/30/2010,11.20793651
10/1/2010,11.18346561
10/2/2010,11.15899471
10/3/2010,11.13452381
10/4/2010,11.11005291
10/5/2010,11.08558201
10/6/2010,11.06111111
10/7/2010,11.03664021
10/8/2010,11.01216931
10/9/2010,10.98769841
10/10/2010,10.96322751
10/11/2010,10.93875661
10/12/2010,10.91428571
10/13/2010,10.88981481
10/14/2010,10.86534392
10/15/2010,10.84087302
10/16/2010,10.81640212
10/17/2010,10.79193122
10/18/2010,10.76746032
10/19/2010,10.74298942
10/20/2010,10.71851852
10/21/2010,11.20238095
10/22/2010,11.68624339
10/23/2010,12.17010582
10/24/2010,12.65396825
10/25/2010,13.13783069
10/26/2010,13.62169312
10/27/2010,14.10555556
10/28/2010,14.58941799
10/29/2010,15.07328042
10/30/2010,15.55714286
10/31/2010,16.04100529
11/1/2010,16.52486772
11/2/2010,16.68802309
11/3/2010,16.85117845
11/4/2010,17.01433381
11/5/2010,17.17748918
11/6/2010,17.34064454
11/7/2010,17.5037999
11/8/2010,17.66695527
11/9/2010,17.83011063
11/10/2010,17.99326599
11/11/2010,18.15642136
11/12/2010,18.31957672
11/13/2010,18.48273208
11/14/2010,18.64588745
11/15/2010,18.80904281
11/16/2010,18.97219817
11/17/2010,19.13535354
11/18/2010,19.2985089
11/19/2010,19.46166426
11/20/2010,19.62481962
11/21/2010,19.78797499
11/22/2010,19.95113035
11/23/2010,20.11428571
11/24/2010,20.27744108
11/25/2010,20.44059644
11/26/2010,20.6037518
11/27/2010,20.76690717
11/28/2010,20.93006253
11/29/2010,21.09321789
11/30/2010,21.25637326
12/1/2010,21.41952862
12/2/2010,21.58268398
12/3/2010,21.74583935
12/4/2010,21.90899471
12/5/2010,22.07215007
12/6/2010,22.23530544
12/7/2010,22.3984608
12/8/2010,22.56161616
12/9/2010,22.72477152
12/10/2010,22.88792689
12/11/2010,23.05108225
12/12/2010,23.21423761
