date,DO
11/25/2013,9.101376623
11/26/2013,9.125636364
11/27/2013,9.149896104
11/28/2013,9.174155844
11/29/2013,9.198415584
11/30/2013,9.222675325
12/1/2013,9.246935065
12/2/2013,9.271194805
12/3/2013,9.295454545
12/4/2013,9.289269103
12/5/2013,9.28390406
12/6/2013,9.278539016
12/7/2013,9.273173973
12/8/2013,9.26780893
12/9/2013,9.262443886
12/10/2013,9.257078843
12/11/2013,9.2517138
12/12/2013,9.246348756
12/13/2013,9.240983713
12/14/2013,9.235618669
12/15/2013,9.230253626
12/16/2013,9.224888583
12/17/2013,9.219523539
12/18/2013,9.214158496
12/19/2013,9.208793453
12/20/2013,9.203428409
12/21/2013,9.198063366
12/22/2013,9.192698323
12/23/2013,9.187333279
12/24/2013,9.181968236
12/25/2013,9.176603193
12/26/2013,9.171238149
12/27/2013,9.165873106
12/28/2013,9.160508063
12/29/2013,9.155143019
12/30/2013,9.149777976
12/31/2013,9.144412933
1/1/2014,9.139047889
1/2/2014,9.133682846
1/3/2014,9.128317802
1/4/2014,9.122952759
1/5/2014,9.117587716
1/6/2014,9.112222672
1/7/2014,9.106857629
1/8/2014,9.101492586
1/9/2014,9.096127542
1/10/2014,9.090762499
1/11/2014,9.085397456
1/12/2014,9.080032412
1/13/2014,9.074667369
1/14/2014,9.069302326
1/15/2014,9.089935065
1/16/2014,9.129584416
1/17/2014,9.169233766
1/18/2014,9.208883117
1/19/2014,9.248532468
1/20/2014,9.288181818
1/21/2014,9.327831169
1/22/2014,9.367480519
1/23/2014,9.40712987
1/24/2014,9.446779221
1/25/2014,9.486428571
1/26/2014,9.526077922
1/27/2014,9.565727273
1/28/2014,9.605376623
1/29/2014,9.645025974
1/30/2014,9.684675325
1/31/2014,9.724324675
2/1/2014,9.763974026
2/2/2014,9.803623377
2/3/2014,9.843272727
2/4/2014,9.882922078
2/5/2014,9.901428571
2/6/2014,9.866512605
2/7/2014,9.831596639
2/8/2014,9.796680672
2/9/2014,9.761764706
2/10/2014,9.726848739
2/11/2014,9.691932773
2/12/2014,9.657016807
2/13/2014,9.62210084
2/14/2014,9.587184874
2/15/2014,9.552268908
2/16/2014,9.517352941
2/17/2014,9.482436975
2/18/2014,9.447521008
2/19/2014,9.412605042
2/20/2014,9.377689076
2/21/2014,9.342773109
2/22/2014,9.307857143
2/23/2014,9.272941176
2/24/2014,9.23802521
2/25/2014,9.203109244
2/26/2014,9.168193277
2/27/2014,9.133277311
2/28/2014,9.098361345
3/1/2014,9.063445378
3/2/2014,9.028529412
3/3/2014,8.993613445
3/4/2014,8.958697479
3/5/2014,8.923781513
3/6/2014,8.888865546
3/7/2014,8.85394958
3/8/2014,8.819033613
3/9/2014,8.784117647
3/10/2014,8.749201681
3/11/2014,8.714285714
3/12/2014,8.710081633
3/13/2014,8.715744898
3/14/2014,8.721408163
3/15/2014,8.727071429
3/16/2014,8.732734694
3/17/2014,8.738397959
3/18/2014,8.744061224
3/19/2014,8.74972449
3/20/2014,8.755387755
3/21/2014,8.76105102
3/22/2014,8.766714286
3/23/2014,8.772377551
3/24/2014,8.778040816
3/25/2014,8.783704082
3/26/2014,8.789367347
3/27/2014,8.795030612
3/28/2014,8.800693878
3/29/2014,8.806357143
3/30/2014,8.812020408
3/31/2014,8.817683673
4/1/2014,8.823346939
4/2/2014,8.829010204
4/3/2014,8.834673469
4/4/2014,8.840336735
4/5/2014,8.846
4/6/2014,8.851663265
4/7/2014,8.857326531
4/8/2014,8.862989796
4/9/2014,8.868653061
4/10/2014,8.874316327
4/11/2014,8.879979592
4/12/2014,8.885642857
4/13/2014,8.891306122
4/14/2014,8.896969388
4/15/2014,8.902632653
4/16/2014,8.867130542
4/17/2014,8.853261084
4/18/2014,8.839391626
4/19/2014,8.825522167
4/20/2014,8.811652709
4/21/2014,8.797783251
4/22/2014,8.753387819
4/23/2014,8.708992387
4/24/2014,8.664596955
4/25/2014,8.620201523
4/26/2014,8.57580609
4/27/2014,8.531410658
4/28/2014,8.487015226
4/29/2014,8.442619794
4/30/2014,8.398224362
5/1/2014,8.35382893
5/2/2014,8.309433498
5/3/2014,8.265038065
5/4/2014,8.220642633
5/5/2014,8.176247201
5/6/2014,8.131851769
5/7/2014,8.087456337
5/8/2014,8.043060905
5/9/2014,7.998665472
5/10/2014,7.95427004
5/11/2014,7.909874608
5/12/2014,7.865479176
5/13/2014,7.821083744
5/14/2014,7.781496599
5/15/2014,7.782585034
5/16/2014,7.783673469
5/17/2014,7.784761905
5/18/2014,7.78585034
5/19/2014,7.786938776
5/20/2014,7.788027211
5/21/2014,7.789115646
5/22/2014,7.790204082
5/23/2014,7.791292517
5/24/2014,7.792380952
5/25/2014,7.793469388
5/26/2014,7.794557823
5/27/2014,7.795646259
5/28/2014,7.796734694
5/29/2014,7.797823129
5/30/2014,7.798911565
5/31/2014,7.8
6/1/2014,7.801088435
6/2/2014,7.802176871
6/3/2014,7.803265306
6/4/2014,7.802624585
6/5/2014,7.782287497
6/6/2014,7.761950409
6/7/2014,7.741613321
6/8/2014,7.721276234
6/9/2014,7.700939146
6/10/2014,7.680602058
6/11/2014,7.66026497
6/12/2014,7.639927883
6/13/2014,7.619590795
6/14/2014,7.599253707
6/15/2014,7.578916619
6/16/2014,7.558579532
6/17/2014,7.538242444
6/18/2014,7.517905356
6/19/2014,7.497568268
6/20/2014,7.477231181
6/21/2014,7.456894093
6/22/2014,7.436557005
6/23/2014,7.416219917
6/24/2014,7.39588283
6/25/2014,7.375545742
6/26/2014,7.355208654
6/27/2014,7.334871566
6/28/2014,7.314534479
6/29/2014,7.294197391
6/30/2014,7.273860303
7/1/2014,7.253523215
7/2/2014,7.233186128
7/3/2014,7.21284904
7/4/2014,7.192511952
7/5/2014,7.172174864
7/6/2014,7.151837777
7/7/2014,7.131500689
7/8/2014,7.111163601
7/9/2014,7.090826513
7/10/2014,7.070489425
7/11/2014,7.050152338
7/12/2014,7.02981525
7/13/2014,7.009478162
7/14/2014,6.989141074
7/15/2014,6.968803987
7/16/2014,6.955182437
7/17/2014,6.971997526
7/18/2014,6.988812616
7/19/2014,7.005627706
7/20/2014,7.022442795
7/21/2014,7.039257885
7/22/2014,7.056072975
7/23/2014,7.072888064
7/24/2014,7.089703154
7/25/2014,7.106518244
7/26/2014,7.123333333
7/27/2014,7.140148423
7/28/2014,7.156963513
7/29/2014,7.173778602
7/30/2014,7.190593692
7/31/2014,7.207408782
8/1/2014,7.224223871
8/2/2014,7.241038961
8/3/2014,7.257854051
8/4/2014,7.27466914
8/5/2014,7.29148423
8/6/2014,7.327755102
8/7/2014,7.336874528
8/8/2014,7.345993953
8/9/2014,7.355113379
8/10/2014,7.364232804
8/11/2014,7.37335223
8/12/2014,7.382471655
8/13/2014,7.391591081
8/14/2014,7.400710506
8/15/2014,7.409829932
8/16/2014,7.418949358
8/17/2014,7.428068783
8/18/2014,7.437188209
8/19/2014,7.446307634
8/20/2014,7.45542706
8/21/2014,7.464546485
8/22/2014,7.473665911
8/23/2014,7.482785336
8/24/2014,7.491904762
8/25/2014,7.501024187
8/26/2014,7.510143613
8/27/2014,7.519263039
8/28/2014,7.528382464
8/29/2014,7.53750189
8/30/2014,7.546621315
8/31/2014,7.555740741
9/1/2014,7.564860166
9/2/2014,7.573979592
9/3/2014,7.551632653
9/4/2014,7.54722449
9/5/2014,7.542816327
9/6/2014,7.538408163
9/7/2014,7.534
9/8/2014,7.529591837
9/9/2014,7.525183673
9/10/2014,7.52077551
9/11/2014,7.516367347
9/12/2014,7.511959184
9/13/2014,7.50755102
9/14/2014,7.503142857
9/15/2014,7.498734694
9/16/2014,7.494326531
9/17/2014,7.489918367
9/18/2014,7.485510204
9/19/2014,7.481102041
9/20/2014,7.476693878
9/21/2014,7.472285714
9/22/2014,7.467877551
9/23/2014,7.463469388
9/24/2014,7.459061224
9/25/2014,7.454653061
9/26/2014,7.450244898
9/27/2014,7.445836735
9/28/2014,7.441428571
9/29/2014,7.437020408
9/30/2014,7.432612245
10/1/2014,7.428204082
10/2/2014,7.423795918
10/3/2014,7.419387755
10/4/2014,7.414979592
10/5/2014,7.410571429
10/6/2014,7.406163265
10/7/2014,7.401755102
10/8/2014,7.449795918
10/9/2014,7.519438776
10/10/2014,7.589081633
10/11/2014,7.65872449
10/12/2014,7.728367347
10/13/2014,7.798010204
10/14/2014,7.867653061
10/15/2014,7.937295918
10/16/2014,8.006938776
10/17/2014,8.076581633
10/18/2014,8.14622449
10/19/2014,8.215867347
10/20/2014,8.285510204
10/21/2014,8.355153061
10/22/2014,8.424795918
10/23/2014,8.494438776
10/24/2014,8.564081633
10/25/2014,8.63372449
10/26/2014,8.703367347
10/27/2014,8.773010204
10/28/2014,8.842653061
10/29/2014,8.912295918
10/30/2014,8.981938776
10/31/2014,9.051581633
11/1/2014,9.12122449
11/2/2014,9.190867347
11/3/2014,9.260510204
11/4/2014,9.330153061
11/5/2014,9.36
11/6/2014,9.361683673
11/7/2014,9.363367347
11/8/2014,9.36505102
11/9/2014,9.366734694
11/10/2014,9.368418367
11/11/2014,9.370102041
11/12/2014,9.371785714
11/13/2014,9.373469388
11/14/2014,9.375153061
11/15/2014,9.376836735
11/16/2014,9.378520408
11/17/2014,9.380204082
11/18/2014,9.381887755
11/19/2014,9.383571429
11/20/2014,9.385255102
11/21/2014,9.386938776
11/22/2014,9.388622449
11/23/2014,9.390306122
11/24/2014,9.391989796
11/25/2014,9.393673469
11/26/2014,9.395357143
11/27/2014,9.397040816
11/28/2014,9.39872449
11/29/2014,9.400408163
11/30/2014,9.402091837
12/1/2014,9.40377551
12/2/2014,9.405459184
12/3/2014,9.387306122
12/4/2014,9.362408163
12/5/2014,9.337510204
12/6/2014,9.312612245
12/7/2014,9.287714286
12/8/2014,9.262816327
12/9/2014,9.237918367
12/10/2014,9.213020408
12/11/2014,9.188122449
12/12/2014,9.16322449
12/13/2014,9.138326531
12/14/2014,9.113428571
12/15/2014,9.088530612
12/16/2014,9.063632653
12/17/2014,9.038734694
12/18/2014,9.013836735
12/19/2014,8.988938776
12/20/2014,8.964040816
12/21/2014,8.939142857
12/22/2014,8.914244898
12/23/2014,8.889346939
12/24/2014,8.86444898
12/25/2014,8.83955102
12/26/2014,8.814653061
12/27/2014,8.789755102
12/28/2014,8.764857143
12/29/2014,8.739959184
12/30/2014,8.715061224
12/31/2014,8.690163265
1/1/2015,8.665265306
1/2/2015,8.640367347
1/3/2015,8.615469388
1/4/2015,8.590571429
1/5/2015,8.565673469
1/6/2015,8.54077551
1/7/2015,8.552857143
1/8/2015,8.58627551
1/9/2015,8.619693878
1/10/2015,8.653112245
1/11/2015,8.686530612
1/12/2015,8.71994898
1/13/2015,8.753367347
1/14/2015,8.786785714
1/15/2015,8.820204082
1/16/2015,8.853622449
1/17/2015,8.887040816
1/18/2015,8.920459184
1/19/2015,8.953877551
1/20/2015,8.987295918
1/21/2015,9.020714286
1/22/2015,9.054132653
1/23/2015,9.08755102
1/24/2015,9.120969388
1/25/2015,9.154387755
1/26/2015,9.187806122
1/27/2015,9.22122449
1/28/2015,9.254642857
1/29/2015,9.288061224
1/30/2015,9.321479592
1/31/2015,9.354897959
2/1/2015,9.388316327
2/2/2015,9.421734694
2/3/2015,9.455153061
2/4/2015,9.459183673
2/5/2015,9.450510204
2/6/2015,9.441836735
2/7/2015,9.433163265
2/8/2015,9.424489796
2/9/2015,9.415816327
2/10/2015,9.407142857
2/11/2015,9.398469388
2/12/2015,9.389795918
2/13/2015,9.381122449
2/14/2015,9.37244898
2/15/2015,9.36377551
2/16/2015,9.355102041
2/17/2015,9.346428571
2/18/2015,9.337755102
2/19/2015,9.329081633
2/20/2015,9.320408163
2/21/2015,9.311734694
2/22/2015,9.303061224
2/23/2015,9.294387755
2/24/2015,9.285714286
2/25/2015,9.277040816
2/26/2015,9.268367347
2/27/2015,9.259693878
2/28/2015,9.251020408
3/1/2015,9.242346939
3/2/2015,9.233673469
3/3/2015,9.225
3/4/2015,9.189469388
3/5/2015,9.149061224
3/6/2015,9.108653061
3/7/2015,9.068244898
3/8/2015,9.027836735
3/9/2015,8.987428571
3/10/2015,8.947020408
3/11/2015,8.906612245
3/12/2015,8.866204082
3/13/2015,8.825795918
3/14/2015,8.785387755
3/15/2015,8.744979592
3/16/2015,8.704571429
3/17/2015,8.664163265
3/18/2015,8.623755102
3/19/2015,8.583346939
3/20/2015,8.542938776
3/21/2015,8.502530612
3/22/2015,8.462122449
3/23/2015,8.421714286
3/24/2015,8.381306122
3/25/2015,8.340897959
3/26/2015,8.300489796
3/27/2015,8.260081633
3/28/2015,8.219673469
3/29/2015,8.179265306
3/30/2015,8.138857143
3/31/2015,8.09844898
4/1/2015,8.058040816
4/2/2015,8.017632653
4/3/2015,7.97722449
4/4/2015,7.936816327
4/5/2015,7.896408163
4/6/2015,7.856
4/7/2015,7.815591837
4/8/2015,7.796930839
4/9/2015,7.779453515
4/10/2015,7.76197619
4/11/2015,7.744498866
4/12/2015,7.727021542
4/13/2015,7.709544218
4/14/2015,7.692066893
4/15/2015,7.674589569
4/16/2015,7.657112245
4/17/2015,7.639634921
4/18/2015,7.622157596
4/19/2015,7.604680272
4/20/2015,7.587202948
4/21/2015,7.569725624
4/22/2015,7.552248299
4/23/2015,7.534770975
4/24/2015,7.517293651
4/25/2015,7.499816327
4/26/2015,7.482339002
4/27/2015,7.464861678
4/28/2015,7.447384354
4/29/2015,7.429907029
4/30/2015,7.412429705
5/1/2015,7.394952381
5/2/2015,7.377475057
5/3/2015,7.359997732
5/4/2015,7.342520408
5/5/2015,7.325043084
5/6/2015,7.30756576
5/7/2015,7.290088435
5/8/2015,7.272611111
5/9/2015,7.255133787
5/10/2015,7.237656463
5/11/2015,7.220179138
5/12/2015,7.202701814
5/13/2015,7.19474026
5/14/2015,7.195810451
5/15/2015,7.196880643
5/16/2015,7.197950835
5/17/2015,7.199021027
5/18/2015,7.200091218
5/19/2015,7.20116141
5/20/2015,7.202231602
5/21/2015,7.203301793
5/22/2015,7.204371985
5/23/2015,7.205442177
5/24/2015,7.206512369
5/25/2015,7.20758256
5/26/2015,7.208652752
5/27/2015,7.209722944
5/28/2015,7.210793135
5/29/2015,7.211863327
5/30/2015,7.212933519
5/31/2015,7.214003711
6/1/2015,7.215073902
6/2/2015,7.216144094
6/3/2015,7.211468254
6/4/2015,7.190895692
6/5/2015,7.170323129
6/6/2015,7.149750567
6/7/2015,7.129178005
6/8/2015,7.108605442
6/9/2015,7.08803288
6/10/2015,7.067460317
6/11/2015,7.046887755
6/12/2015,7.026315193
6/13/2015,7.00574263
6/14/2015,6.985170068
6/15/2015,6.964597506
6/16/2015,6.944024943
6/17/2015,6.923452381
6/18/2015,6.902879819
6/19/2015,6.882307256
6/20/2015,6.861734694
6/21/2015,6.841162132
6/22/2015,6.820589569
6/23/2015,6.800017007
6/24/2015,6.779444444
6/25/2015,6.758871882
6/26/2015,6.73829932
6/27/2015,6.717726757
6/28/2015,6.697154195
6/29/2015,6.676581633
6/30/2015,6.65600907
7/1/2015,6.635436508
7/2/2015,6.614863946
7/3/2015,6.594291383
7/4/2015,6.573718821
7/5/2015,6.553146259
7/6/2015,6.532573696
7/7/2015,6.512001134
7/8/2015,6.491428571
7/9/2015,6.531587302
7/10/2015,6.571746032
7/11/2015,6.611904762
7/12/2015,6.652063492
7/13/2015,6.692222222
7/14/2015,6.732380952
7/15/2015,6.772539683
7/16/2015,6.812698413
7/17/2015,6.852857143
7/18/2015,6.893015873
7/19/2015,6.933174603
7/20/2015,6.973333333
7/21/2015,7.013492063
7/22/2015,7.053650794
7/23/2015,7.093809524
7/24/2015,7.133968254
7/25/2015,7.174126984
7/26/2015,7.214285714
7/27/2015,7.254444444
7/28/2015,7.294603175
7/29/2015,7.334761905
7/30/2015,7.374920635
7/31/2015,7.415079365
8/1/2015,7.455238095
8/2/2015,7.495396825
8/3/2015,7.535555556
8/4/2015,7.575714286
8/5/2015,7.564649894
8/6/2015,7.553585503
8/7/2015,7.542521112
8/8/2015,7.531456721
8/9/2015,7.520392329
8/10/2015,7.509327938
8/11/2015,7.498263547
8/12/2015,7.487199156
8/13/2015,7.476134764
8/14/2015,7.465070373
8/15/2015,7.454005982
8/16/2015,7.44294159
8/17/2015,7.431877199
8/18/2015,7.420812808
8/19/2015,7.409748417
8/20/2015,7.398684025
8/21/2015,7.387619634
8/22/2015,7.376555243
8/23/2015,7.365490852
8/24/2015,7.35442646
8/25/2015,7.343362069
8/26/2015,7.332297678
8/27/2015,7.321233286
8/28/2015,7.310168895
8/29/2015,7.299104504
8/30/2015,7.288040113
8/31/2015,7.276975721
9/1/2015,7.26591133
9/2/2015,7.25877551
9/3/2015,7.266816327
9/4/2015,7.274857143
9/5/2015,7.282897959
9/6/2015,7.290938776
9/7/2015,7.298979592
9/8/2015,7.307020408
9/9/2015,7.315061224
9/10/2015,7.323102041
9/11/2015,7.331142857
9/12/2015,7.339183673
9/13/2015,7.34722449
9/14/2015,7.355265306
9/15/2015,7.363306122
9/16/2015,7.371346939
9/17/2015,7.379387755
9/18/2015,7.387428571
9/19/2015,7.395469388
9/20/2015,7.403510204
9/21/2015,7.41155102
9/22/2015,7.419591837
9/23/2015,7.427632653
9/24/2015,7.435673469
9/25/2015,7.443714286
9/26/2015,7.451755102
9/27/2015,7.459795918
9/28/2015,7.467836735
9/29/2015,7.475877551
9/30/2015,7.483918367
10/1/2015,7.491959184
10/2/2015,7.5
10/3/2015,7.508040816
10/4/2015,7.516081633
10/5/2015,7.524122449
10/6/2015,7.532163265
10/7/2015,7.553546798
10/8/2015,7.566723226
10/9/2015,7.579899653
10/10/2015,7.593076081
10/11/2015,7.606252509
10/12/2015,7.619428936
10/13/2015,7.632605364
10/14/2015,7.645781792
10/15/2015,7.658958219
10/16/2015,7.672134647
10/17/2015,7.685311075
10/18/2015,7.698487502
10/19/2015,7.71166393
10/20/2015,7.724840358
10/21/2015,7.738016785
10/22/2015,7.751193213
10/23/2015,7.764369641
10/24/2015,7.777546068
10/25/2015,7.790722496
10/26/2015,7.803898924
10/27/2015,7.817075351
10/28/2015,7.830251779
10/29/2015,7.843428207
10/30/2015,7.856604634
10/31/2015,7.869781062
11/1/2015,7.88295749
11/2/2015,7.896133917
11/3/2015,7.909310345
11/4/2015,7.933349754
11/5/2015,7.95923919
11/6/2015,7.985128626
11/7/2015,8.011018062
11/8/2015,8.036907499
11/9/2015,8.062796935
11/10/2015,8.088686371
11/11/2015,8.114575807
11/12/2015,8.140465244
11/13/2015,8.16635468
11/14/2015,8.192244116
11/15/2015,8.218133552
11/16/2015,8.244022989
11/17/2015,8.269912425
11/18/2015,8.295801861
11/19/2015,8.321691297
11/20/2015,8.347580733
11/21/2015,8.37347017
11/22/2015,8.399359606
11/23/2015,8.425249042
11/24/2015,8.451138478
11/25/2015,8.477027915
11/26/2015,8.502917351
11/27/2015,8.528806787
11/28/2015,8.554696223
11/29/2015,8.58058566
11/30/2015,8.606475096
12/1/2015,8.632364532
12/2/2015,8.647665505
12/3/2015,8.657212544
12/4/2015,8.666759582
12/5/2015,8.67630662
12/6/2015,8.685853659
12/7/2015,8.695400697
12/8/2015,8.704947735
12/9/2015,8.714494774
12/10/2015,8.724041812
12/11/2015,8.73358885
12/12/2015,8.743135889
12/13/2015,8.752682927
12/14/2015,8.762229965
12/15/2015,8.771777003
12/16/2015,8.781324042
12/17/2015,8.79087108
12/18/2015,8.800418118
12/19/2015,8.809965157
12/20/2015,8.819512195
12/21/2015,8.829059233
12/22/2015,8.838606272
12/23/2015,8.84815331
12/24/2015,8.857700348
12/25/2015,8.867247387
12/26/2015,8.876794425
12/27/2015,8.886341463
12/28/2015,8.895888502
12/29/2015,8.90543554
12/30/2015,8.914982578
12/31/2015,8.924529617
1/1/2016,8.934076655
1/2/2016,8.943623693
1/3/2016,8.953170732
1/4/2016,8.96271777
1/5/2016,8.972264808
1/6/2016,8.981811847
1/7/2016,8.991358885
1/8/2016,9.000905923
1/9/2016,9.010452962
1/10/2016,9.02
1/11/2016,9.029547038
1/12/2016,9.058506494
1/13/2016,9.088571429
1/14/2016,9.118636364
1/15/2016,9.148701299
1/16/2016,9.178766234
1/17/2016,9.208831169
1/18/2016,9.238896104
1/19/2016,9.268961039
1/20/2016,9.299025974
1/21/2016,9.329090909
1/22/2016,9.359155844
1/23/2016,9.389220779
1/24/2016,9.419285714
1/25/2016,9.449350649
1/26/2016,9.479415584
1/27/2016,9.509480519
1/28/2016,9.539545455
1/29/2016,9.56961039
1/30/2016,9.599675325
1/31/2016,9.62974026
2/1/2016,9.659805195
2/2/2016,9.68987013
2/3/2016,9.688469388
2/4/2016,9.675153061
2/5/2016,9.661836735
2/6/2016,9.648520408
2/7/2016,9.635204082
2/8/2016,9.621887755
2/9/2016,9.608571429
2/10/2016,9.595255102
2/11/2016,9.581938776
2/12/2016,9.568622449
2/13/2016,9.555306122
2/14/2016,9.541989796
2/15/2016,9.528673469
2/16/2016,9.515357143
2/17/2016,9.502040816
2/18/2016,9.48872449
2/19/2016,9.475408163
2/20/2016,9.462091837
2/21/2016,9.44877551
2/22/2016,9.435459184
2/23/2016,9.422142857
2/24/2016,9.408826531
2/25/2016,9.395510204
2/26/2016,9.382193878
2/27/2016,9.368877551
2/28/2016,9.355561224
2/29/2016,9.342244898
3/1/2016,9.328928571
3/2/2016,9.301959184
3/3/2016,9.274122449
3/4/2016,9.246285714
3/5/2016,9.21844898
3/6/2016,9.190612245
3/7/2016,9.16277551
3/8/2016,9.134938776
3/9/2016,9.107102041
3/10/2016,9.079265306
3/11/2016,9.051428571
3/12/2016,9.023591837
3/13/2016,8.995755102
3/14/2016,8.967918367
3/15/2016,8.940081633
3/16/2016,8.912244898
3/17/2016,8.884408163
3/18/2016,8.856571429
3/19/2016,8.828734694
3/20/2016,8.800897959
3/21/2016,8.773061224
3/22/2016,8.74522449
3/23/2016,8.717387755
3/24/2016,8.68955102
3/25/2016,8.661714286
3/26/2016,8.633877551
3/27/2016,8.606040816
3/28/2016,8.578204082
3/29/2016,8.550367347
3/30/2016,8.522530612
3/31/2016,8.494693878
4/1/2016,8.466857143
4/2/2016,8.439020408
4/3/2016,8.411183673
4/4/2016,8.383346939
4/5/2016,8.355510204
4/6/2016,8.32244898
4/7/2016,8.29546073
4/8/2016,8.26847248
4/9/2016,8.24148423
4/10/2016,8.21449598
4/11/2016,8.18750773
4/12/2016,8.160519481
4/13/2016,8.133531231
4/14/2016,8.106542981
4/15/2016,8.079554731
4/16/2016,8.052566481
4/17/2016,8.025578231
4/18/2016,7.998589981
4/19/2016,7.971601732
4/20/2016,7.944613482
4/21/2016,7.917625232
4/22/2016,7.890636982
4/23/2016,7.863648732
4/24/2016,7.836660482
4/25/2016,7.809672233
4/26/2016,7.782683983
4/27/2016,7.755695733
4/28/2016,7.728707483
4/29/2016,7.701719233
4/30/2016,7.674730983
5/1/2016,7.647742733
5/2/2016,7.620754484
5/3/2016,7.593766234
5/4/2016,7.598172542
5/5/2016,7.60257885
5/6/2016,7.606985158
5/7/2016,7.611391466
5/8/2016,7.615797774
5/9/2016,7.620204082
5/10/2016,7.622387387
5/11/2016,7.624570693
5/12/2016,7.626753999
5/13/2016,7.628937305
5/14/2016,7.63112061
5/15/2016,7.633303916
5/16/2016,7.635487222
5/17/2016,7.637670528
5/18/2016,7.639853833
5/19/2016,7.642037139
5/20/2016,7.644220445
5/21/2016,7.646403751
5/22/2016,7.648587056
5/23/2016,7.650770362
5/24/2016,7.652953668
5/25/2016,7.655136974
5/26/2016,7.657320279
5/27/2016,7.659503585
5/28/2016,7.661686891
5/29/2016,7.663870197
5/30/2016,7.666053502
5/31/2016,7.668236808
6/1/2016,7.670420114
6/2/2016,7.67260342
6/3/2016,7.674786726
6/4/2016,7.676970031
6/5/2016,7.679153337
6/6/2016,7.681336643
6/7/2016,7.683519949
6/8/2016,7.685703254
6/9/2016,7.68788656
6/10/2016,7.690069866
6/11/2016,7.692253172
6/12/2016,7.694436477
6/13/2016,7.696619783
6/14/2016,7.698803089
6/15/2016,7.672063492
6/16/2016,7.634179894
6/17/2016,7.596296296
6/18/2016,7.558412698
6/19/2016,7.520529101
6/20/2016,7.482645503
6/21/2016,7.444761905
6/22/2016,7.406878307
6/23/2016,7.368994709
6/24/2016,7.331111111
6/25/2016,7.293227513
6/26/2016,7.255343915
6/27/2016,7.217460317
6/28/2016,7.17957672
6/29/2016,7.141693122
6/30/2016,7.103809524
7/1/2016,7.065925926
7/2/2016,7.028042328
7/3/2016,6.99015873
7/4/2016,6.952275132
7/5/2016,6.914391534
7/6/2016,6.876507937
7/7/2016,6.838624339
7/8/2016,6.800740741
7/9/2016,6.762857143
7/10/2016,6.724973545
7/11/2016,6.687089947
7/12/2016,6.692857143
7/13/2016,6.71974026
7/14/2016,6.746623377
7/15/2016,6.773506494
7/16/2016,6.80038961
7/17/2016,6.827272727
7/18/2016,6.854155844
7/19/2016,6.881038961
7/20/2016,6.907922078
7/21/2016,6.934805195
7/22/2016,6.961688312
7/23/2016,6.988571429
7/24/2016,7.015454545
7/25/2016,7.042337662
7/26/2016,7.069220779
7/27/2016,7.096103896
7/28/2016,7.122987013
7/29/2016,7.14987013
7/30/2016,7.176753247
7/31/2016,7.203636364
8/1/2016,7.230519481
8/2/2016,7.257402597
8/3/2016,7.270408163
8/4/2016,7.288326531
8/5/2016,7.306244898
8/6/2016,7.324163265
8/7/2016,7.342081633
8/8/2016,7.36
8/9/2016,7.377918367
8/10/2016,7.395836735
8/11/2016,7.413755102
8/12/2016,7.431673469
8/13/2016,7.449591837
8/14/2016,7.467510204
8/15/2016,7.485428571
8/16/2016,7.503346939
8/17/2016,7.521265306
8/18/2016,7.539183673
8/19/2016,7.557102041
8/20/2016,7.575020408
8/21/2016,7.592938776
8/22/2016,7.610857143
8/23/2016,7.62877551
8/24/2016,7.646693878
8/25/2016,7.664612245
8/26/2016,7.682530612
8/27/2016,7.70044898
8/28/2016,7.718367347
8/29/2016,7.736285714
8/30/2016,7.754204082
8/31/2016,7.772122449
9/1/2016,7.790040816
9/2/2016,7.807959184
9/3/2016,7.825877551
9/4/2016,7.843795918
9/5/2016,7.861714286
9/6/2016,7.879632653
9/7/2016,7.892482993
9/8/2016,7.887789116
9/9/2016,7.883095238
9/10/2016,7.878401361
9/11/2016,7.873707483
9/12/2016,7.869013605
9/13/2016,7.864319728
9/14/2016,7.85962585
9/15/2016,7.854931973
9/16/2016,7.850238095
9/17/2016,7.845544218
9/18/2016,7.84085034
9/19/2016,7.836156463
9/20/2016,7.831462585
9/21/2016,7.826768707
9/22/2016,7.82207483
9/23/2016,7.817380952
9/24/2016,7.812687075
9/25/2016,7.807993197
9/26/2016,7.80329932
9/27/2016,7.798605442
9/28/2016,7.793911565
9/29/2016,7.789217687
9/30/2016,7.78452381
10/1/2016,7.779829932
10/2/2016,7.775136054
10/3/2016,7.770442177
10/4/2016,7.765748299
10/5/2016,7.761054422
10/6/2016,7.756360544
10/7/2016,7.751666667
10/8/2016,7.746972789
10/9/2016,7.742278912
10/10/2016,7.737585034
10/11/2016,7.732891156
10/12/2016,7.728197279
10/13/2016,7.723503401
10/14/2016,7.718809524
10/15/2016,7.714115646
10/16/2016,7.709421769
10/17/2016,7.704727891
10/18/2016,7.700034014
10/19/2016,7.712755102
10/20/2016,7.757142857
10/21/2016,7.801530612
10/22/2016,7.845918367
10/23/2016,7.890306122
10/24/2016,7.934693878
10/25/2016,7.979081633
10/26/2016,8.023469388
10/27/2016,8.067857143
10/28/2016,8.112244898
10/29/2016,8.156632653
10/30/2016,8.201020408
10/31/2016,8.245408163
11/1/2016,8.289795918
11/2/2016,8.325198413
11/3/2016,8.330102708
11/4/2016,8.335007003
11/5/2016,8.339911298
