date,Mean_T
1/1/2008,20.515
1/2/2008,17.9975
1/3/2008,12.32666667
1/4/2008,11.085
1/5/2008,11.525
1/6/2008,12.3725
1/7/2008,13.8225
1/8/2008,16.0975
1/9/2008,16.98
1/10/2008,16.93
1/11/2008,18.075
1/12/2008,18.475
1/13/2008,18.28
1/14/2008,20.4425
1/15/2008,18.9125
1/16/2008,18.0775
1/17/2008,15.6975
1/18/2008,15.33
1/19/2008,16.615
1/20/2008,16.3475
1/21/2008,15.1925
1/22/2008,14.805
1/23/2008,15.145
1/24/2008,15.115
1/25/2008,17.53
1/26/2008,16.7475
1/27/2008,16.5825
1/28/2008,17.1375
1/29/2008,16.6025
1/30/2008,17.175
1/31/2008,18.0725
2/1/2008,18.08
2/2/2008,18.1375
2/3/2008,18.2625
2/4/2008,19.22
2/5/2008,19.64
2/6/2008,19.775
2/7/2008,19.84
2/8/2008,17.7825
2/9/2008,18.7425
2/10/2008,21.1175
2/11/2008,20.3275
2/12/2008,17.0975
2/13/2008,17.0275
2/14/2008,17.79
2/15/2008,18.0425
2/16/2008,19.08
2/17/2008,19.605
2/18/2008,19.63
2/19/2008,20.5225
2/20/2008,20.2975
2/21/2008,17.8275
2/22/2008,19.07
2/23/2008,20.3975
2/24/2008,20.37
2/25/2008,21.275
2/26/2008,20.55
2/27/2008,20.4475
2/28/2008,17.745
2/29/2008,17.4025
3/1/2008,17.7025
3/2/2008,18.7175
3/3/2008,18.7125
3/4/2008,18.19
3/5/2008,18.8475
3/6/2008,19.1925
3/7/2008,20.6775
3/8/2008,20.4375
3/9/2008,18.2125
3/10/2008,17.955
3/11/2008,16.9675
3/12/2008,18.3925
3/13/2008,20.6625
3/14/2008,20.8625
3/15/2008,20.5075
3/16/2008,20.1725
3/17/2008,22.93
3/18/2008,21.8425
3/19/2008,20.61
3/20/2008,19.35
3/21/2008,20.6
3/22/2008,18.5775
3/23/2008,18.2275
3/24/2008,20.125
3/25/2008,19.9525
3/26/2008,18.68
3/27/2008,19.1425
3/28/2008,19.71
3/29/2008,20.9775
3/30/2008,21.04
3/31/2008,21.97
4/1/2008,21.65
4/2/2008,21.6825
4/3/2008,23.405
4/4/2008,23.085
4/5/2008,22.7125
4/6/2008,22.5175
4/7/2008,23.15
4/8/2008,23.1325
4/9/2008,23.8175
4/10/2008,24.5
4/11/2008,24.91
4/12/2008,25.05
4/13/2008,24.0975
4/14/2008,24.3975
4/15/2008,21.815
4/16/2008,19.955
4/17/2008,18.72
4/18/2008,19.905
4/19/2008,20.97
4/20/2008,20.0525
4/21/2008,22.6875
4/22/2008,22.8275
4/23/2008,22.775
4/24/2008,22.015
4/25/2008,23.215
4/26/2008,23.9525
4/27/2008,23.7875
4/28/2008,23.2675
4/29/2008,22.97
4/30/2008,23.555
5/1/2008,23.6125
5/2/2008,23.1925
5/3/2008,23.1825
5/4/2008,24.2725
5/5/2008,24.99
5/6/2008,24.7625
5/7/2008,25.1075
5/8/2008,24.32
5/9/2008,24.3425
5/10/2008,25.3425
5/11/2008,25.95
5/12/2008,26.7925
5/13/2008,26.7775
5/14/2008,25.935
5/15/2008,26.095
5/16/2008,25.45
5/17/2008,24.755
5/18/2008,25.0725
5/19/2008,24.8175
5/20/2008,24.715
5/21/2008,26.135
5/22/2008,24.9425
5/23/2008,26.275
5/24/2008,26.59
5/25/2008,27.2775
5/26/2008,28.035
5/27/2008,27.0025
5/28/2008,27.455
5/29/2008,27.61
5/30/2008,27.89
5/31/2008,28.1075
6/1/2008,29.215
6/2/2008,28.365
6/3/2008,28.4675
6/4/2008,30.0575
6/5/2008,29.9725
6/6/2008,29.845
6/7/2008,29.95
6/8/2008,29.58
6/9/2008,28.2225
6/10/2008,27.7375
6/11/2008,27.6425
6/12/2008,28.5475
6/13/2008,27.9575
6/14/2008,28.365
6/15/2008,28.7875
6/16/2008,28.7675
6/17/2008,28.5225
6/18/2008,26.255
6/19/2008,25.5775
6/20/2008,26.2025
6/21/2008,26.6275
6/22/2008,26.575
6/23/2008,26.5375
6/24/2008,27.41
6/25/2008,26.465
6/26/2008,24.995
6/27/2008,26.325
6/28/2008,28.155
6/29/2008,28.4275
6/30/2008,29.265
7/1/2008,27.9975
7/2/2008,26.0575
7/3/2008,26.555
7/4/2008,27.705
7/5/2008,29.455
7/6/2008,28.6375
7/7/2008,28.8925
7/8/2008,29.4125
7/9/2008,29.9625
7/10/2008,31.0075
7/11/2008,31.475
7/12/2008,29.5475
7/13/2008,29.05
7/14/2008,27.7775
7/15/2008,27.6
7/16/2008,26.185
7/17/2008,27.1775
7/18/2008,29.26
7/19/2008,31.8275
7/20/2008,32.155
7/21/2008,32.79
7/22/2008,31.25
7/23/2008,31.5975
7/24/2008,29.7075
7/25/2008,31.94
7/26/2008,33.755
7/27/2008,34.2225
7/28/2008,33.0975
7/29/2008,32.7625
7/30/2008,33.2575
7/31/2008,33.93
8/1/2008,35.6725
8/2/2008,36.2975
8/3/2008,34.8225
8/4/2008,31.9675
8/5/2008,31.7325
8/6/2008,33.0225
8/7/2008,34.45
8/8/2008,32.9275
8/9/2008,30.6075
8/10/2008,30.3125
8/11/2008,31.6175
8/12/2008,30.1325
8/13/2008,29.9275
8/14/2008,28.93
8/15/2008,30.0825
8/16/2008,31.58
8/17/2008,31.24
8/18/2008,27.8475
8/19/2008,22.415
8/20/2008,24.05
8/21/2008,25.22
8/22/2008,24.6725
8/23/2008,25.6975
8/24/2008,27.55
8/25/2008,28.9025
8/26/2008,29.2375
8/27/2008,30.835
8/28/2008,31.3425
8/29/2008,31.1375
8/30/2008,28.775
8/31/2008,26.62
9/1/2008,27.8125
9/2/2008,27.3525
9/3/2008,27.85
9/4/2008,27.8125
9/5/2008,24.6075
9/6/2008,28.2475
9/7/2008,28.395
9/8/2008,26.9275
9/9/2008,25.73
9/10/2008,24.9425
9/11/2008,25.29
9/12/2008,25.7825
9/13/2008,26.145
9/14/2008,26.1675
9/15/2008,26.275
9/16/2008,27.165
9/17/2008,26.0125
9/18/2008,24.44
9/19/2008,23.73
9/20/2008,23.1475
9/21/2008,23.7475
9/22/2008,24.0975
9/23/2008,23.5125
9/24/2008,22.415
9/25/2008,22.1625
9/26/2008,22.7725
9/27/2008,21.4725
9/28/2008,21.175
9/29/2008,20.9975
9/30/2008,19.3975
10/1/2008,22.315
10/2/2008,24.685
10/3/2008,25.155
10/4/2008,23.435
10/5/2008,21.195
10/6/2008,20.9775
10/7/2008,21.75
10/8/2008,22.2725
10/9/2008,20.985
10/10/2008,21.9625
10/11/2008,22.6625
10/12/2008,23.2675
10/13/2008,22.2575
10/14/2008,22.49
10/15/2008,21.995
10/16/2008,21.5625
10/17/2008,20.9975
10/18/2008,21.985
10/19/2008,21.235
10/20/2008,18.8175
10/21/2008,19.725
10/22/2008,17.6875
10/23/2008,18.2625
10/24/2008,16.06
10/25/2008,14.9175
10/26/2008,19.1575
10/27/2008,20.215
10/28/2008,19.4525
10/29/2008,17.4475
10/30/2008,16.315
10/31/2008,14.6575
11/1/2008,13.4125
11/2/2008,13.5
11/3/2008,14.475
11/4/2008,14.3925
11/5/2008,15.7825
11/6/2008,16.405
11/7/2008,17.3175
11/8/2008,18.1275
11/9/2008,18.3675
11/10/2008,17.8525
11/11/2008,14.79
11/12/2008,14.205
11/13/2008,15.495
11/14/2008,16.695
11/15/2008,17.7725
11/16/2008,19.7575
11/17/2008,18.3375
11/18/2008,17.35
11/19/2008,14.7575
11/20/2008,14.745
11/21/2008,14.12
11/22/2008,12.5875
11/23/2008,12
11/24/2008,12.0575
11/25/2008,13.87
11/26/2008,14.52
11/27/2008,14.7875
11/28/2008,15.005
11/29/2008,14.04
11/30/2008,12.4125
12/1/2008,14.0125
12/2/2008,15.395
12/3/2008,15.1625
12/4/2008,15.2675
12/5/2008,15.225
12/6/2008,14.9875
12/7/2008,14.795
12/8/2008,15.28
12/9/2008,14.11
12/10/2008,13.5375
12/11/2008,12.8925
12/12/2008,15.7175
12/13/2008,15.855
12/14/2008,14.355
12/15/2008,12.91
12/16/2008,13.22
12/17/2008,14.36
12/18/2008,15.235
12/19/2008,16.885
12/20/2008,16.8125
12/21/2008,17.415
12/22/2008,17.7875
12/23/2008,15.8
12/24/2008,13.2075
12/25/2008,13.9325
12/26/2008,15.4075
12/27/2008,16.615
12/28/2008,17.0925
12/29/2008,17.1625
12/30/2008,18.0825
12/31/2008,19.065
1/1/2009,18.5125
1/2/2009,17.1175
1/3/2009,17.1275
1/4/2009,15.115
1/5/2009,15.555
1/6/2009,15.3575
1/7/2009,16.2375
1/8/2009,19.545
1/9/2009,18.44
1/10/2009,16.3425
1/11/2009,16.485
1/12/2009,15.74
1/13/2009,14.4575
1/14/2009,18.0525
1/15/2009,16.595
1/16/2009,15.01
1/17/2009,12.735
1/18/2009,12.005
1/19/2009,11.3625
1/20/2009,12.7625
1/21/2009,13.6825
1/22/2009,12.845
1/23/2009,11.445
1/24/2009,10.735
1/25/2009,11.6425
1/26/2009,11.305
1/27/2009,10.94
1/28/2009,12.385
1/29/2009,13.07
1/30/2009,12.7925
1/31/2009,14.9225
2/1/2009,13.695
2/2/2009,10.28
2/3/2009,13.2825
2/4/2009,14.4125
2/5/2009,12.6425
2/6/2009,10.9275
2/7/2009,9.955
2/8/2009,10.8525
2/9/2009,11.2225
2/10/2009,11.935
2/11/2009,11.8625
2/12/2009,12.6775
2/13/2009,14.625
2/14/2009,14.9575
2/15/2009,14.13
2/16/2009,16.6275
2/17/2009,17.555
2/18/2009,17.16
2/19/2009,15.4
2/20/2009,17.58
2/21/2009,16.5875
2/22/2009,15.3825
2/23/2009,15.4625
2/24/2009,14.99
2/25/2009,16.895
2/26/2009,16.255
2/27/2009,16.37
2/28/2009,16.905
3/1/2009,15.5525
3/2/2009,17.0325
3/3/2009,15.14
3/4/2009,12.3625
3/5/2009,13.355
3/6/2009,13.305
3/7/2009,14.01
3/8/2009,15.6875
3/9/2009,16.33
3/10/2009,16.985
3/11/2009,17.9825
3/12/2009,17.5675
3/13/2009,18.49
3/14/2009,18.0275
3/15/2009,18.475
3/16/2009,19.955
3/17/2009,18.7775
3/18/2009,17.63
3/19/2009,18.5075
3/20/2009,18.505
3/21/2009,16.5525
3/22/2009,20.19
3/23/2009,18.4275
3/24/2009,19.005
3/25/2009,19.82
3/26/2009,18.3725
3/27/2009,16.6825
3/28/2009,17.59
3/29/2009,18.67666667
3/30/2009,21.81
3/31/2009,18.0325
4/1/2009,19.07
4/2/2009,20.2325
4/3/2009,18.7275
4/4/2009,21.9325
4/5/2009,21.2875
4/6/2009,20.895
4/7/2009,21.3225
4/8/2009,20
4/9/2009,19.18
4/10/2009,17.005
4/11/2009,18.3125
4/12/2009,19.0875
4/13/2009,19.655
4/14/2009,19.41
4/15/2009,20.755
4/16/2009,21.075
4/17/2009,20.4425
4/18/2009,19.9725
4/19/2009,20.305
4/20/2009,18.8475
4/21/2009,20.83
4/22/2009,21.3725
4/23/2009,21.7525
4/24/2009,22.1075
4/25/2009,21.8025
4/26/2009,21.2025
4/27/2009,20.9975
4/28/2009,20.605
4/29/2009,20.645
4/30/2009,20.6175
5/1/2009,20.945
5/2/2009,21.0375
5/3/2009,20.875
5/4/2009,21.0525
5/5/2009,21.4725
5/6/2009,21.7775
5/7/2009,21.9375
5/8/2009,22.5
5/9/2009,22.61
5/10/2009,23.145
5/11/2009,22.005
5/12/2009,21.88
5/13/2009,21.27
5/14/2009,21.2125
5/15/2009,20.9625
5/16/2009,21.22
5/17/2009,21.065
5/18/2009,19.6825
5/19/2009,18.4375
5/20/2009,18.6825
5/21/2009,19.3175
5/22/2009,18.9025
5/23/2009,19.185
5/24/2009,20.2975
5/25/2009,21.0025
5/26/2009,20.9125
5/27/2009,21.07
5/28/2009,21.36
5/29/2009,21.2525
5/30/2009,22.09
5/31/2009,23.8275
6/1/2009,24.755
6/2/2009,24.73
6/3/2009,24.2925
6/4/2009,23.92
6/5/2009,23.0425
6/6/2009,23.3625
6/7/2009,22.8475
6/8/2009,23.14
6/9/2009,24.18
6/10/2009,24.885
6/11/2009,25.97
6/12/2009,26.135
6/13/2009,26.955
6/14/2009,26.8075
6/15/2009,27.0525
6/16/2009,26.3275
6/17/2009,26.41
6/18/2009,25.965
6/19/2009,27.2425
6/20/2009,28.1525
6/21/2009,27.675
6/22/2009,27.55
6/23/2009,24.3225
6/24/2009,25.2275
6/25/2009,26.4125
6/26/2009,25.765
6/27/2009,25.535
6/28/2009,25.6975
6/29/2009,22.96
6/30/2009,22.815
7/1/2009,22.345
7/2/2009,22.2275
7/3/2009,23.625
7/4/2009,24.4725
7/5/2009,25.445
7/6/2009,26.225
7/7/2009,26.9225
7/8/2009,27.0625
7/9/2009,26.085
7/10/2009,26.68
7/11/2009,26.3025
7/12/2009,26.5825
7/13/2009,26.56
7/14/2009,26.895
7/15/2009,28.1825
7/16/2009,29.16
7/17/2009,29.175
7/18/2009,28.9975
7/19/2009,27.61
7/20/2009,27.2075
7/21/2009,27.295
7/22/2009,28.32
7/23/2009,28.7625
7/24/2009,28.2275
7/25/2009,27.1275
7/26/2009,26.9825
7/27/2009,26.805
7/28/2009,26.5
7/29/2009,27.0025
7/30/2009,26.9325
7/31/2009,26.5875
8/1/2009,26.8975
8/2/2009,27.395
8/3/2009,27.7625
8/4/2009,27.225
8/5/2009,27.37
8/6/2009,26.07
8/7/2009,26.2525
8/8/2009,26.1775
8/9/2009,26.5175
8/10/2009,26.4275
8/11/2009,27.615
8/12/2009,27.5275
8/13/2009,27.295
8/14/2009,27.9625
8/15/2009,24.8575
8/16/2009,25.285
8/17/2009,26.055
8/18/2009,25.39
8/19/2009,24.2775
8/20/2009,25.345
8/21/2009,25.4375
8/22/2009,26.2475
8/23/2009,26.7025
8/24/2009,27.5225
8/25/2009,26.99
8/26/2009,26.8525
8/27/2009,26.6625
8/28/2009,25.525
8/29/2009,24.6025
8/30/2009,26.475
8/31/2009,25.98
9/1/2009,26.1225
9/2/2009,25.635
9/3/2009,25.3
9/4/2009,27.09333333
9/5/2009,24.5
9/6/2009,26.8275
9/7/2009,27.1325
9/8/2009,27.215
9/9/2009,26.54
9/10/2009,25.65
9/11/2009,26.155
9/12/2009,24.8275
9/13/2009,23.815
9/14/2009,24.5
9/15/2009,25.5625
9/16/2009,26.8075
9/17/2009,26.5675
9/18/2009,25.085
9/19/2009,24.94
9/20/2009,25.8125
9/21/2009,26.1875
9/22/2009,26.6275
9/23/2009,26.3125
9/24/2009,26.0175
9/25/2009,26.5325
9/26/2009,27.1075
9/27/2009,24.905
9/28/2009,26.515
9/29/2009,28.015
9/30/2009,26.99
10/1/2009,26.7775
10/2/2009,26.0325
10/3/2009,26.8725
10/4/2009,26.65
10/5/2009,25.2675
10/6/2009,25.5075
10/7/2009,25.5825
10/8/2009,25.9775
10/9/2009,27.19
10/10/2009,27.1675
10/11/2009,27.27
10/12/2009,27.405
10/13/2009,26.9025
10/14/2009,26.92
10/15/2009,26.0975
10/16/2009,24.6225
10/17/2009,23.175
10/18/2009,22.4525
10/19/2009,19.0375
10/20/2009,16.8925
10/21/2009,16.8375
10/22/2009,16.3
10/23/2009,17.685
10/24/2009,18.21
10/25/2009,20.235
10/26/2009,19.5775
10/27/2009,18.615
10/28/2009,19.32
10/29/2009,20.0175
10/30/2009,20.57
10/31/2009,22.2225
11/1/2009,22.05
11/2/2009,22.4
11/3/2009,20.485
11/4/2009,20.1975
11/5/2009,19.9275
11/6/2009,20.3275
11/7/2009,18.915
11/8/2009,17.9475
11/9/2009,16.6425
11/10/2009,16.03
11/11/2009,16.205
11/12/2009,15.325
11/13/2009,15.975
11/14/2009,15.815
11/15/2009,15.7525
11/16/2009,15.3325
11/17/2009,15.45
11/18/2009,17.085
11/19/2009,16.7325
11/20/2009,16.2925
11/21/2009,16.28
11/22/2009,15.5375
11/23/2009,16.3925
11/24/2009,16.58
11/25/2009,15.895
11/26/2009,15.78
11/27/2009,17.5225
11/28/2009,15.9025
11/29/2009,15.35
11/30/2009,15.3975
12/1/2009,15.63
12/2/2009,13.47
12/3/2009,12.5625
12/4/2009,13.2375
12/5/2009,12.6525
12/6/2009,12.9125
12/7/2009,13.415
12/8/2009,14.1025
12/9/2009,14.4325
12/10/2009,14.9725
12/11/2009,16.5775
12/12/2009,14.82
12/13/2009,15.055
12/14/2009,16.67
12/15/2009,15.7275
12/16/2009,16.6575
12/17/2009,15.58
12/18/2009,15.69
12/19/2009,17.6
12/20/2009,16.73
12/21/2009,15.13
12/22/2009,14.5375
12/23/2009,12.43
12/24/2009,12.4625
12/25/2009,11.1025
12/26/2009,13.7925
12/27/2009,13.5875
12/28/2009,14.96
12/29/2009,14.6975
12/30/2009,12.42
12/31/2009,12.015
1/1/2010,10.7325
1/2/2010,13.235
1/3/2010,12.745
1/4/2010,11.9575
1/5/2010,10.9775
1/6/2010,10.4275
1/7/2010,9.9525
1/8/2010,8.995
1/9/2010,6.585
1/10/2010,7.4
1/11/2010,6.56
1/12/2010,6.41
1/13/2010,6.6625
1/14/2010,6.29
1/15/2010,5.425
1/16/2010,5.4125
1/17/2010,7.2675
1/18/2010,8.7875
1/19/2010,9.9975
1/20/2010,10.9575
1/21/2010,9.9025
1/22/2010,10.1325
1/23/2010,12.4
1/24/2010,13.375
1/25/2010,14.1825
1/26/2010,16.26
1/27/2010,16.3575
1/28/2010,15.375
1/29/2010,14.2825
1/30/2010,14.49333333
1/31/2010,15.72
2/1/2010,13.06
2/2/2010,12.27
2/3/2010,15.3425
2/4/2010,15.7625
2/5/2010,14.8925
2/6/2010,16.5975
2/7/2010,17.9675
2/8/2010,16.8675
2/9/2010,14.1875
2/10/2010,16.0425
2/11/2010,16.35
2/12/2010,13.8375
2/13/2010,13.005
2/14/2010,13.32
2/15/2010,13.1525
2/16/2010,13.43
2/17/2010,13.24
2/18/2010,13.03
2/19/2010,12.825
2/20/2010,12.655
2/21/2010,12.2925
2/22/2010,11.8175
2/23/2010,11.4675
2/24/2010,12.0575
2/25/2010,15.81
2/26/2010,15.805
2/27/2010,13.13
2/28/2010,13.425
3/1/2010,14.0225
3/2/2010,13.09
3/3/2010,14.995
3/4/2010,14.0025
3/5/2010,13.70333333
3/6/2010,14.18
3/7/2010,13.67666667
3/8/2010,13.16
3/9/2010,14.2825
3/10/2010,14.3975
3/11/2010,12.8575
3/12/2010,11.365
3/13/2010,15.4775
3/14/2010,17.885
3/15/2010,17.5025
3/16/2010,17.675
3/17/2010,16.8875
3/18/2010,17.345
3/19/2010,17.4475
3/20/2010,17.6475
3/21/2010,15.7325
3/22/2010,16.2675
3/23/2010,17.76
3/24/2010,18.2075
3/25/2010,18
3/26/2010,16.745
3/27/2010,19.585
3/28/2010,18.435
3/29/2010,16.9125
3/30/2010,20.055
3/31/2010,20.2825
4/1/2010,20.0025
4/2/2010,20.565
4/3/2010,21.325
4/4/2010,21.675
4/5/2010,22.67
4/6/2010,22.9975
4/7/2010,23.16
4/8/2010,22.4325
4/9/2010,20.93
4/10/2010,22.935
4/11/2010,19.7575
4/12/2010,20.02
4/13/2010,20.9
4/14/2010,21.5075
4/15/2010,21.205
4/16/2010,21.0425
4/17/2010,20.215
4/18/2010,18.8175
4/19/2010,19.1825
4/20/2010,21.1725
4/21/2010,22.085
4/22/2010,23.255
4/23/2010,24.0025
4/24/2010,23.46
4/25/2010,22.205
4/26/2010,20.345
4/27/2010,23.85
4/28/2010,24.05
4/29/2010,23.8475
4/30/2010,23.21
5/1/2010,22.48
5/2/2010,22.935
5/3/2010,23.93
5/4/2010,24.71
5/5/2010,25.5425
5/6/2010,26.0575
5/7/2010,26.3025
5/8/2010,26.5725
5/9/2010,26.0975
5/10/2010,26.2375
5/11/2010,25.4875
5/12/2010,24.9975
5/13/2010,24.58
5/14/2010,23.975
5/15/2010,23.9825
5/16/2010,22.13
5/17/2010,22.295
5/18/2010,25.2125
5/19/2010,25.1575
5/20/2010,26.3025
5/21/2010,26.78
5/22/2010,27.0575
5/23/2010,26.745
5/24/2010,26.61
5/25/2010,26.13
5/26/2010,26.7075
5/27/2010,26.5575
5/28/2010,25.7825
5/29/2010,24.92
5/30/2010,25.425
5/31/2010,24.8925
6/1/2010,23.9325
6/2/2010,24.86333333
6/3/2010,25.895
6/4/2010,26.0525
6/5/2010,26.26
6/6/2010,27.6875
6/7/2010,25.6525
6/8/2010,26.9325
6/9/2010,27.5325
6/10/2010,27.7975
6/11/2010,27.98
6/12/2010,27.9975
6/13/2010,27.39
6/14/2010,28.7025
6/15/2010,29.0225
6/16/2010,29.385
6/17/2010,29.83
6/18/2010,29.1875
6/19/2010,29.39
6/20/2010,29.68
6/21/2010,29.4825
6/22/2010,28.925
6/23/2010,28.395
6/24/2010,28.135
6/25/2010,27.67
6/26/2010,26.7225
6/27/2010,28.0375
6/28/2010,27.9225
6/29/2010,27.7925
6/30/2010,26.0325
7/1/2010,26.2625
7/2/2010,25.41
7/3/2010,23.6525
7/4/2010,23.775
7/5/2010,22.8575
7/6/2010,23.6025
7/7/2010,25.03
7/8/2010,26.62
7/9/2010,28.09
7/10/2010,28.2375
7/11/2010,28.5425
7/12/2010,28.5775
7/13/2010,28.505
7/14/2010,27.425
7/15/2010,27.275
7/16/2010,27.2925
7/17/2010,27.805
7/18/2010,27.2725
7/19/2010,26.98
7/20/2010,26.4175
7/21/2010,26.2475
7/22/2010,26.11
7/23/2010,23.2625
7/24/2010,25.62
7/25/2010,26.1675
7/26/2010,28.0875
7/27/2010,27.8875
7/28/2010,28.6
7/29/2010,28.685
7/30/2010,27.62
7/31/2010,28.1625
8/1/2010,28.355
8/2/2010,28.4175
8/3/2010,27.9875
8/4/2010,28.11
8/5/2010,28.035
8/6/2010,28.685
8/7/2010,27.25
8/8/2010,25.0175
8/9/2010,25.5525
8/10/2010,23.8825
8/11/2010,24.8275
8/12/2010,27.0825
8/13/2010,28.15
8/14/2010,28.56
8/15/2010,28.195
8/16/2010,27.21
8/17/2010,27.6475
8/18/2010,28.86
8/19/2010,28.2875
8/20/2010,28.805
8/21/2010,26.23
8/22/2010,26.7075
8/23/2010,25.7875
8/24/2010,25.47
8/25/2010,25.245
8/26/2010,25.41
8/27/2010,27.0425
8/28/2010,27.65
8/29/2010,26.845
8/30/2010,25.7525
8/31/2010,25.7025
9/1/2010,25.06
9/2/2010,26.2075
9/3/2010,26.1425
9/4/2010,26.9125
9/5/2010,25.945
9/6/2010,24.275
9/7/2010,23.1475
9/8/2010,25.985
9/9/2010,27.2825
9/10/2010,28.1
9/11/2010,28.6175
9/12/2010,29.1175
9/13/2010,28.72
9/14/2010,28.505
9/15/2010,27.4425
9/16/2010,26.795
9/17/2010,26.1075
9/18/2010,26.18
9/19/2010,25.1825
9/20/2010,25.13
9/21/2010,24.325
9/22/2010,23.025
9/23/2010,22.89
9/24/2010,23.0425
9/25/2010,25.005
9/26/2010,25.665
9/27/2010,24.8825
9/28/2010,22.9975
9/29/2010,20.59
9/30/2010,24.745
10/1/2010,25.575
10/2/2010,25.9925
10/3/2010,25.7525
10/4/2010,25.365
10/5/2010,23.585
10/6/2010,22.8375
10/7/2010,22.1875
10/8/2010,21.95
10/9/2010,22.315
10/10/2010,23.29
10/11/2010,23.3125
10/12/2010,23.27
10/13/2010,23.055
10/14/2010,21.475
10/15/2010,24.875
10/16/2010,24.5125
10/17/2010,23.85
10/18/2010,23.79
10/19/2010,23.48
10/20/2010,22.86
10/21/2010,23.775
10/22/2010,23.9025
10/23/2010,23.48
10/24/2010,22.4325
10/25/2010,22.335
10/26/2010,22.295
10/27/2010,23.055
10/28/2010,23.65
10/29/2010,24.01
10/30/2010,23.7975
10/31/2010,23.635
11/1/2010,21.725
11/2/2010,23.5
11/3/2010,22.36
11/4/2010,19.9025
11/5/2010,21.8875
11/6/2010,21.22
11/7/2010,18.4
11/8/2010,17.34333333
11/9/2010,17.585
11/10/2010,17.4975
11/11/2010,17.2125
11/12/2010,17.5625
11/13/2010,17.5375
11/14/2010,18.005
11/15/2010,18.4325
11/16/2010,18.3075
11/17/2010,18.04
11/18/2010,18.685
11/19/2010,19.385
11/20/2010,18.2825
11/21/2010,17.75
11/22/2010,18.355
11/23/2010,18.7525
11/24/2010,18.93
11/25/2010,18.83
11/26/2010,18.4225
11/27/2010,18.21
11/28/2010,19.63
11/29/2010,18.5625
11/30/2010,19.0275
12/1/2010,19.94
12/2/2010,19.6575
12/3/2010,17.87
12/4/2010,16.9775
12/5/2010,15.045
12/6/2010,15.9
12/7/2010,14.6525
12/8/2010,13.51
12/9/2010,10.3075
12/10/2010,9.88
12/11/2010,8.915
12/12/2010,11.6775
12/13/2010,13.2325
12/14/2010,11.9975
12/15/2010,10.8875
12/16/2010,9.695
12/17/2010,8.7275
12/18/2010,7.755
12/19/2010,7.0225
12/20/2010,10.9775
12/21/2010,11.585
12/22/2010,11.5675
12/23/2010,11.905
12/24/2010,12.565
12/25/2010,11.7
12/26/2010,13.2675
12/27/2010,12.8525
12/28/2010,11.54
12/29/2010,11.1775
12/30/2010,10.1025
12/31/2010,10.4875
1/1/2011,10.5025
1/2/2011,11.3575
1/3/2011,12.0975
1/4/2011,12.7225
1/5/2011,13.7175
1/6/2011,11.0425
1/7/2011,14.69
1/8/2011,13.5675
1/9/2011,15.1125
1/10/2011,13.6975
1/11/2011,12.285
1/12/2011,15.1975
1/13/2011,14.5375
1/14/2011,12.29
1/15/2011,11.62
1/16/2011,12.7175
1/17/2011,11.0575
1/18/2011,10.1325
1/19/2011,11.8925
1/20/2011,13.0425
1/21/2011,11.86
1/22/2011,14.45
1/23/2011,15.8675
1/24/2011,13.77
1/25/2011,12.5525
1/26/2011,11.76
1/27/2011,15.5625
1/28/2011,15.6925
1/29/2011,14.8675
1/30/2011,14.5825
1/31/2011,14.5275
2/1/2011,13.73
2/2/2011,14.84
2/3/2011,15.425
2/4/2011,16.425
2/5/2011,17.345
2/6/2011,17.325
2/7/2011,17.5925
2/8/2011,20.0925
2/9/2011,18.115
2/10/2011,15.1775
2/11/2011,14.2975
2/12/2011,17.4125
2/13/2011,16.8525
2/14/2011,16.3625
2/15/2011,15.715
2/16/2011,15.1275
2/17/2011,15.4425
2/18/2011,16.885
2/19/2011,17.435
2/20/2011,17.12
2/21/2011,17.9125
2/22/2011,16.5925
2/23/2011,18.5475
2/24/2011,18.52
2/25/2011,19.6225
2/26/2011,19.0825
2/27/2011,20.6375
2/28/2011,20.5525
3/1/2011,18.94
3/2/2011,19.4475
3/3/2011,20.2675
3/4/2011,19.8575
3/5/2011,17.3325
3/6/2011,16.5425
3/7/2011,17.8625
3/8/2011,18.175
3/9/2011,18.3025
3/10/2011,16.1675
3/11/2011,19.145
3/12/2011,18.235
3/13/2011,18.0225
3/14/2011,18.505
3/15/2011,19.26
3/16/2011,19.9175
3/17/2011,20.2975
3/18/2011,21.06
3/19/2011,21.48
3/20/2011,19.9
3/21/2011,21.2525
3/22/2011,21.9775
3/23/2011,20.8025
3/24/2011,19.965
3/25/2011,20.0075
3/26/2011,21.3975
3/27/2011,21.4275
3/28/2011,17.5875
3/29/2011,18.8925
3/30/2011,20.805
3/31/2011,22.84
4/1/2011,22.0275
4/2/2011,23.7775
4/3/2011,23.3425
4/4/2011,22.93
4/5/2011,20.4
4/6/2011,22.47
4/7/2011,21.3775
4/8/2011,22.3975
4/9/2011,23.26
4/10/2011,24.085
4/11/2011,24.4675
4/12/2011,25.025
4/13/2011,24.9175
4/14/2011,25.1125
4/15/2011,24.0725
4/16/2011,24.16
4/17/2011,23.4575
4/18/2011,24.66
4/19/2011,24.82
4/20/2011,25.0875
4/21/2011,25.3325
4/22/2011,25.1275
4/23/2011,24.6775
4/24/2011,23.905
4/25/2011,23.485
4/26/2011,23.7675
4/27/2011,23.9275
4/28/2011,24.005
