date,NOx_Load_mg
1/3/2014,133829314.6
1/4/2014,72250246.02
1/5/2014,89155787.93
1/6/2014,301457764.8
1/7/2014,511700386.6
1/8/2014,424628873.5
1/9/2014,567259620.3
1/10/2014,849784482
1/11/2014,602417627.7
1/12/2014,571745890.8
1/13/2014,197183706.1
1/14/2014,289848024
1/15/2014,217107820.8
1/16/2014,184171726.1
1/17/2014,120702585.1
1/18/2014,412020336.2
1/19/2014,136236274.8
1/20/2014,278770809.9
1/21/2014,274137897
1/22/2014,90058733.53
1/23/2014,157104633.9
1/24/2014,138850218.3
1/25/2014,352624861.6
1/26/2014,168876616.6
1/27/2014,169743377.8
1/28/2014,102133042.2
1/29/2014,191968652.8
1/30/2014,1088227635
1/31/2014,1964801802
2/1/2014,1583050017
2/2/2014,581292029.1
2/3/2014,432989851.3
2/4/2014,348922347.2
2/5/2014,743102423.3
2/6/2014,771200658.3
2/7/2014,466636264.2
2/8/2014,942498776.7
2/9/2014,246370992.8
2/10/2014,205490277.8
2/11/2014,205790514.4
2/12/2014,345797197.1
2/13/2014,830001956
2/14/2014,1099779329
2/15/2014,248465621.5
2/16/2014,269927441.2
2/17/2014,252380470.2
2/18/2014,162612304.3
2/19/2014,129405359
2/20/2014,201695428.5
2/21/2014,129771798.4
2/22/2014,194055207.4
2/23/2014,253951390.3
2/24/2014,187463636.7
2/25/2014,146472430.6
2/26/2014,203198409.7
2/27/2014,352441685.2
2/28/2014,166288965.6
3/1/2014,91020914.7
3/2/2014,58990354.64
3/3/2014,118702178.2
3/4/2014,93631709.05
3/5/2014,48803401.82
3/6/2014,537551166.2
3/7/2014,374276940.7
3/8/2014,144851937.8
3/9/2014,123711239.3
3/10/2014,111446921.3
3/11/2014,39201857.45
3/12/2014,169527347.3
3/13/2014,20704830.6
3/14/2014,11814684.57
3/15/2014,16163507.56
3/16/2014,19793045.49
3/17/2014,1146272418
3/18/2014,185597902.5
3/19/2014,35460145.2
3/20/2014,33001826.59
3/21/2014,31070740.51
3/22/2014,31920048.24
3/23/2014,35733812.15
3/24/2014,104970904
3/25/2014,209679292
3/26/2014,221242987.8
3/27/2014,104558176
3/28/2014,103908722.5
3/29/2014,394789470.8
3/30/2014,529731014.3
3/31/2014,44594923.79
4/1/2014,45024645.27
4/2/2014,55366444.71
4/3/2014,49101037.89
4/4/2014,56626398.5
4/5/2014,60880015.97
4/6/2014,59344753.68
4/7/2014,59812235.46
4/8/2014,65447639.85
4/9/2014,60774604.71
4/10/2014,71906021.65
4/11/2014,61906751.92
4/12/2014,70890915.45
4/13/2014,58484345.99
4/14/2014,65128205.25
4/15/2014,70078748.29
4/16/2014,129025476
4/17/2014,198786111.3
4/18/2014,63119106.89
4/19/2014,241832921.8
4/20/2014,222907503
4/21/2014,175210112.9
4/22/2014,120861714.2
4/23/2014,108896068.2
4/24/2014,72473670.17
4/25/2014,318391410.3
4/26/2014,323968183.1
4/27/2014,321906712.3
4/28/2014,297879273.2
4/29/2014,254912865.9
4/30/2014,213935960.3
5/1/2014,205084725.2
5/2/2014,293480895.7
5/3/2014,581574492.1
5/4/2014,593885675.4
5/5/2014,511774955.4
5/6/2014,284782698.2
5/7/2014,258890727.6
5/8/2014,278449646.9
5/9/2014,308447575.2
5/10/2014,294725988.8
5/11/2014,279546894.6
5/12/2014,276029521.2
5/13/2014,268413836.1
5/14/2014,269926882.6
5/15/2014,372951279.9
5/16/2014,461733018.6
5/17/2014,527035504.5
5/18/2014,328208466.5
5/19/2014,306129915.3
5/20/2014,271020399.4
5/21/2014,258794300
5/22/2014,210496712.7
5/23/2014,212606453
5/24/2014,223706768.1
5/25/2014,204317246.7
5/26/2014,209272098.5
5/27/2014,219567295.3
5/28/2014,280243974.6
5/29/2014,272991677.7
5/30/2014,262605338.5
5/31/2014,265874390.7
6/1/2014,295024839.4
6/2/2014,279167037.1
6/3/2014,285879607.4
6/4/2014,254474558.9
6/5/2014,268516383.4
6/6/2014,229019701.2
6/7/2014,224782466.5
6/8/2014,230696174.9
6/9/2014,246896843.7
6/10/2014,345441024.4
6/11/2014,483894456
6/12/2014,668108375.9
6/13/2014,885621159.6
6/14/2014,979166743.7
6/15/2014,523962567.4
6/16/2014,506042868
6/17/2014,850755041.3
6/18/2014,1572934620
6/19/2014,2319841031
6/20/2014,2510610231
6/21/2014,2449681676
6/22/2014,2380364373
6/23/2014,2412747705
6/24/2014,2376403930
6/25/2014,2130021691
6/26/2014,1900208586
6/27/2014,1659914697
6/28/2014,1551592265
6/29/2014,1344822396
6/30/2014,1365258086
7/1/2014,1334809887
7/2/2014,1239563538
7/3/2014,1037132252
7/4/2014,825366382.5
7/5/2014,734627752.1
7/6/2014,624014875.4
7/7/2014,629428594.4
7/8/2014,697903847.7
7/9/2014,1014902218
7/10/2014,732531555.7
7/11/2014,633850926.7
7/12/2014,552427251.6
7/13/2014,609021075.5
7/14/2014,562758025.8
7/15/2014,769034563.3
7/16/2014,1380378275
7/17/2014,1348393328
7/18/2014,1150642658
7/19/2014,777395876.1
7/20/2014,497529036.5
7/21/2014,981059394.8
7/22/2014,1026083820
7/23/2014,1138502863
7/24/2014,988958926.8
7/25/2014,608597667.3
7/26/2014,442601669.4
7/27/2014,400727245.7
7/28/2014,319870870.7
7/29/2014,236551557.7
7/30/2014,271723387.2
7/31/2014,376231709.3
8/1/2014,286711369.3
8/2/2014,301275448
8/3/2014,306516011.3
8/4/2014,494513532.4
8/5/2014,885051785.5
8/6/2014,615194562.4
8/7/2014,548720431.9
8/8/2014,783186889.8
8/9/2014,1263822877
8/10/2014,981742116.7
8/11/2014,864584336
8/12/2014,530437988.8
8/13/2014,462867274.2
8/14/2014,599931676.3
8/15/2014,705773523.4
8/16/2014,960967033.1
8/17/2014,979492975
8/18/2014,767190489.9
8/19/2014,685721960.1
8/20/2014,368582625.7
8/21/2014,363294685.7
8/22/2014,301375000.2
8/23/2014,233349649.8
8/24/2014,290290503.9
8/25/2014,294051409.6
8/26/2014,168731450.7
8/27/2014,45918570.62
8/28/2014,107542589.6
8/29/2014,130052536.2
8/30/2014,81682856.61
8/31/2014,297208188.3
9/1/2014,247834937.4
9/2/2014,83812041.4
9/3/2014,63914353.55
9/4/2014,81393555.82
9/5/2014,71697060.65
9/6/2014,71265530.16
9/7/2014,421157727.9
9/8/2014,229608699.8
9/9/2014,232980264.9
9/10/2014,343744000.9
9/11/2014,320419181.4
9/12/2014,288993931.8
9/13/2014,340403103.3
9/14/2014,362349690.3
9/15/2014,314705323
9/16/2014,314767981
9/17/2014,380029690.2
9/18/2014,265607815.2
9/19/2014,331366040.3
9/20/2014,1671581965
9/21/2014,1601939897
9/22/2014,2527537115
9/23/2014,4043580166
9/24/2014,3461102598
9/25/2014,3845651328
9/26/2014,5018778721
9/27/2014,5714178897
9/28/2014,4893331057
9/29/2014,4385031011
9/30/2014,3360947973
10/1/2014,2339420509
10/2/2014,1427082696
10/3/2014,1019876506
10/4/2014,1026168979
10/5/2014,734355519.1
10/6/2014,529030586.8
10/7/2014,380496521.6
10/8/2014,238264446.5
10/9/2014,259051732
10/10/2014,197794759.6
10/11/2014,346615198.8
10/12/2014,403258605.7
10/13/2014,338796839.6
10/14/2014,326543177.6
10/15/2014,708122337.1
10/16/2014,495254042.9
10/17/2014,418183466.5
10/18/2014,229770645.7
10/19/2014,430274260.6
10/20/2014,143765347.8
10/21/2014,484158905.8
10/22/2014,636405885
10/23/2014,601115065.2
10/24/2014,499905657.9
10/25/2014,471604629.8
10/26/2014,475696880.8
10/27/2014,427019401.6
10/28/2014,225057878.9
10/29/2014,250715761.5
10/30/2014,554315141.2
10/31/2014,190269532.8
11/1/2014,266040528.2
11/2/2014,273584591.7
11/3/2014,311162899.2
11/4/2014,362459990.7
11/5/2014,333821092.1
11/6/2014,374245715.9
11/7/2014,381006244.4
11/8/2014,314120437.4
11/9/2014,458061127.8
11/10/2014,801336839.1
11/11/2014,625598181.8
11/12/2014,187884155.1
11/13/2014,316643236.6
11/14/2014,189031749.9
11/15/2014,301773896.5
11/16/2014,301181535.7
11/17/2014,188718368
11/18/2014,178275195.3
11/19/2014,189204668.6
11/20/2014,303562848.8
11/21/2014,176612843.3
11/22/2014,168184123.2
11/23/2014,176376965.5
11/24/2014,305791931.2
11/25/2014,337711458.3
11/26/2014,2695153273
11/27/2014,2010056185
11/28/2014,998041045.7
11/29/2014,783895824.3
11/30/2014,730721986.3
12/1/2014,805273110.2
12/2/2014,685258170.1
12/3/2014,689181063.5
12/4/2014,591115770
12/5/2014,576610287.8
12/6/2014,654186195.2
12/7/2014,518295571.8
12/8/2014,548955760.2
12/9/2014,413516783.4
12/10/2014,467511091
12/11/2014,338796902.5
12/12/2014,263279828
12/13/2014,166822458.8
12/14/2014,220197075.4
12/15/2014,335683981.8
12/16/2014,153608543.9
12/17/2014,142285469.3
12/18/2014,180196006.3
12/19/2014,100255349.2
12/20/2014,148645841.3
12/21/2014,560804745.5
12/22/2014,296577590.3
12/23/2014,280026903.6
12/24/2014,389836504
12/25/2014,544297733.1
12/26/2014,859419696.9
12/27/2014,666329895.3
12/28/2014,1156861292
12/29/2014,412073003.8
12/30/2014,92928709.57
12/31/2014,193627443
1/1/2015,144832440.7
1/2/2015,375729412.9
1/3/2015,161037556.1
1/4/2015,439102810.2
1/5/2015,267760127.1
1/6/2015,375159554.7
1/7/2015,179600121.1
1/8/2015,192187935.8
1/9/2015,410291290
1/10/2015,427735126.1
1/11/2015,245988623.8
1/12/2015,527750867.3
1/13/2015,1188989416
1/14/2015,2280132561
1/15/2015,444722885.5
1/16/2015,299312065.8
1/17/2015,758373818.2
1/18/2015,1571062012
1/19/2015,286234019.3
1/20/2015,365595601.8
1/21/2015,634714941.5
1/22/2015,340142684.6
1/23/2015,328357145.1
1/24/2015,345828232.9
1/25/2015,321107440.3
1/26/2015,1575905009
1/27/2015,597425098.5
1/28/2015,282414878.5
1/29/2015,596434496.5
1/30/2015,233136406
1/31/2015,213701800
2/1/2015,191920344.2
2/2/2015,912088804.8
2/3/2015,509967256.1
2/4/2015,170575410.8
2/5/2015,2284895652
2/6/2015,390389125.3
2/7/2015,1098495365
2/8/2015,741663658.4
2/9/2015,802928604.7
2/10/2015,737923676.7
2/11/2015,353836782.3
2/12/2015,435319937.2
2/13/2015,670583338.6
2/14/2015,1175249580
2/15/2015,1119215629
2/16/2015,784848361.1
2/17/2015,474947460.8
2/18/2015,407428625.2
2/19/2015,396685288
2/20/2015,576696547.1
2/21/2015,1054775349
2/22/2015,624334522.1
2/23/2015,368556130.7
2/24/2015,263244931.8
2/25/2015,388969739.6
2/26/2015,467378224
2/27/2015,256368857.2
2/28/2015,265650274.1
3/1/2015,1715000407
3/2/2015,1440149713
3/3/2015,1110523207
3/4/2015,544646123.8
3/5/2015,505664350.3
3/6/2015,512278631.9
3/7/2015,520073006.7
3/8/2015,508548061
3/9/2015,551083134.9
3/10/2015,465735529.7
3/11/2015,375879299.5
3/12/2015,361994481.8
3/13/2015,332309421.6
3/14/2015,284597391.5
3/15/2015,264064151.9
3/16/2015,231754093.1
3/17/2015,229717836.3
3/18/2015,238404570.3
3/19/2015,201833529.5
3/20/2015,177222858.3
3/21/2015,143596300.9
3/22/2015,201623797.7
3/23/2015,192704630.2
3/24/2015,232642953.9
3/25/2015,166299999.4
3/26/2015,157970247.9
3/27/2015,162705541
3/28/2015,930938321.3
3/29/2015,361885422
3/30/2015,241748577.6
3/31/2015,116348149.9
4/1/2015,127188496.2
4/2/2015,117392447.2
4/3/2015,128376987.2
4/4/2015,130316576.6
4/5/2015,126015975
4/6/2015,102287368.5
4/7/2015,107144747.1
4/8/2015,95841804.97
4/9/2015,87190709.81
4/10/2015,85229360.09
4/11/2015,83800535.78
4/12/2015,131782379.1
4/13/2015,216924174.4
4/14/2015,365682159.4
4/15/2015,215242335.4
4/16/2015,255772663.2
4/17/2015,361230111.2
4/18/2015,435963209.2
4/19/2015,383748966.8
4/20/2015,296394986.9
4/21/2015,253857041.5
4/22/2015,212087233.2
4/23/2015,248453844.3
4/24/2015,405156858.3
4/25/2015,268488972.6
4/26/2015,286770461.7
4/27/2015,266483459.1
4/28/2015,658585928.9
4/29/2015,899133429.8
4/30/2015,427569069.7
5/1/2015,285368931.9
5/2/2015,254817242.7
5/3/2015,197463381.3
5/4/2015,185605601.6
5/5/2015,135962195.7
5/6/2015,90784899.31
5/7/2015,69587949.27
5/8/2015,52726813.67
5/9/2015,45929739.97
5/10/2015,39498819.56
5/11/2015,49640505.56
5/12/2015,25192783.21
5/13/2015,19172054.52
5/14/2015,16088968.9
5/15/2015,14304255.12
5/16/2015,8230639.999
5/17/2015,7603667.443
5/18/2015,11557572.34
5/19/2015,9754473.111
5/20/2015,10247446.05
5/21/2015,25647714.53
5/22/2015,41080215.64
5/23/2015,50044084.9
5/24/2015,42100968.47
5/25/2015,41303020.75
5/26/2015,32166024.41
5/27/2015,5597942.751
5/28/2015,6416666.485
5/29/2015,6703404.803
5/30/2015,6043658.62
5/31/2015,5792993.782
6/1/2015,5822783.393
6/2/2015,7694279.124
6/3/2015,9932622.956
6/4/2015,13358704.42
6/5/2015,6649595.91
6/6/2015,5587555.989
6/7/2015,6831447.074
6/8/2015,7880256.613
6/9/2015,4066858.648
6/10/2015,118648132.1
6/11/2015,392223532.3
6/12/2015,466786692.5
6/13/2015,309774028.3
6/14/2015,176053804.2
6/15/2015,113769967.8
6/16/2015,44965532.74
6/17/2015,37774373.14
6/18/2015,54302231.47
6/19/2015,43459891.8
6/20/2015,23421508.44
6/21/2015,64672205.49
6/22/2015,43733207.32
6/23/2015,28485313.48
6/24/2015,52271780.32
6/25/2015,35023073.56
6/26/2015,86951699.65
6/27/2015,302249443.2
6/28/2015,126275528.3
6/29/2015,69172227.06
6/30/2015,34631212.55
7/1/2015,56407954.54
7/2/2015,48294661.72
7/3/2015,60365022.52
7/4/2015,97645711.18
7/5/2015,151366446.5
7/6/2015,371473095.6
7/7/2015,309603393.9
7/8/2015,296317418.1
7/9/2015,218273559.9
7/10/2015,158407895.6
7/11/2015,151460458.5
7/12/2015,162964013.5
7/13/2015,150966692.2
7/14/2015,148178721.3
7/15/2015,135087521.5
7/16/2015,117853165.8
7/17/2015,156512442.1
7/18/2015,193819691.4
7/19/2015,178042571
7/20/2015,167208442.5
7/21/2015,179067132.4
7/22/2015,184699804.9
7/23/2015,173093841.1
7/24/2015,242861758.9
7/25/2015,231099049.5
7/26/2015,276801782.6
7/27/2015,291728819.4
7/28/2015,310265195.2
7/29/2015,332284854.1
7/30/2015,308340001.9
7/31/2015,525538222.6
8/1/2015,552071994.8
8/2/2015,646143317.8
8/3/2015,969436766.4
8/4/2015,687512208.9
8/5/2015,442780736
8/6/2015,355160821.1
8/7/2015,325290537.2
8/8/2015,223112808.6
8/9/2015,144283765.6
8/10/2015,171905377.1
8/11/2015,193656910.3
8/12/2015,191180924.6
8/13/2015,254672611.3
8/14/2015,1662631431
8/15/2015,1745244109
8/16/2015,2669695001
8/17/2015,1320173570
8/18/2015,678015837
8/19/2015,561868420
8/20/2015,1610168427
8/21/2015,810679161.2
8/22/2015,734337713.4
8/23/2015,794211482.6
8/24/2015,628823024.5
8/25/2015,684264828.5
8/26/2015,397030315.5
8/27/2015,627023955.3
8/28/2015,1331150602
8/29/2015,1870592418
8/30/2015,2194124184
8/31/2015,1819783159
9/1/2015,1911253294
9/2/2015,1459108427
9/3/2015,1033484852
9/4/2015,1097797613
9/5/2015,1129815741
9/6/2015,902080907.1
9/7/2015,1128858256
9/8/2015,966895156
9/9/2015,753648308
9/10/2015,731233641.9
9/11/2015,672810217.1
9/12/2015,846469091.1
9/13/2015,748170239.8
9/14/2015,787339192.4
9/15/2015,999703345.6
9/16/2015,964779092
9/17/2015,1271009166
9/18/2015,2661712295
9/19/2015,2210374911
9/20/2015,1683743551
9/21/2015,910858937.9
9/22/2015,830517071.6
9/23/2015,553032070.9
9/24/2015,570032340.2
9/25/2015,415771909.6
9/26/2015,484866818.6
9/27/2015,490327464.9
9/28/2015,521375132.1
9/29/2015,611535932.3
9/30/2015,631886702.3
10/1/2015,670461706.8
10/2/2015,399827416.3
10/3/2015,305094259
10/4/2015,270379330.8
10/5/2015,337015578.3
10/6/2015,231469342.4
10/7/2015,239391650.3
10/8/2015,278730947.6
10/9/2015,157799936.5
10/10/2015,235406995.9
10/11/2015,286365905.5
10/12/2015,291193248.9
10/13/2015,322055506.8
10/14/2015,240620227.9
10/15/2015,271736779.4
10/16/2015,227420633
10/17/2015,217295464.4
10/18/2015,219882178
10/19/2015,253900659.4
10/20/2015,324794930.4
10/21/2015,162852343
10/22/2015,160586060.9
10/23/2015,149518523.8
10/24/2015,120852143.1
10/25/2015,156204785.8
10/26/2015,166373180.2
10/27/2015,141001091.1
10/28/2015,147312009.9
10/29/2015,229991506.3
10/30/2015,130144104.6
10/31/2015,130014356.9
11/1/2015,119368443
11/2/2015,104930740.9
11/3/2015,104166598.1
11/4/2015,164865560.1
11/5/2015,155258752.7
11/6/2015,79978054.81
11/7/2015,104854670.7
11/8/2015,603265011.9
11/9/2015,179486685.3
11/10/2015,167076514.7
11/11/2015,113368799
11/12/2015,159288077.4
11/13/2015,222410764.5
11/14/2015,100786095.9
11/15/2015,92592095.03
11/16/2015,97846524.94
11/17/2015,83856822.47
11/18/2015,116768681
11/19/2015,661579748.2
11/20/2015,2775024847
11/21/2015,2348670478
11/22/2015,4923073118
11/23/2015,4849540936
11/24/2015,3721091321
11/25/2015,2467037568
11/26/2015,1557400754
11/27/2015,1390821298
11/28/2015,1491745223
11/29/2015,987054819.6
11/30/2015,1000802853
12/1/2015,840100909.9
12/2/2015,756194418.5
12/3/2015,1337831984
12/4/2015,3810059079
12/5/2015,3770179430
12/6/2015,2703531568
12/7/2015,2044021119
12/8/2015,1747726140
12/9/2015,1412036296
12/10/2015,1255924802
12/11/2015,1274874433
12/12/2015,973768896
12/13/2015,902902134.2
12/14/2015,1017752649
12/15/2015,638803910.3
12/16/2015,833986760.7
12/17/2015,657341283.1
12/18/2015,682485280.1
12/19/2015,665794323.9
12/20/2015,506255395.8
12/21/2015,465918066.9
12/22/2015,699681171.2
12/23/2015,715105449.9
12/24/2015,747842140.9
12/25/2015,515048253.8
12/26/2015,853095903
12/27/2015,187879190.9
12/28/2015,950416560.5
12/29/2015,450092487.4
12/30/2015,1084144238
12/31/2015,410265110.4
1/1/2016,654886429.5
1/2/2016,664125679.2
1/3/2016,669617346.2
1/4/2016,944633387.6
1/5/2016,1091088216
1/6/2016,1144891871
1/7/2016,1036580344
1/8/2016,1238574607
1/9/2016,1259122174
1/10/2016,2440929388
1/11/2016,1694696906
1/12/2016,963042058.1
1/13/2016,1078515875
1/14/2016,1256377329
1/15/2016,3639710096
1/16/2016,5598635266
1/17/2016,5919123177
1/18/2016,4964914601
1/19/2016,3543891975
1/20/2016,2348265584
1/21/2016,1844784999
1/22/2016,3071593634
1/23/2016,3743502742
1/24/2016,3026964943
1/25/2016,1743333409
1/26/2016,1320573284
1/27/2016,6698518158
1/28/2016,18927434990
1/29/2016,19675651885
1/30/2016,16185129331
1/31/2016,10695703789
2/1/2016,7555681685
2/2/2016,6739374558
2/3/2016,4180320019
2/4/2016,3050741083
2/5/2016,3242023222
2/6/2016,2850986504
2/7/2016,3731523871
2/8/2016,2849015183
2/9/2016,2213615168
2/10/2016,1323452021
2/11/2016,1179056909
2/12/2016,1012732720
2/13/2016,914886712.5
2/14/2016,886597425.2
2/15/2016,638807945.7
2/16/2016,1675505033
2/17/2016,1344811416
2/18/2016,655689505.7
2/19/2016,549272993.6
2/20/2016,690036325.4
2/21/2016,496742535.1
2/22/2016,708547000.6
2/23/2016,541067867.8
2/24/2016,1746856350
2/25/2016,3733173573
2/26/2016,2690734684
2/27/2016,1962634421
2/28/2016,1697201402
2/29/2016,1635041141
3/1/2016,1173651236
3/2/2016,1015209015
3/3/2016,861238373.7
3/4/2016,598760303.6
3/5/2016,593887637.4
3/6/2016,533655907.8
3/7/2016,278877831.3
3/8/2016,151325069.9
3/9/2016,262824442.3
3/10/2016,271706796
3/11/2016,95981732.83
3/12/2016,374946601
3/13/2016,65302669.83
3/14/2016,117035831.3
3/15/2016,52989736.66
3/16/2016,263971750.5
3/17/2016,258417642.5
3/18/2016,91918593.56
3/19/2016,272387254.5
3/20/2016,239985105.6
3/21/2016,203817859.9
3/22/2016,113117434.4
3/23/2016,120697771.2
3/24/2016,284180316.6
3/25/2016,676608387.2
3/26/2016,2662310496
3/27/2016,7471529853
3/28/2016,7550889979
3/29/2016,4220171740
3/30/2016,4997517615
3/31/2016,3597904487
4/1/2016,3204516066
4/2/2016,2626366111
4/3/2016,2328570715
4/4/2016,1883700681
4/5/2016,1618945732
4/6/2016,1578290867
4/7/2016,841130733
4/8/2016,505998769.3
4/9/2016,366558359.5
4/10/2016,217876667.6
4/11/2016,99212283.8
4/12/2016,85855538.97
4/13/2016,82652525.37
4/14/2016,179375534.2
4/15/2016,87025455.28
4/16/2016,183260314.9
4/17/2016,151396394.6
4/18/2016,130775677.2
4/19/2016,59797885.34
4/20/2016,62848168.55
4/21/2016,75962639.49
4/22/2016,58055818.7
4/23/2016,65951695.07
4/24/2016,57833583.43
4/25/2016,61197417.43
4/26/2016,68611797.82
4/27/2016,69761466.39
4/28/2016,92876004.01
4/29/2016,69500570.56
4/30/2016,76955691.69
5/1/2016,63642140.56
5/2/2016,84181710.23
5/3/2016,62217310.89
5/4/2016,118532225.1
5/5/2016,129002694
5/6/2016,138361125.1
5/7/2016,153358607.6
5/8/2016,179506574.2
5/9/2016,216600650.3
5/10/2016,173608878.4
5/11/2016,161617146.8
5/12/2016,157077379.2
5/13/2016,149815074.9
5/14/2016,134674116
5/15/2016,129581487.4
5/16/2016,111144844.4
5/17/2016,441524244.3
5/18/2016,1354490191
5/19/2016,2565292230
5/20/2016,2068950591
5/21/2016,1620340045
5/22/2016,985309242.2
5/23/2016,625582329.2
5/24/2016,581747599.2
5/25/2016,365125515.5
5/26/2016,337073361.6
5/27/2016,260867654.3
5/28/2016,233690535.1
5/29/2016,265119020
5/30/2016,243941764.1
5/31/2016,262736839.4
6/1/2016,163841684
6/2/2016,174106319.6
6/3/2016,126179631.3
6/4/2016,111558288.9
6/5/2016,113929802.9
6/6/2016,154510585.4
6/7/2016,132041539.7
6/8/2016,149977301
6/9/2016,407831395.1
6/10/2016,666647740.6
6/11/2016,721270444.1
6/12/2016,673018996.4
6/13/2016,618712881.2
6/14/2016,562151848.6
6/15/2016,484197781.2
6/16/2016,464893663.6
6/17/2016,456868496.8
6/18/2016,416146121.6
6/19/2016,389198540.6
6/20/2016,406070183.8
6/21/2016,277140979.6
6/22/2016,256093208.8
6/23/2016,285545225.2
6/24/2016,231972083.1
6/25/2016,245189336.6
6/26/2016,286127620.9
6/27/2016,559916783.9
6/28/2016,380647570.7
6/29/2016,290489376.5
6/30/2016,534486308.7
7/1/2016,700090429.6
7/2/2016,768315739.3
7/3/2016,711569602.6
7/4/2016,603161493.7
7/5/2016,486140993.1
7/6/2016,270415318.7
7/7/2016,262332491.7
7/8/2016,164532691.7
7/9/2016,184070054.8
7/10/2016,115015026.2
7/11/2016,145157823.8
7/12/2016,147225924.3
7/13/2016,186936324.2
7/14/2016,184327238.7
7/15/2016,192204914.7
7/16/2016,206743445.8
7/17/2016,234146835.3
7/18/2016,242470338.7
7/19/2016,194751176.5
7/20/2016,196098333.3
7/21/2016,171441285.9
7/22/2016,227915640.4
7/23/2016,247983162.5
7/24/2016,189194713.2
7/25/2016,183965585
7/26/2016,268868357.4
7/27/2016,184895793.6
7/28/2016,179207364.4
7/29/2016,99865471.7
7/30/2016,91441401.99
7/31/2016,85916572.51
8/1/2016,77065792.25
8/2/2016,56352767.95
8/3/2016,52717502.7
8/4/2016,86595411.37
8/5/2016,82916353.59
8/6/2016,61657615.96
8/7/2016,77530155.78
8/8/2016,262869600
8/9/2016,623784132.3
8/10/2016,905826582.8
8/11/2016,708826954.4
8/12/2016,690232657.2
8/13/2016,326304086.6
8/14/2016,347133531.8
8/15/2016,371447173.1
8/16/2016,294382142.8
8/17/2016,67449805.5
8/18/2016,91703314.42
8/19/2016,85902720.6
8/20/2016,121523259.8
8/21/2016,113058723.5
8/22/2016,154676065.8
8/23/2016,171983569.4
8/24/2016,150733220.6
8/25/2016,275411432.1
8/26/2016,227758595.1
8/27/2016,279842395.4
8/28/2016,264041345.4
8/29/2016,271826727.1
8/30/2016,385848686.7
8/31/2016,475927315
9/1/2016,1296633107
9/2/2016,1376223347
9/3/2016,1222876560
9/4/2016,1229898904
9/5/2016,1322878983
9/6/2016,1402675900
9/7/2016,1063526283
9/8/2016,937930511.6
9/9/2016,790562103.1
9/10/2016,711139843.8
9/11/2016,631395113.7
9/12/2016,581629212.1
9/13/2016,583590754.9
9/14/2016,811436632.8
9/15/2016,886665561.7
9/16/2016,684873244.5
9/17/2016,708755517.9
9/18/2016,744366926.1
9/19/2016,800233293.9
9/20/2016,1243417596
9/21/2016,993475992.6
9/22/2016,1207001364
9/23/2016,1072718414
9/24/2016,896398186.1
9/25/2016,877887073.9
9/26/2016,662233686.4
9/27/2016,808899271.5
9/28/2016,893362767
9/29/2016,1105179390
9/30/2016,1463433699
10/1/2016,1387499856
10/2/2016,1103452832
10/3/2016,1134199498
10/4/2016,1557479504
10/5/2016,2401665998
10/6/2016,2637764463
10/7/2016,2113604625
10/8/2016,1776738759
10/9/2016,1292095903
10/10/2016,1160207618
10/11/2016,942748762.5
10/12/2016,893307144.1
10/13/2016,753595750.7
10/14/2016,709592758.7
10/15/2016,640063771.2
10/16/2016,629562078.1
10/17/2016,591493896.5
10/18/2016,385893425.8
10/19/2016,410370713.4
10/20/2016,534642817.9
10/21/2016,339278570.3
10/22/2016,293054363
10/23/2016,307778670.7
10/24/2016,223259389
10/25/2016,185259182.8
10/26/2016,199202036.9
10/27/2016,191227266.6
10/28/2016,152174227.4
10/29/2016,177071434.7
10/30/2016,159527504.5
10/31/2016,271956817.7
11/1/2016,236875329.8
11/2/2016,146319255.8
11/3/2016,256382502.3
11/4/2016,153303204.9
11/5/2016,177018191.9
11/6/2016,200768137.1
11/7/2016,196536374
11/8/2016,165283456.2
11/9/2016,274775962.1
11/10/2016,140397798.5
11/11/2016,152482677.6
11/12/2016,172702273.7
11/13/2016,119467968.6
11/14/2016,172215908.4
11/15/2016,113633934.4
11/16/2016,114241307.3
11/17/2016,98022839.15
11/18/2016,92725260.39
11/19/2016,104118761.7
11/20/2016,84444696.13
11/21/2016,80119868.81
11/22/2016,78944750.61
11/23/2016,93154034.98
11/24/2016,77907638.5
11/25/2016,77640243.52
11/26/2016,93018110.24
11/27/2016,75961214.65
11/28/2016,76437931.64
11/29/2016,76020869.15
11/30/2016,125912732.6
12/1/2016,216214249.3
12/2/2016,105419744.9
12/3/2016,74206034.36
12/4/2016,70411999.47
12/5/2016,164796093.1
12/6/2016,71634678.22
12/7/2016,160651852.8
12/8/2016,83773055.22
12/9/2016,75059929.42
12/10/2016,76276124.75
12/11/2016,74874746.37
12/12/2016,150419187.5
12/13/2016,156129797.1
12/14/2016,126373311
12/15/2016,113290102
12/16/2016,69694977.2
12/17/2016,68333676.36
12/18/2016,67926749.68
12/19/2016,152017881.9
12/20/2016,77434388.66
12/21/2016,84328125.54
12/22/2016,113872543
12/23/2016,87249829.56
12/24/2016,90904457.7
12/25/2016,94959390.17
12/26/2016,95132845.38
12/27/2016,89564199.15
12/28/2016,84956809.81
12/29/2016,227391379.4
12/30/2016,87138242.99
12/31/2016,84053998.99
1/1/2017,85667426.87
1/2/2017,87895532.4
1/3/2017,90632237.72
1/4/2017,193967647.9
1/5/2017,153994817
1/6/2017,94137696.01
1/7/2017,85388247.8
