date,DIN
12/12/2013,209.4964447
12/13/2013,211.0356453
12/14/2013,212.5748457
12/15/2013,214.1140463
12/16/2013,215.6532474
12/17/2013,217.192448
12/18/2013,218.7316486
12/19/2013,220.2708493
12/20/2013,221.8100504
12/21/2013,223.3492506
12/22/2013,224.8884514
12/23/2013,226.4276521
12/24/2013,227.966853
12/25/2013,229.5060534
12/26/2013,231.0452543
12/27/2013,232.584455
12/28/2013,234.1236559
12/29/2013,235.662856
12/30/2013,237.2020571
12/31/2013,238.7412579
1/1/2014,240.2804584
1/2/2014,241.8196589
1/3/2014,243.3588601
1/4/2014,244.8980607
1/5/2014,246.437261
1/6/2014,247.9764617
1/7/2014,249.5156627
1/8/2014,251.0548634
1/9/2014,252.5940639
1/10/2014,254.1332647
1/11/2014,255.6724654
1/12/2014,257.2116666
1/13/2014,258.750867
1/14/2014,260.2900676
1/15/2014,258.3116703
1/16/2014,256.7447697
1/17/2014,255.1778686
1/18/2014,253.6109676
1/19/2014,252.0440664
1/20/2014,250.4771659
1/21/2014,248.9102647
1/22/2014,247.3433639
1/23/2014,245.7764626
1/24/2014,244.2095621
1/25/2014,242.6426609
1/26/2014,241.0757597
1/27/2014,239.5088591
1/28/2014,237.941958
1/29/2014,236.3750571
1/30/2014,234.808156
1/31/2014,233.2412554
2/1/2014,231.6743541
2/2/2014,230.1074533
2/3/2014,228.540552
2/4/2014,226.9736516
2/5/2014,223.8884966
2/6/2014,223.5695751
2/7/2014,223.250654
2/8/2014,222.9317327
2/9/2014,222.612812
2/10/2014,222.2938904
2/11/2014,221.9749694
2/12/2014,221.6560481
2/13/2014,221.3371271
2/14/2014,221.0182061
2/15/2014,220.699285
2/16/2014,220.3803637
2/17/2014,220.0614424
2/18/2014,219.7425214
2/19/2014,219.4236003
2/20/2014,219.1046791
2/21/2014,218.785758
2/22/2014,218.4668367
2/23/2014,218.1479156
2/24/2014,217.8289943
2/25/2014,217.5100733
2/26/2014,217.191152
2/27/2014,216.8722309
2/28/2014,216.5533097
3/1/2014,216.2343884
3/2/2014,215.9154674
3/3/2014,215.5965463
3/4/2014,215.2776254
3/5/2014,214.9587041
3/6/2014,214.639783
3/7/2014,214.3208616
3/8/2014,214.0019406
3/9/2014,213.6830194
3/10/2014,213.3640981
3/11/2014,213.045177
3/12/2014,211.5678823
3/13/2014,212.9649647
3/14/2014,214.3620463
3/15/2014,215.7591283
3/16/2014,217.15621
3/17/2014,218.5532923
3/18/2014,219.950374
3/19/2014,221.3474556
3/20/2014,222.744538
3/21/2014,224.1416197
3/22/2014,225.5387017
3/23/2014,226.9357834
3/24/2014,228.3328657
3/25/2014,229.7299474
3/26/2014,231.127029
3/27/2014,232.5241114
3/28/2014,233.921193
3/29/2014,235.3182749
3/30/2014,236.7153567
3/31/2014,238.1124391
4/1/2014,239.5095209
4/2/2014,240.9066024
4/3/2014,242.3036847
4/4/2014,243.7007664
4/5/2014,245.0978483
4/6/2014,246.4949301
4/7/2014,247.8920124
4/8/2014,249.2890941
4/9/2014,250.6861757
4/10/2014,252.0832581
4/11/2014,253.4803399
4/12/2014,254.8774217
4/13/2014,256.2745036
4/14/2014,257.6715859
4/15/2014,259.0686674
4/16/2014,260.1595877
4/17/2014,261.2586711
4/18/2014,262.3577543
4/19/2014,263.4568379
4/20/2014,264.5559211
4/21/2014,265.6550047
4/22/2014,262.0605817
4/23/2014,258.4661581
4/24/2014,254.8717353
4/25/2014,251.2773123
4/26/2014,247.6828893
4/27/2014,244.0884663
4/28/2014,240.4940429
4/29/2014,236.8996197
4/30/2014,233.3051973
5/1/2014,229.7107739
5/2/2014,226.1163506
5/3/2014,222.5219276
5/4/2014,218.9275046
5/5/2014,215.3330817
5/6/2014,211.7386587
5/7/2014,208.144235
5/8/2014,204.5498123
5/9/2014,200.9553889
5/10/2014,197.360966
5/11/2014,193.7665433
5/12/2014,190.1721197
5/13/2014,186.5776967
5/14/2014,185.5380047
5/15/2014,183.693246
5/16/2014,181.8484869
5/17/2014,180.0037279
5/18/2014,178.1589689
5/19/2014,176.3142097
5/20/2014,174.469451
5/21/2014,172.6246917
5/22/2014,170.779933
5/23/2014,168.935174
5/24/2014,167.0904153
5/25/2014,165.2456561
5/26/2014,163.4008973
5/27/2014,161.5561383
5/28/2014,159.7113794
5/29/2014,157.8666201
5/30/2014,156.0218613
5/31/2014,154.1771026
6/1/2014,152.3323436
6/2/2014,150.4875843
6/3/2014,148.6428254
6/4/2014,145.9428223
6/5/2014,144.5586569
6/6/2014,143.174491
6/7/2014,141.7903251
6/8/2014,140.4061596
6/9/2014,139.0219941
6/10/2014,137.6378284
6/11/2014,136.2536627
6/12/2014,134.869497
6/13/2014,133.4853316
6/14/2014,132.101166
6/15/2014,130.7170003
6/16/2014,129.3328343
6/17/2014,127.948669
6/18/2014,126.5645033
6/19/2014,125.1803374
6/20/2014,123.7961719
6/21/2014,122.4120066
6/22/2014,121.0278407
6/23/2014,119.643675
6/24/2014,118.2595093
6/25/2014,116.875344
6/26/2014,115.4911783
6/27/2014,114.1070124
6/28/2014,112.7228467
6/29/2014,111.3386813
6/30/2014,109.9545159
7/1/2014,108.5703499
7/2/2014,107.1861843
7/3/2014,105.8020189
7/4/2014,104.4178531
7/5/2014,103.0336873
7/6/2014,101.6495217
7/7/2014,100.2653563
7/8/2014,98.88119057
7/9/2014,97.49702486
7/10/2014,96.11285914
7/11/2014,94.72869371
7/12/2014,93.34452814
7/13/2014,91.96036243
7/14/2014,90.57619657
7/15/2014,89.192031
7/16/2014,89.02235486
7/17/2014,89.10150886
7/18/2014,89.18066314
7/19/2014,89.259817
7/20/2014,89.33897129
7/21/2014,89.41812543
7/22/2014,89.49727971
7/23/2014,89.57643343
7/24/2014,89.65558786
7/25/2014,89.73474171
7/26/2014,89.81389586
7/27/2014,89.89305029
7/28/2014,89.97220457
7/29/2014,90.05135857
7/30/2014,90.13051286
7/31/2014,90.20966714
8/1/2014,90.28882114
8/2/2014,90.36797529
8/3/2014,90.44712914
8/4/2014,90.52628329
8/5/2014,90.60543757
8/6/2014,90.61376657
8/7/2014,90.93648114
8/8/2014,91.25919543
8/9/2014,91.58190971
8/10/2014,91.90462414
8/11/2014,92.22733843
8/12/2014,92.55005257
8/13/2014,92.87276714
8/14/2014,93.19548171
8/15/2014,93.518196
8/16/2014,93.84091029
8/17/2014,94.16362471
8/18/2014,94.48633929
8/19/2014,94.80905357
8/20/2014,95.131768
8/21/2014,95.45448229
8/22/2014,95.77719657
8/23/2014,96.09991086
8/24/2014,96.42262529
8/25/2014,96.74533986
8/26/2014,97.06805414
8/27/2014,97.39076871
8/28/2014,97.71348329
8/29/2014,98.03619757
8/30/2014,98.35891186
8/31/2014,98.68162614
9/1/2014,99.00434043
9/2/2014,99.32705471
9/3/2014,99.88306486
9/4/2014,101.3220193
9/5/2014,102.7609739
9/6/2014,104.1999281
9/7/2014,105.6388831
9/8/2014,107.0778376
9/9/2014,108.5167921
9/10/2014,109.9557467
9/11/2014,111.3947009
9/12/2014,112.8336554
9/13/2014,114.2726097
9/14/2014,115.7115647
9/15/2014,117.1505191
9/16/2014,118.5894737
9/17/2014,120.0284284
9/18/2014,121.4673829
9/19/2014,122.9063373
9/20/2014,124.3452916
9/21/2014,125.7842466
9/22/2014,127.2232007
9/23/2014,128.6621553
9/24/2014,130.10111
9/25/2014,131.5400644
9/26/2014,132.979019
9/27/2014,134.4179733
9/28/2014,135.8569283
9/29/2014,137.2958826
9/30/2014,138.7348371
10/1/2014,140.1737919
10/2/2014,141.612746
10/3/2014,143.0517006
10/4/2014,144.4906549
10/5/2014,145.9296099
10/6/2014,147.3685643
10/7/2014,148.8075189
10/8/2014,150.5042963
10/9/2014,150.5878086
10/10/2014,150.671321
10/11/2014,150.7548336
10/12/2014,150.838346
10/13/2014,150.9218583
10/14/2014,151.0053707
10/15/2014,151.0888829
10/16/2014,151.1723951
10/17/2014,151.2559076
10/18/2014,151.33942
10/19/2014,151.4229324
10/20/2014,151.5064447
10/21/2014,151.5899571
10/22/2014,151.6734693
10/23/2014,151.7569816
10/24/2014,151.840494
10/25/2014,151.9240066
10/26/2014,152.007519
10/27/2014,152.0910311
10/28/2014,152.1745436
10/29/2014,152.2580557
10/30/2014,152.341568
10/31/2014,152.4250804
11/1/2014,152.508593
11/2/2014,152.5921054
11/3/2014,152.6756177
11/4/2014,152.7591301
11/5/2014,153.174275
11/6/2014,155.2832974
11/7/2014,157.3923199
11/8/2014,159.5013427
11/9/2014,161.6103653
11/10/2014,163.7193879
11/11/2014,165.8284103
11/12/2014,167.9374329
11/13/2014,170.0464554
11/14/2014,172.1554779
11/15/2014,174.2645006
11/16/2014,176.3735231
11/17/2014,178.4825457
11/18/2014,180.5915681
11/19/2014,182.7005907
11/20/2014,184.8096133
11/21/2014,186.9186357
11/22/2014,189.0276586
11/23/2014,191.1366811
11/24/2014,193.2457037
11/25/2014,195.354726
11/26/2014,197.4637486
11/27/2014,199.5727711
11/28/2014,201.6817936
11/29/2014,203.7908164
11/30/2014,205.899839
12/1/2014,208.0088616
12/2/2014,210.117884
12/3/2014,210.370784
12/4/2014,211.2736843
12/5/2014,212.1765841
12/6/2014,213.0794844
12/7/2014,213.9823844
12/8/2014,214.8852849
12/9/2014,215.7881847
12/10/2014,216.6910847
12/11/2014,217.5939851
12/12/2014,218.496885
12/13/2014,219.3997853
12/14/2014,220.3026851
12/15/2014,221.2055856
12/16/2014,222.1084854
12/17/2014,223.0113854
12/18/2014,223.9142859
12/19/2014,224.8171857
12/20/2014,225.720086
12/21/2014,226.622986
12/22/2014,227.5258864
12/23/2014,228.4287861
12/24/2014,229.3316861
12/25/2014,230.2345866
12/26/2014,231.1374864
12/27/2014,232.0403867
12/28/2014,232.9432867
12/29/2014,233.8461871
12/30/2014,234.749087
12/31/2014,235.651987
1/1/2015,236.5548874
1/2/2015,237.4577871
1/3/2015,238.3606874
1/4/2015,239.2635874
1/5/2015,240.1664879
1/6/2015,241.0693877
1/7/2015,245.2602041
1/8/2015,248.1530614
1/9/2015,251.0459184
1/10/2015,253.9387753
1/11/2015,256.8316326
1/12/2015,259.7244899
1/13/2015,262.6173469
1/14/2015,265.5102041
1/15/2015,268.4030614
1/16/2015,271.2959184
1/17/2015,274.1887753
1/18/2015,277.0816326
1/19/2015,279.9744899
1/20/2015,282.8673469
1/21/2015,285.7602041
1/22/2015,288.6530614
1/23/2015,291.5459184
1/24/2015,294.4387753
1/25/2015,297.3316326
1/26/2015,300.2244899
1/27/2015,303.1173469
1/28/2015,306.0102041
1/29/2015,308.9030614
1/30/2015,311.7959184
1/31/2015,314.6887753
2/1/2015,317.5816326
2/2/2015,320.4744899
2/3/2015,323.3673469
2/4/2015,319.6224489
2/5/2015,315.617347
2/6/2015,311.6122449
2/7/2015,307.607143
2/8/2015,303.6020407
2/9/2015,299.5969389
2/10/2015,295.5918367
2/11/2015,291.5867346
2/12/2015,287.5816327
2/13/2015,283.5765306
2/14/2015,279.5714287
2/15/2015,275.5663264
2/16/2015,271.5612246
2/17/2015,267.5561224
2/18/2015,263.5510203
2/19/2015,259.5459184
2/20/2015,255.5408163
2/21/2015,251.5357144
2/22/2015,247.5306121
2/23/2015,243.5255103
2/24/2015,239.5204081
2/25/2015,235.515306
2/26/2015,231.5102041
2/27/2015,227.505102
2/28/2015,223.5000001
3/1/2015,219.4948979
3/2/2015,215.489796
3/3/2015,211.4846939
3/4/2015,211.0853593
3/5/2015,210.6482697
3/6/2015,210.2111803
3/7/2015,209.7740904
3/8/2015,209.3370009
3/9/2015,208.8999113
3/10/2015,208.4628219
3/11/2015,208.025732
3/12/2015,207.5886424
3/13/2015,207.151553
3/14/2015,206.7144631
3/15/2015,206.2773734
3/16/2015,205.8402839
3/17/2015,205.4031944
3/18/2015,204.9661046
3/19/2015,204.529015
3/20/2015,204.0919256
3/21/2015,203.6548357
3/22/2015,203.2177461
3/23/2015,202.7806566
3/24/2015,202.3435671
3/25/2015,201.9064773
3/26/2015,201.4693877
3/27/2015,201.0322983
3/28/2015,200.5952084
3/29/2015,200.1581189
3/30/2015,199.7210293
3/31/2015,199.2839399
4/1/2015,198.84685
4/2/2015,198.4097604
4/3/2015,197.972671
4/4/2015,197.5355811
4/5/2015,197.0984916
4/6/2015,196.661402
4/7/2015,196.2243124
4/8/2015,195.3835826
4/9/2015,194.4244856
4/10/2015,193.4653886
4/11/2015,192.5062916
4/12/2015,191.5471947
4/13/2015,190.5880973
4/14/2015,189.6290006
4/15/2015,188.6699036
4/16/2015,187.7108064
4/17/2015,186.7517096
4/18/2015,185.7926124
4/19/2015,184.8335156
4/20/2015,183.8744181
4/21/2015,182.9153217
4/22/2015,181.9562246
4/23/2015,180.997127
4/24/2015,180.0380306
4/25/2015,179.0789333
4/26/2015,178.1198366
4/27/2015,177.1607393
4/28/2015,176.2016423
4/29/2015,175.2425454
4/30/2015,174.283448
5/1/2015,173.3243514
5/2/2015,172.365254
5/3/2015,171.4061571
5/4/2015,170.44706
5/5/2015,169.4879631
5/6/2015,168.5288664
5/7/2015,167.5697689
5/8/2015,166.6106723
5/9/2015,165.6515751
5/10/2015,164.6924781
5/11/2015,163.7333809
5/12/2015,162.7742841
5/13/2015,161.0548901
5/14/2015,158.9604397
5/15/2015,156.865989
5/16/2015,154.7715387
5/17/2015,152.677088
5/18/2015,150.5826376
5/19/2015,148.4881869
5/20/2015,146.3937363
5/21/2015,144.2992859
5/22/2015,142.2048354
5/23/2015,140.1103847
5/24/2015,138.0159339
5/25/2015,135.9214834
5/26/2015,133.827033
5/27/2015,131.7325824
5/28/2015,129.638132
5/29/2015,127.5436813
5/30/2015,125.4492306
5/31/2015,123.3547803
6/1/2015,121.2603296
6/2/2015,119.1658794
6/3/2015,116.5952381
6/4/2015,115.6047356
6/5/2015,114.614233
6/6/2015,113.6237306
6/7/2015,112.6332279
6/8/2015,111.6427254
6/9/2015,110.652223
6/10/2015,109.6617204
6/11/2015,108.671218
6/12/2015,107.6807154
6/13/2015,106.6902129
6/14/2015,105.6997103
6/15/2015,104.7092079
6/16/2015,103.7187051
6/17/2015,102.7282027
6/18/2015,101.7377003
6/19/2015,100.7471977
6/20/2015,99.75669529
6/21/2015,98.76619271
6/22/2015,97.77569014
6/23/2015,96.78518757
6/24/2015,95.79468514
6/25/2015,94.80418257
6/26/2015,93.81368
6/27/2015,92.82317757
6/28/2015,91.83267486
6/29/2015,90.84217257
6/30/2015,89.85167
7/1/2015,88.86116743
7/2/2015,87.870665
7/3/2015,86.88016243
7/4/2015,85.88965986
7/5/2015,84.89915729
7/6/2015,83.90865486
7/7/2015,82.91815214
7/8/2015,81.92764971
7/9/2015,84.55868929
7/10/2015,87.18972857
7/11/2015,89.82076829
7/12/2015,92.45180757
7/13/2015,95.082847
7/14/2015,97.71388614
7/15/2015,100.3449257
7/16/2015,102.975965
7/17/2015,105.6070046
7/18/2015,108.238044
7/19/2015,110.8690831
7/20/2015,113.500123
7/21/2015,116.1311626
7/22/2015,118.7622016
7/23/2015,121.3932411
7/24/2015,124.0242809
7/25/2015,126.65532
7/26/2015,129.2863594
7/27/2015,131.917399
7/28/2015,134.5484383
7/29/2015,137.1794779
7/30/2015,139.8105171
7/31/2015,142.4415566
8/1/2015,145.0725959
8/2/2015,147.7036356
8/3/2015,150.3346747
8/4/2015,152.9657143
8/5/2015,151.7108044
8/6/2015,150.4558951
8/7/2015,149.2009854
8/8/2015,147.9460754
8/9/2015,146.6911656
8/10/2015,145.4362564
8/11/2015,144.1813466
8/12/2015,142.9264364
8/13/2015,141.6715274
8/14/2015,140.4166176
8/15/2015,139.1617076
8/16/2015,137.9067977
8/17/2015,136.6518884
8/18/2015,135.3969786
8/19/2015,134.1420687
8/20/2015,132.8871597
8/21/2015,131.6322497
8/22/2015,130.37734
8/23/2015,129.1224299
8/24/2015,127.8675207
8/25/2015,126.612611
8/26/2015,125.3577009
8/27/2015,124.1027917
8/28/2015,122.8478817
8/29/2015,121.592972
8/30/2015,120.3380619
8/31/2015,119.083153
9/1/2015,117.828243
9/2/2015,118.2590476
9/3/2015,118.1942857
9/4/2015,118.1295237
9/5/2015,118.064762
9/6/2015,118
9/7/2015,117.9352381
9/8/2015,117.8704761
9/9/2015,117.8057141
9/10/2015,117.7409524
9/11/2015,117.6761904
9/12/2015,117.6114287
9/13/2015,117.5466667
9/14/2015,117.4819049
9/15/2015,117.4171429
9/16/2015,117.3523809
9/17/2015,117.287619
9/18/2015,117.222857
9/19/2015,117.1580953
9/20/2015,117.0933333
9/21/2015,117.0285716
9/22/2015,116.9638096
9/23/2015,116.8990476
9/24/2015,116.8342857
9/25/2015,116.7695237
9/26/2015,116.704762
9/27/2015,116.64
9/28/2015,116.5752381
9/29/2015,116.5104761
9/30/2015,116.4457141
10/1/2015,116.3809524
10/2/2015,116.3161904
10/3/2015,116.2514287
10/4/2015,116.1866667
10/5/2015,116.1219049
10/6/2015,116.0571429
10/7/2015,115.038597
10/8/2015,115.5375113
10/9/2015,116.0364253
10/10/2015,116.5353396
10/11/2015,117.0342543
10/12/2015,117.5331687
10/13/2015,118.032083
10/14/2015,118.5309973
10/15/2015,119.0299113
10/16/2015,119.5288259
10/17/2015,120.02774
10/18/2015,120.5266543
10/19/2015,121.0255687
10/20/2015,121.5244831
10/21/2015,122.0233976
10/22/2015,122.522312
10/23/2015,123.0212263
10/24/2015,123.5201407
10/25/2015,124.0190549
10/26/2015,124.5179693
10/27/2015,125.0168834
10/28/2015,125.5157977
10/29/2015,126.014712
10/30/2015,126.5136264
10/31/2015,127.012541
11/1/2015,127.5114554
11/2/2015,128.0103694
11/3/2015,128.5092836
11/4/2015,127.6907379
11/5/2015,130.9769171
11/6/2015,134.2630964
11/7/2015,137.5492761
11/8/2015,140.8354554
11/9/2015,144.1216349
11/10/2015,147.4078143
11/11/2015,150.6939939
11/12/2015,153.9801734
11/13/2015,157.2663527
11/14/2015,160.5525321
11/15/2015,163.8387114
11/16/2015,167.1248907
11/17/2015,170.4110701
11/18/2015,173.6972501
11/19/2015,176.9834294
11/20/2015,180.2696089
11/21/2015,183.5557881
11/22/2015,186.8419676
11/23/2015,190.1281469
11/24/2015,193.4143263
11/25/2015,196.700506
11/26/2015,199.9866854
11/27/2015,203.2728647
11/28/2015,206.5590441
11/29/2015,209.8452239
11/30/2015,213.1314031
12/1/2015,216.4175824
12/2/2015,217.9308877
12/3/2015,220.1793851
12/4/2015,222.4278823
12/5/2015,224.6763794
12/6/2015,226.9248764
12/7/2015,229.1733737
12/8/2015,231.4218711
12/9/2015,233.670368
12/10/2015,235.9188651
12/11/2015,238.1673626
12/12/2015,240.4158594
12/13/2015,242.6643564
12/14/2015,244.9128536
12/15/2015,247.1613509
12/16/2015,249.409848
12/17/2015,251.6583453
12/18/2015,253.9068423
12/19/2015,256.1553394
12/20/2015,258.4038367
12/21/2015,260.6523336
12/22/2015,262.9008309
12/23/2015,265.1493279
12/24/2015,267.3978253
12/25/2015,269.6463223
12/26/2015,271.8948193
12/27/2015,274.1433167
12/28/2015,276.3918139
12/29/2015,278.640311
12/30/2015,280.888808
12/31/2015,283.1373053
1/1/2016,285.3858024
1/2/2016,287.6342994
1/3/2016,289.8827964
1/4/2016,292.1312936
1/5/2016,294.379791
1/6/2016,296.6282881
1/7/2016,298.876785
1/8/2016,301.1252823
1/9/2016,303.3737796
1/10/2016,305.6222769
1/11/2016,307.8707737
1/12/2016,306.419081
1/13/2016,303.3620664
1/14/2016,300.305052
1/15/2016,297.2480379
1/16/2016,294.1910233
1/17/2016,291.1340089
1/18/2016,288.0769943
1/19/2016,285.01998
1/20/2016,281.9629659
1/21/2016,278.9059511
1/22/2016,275.8489366
1/23/2016,272.7919224
1/24/2016,269.7349079
1/25/2016,266.6778934
1/26/2016,263.6208793
1/27/2016,260.5638647
1/28/2016,257.5068504
1/29/2016,254.4498357
1/30/2016,251.3928214
1/31/2016,248.3358073
2/1/2016,245.2787926
2/2/2016,242.221778
2/3/2016,242.6448196
2/4/2016,245.2135007
2/5/2016,247.7821821
2/6/2016,250.3508636
2/7/2016,252.9195447
2/8/2016,255.488226
2/9/2016,258.0569073
2/10/2016,260.6255887
2/11/2016,263.19427
2/12/2016,265.7629513
2/13/2016,268.3316329
2/14/2016,270.900314
2/15/2016,273.4689951
2/16/2016,276.0376766
2/17/2016,278.606358
2/18/2016,281.1750391
2/19/2016,283.7437206
2/20/2016,286.312402
2/21/2016,288.8810833
2/22/2016,291.4497644
2/23/2016,294.0184457
2/24/2016,296.5871273
2/25/2016,299.1558084
2/26/2016,301.7244897
2/27/2016,304.2931713
2/28/2016,306.8618524
2/29/2016,309.4305337
3/1/2016,311.999215
3/2/2016,313.0056516
3/3/2016,313.7855573
3/4/2016,314.5654633
3/5/2016,315.3453689
3/6/2016,316.1252747
3/7/2016,316.9051803
3/8/2016,317.6850864
3/9/2016,318.4649923
3/10/2016,319.2448979
3/11/2016,320.024804
3/12/2016,320.8047096
3/13/2016,321.5846153
3/14/2016,322.364521
3/15/2016,323.144427
3/16/2016,323.924333
3/17/2016,324.7042386
3/18/2016,325.4841446
3/19/2016,326.2640503
3/20/2016,327.043956
3/21/2016,327.8238616
3/22/2016,328.6037677
3/23/2016,329.3836736
3/24/2016,330.1635793
3/25/2016,330.9434853
3/26/2016,331.7233909
3/27/2016,332.5032967
3/28/2016,333.2832023
3/29/2016,334.0631083
3/30/2016,334.8430143
3/31/2016,335.6229199
4/1/2016,336.402826
4/2/2016,337.1827316
4/3/2016,337.9626373
4/4/2016,338.742543
4/5/2016,339.522449
4/6/2016,340.3551019
4/7/2016,338.1560919
4/8/2016,335.957081
4/9/2016,333.7580706
4/10/2016,331.5590599
4/11/2016,329.3600497
4/12/2016,327.1610389
4/13/2016,324.9620283
4/14/2016,322.7630181
4/15/2016,320.5640074
4/16/2016,318.3649969
4/17/2016,316.1659863
4/18/2016,313.966976
4/19/2016,311.7679654
4/20/2016,309.5689547
4/21/2016,307.3699446
4/22/2016,305.1709339
4/23/2016,302.9719233
4/24/2016,300.7729126
4/25/2016,298.5739024
4/26/2016,296.3748917
4/27/2016,294.1758811
4/28/2016,291.9768709
4/29/2016,289.7778603
4/30/2016,287.5788497
5/1/2016,285.379839
5/2/2016,283.1808289
5/3/2016,280.9818183
5/4/2016,276.6127394
5/5/2016,272.2436609
5/6/2016,267.8745824
5/7/2016,263.5055041
5/8/2016,259.1364253
5/9/2016,254.7673471
5/10/2016,251.7438869
5/11/2016,248.7204264
5/12/2016,245.6969664
5/13/2016,242.673506
5/14/2016,239.6500461
5/15/2016,236.6265856
5/16/2016,233.6031257
5/17/2016,230.5796654
5/18/2016,227.5562051
5/19/2016,224.5327451
5/20/2016,221.5092846
5/21/2016,218.4858246
5/22/2016,215.4623644
5/23/2016,212.4389044
5/24/2016,209.4154441
5/25/2016,206.3919834
5/26/2016,203.3685236
5/27/2016,200.3450634
5/28/2016,197.3216034
5/29/2016,194.298143
5/30/2016,191.274683
5/31/2016,188.2512226
6/1/2016,185.2277621
6/2/2016,182.2043023
6/3/2016,179.180842
6/4/2016,176.157382
6/5/2016,173.1339217
6/6/2016,170.1104617
6/7/2016,167.0870011
6/8/2016,164.063541
6/9/2016,161.040081
6/10/2016,158.0166204
6/11/2016,154.9931606
6/12/2016,151.9697003
6/13/2016,148.9462404
6/14/2016,145.9227799
6/15/2016,143.0491309
6/16/2016,140.9501133
6/17/2016,138.8510959
6/18/2016,136.7520786
6/19/2016,134.6530611
6/20/2016,132.5540437
6/21/2016,130.4550266
6/22/2016,128.356009
6/23/2016,126.2569917
6/24/2016,124.1579743
6/25/2016,122.0589567
6/26/2016,119.9599396
6/27/2016,117.860922
6/28/2016,115.7619047
6/29/2016,113.6628873
6/30/2016,111.5638701
7/1/2016,109.4648527
7/2/2016,107.3658353
7/3/2016,105.266818
7/4/2016,103.1678004
7/5/2016,101.0687833
7/6/2016,98.96976571
7/7/2016,96.87074829
7/8/2016,94.771731
7/9/2016,92.67271357
7/10/2016,90.57369614
7/11/2016,88.47467886
7/12/2016,87.69822271
7/13/2016,87.02446071
7/14/2016,86.350698
7/15/2016,85.67693557
7/16/2016,85.00317357
7/17/2016,84.32941129
7/18/2016,83.65564886
7/19/2016,82.98188657
7/20/2016,82.30812429
7/21/2016,81.63436214
7/22/2016,80.96059943
7/23/2016,80.28683714
7/24/2016,79.61307486
7/25/2016,78.93931243
7/26/2016,78.26555
7/27/2016,77.59178786
7/28/2016,76.91802571
7/29/2016,76.24426329
7/30/2016,75.570501
7/31/2016,74.89673871
8/1/2016,74.22297643
8/2/2016,73.54921386
8/3/2016,74.89344786
8/4/2016,77.31987086
8/5/2016,79.74629443
8/6/2016,82.17271743
8/7/2016,84.59914086
8/8/2016,87.02556386
8/9/2016,89.45198729
8/10/2016,91.87841043
8/11/2016,94.30483329
8/12/2016,96.73125671
8/13/2016,99.15767986
8/14/2016,101.5841031
8/15/2016,104.0105263
8/16/2016,106.4369496
8/17/2016,108.8633729
8/18/2016,111.2897959
8/19/2016,113.7162191
8/20/2016,116.1426423
8/21/2016,118.5690656
8/22/2016,120.9954886
8/23/2016,123.421912
8/24/2016,125.8483353
8/25/2016,128.2747583
8/26/2016,130.7011816
8/27/2016,133.1276046
8/28/2016,135.5540281
8/29/2016,137.980451
8/30/2016,140.4068744
8/31/2016,142.8332974
9/1/2016,145.2597206
9/2/2016,147.6861441
9/3/2016,150.112567
9/4/2016,152.5389904
9/5/2016,154.9654134
9/6/2016,157.3918369
9/7/2016,161.772109
9/8/2016,164.9217686
9/9/2016,168.0714286
9/10/2016,171.2210884
9/11/2016,174.3707484
9/12/2016,177.5204081
9/13/2016,180.6700679
9/14/2016,183.8197279
9/15/2016,186.9693879
9/16/2016,190.1190474
9/17/2016,193.2687077
9/18/2016,196.4183673
9/19/2016,199.5680273
9/20/2016,202.717687
9/21/2016,205.867347
9/22/2016,209.0170069
9/23/2016,212.1666667
9/24/2016,215.3163264
9/25/2016,218.4659864
9/26/2016,221.6156461
9/27/2016,224.7653061
9/28/2016,227.9149661
9/29/2016,231.0646257
9/30/2016,234.2142857
10/1/2016,237.3639456
10/2/2016,240.5136056
10/3/2016,243.6632653
10/4/2016,246.812925
10/5/2016,249.962585
10/6/2016,253.112245
10/7/2016,256.2619046
10/8/2016,259.4115649
10/9/2016,262.5612244
10/10/2016,265.7108844
10/11/2016,268.8605441
10/12/2016,272.0102041
10/13/2016,275.159864
10/14/2016,278.3095239
10/15/2016,281.4591836
10/16/2016,284.6088436
10/17/2016,287.7585033
10/18/2016,290.9081633
10/19/2016,288.867347
10/20/2016,290.0816324
10/21/2016,291.2959184
10/22/2016,292.5102043
10/23/2016,293.7244899
10/24/2016,294.9387753
10/25/2016,296.1530613
10/26/2016,297.367347
10/27/2016,298.5816324
10/28/2016,299.7959184
10/29/2016,301.0102043
10/30/2016,302.2244899
10/31/2016,303.4387753
11/1/2016,304.6530613
11/2/2016,309.2420634
11/3/2016,310.6774041
11/4/2016,312.1127451
11/5/2016,313.5480857
11/6/2016,314.9834269
11/7/2016,316.4187676
11/8/2016,317.8541083
11/9/2016,319.2894491
11/10/2016,320.72479
11/11/2016,322.1601306
11/12/2016,323.5954714
11/13/2016,325.0308126
11/14/2016,326.4661529
11/15/2016,327.901494
11/16/2016,329.3368347
11/17/2016,330.7721757
11/18/2016,332.2075164
11/19/2016,333.6428571
11/20/2016,335.0781979
11/21/2016,336.5135386
11/22/2016,337.9488796
11/23/2016,339.3842203
11/24/2016,340.8195614
11/25/2016,342.2549017
11/26/2016,343.6902429
11/27/2016,345.1255837
11/28/2016,346.5609243
11/29/2016,347.9962651
11/30/2016,349.431606
12/1/2016,350.8669467
12/2/2016,352.3022874
12/3/2016,353.7376286
12/4/2016,355.1729691
