date,NH4
5/20/2014,13.85034
5/21/2014,13.598639
5/22/2014,13.346939
5/23/2014,13.095238
5/24/2014,12.843538
5/25/2014,12.591837
5/26/2014,12.340136
5/27/2014,12.088435
5/28/2014,11.836735
5/29/2014,11.585034
5/30/2014,11.333333
5/31/2014,11.081633
6/1/2014,10.829932
6/2/2014,10.578231
6/3/2014,10.32653
6/4/2014,10.196013
6/5/2014,10.242201
6/6/2014,10.288388
6/7/2014,10.334576
6/8/2014,10.380763
6/9/2014,10.426951
6/10/2014,10.473138
6/11/2014,10.519326
6/12/2014,10.565513
6/13/2014,10.611701
6/14/2014,10.657888
6/15/2014,10.704076
6/16/2014,10.750263
6/17/2014,10.796451
6/18/2014,10.842639
6/19/2014,10.888826
6/20/2014,10.935013
6/21/2014,10.981201
6/22/2014,11.027389
6/23/2014,11.073576
6/24/2014,11.119763
6/25/2014,11.165951
6/26/2014,11.212139
6/27/2014,11.258326
6/28/2014,11.304513
6/29/2014,11.350701
6/30/2014,11.396889
7/1/2014,11.443076
7/2/2014,11.489263
7/3/2014,11.535451
7/4/2014,11.581639
7/5/2014,11.627826
7/6/2014,11.674013
7/7/2014,11.720201
7/8/2014,11.766389
7/9/2014,11.812576
7/10/2014,11.858763
7/11/2014,11.904951
7/12/2014,11.951139
7/13/2014,11.997326
7/14/2014,12.043513
7/15/2014,12.089701
7/16/2014,12.218306
7/17/2014,12.205318
7/18/2014,12.192332
7/19/2014,12.179344
7/20/2014,12.166357
7/21/2014,12.15337
7/22/2014,12.140383
7/23/2014,12.127396
7/24/2014,12.114409
7/25/2014,12.101422
7/26/2014,12.088435
7/27/2014,12.075448
7/28/2014,12.062461
7/29/2014,12.049474
7/30/2014,12.036487
7/31/2014,12.0235
8/1/2014,12.010513
8/2/2014,11.997526
8/3/2014,11.984539
8/4/2014,11.971552
8/5/2014,11.958565
8/6/2014,11.857143
8/7/2014,11.857521
8/8/2014,11.857899
8/9/2014,11.858277
8/10/2014,11.858655
8/11/2014,11.859033
8/12/2014,11.85941
8/13/2014,11.859788
8/14/2014,11.860166
8/15/2014,11.860544
8/16/2014,11.860922
8/17/2014,11.8613
8/18/2014,11.861678
8/19/2014,11.862056
8/20/2014,11.862434
8/21/2014,11.862812
8/22/2014,11.86319
8/23/2014,11.863568
8/24/2014,11.863946
8/25/2014,11.864324
8/26/2014,11.864701
8/27/2014,11.865079
8/28/2014,11.865457
8/29/2014,11.865835
8/30/2014,11.866213
8/31/2014,11.866591
9/1/2014,11.866969
9/2/2014,11.867347
9/3/2014,11.971429
9/4/2014,12.102041
9/5/2014,12.232653
9/6/2014,12.363265
9/7/2014,12.493878
9/8/2014,12.62449
9/9/2014,12.755102
9/10/2014,12.885714
9/11/2014,13.016327
9/12/2014,13.146939
9/13/2014,13.277551
9/14/2014,13.408163
9/15/2014,13.538775
9/16/2014,13.669388
9/17/2014,13.8
9/18/2014,13.930612
9/19/2014,14.061225
9/20/2014,14.191837
9/21/2014,14.322449
9/22/2014,14.453061
9/23/2014,14.583673
9/24/2014,14.714286
9/25/2014,14.844898
9/26/2014,14.97551
9/27/2014,15.106122
9/28/2014,15.236735
9/29/2014,15.367347
9/30/2014,15.497959
10/1/2014,15.628572
10/2/2014,15.759184
10/3/2014,15.889796
10/4/2014,16.020408
10/5/2014,16.15102
10/6/2014,16.281633
10/7/2014,16.412245
10/8/2014,16.260204
10/9/2014,16.076531
10/10/2014,15.892857
10/11/2014,15.709184
10/12/2014,15.52551
10/13/2014,15.341837
10/14/2014,15.158163
10/15/2014,14.97449
10/16/2014,14.790816
10/17/2014,14.607143
10/18/2014,14.423469
10/19/2014,14.239796
10/20/2014,14.056123
10/21/2014,13.872449
10/22/2014,13.688775
10/23/2014,13.505102
10/24/2014,13.321428
10/25/2014,13.137755
10/26/2014,12.954082
10/27/2014,12.770408
10/28/2014,12.586735
10/29/2014,12.403061
10/30/2014,12.219388
10/31/2014,12.035714
11/1/2014,11.852041
11/2/2014,11.668367
11/3/2014,11.484694
11/4/2014,11.30102
11/5/2014,11.331633
11/6/2014,11.392857
11/7/2014,11.454082
11/8/2014,11.515306
11/9/2014,11.576531
11/10/2014,11.637755
11/11/2014,11.69898
11/12/2014,11.760204
11/13/2014,11.821429
11/14/2014,11.882653
11/15/2014,11.943878
11/16/2014,12.005102
11/17/2014,12.066326
11/18/2014,12.127551
11/19/2014,12.188776
11/20/2014,12.25
11/21/2014,12.311225
11/22/2014,12.372449
11/23/2014,12.433673
11/24/2014,12.494898
11/25/2014,12.556122
11/26/2014,12.617347
11/27/2014,12.678571
11/28/2014,12.739796
11/29/2014,12.80102
11/30/2014,12.862245
12/1/2014,12.923469
12/2/2014,12.984694
12/3/2014,12.959184
12/4/2014,12.910204
12/5/2014,12.861224
12/6/2014,12.812245
12/7/2014,12.763265
12/8/2014,12.714286
12/9/2014,12.665306
12/10/2014,12.616326
12/11/2014,12.567347
12/12/2014,12.518367
12/13/2014,12.469388
12/14/2014,12.420408
12/15/2014,12.371429
12/16/2014,12.322449
12/17/2014,12.273469
12/18/2014,12.22449
12/19/2014,12.17551
12/20/2014,12.126531
12/21/2014,12.077551
12/22/2014,12.028572
12/23/2014,11.979592
12/24/2014,11.930612
12/25/2014,11.881633
12/26/2014,11.832653
12/27/2014,11.783673
12/28/2014,11.734694
12/29/2014,11.685714
12/30/2014,11.636735
12/31/2014,11.587755
1/1/2015,11.538776
1/2/2015,11.489796
1/3/2015,11.440816
1/4/2015,11.391837
1/5/2015,11.342857
1/6/2015,11.293878
1/7/2015,11.306123
1/8/2015,11.316327
1/9/2015,11.326531
1/10/2015,11.336735
1/11/2015,11.346939
1/12/2015,11.357143
1/13/2015,11.367347
1/14/2015,11.377551
1/15/2015,11.387755
1/16/2015,11.397959
1/17/2015,11.408163
1/18/2015,11.418367
1/19/2015,11.428571
1/20/2015,11.438775
1/21/2015,11.44898
1/22/2015,11.459184
1/23/2015,11.469388
1/24/2015,11.479592
1/25/2015,11.489796
1/26/2015,11.5
1/27/2015,11.510204
1/28/2015,11.520408
1/29/2015,11.530612
1/30/2015,11.540816
1/31/2015,11.55102
2/1/2015,11.561225
2/2/2015,11.571429
2/3/2015,11.581633
2/4/2015,11.443877
2/5/2015,11.311225
2/6/2015,11.178571
2/7/2015,11.045918
2/8/2015,10.913265
2/9/2015,10.780612
2/10/2015,10.647959
2/11/2015,10.515306
2/12/2015,10.382653
2/13/2015,10.25
2/14/2015,10.117347
2/15/2015,9.984694
2/16/2015,9.852041
2/17/2015,9.719388
2/18/2015,9.586735
2/19/2015,9.454082
2/20/2015,9.321429
2/21/2015,9.188775
2/22/2015,9.056122
2/23/2015,8.92347
2/24/2015,8.790816
2/25/2015,8.658163
2/26/2015,8.52551
2/27/2015,8.392857
2/28/2015,8.260204
3/1/2015,8.127551
3/2/2015,7.994898
3/3/2015,7.862245
3/4/2015,7.914286
3/5/2015,8.032653
3/6/2015,8.151021
3/7/2015,8.269388
3/8/2015,8.387755
3/9/2015,8.506122
3/10/2015,8.62449
3/11/2015,8.742857
3/12/2015,8.861225
3/13/2015,8.979592
3/14/2015,9.097959
3/15/2015,9.216326
3/16/2015,9.334694
3/17/2015,9.453061
3/18/2015,9.571429
3/19/2015,9.689796
3/20/2015,9.808163
3/21/2015,9.92653
3/22/2015,10.044898
3/23/2015,10.163265
3/24/2015,10.281633
3/25/2015,10.4
3/26/2015,10.518367
3/27/2015,10.636735
3/28/2015,10.755102
3/29/2015,10.873469
3/30/2015,10.991837
3/31/2015,11.110204
4/1/2015,11.228571
4/2/2015,11.346939
4/3/2015,11.465306
4/4/2015,11.583673
4/5/2015,11.702041
4/6/2015,11.820408
4/7/2015,11.938776
4/8/2015,12.056803
4/9/2015,12.15034
4/10/2015,12.243878
4/11/2015,12.337415
4/12/2015,12.430953
4/13/2015,12.52449
4/14/2015,12.618027
4/15/2015,12.711565
4/16/2015,12.805102
4/17/2015,12.898639
4/18/2015,12.992177
4/19/2015,13.085714
4/20/2015,13.179252
4/21/2015,13.272789
4/22/2015,13.366327
4/23/2015,13.459864
4/24/2015,13.553401
4/25/2015,13.646939
4/26/2015,13.740476
4/27/2015,13.834014
4/28/2015,13.927551
4/29/2015,14.021088
4/30/2015,14.114626
5/1/2015,14.208163
5/2/2015,14.301701
5/3/2015,14.395238
5/4/2015,14.488775
5/5/2015,14.582313
5/6/2015,14.67585
5/7/2015,14.769388
5/8/2015,14.862925
5/9/2015,14.956463
5/10/2015,15.05
5/11/2015,15.143537
5/12/2015,15.237075
5/13/2015,15.24026
5/14/2015,15.0312
5/15/2015,14.82214
5/16/2015,14.61308
5/17/2015,14.40402
5/18/2015,14.19496
5/19/2015,13.9859
5/20/2015,13.77684
5/21/2015,13.56778
5/22/2015,13.35872
5/23/2015,13.14966
5/24/2015,12.9406
5/25/2015,12.73154
5/26/2015,12.52248
5/27/2015,12.31342
5/28/2015,12.10436
5/29/2015,11.8953
5/30/2015,11.68624
5/31/2015,11.47718
6/1/2015,11.26812
6/2/2015,11.05906
6/3/2015,11.107143
6/4/2015,11.210204
6/5/2015,11.313265
6/6/2015,11.416327
6/7/2015,11.519388
6/8/2015,11.622449
6/9/2015,11.72551
6/10/2015,11.828571
6/11/2015,11.931633
6/12/2015,12.034694
6/13/2015,12.137755
6/14/2015,12.240816
6/15/2015,12.343878
6/16/2015,12.446939
6/17/2015,12.55
6/18/2015,12.653061
6/19/2015,12.756122
6/20/2015,12.859184
6/21/2015,12.962245
6/22/2015,13.065306
6/23/2015,13.168367
6/24/2015,13.271429
6/25/2015,13.37449
6/26/2015,13.477551
6/27/2015,13.580612
6/28/2015,13.683673
6/29/2015,13.786735
6/30/2015,13.889796
7/1/2015,13.992857
7/2/2015,14.095918
7/3/2015,14.19898
7/4/2015,14.302041
7/5/2015,14.405102
7/6/2015,14.508163
7/7/2015,14.611224
7/8/2015,14.714286
7/9/2015,15.253968
7/10/2015,15.793651
7/11/2015,16.333333
7/12/2015,16.873016
7/13/2015,17.412699
7/14/2015,17.952381
7/15/2015,18.492063
7/16/2015,19.031746
7/17/2015,19.571429
7/18/2015,20.111111
7/19/2015,20.650793
7/20/2015,21.190476
7/21/2015,21.730159
7/22/2015,22.269841
7/23/2015,22.809524
7/24/2015,23.349207
7/25/2015,23.888889
7/26/2015,24.428571
7/27/2015,24.968254
7/28/2015,25.507937
7/29/2015,26.047619
7/30/2015,26.587301
7/31/2015,27.126984
8/1/2015,27.666667
8/2/2015,28.206349
8/3/2015,28.746032
8/4/2015,29.285714
8/5/2015,28.708304
8/6/2015,28.130894
8/7/2015,27.553484
8/8/2015,26.976073
8/9/2015,26.398663
8/10/2015,25.821253
8/11/2015,25.243842
8/12/2015,24.666432
8/13/2015,24.089022
8/14/2015,23.511612
8/15/2015,22.934201
8/16/2015,22.356791
8/17/2015,21.779381
8/18/2015,21.20197
8/19/2015,20.62456
8/20/2015,20.04715
8/21/2015,19.46974
8/22/2015,18.892329
8/23/2015,18.314919
8/24/2015,17.737509
8/25/2015,17.160099
8/26/2015,16.582688
8/27/2015,16.005278
8/28/2015,15.427868
8/29/2015,14.850457
8/30/2015,14.273047
8/31/2015,13.695637
9/1/2015,13.118227
9/2/2015,13.432653
9/3/2015,13.82449
9/4/2015,14.216327
9/5/2015,14.608163
9/6/2015,15
9/7/2015,15.391837
9/8/2015,15.783674
9/9/2015,16.17551
9/10/2015,16.567347
9/11/2015,16.959184
9/12/2015,17.35102
9/13/2015,17.742857
9/14/2015,18.134694
9/15/2015,18.526531
9/16/2015,18.918367
9/17/2015,19.310204
9/18/2015,19.702041
9/19/2015,20.093878
9/20/2015,20.485714
9/21/2015,20.877551
9/22/2015,21.269388
9/23/2015,21.661224
9/24/2015,22.053061
9/25/2015,22.444898
9/26/2015,22.836735
9/27/2015,23.228571
9/28/2015,23.620408
9/29/2015,24.012245
9/30/2015,24.404082
10/1/2015,24.795918
10/2/2015,25.187755
10/3/2015,25.579592
10/4/2015,25.971429
10/5/2015,26.363265
10/6/2015,26.755102
10/7/2015,26.039409
10/8/2015,25.40686
10/9/2015,24.774311
10/10/2015,24.141762
10/11/2015,23.509214
10/12/2015,22.876665
10/13/2015,22.244116
10/14/2015,21.611567
10/15/2015,20.979018
10/16/2015,20.34647
10/17/2015,19.713921
10/18/2015,19.081372
10/19/2015,18.448823
10/20/2015,17.816274
10/21/2015,17.183726
10/22/2015,16.551177
10/23/2015,15.918628
10/24/2015,15.286079
10/25/2015,14.65353
10/26/2015,14.020982
10/27/2015,13.388433
10/28/2015,12.755884
10/29/2015,12.123335
10/30/2015,11.490786
10/31/2015,10.858238
11/1/2015,10.225689
11/2/2015,9.59314
11/3/2015,8.960591
11/4/2015,8.330049
11/5/2015,8.448458
11/6/2015,8.566867
11/7/2015,8.685276
11/8/2015,8.803685
11/9/2015,8.922094
11/10/2015,9.040503
11/11/2015,9.158913
11/12/2015,9.277322
11/13/2015,9.395731
11/14/2015,9.51414
11/15/2015,9.632549
11/16/2015,9.750958
11/17/2015,9.869367
11/18/2015,9.987776
11/19/2015,10.106185
11/20/2015,10.224594
11/21/2015,10.343003
11/22/2015,10.461412
11/23/2015,10.579821
11/24/2015,10.69823
11/25/2015,10.816639
11/26/2015,10.935048
11/27/2015,11.053458
11/28/2015,11.171867
11/29/2015,11.290276
11/30/2015,11.408685
12/1/2015,11.527094
12/2/2015,11.651568
12/3/2015,11.714286
12/4/2015,11.777004
12/5/2015,11.839721
12/6/2015,11.902439
12/7/2015,11.965157
12/8/2015,12.027875
12/9/2015,12.090592
12/10/2015,12.15331
12/11/2015,12.216028
12/12/2015,12.278746
12/13/2015,12.341463
12/14/2015,12.404181
12/15/2015,12.466899
12/16/2015,12.529617
12/17/2015,12.592335
12/18/2015,12.655052
12/19/2015,12.71777
12/20/2015,12.780488
12/21/2015,12.843206
12/22/2015,12.905923
12/23/2015,12.968641
12/24/2015,13.031359
12/25/2015,13.094077
12/26/2015,13.156794
12/27/2015,13.219512
12/28/2015,13.28223
12/29/2015,13.344948
12/30/2015,13.407665
12/31/2015,13.470383
1/1/2016,13.533101
1/2/2016,13.595819
1/3/2016,13.658536
1/4/2016,13.721254
1/5/2016,13.783972
1/6/2016,13.84669
1/7/2016,13.909408
1/8/2016,13.972125
1/9/2016,14.034843
1/10/2016,14.097561
1/11/2016,14.160279
1/12/2016,14.032468
1/13/2016,13.902597
1/14/2016,13.772727
1/15/2016,13.642857
1/16/2016,13.512987
1/17/2016,13.383117
1/18/2016,13.253247
1/19/2016,13.123377
1/20/2016,12.993507
1/21/2016,12.863636
1/22/2016,12.733766
1/23/2016,12.603896
1/24/2016,12.474026
1/25/2016,12.344156
1/26/2016,12.214286
1/27/2016,12.084416
1/28/2016,11.954545
1/29/2016,11.824675
1/30/2016,11.694805
1/31/2016,11.564935
2/1/2016,11.435065
2/2/2016,11.305195
2/3/2016,11.265306
2/4/2016,11.234694
2/5/2016,11.204082
2/6/2016,11.173469
2/7/2016,11.142857
2/8/2016,11.112245
2/9/2016,11.081633
2/10/2016,11.05102
2/11/2016,11.020408
2/12/2016,10.989796
2/13/2016,10.959184
2/14/2016,10.928571
2/15/2016,10.897959
2/16/2016,10.867347
2/17/2016,10.836735
2/18/2016,10.806123
2/19/2016,10.77551
2/20/2016,10.744898
2/21/2016,10.714286
2/22/2016,10.683673
2/23/2016,10.653061
2/24/2016,10.622449
2/25/2016,10.591837
2/26/2016,10.561225
2/27/2016,10.530612
2/28/2016,10.5
2/29/2016,10.469388
3/1/2016,10.438775
3/2/2016,10.465306
3/3/2016,10.493877
3/4/2016,10.522449
3/5/2016,10.551021
3/6/2016,10.579592
3/7/2016,10.608163
3/8/2016,10.636735
3/9/2016,10.665306
3/10/2016,10.693877
3/11/2016,10.722449
3/12/2016,10.751021
3/13/2016,10.779592
3/14/2016,10.808163
3/15/2016,10.836735
3/16/2016,10.865306
3/17/2016,10.893877
3/18/2016,10.922449
3/19/2016,10.951021
3/20/2016,10.979592
3/21/2016,11.008163
3/22/2016,11.036735
3/23/2016,11.065306
3/24/2016,11.093877
3/25/2016,11.122449
3/26/2016,11.151021
3/27/2016,11.179592
3/28/2016,11.208163
3/29/2016,11.236735
3/30/2016,11.265306
3/31/2016,11.293877
4/1/2016,11.322449
4/2/2016,11.351021
4/3/2016,11.379592
4/4/2016,11.408163
4/5/2016,11.436735
4/6/2016,11.35
4/7/2016,11.773593
4/8/2016,12.197186
4/9/2016,12.620779
4/10/2016,13.044372
4/11/2016,13.467966
4/12/2016,13.891558
4/13/2016,14.315151
4/14/2016,14.738745
4/15/2016,15.162338
4/16/2016,15.585931
4/17/2016,16.009524
4/18/2016,16.433117
4/19/2016,16.85671
4/20/2016,17.280303
4/21/2016,17.703896
4/22/2016,18.127489
4/23/2016,18.551082
4/24/2016,18.974675
4/25/2016,19.398269
4/26/2016,19.821861
4/27/2016,20.245454
4/28/2016,20.669048
4/29/2016,21.092641
4/30/2016,21.516234
5/1/2016,21.939827
5/2/2016,22.36342
5/3/2016,22.787013
5/4/2016,23.416388
5/5/2016,24.045764
5/6/2016,24.675139
5/7/2016,25.304515
5/8/2016,25.93389
5/9/2016,26.563265
5/10/2016,26.269627
5/11/2016,25.975988
5/12/2016,25.68235
5/13/2016,25.388711
5/14/2016,25.095073
5/15/2016,24.801434
5/16/2016,24.507796
5/17/2016,24.214157
5/18/2016,23.920518
5/19/2016,23.62688
5/20/2016,23.333241
5/21/2016,23.039603
5/22/2016,22.745964
5/23/2016,22.452326
5/24/2016,22.158687
5/25/2016,21.865049
5/26/2016,21.57141
5/27/2016,21.277772
5/28/2016,20.984133
5/29/2016,20.690494
5/30/2016,20.396856
5/31/2016,20.103218
6/1/2016,19.809579
6/2/2016,19.51594
6/3/2016,19.222302
6/4/2016,18.928663
6/5/2016,18.635025
6/6/2016,18.341387
6/7/2016,18.047748
6/8/2016,17.754109
6/9/2016,17.460471
6/10/2016,17.166832
6/11/2016,16.873194
6/12/2016,16.579555
6/13/2016,16.285917
6/14/2016,15.992278
6/15/2016,15.534392
6/16/2016,15.714286
6/17/2016,15.89418
6/18/2016,16.074074
6/19/2016,16.253968
6/20/2016,16.433862
6/21/2016,16.613757
6/22/2016,16.793651
6/23/2016,16.973545
6/24/2016,17.153439
6/25/2016,17.333333
6/26/2016,17.513227
6/27/2016,17.693122
6/28/2016,17.873016
6/29/2016,18.05291
6/30/2016,18.232804
7/1/2016,18.412698
7/2/2016,18.592593
7/3/2016,18.772487
7/4/2016,18.952381
7/5/2016,19.132275
7/6/2016,19.312169
7/7/2016,19.492064
7/8/2016,19.671958
7/9/2016,19.851852
7/10/2016,20.031746
7/11/2016,20.21164
7/12/2016,20.38961
7/13/2016,20.071429
7/14/2016,19.753247
7/15/2016,19.435065
7/16/2016,19.116883
7/17/2016,18.798701
7/18/2016,18.48052
7/19/2016,18.162338
7/20/2016,17.844156
7/21/2016,17.525974
7/22/2016,17.207792
7/23/2016,16.88961
7/24/2016,16.571429
7/25/2016,16.253247
7/26/2016,15.935065
7/27/2016,15.616883
7/28/2016,15.298701
7/29/2016,14.98052
7/30/2016,14.662338
7/31/2016,14.344156
8/1/2016,14.025974
8/2/2016,13.707792
8/3/2016,13.681633
8/4/2016,14.032653
8/5/2016,14.383674
8/6/2016,14.734694
8/7/2016,15.085714
8/8/2016,15.436735
8/9/2016,15.787755
8/10/2016,16.138776
8/11/2016,16.489796
8/12/2016,16.840816
8/13/2016,17.191837
8/14/2016,17.542857
8/15/2016,17.893877
8/16/2016,18.244898
8/17/2016,18.595918
8/18/2016,18.946939
8/19/2016,19.297959
8/20/2016,19.64898
8/21/2016,20
8/22/2016,20.35102
8/23/2016,20.702041
8/24/2016,21.053061
8/25/2016,21.404082
8/26/2016,21.755102
8/27/2016,22.106122
8/28/2016,22.457143
8/29/2016,22.808163
8/30/2016,23.159184
8/31/2016,23.510204
9/1/2016,23.861224
9/2/2016,24.212245
9/3/2016,24.563265
9/4/2016,24.914286
9/5/2016,25.265306
9/6/2016,25.616327
9/7/2016,25.561225
9/8/2016,25.37415
9/9/2016,25.187075
9/10/2016,25
9/11/2016,24.812925
9/12/2016,24.62585
9/13/2016,24.438775
9/14/2016,24.251701
9/15/2016,24.064626
9/16/2016,23.877551
9/17/2016,23.690476
9/18/2016,23.503401
9/19/2016,23.316327
9/20/2016,23.129252
9/21/2016,22.942177
9/22/2016,22.755102
9/23/2016,22.568027
9/24/2016,22.380952
9/25/2016,22.193877
9/26/2016,22.006803
9/27/2016,21.819728
9/28/2016,21.632653
9/29/2016,21.445578
9/30/2016,21.258503
10/1/2016,21.071429
10/2/2016,20.884354
10/3/2016,20.697279
10/4/2016,20.510204
10/5/2016,20.323129
10/6/2016,20.136055
10/7/2016,19.94898
10/8/2016,19.761905
10/9/2016,19.57483
10/10/2016,19.387755
10/11/2016,19.20068
10/12/2016,19.013605
10/13/2016,18.826531
10/14/2016,18.639456
10/15/2016,18.452381
10/16/2016,18.265306
10/17/2016,18.078231
10/18/2016,17.891156
10/19/2016,18.193878
10/20/2016,18.408163
10/21/2016,18.622449
10/22/2016,18.836735
10/23/2016,19.05102
10/24/2016,19.265306
10/25/2016,19.479592
10/26/2016,19.693878
10/27/2016,19.908163
10/28/2016,20.122449
10/29/2016,20.336735
10/30/2016,20.55102
10/31/2016,20.765306
11/1/2016,20.979592
11/2/2016,20.714286
11/3/2016,20.533613
11/4/2016,20.352941
11/5/2016,20.172269
11/6/2016,19.991597
11/7/2016,19.810924
11/8/2016,19.630252
11/9/2016,19.44958
11/10/2016,19.268908
11/11/2016,19.088235
11/12/2016,18.907563
11/13/2016,18.726891
11/14/2016,18.546218
11/15/2016,18.365546
11/16/2016,18.184874
11/17/2016,18.004202
11/18/2016,17.82353
11/19/2016,17.642857
11/20/2016,17.462185
11/21/2016,17.281513
11/22/2016,17.10084
11/23/2016,16.920168
11/24/2016,16.739496
11/25/2016,16.558823
11/26/2016,16.378151
11/27/2016,16.197479
11/28/2016,16.016807
11/29/2016,15.836134
11/30/2016,15.655462
12/1/2016,15.47479
12/2/2016,15.294117
12/3/2016,15.113446
12/4/2016,14.932773
12/5/2016,14.752101
12/6/2016,14.571429
12/7/2016,14.444898
12/8/2016,14.400619
12/9/2016,14.356339
12/10/2016,14.312059
12/11/2016,14.26778
12/12/2016,14.2235
12/13/2016,14.179221
12/14/2016,14.134941
12/15/2016,14.090662
12/16/2016,14.046382
12/17/2016,14.002103
12/18/2016,13.957823
12/19/2016,13.913544
12/20/2016,13.869264
12/21/2016,13.824984
12/22/2016,13.780705
12/23/2016,13.736425
12/24/2016,13.692146
12/25/2016,13.647866
12/26/2016,13.603587
12/27/2016,13.559307
12/28/2016,13.515028
12/29/2016,13.470748
12/30/2016,13.426469
12/31/2016,13.382189
1/1/2017,13.33791
1/2/2017,13.29363
1/3/2017,13.249351
1/4/2017,13.205071
1/5/2017,13.160792
1/6/2017,13.116512
1/7/2017,13.072232
1/8/2017,13.027953
1/9/2017,12.983674
1/10/2017,12.862069
1/11/2017,12.679803
1/12/2017,12.497537
1/13/2017,12.315271
1/14/2017,12.133005
1/15/2017,11.950739
1/16/2017,11.768473
1/17/2017,11.586207
1/18/2017,11.403941
1/19/2017,11.221675
1/20/2017,11.039409
1/21/2017,10.857143
1/22/2017,10.674877
1/23/2017,10.492611
1/24/2017,10.310345
1/25/2017,10.128079
1/26/2017,9.945813
1/27/2017,9.763547
1/28/2017,9.581281
1/29/2017,9.399015
1/30/2017,9.216749
1/31/2017,9.034483
2/1/2017,8.852217
2/2/2017,8.669951
2/3/2017,8.487685
2/4/2017,8.305419
2/5/2017,8.123153
2/6/2017,7.940887
2/7/2017,7.758621
2/8/2017,7.757475
2/9/2017,7.898226
2/10/2017,8.038976
2/11/2017,8.179726
2/12/2017,8.320476
2/13/2017,8.461227
2/14/2017,8.601977
2/15/2017,8.742728
2/16/2017,8.883478
2/17/2017,9.024228
2/18/2017,9.164979
2/19/2017,9.305729
2/20/2017,9.446479
2/21/2017,9.58723
2/22/2017,9.72798
2/23/2017,9.86873
2/24/2017,10.009481
2/25/2017,10.150231
2/26/2017,10.290981
2/27/2017,10.431731
2/28/2017,10.572482
3/1/2017,10.713232
3/2/2017,10.853983
3/3/2017,10.994733
3/4/2017,11.135483
3/5/2017,11.276234
3/6/2017,11.416984
3/7/2017,11.557734
3/8/2017,11.698485
3/9/2017,11.839235
3/10/2017,11.979985
3/11/2017,12.120736
3/12/2017,12.261486
3/13/2017,12.402236
3/14/2017,12.542987
3/15/2017,12.683737
3/16/2017,12.824487
3/17/2017,12.965238
3/18/2017,13.105988
3/19/2017,13.246739
3/20/2017,13.387489
3/21/2017,13.528239
3/22/2017,13.494898
3/23/2017,13.401884
3/24/2017,13.30887
3/25/2017,13.215856
3/26/2017,13.122842
3/27/2017,13.029827
3/28/2017,12.936813
3/29/2017,12.843799
3/30/2017,12.750785
3/31/2017,12.657771
4/1/2017,12.564757
4/2/2017,12.471743
4/3/2017,12.378728
4/4/2017,12.285714
4/5/2017,12.1927
4/6/2017,12.099686
4/7/2017,12.006672
4/8/2017,11.913658
4/9/2017,11.820644
4/10/2017,11.727629
4/11/2017,11.634615
4/12/2017,11.541601
4/13/2017,11.448587
4/14/2017,11.355573
4/15/2017,11.262559
4/16/2017,11.169545
4/17/2017,11.076531
4/18/2017,10.992064
4/19/2017,10.971882
4/20/2017,10.951701
4/21/2017,10.931519
4/22/2017,10.911338
4/23/2017,10.891156
4/24/2017,10.870975
4/25/2017,10.850794
4/26/2017,10.830612
4/27/2017,10.810431
4/28/2017,10.790249
4/29/2017,10.770068
4/30/2017,10.749887
5/1/2017,10.729705
5/2/2017,10.709524
5/3/2017,10.689342
5/4/2017,10.669161
5/5/2017,10.64898
5/6/2017,10.628798
5/7/2017,10.608617
5/8/2017,10.588435
5/9/2017,10.568254
5/10/2017,10.548072
5/11/2017,10.527891
5/12/2017,10.50771
5/13/2017,10.487528
5/14/2017,10.467347
5/15/2017,10.447166
5/16/2017,10.426984
5/17/2017,10.406803
5/18/2017,10.386621
5/19/2017,10.36644
5/20/2017,10.346258
5/21/2017,10.326077
5/22/2017,10.305896
5/23/2017,10.285714
5/24/2017,10.540816
5/25/2017,10.795918
5/26/2017,11.05102
5/27/2017,11.306122
5/28/2017,11.561225
5/29/2017,11.816326
5/30/2017,12.071429
5/31/2017,12.326531
6/1/2017,12.581633
6/2/2017,12.836735
6/3/2017,13.091837
6/4/2017,13.346939
6/5/2017,13.602041
6/6/2017,13.857143
6/7/2017,14.112245
6/8/2017,14.367347
6/9/2017,14.622449
6/10/2017,14.877551
6/11/2017,15.132653
6/12/2017,15.387755
6/13/2017,15.642857
6/14/2017,15.897959
6/15/2017,16.153061
6/16/2017,16.408163
6/17/2017,16.663265
6/18/2017,16.918367
6/19/2017,17.173469
6/20/2017,17.428571
6/21/2017,17.094218
6/22/2017,16.759864
6/23/2017,16.42551
6/24/2017,16.091157
6/25/2017,15.756803
6/26/2017,15.422449
6/27/2017,15.088095
6/28/2017,14.753741
6/29/2017,14.419388
6/30/2017,14.085034
7/1/2017,13.75068
7/2/2017,13.416327
7/3/2017,13.081973
7/4/2017,12.747619
7/5/2017,12.413265
7/6/2017,12.078912
7/7/2017,11.744558
7/8/2017,11.410204
7/9/2017,11.07585
7/10/2017,10.741497
7/11/2017,11.118367
7/12/2017,11.355782
7/13/2017,11.593197
7/14/2017,11.830612
7/15/2017,12.068027
7/16/2017,12.305442
7/17/2017,12.542857
7/18/2017,12.780272
7/19/2017,13.017687
7/20/2017,13.255102
7/21/2017,13.492517
7/22/2017,13.729932
7/23/2017,13.967347
7/24/2017,14.204762
7/25/2017,14.442177
7/26/2017,14.679592
7/27/2017,14.917007
7/28/2017,15.154422
7/29/2017,15.391837
