,Date,Total_Outflows_acft
7974,2012-10-31,7501.5970019999995
7975,2012-11-01,7338.950001
7976,2012-11-02,6340.594946
7977,2012-11-03,6483.387111
7978,2012-11-04,5873.698881
7979,2012-11-05,5898.214940999999
7980,2012-11-06,7034.720770999999
7981,2012-11-07,4916.878315
7982,2012-11-08,4115.980685
7983,2012-11-09,3714.758305
7984,2012-11-10,4037.830786
7985,2012-11-11,4579.484966
7986,2012-11-12,6134.01342
7987,2012-11-13,7283.888040000001
7988,2012-11-14,7296.046895
7989,2012-11-15,6684.83137
7990,2012-11-16,7565.644215
7991,2012-11-17,7981.72301
7992,2012-11-18,7170.5310150000005
7993,2012-11-19,5428.99818
7994,2012-11-20,4682.52779
7995,2012-11-21,6185.10838
7996,2012-11-22,4025.79094
7997,2012-11-23,4104.3177049999995
7998,2012-11-24,4090.869575
7999,2012-11-25,2774.737985
8000,2012-11-26,3647.755675
8001,2012-11-27,4478.94135
8002,2012-11-28,6338.135405
8003,2012-11-29,6894.824515
8004,2012-11-30,5985.072405
8005,2012-12-01,5789.062935
8006,2012-12-02,4029.3612399999997
8007,2012-12-03,3488.758315
8008,2012-12-04,4690.54113
8009,2012-12-05,5235.36891
8010,2012-12-06,6689.016555
8011,2012-12-07,5282.6952200000005
8012,2012-12-08,2626.649875
8013,2012-12-09,1923.36028
8014,2012-12-10,1077.893405
8015,2012-12-11,668.4395
8016,2012-12-12,438.3535
8017,2012-12-13,2324.6620000000003
8018,2012-12-14,2598.385
8019,2012-12-15,2310.7775
8020,2012-12-16,1380.516
8021,2012-12-17,1202.001
8022,2012-12-18,837.0369999999999
8023,2012-12-19,579.182
8024,2012-12-20,1507.46
8025,2012-12-21,1672.0905
8026,2012-12-22,3877.1871200000005
8027,2012-12-23,5113.800195000001
8028,2012-12-24,4356.182535
8029,2012-12-25,2503.633205
8030,2012-12-26,2929.490655
8031,2012-12-27,3518.233125
8032,2012-12-28,3376.11535
8033,2012-12-29,1844.37731
8034,2012-12-30,1419.5512800000001
8035,2012-12-31,1071.44703
8036,2013-01-01,1840.1326199999999
8037,2013-01-02,2820.477495
8038,2013-01-03,4631.67085
8039,2013-01-04,5388.29676
8040,2013-01-05,3274.8378399999997
8041,2013-01-06,2293.183855
8042,2013-01-07,1706.44472
8043,2013-01-08,775.5485
8044,2013-01-09,755.7135
8045,2013-01-10,903.1668900000001
8046,2013-01-11,1540.921645
8047,2013-01-12,2369.548605
8048,2013-01-13,3140.9515899999997
8049,2013-01-14,4278.270654999999
8050,2013-01-15,4462.59731
8051,2013-01-16,3617.090765
8052,2013-01-17,2893.96617
8053,2013-01-18,2209.06362
8054,2013-01-19,2665.38763
8055,2013-01-20,2539.07835
8056,2013-01-21,3375.40129
8057,2013-01-22,3793.5825950000003
8058,2013-01-23,4861.1618
8059,2013-01-24,3950.3981049999998
8060,2013-01-25,3016.5068
8061,2013-01-26,2903.12994
8062,2013-01-27,2810.5996649999997
8063,2013-01-28,1566.965
8064,2013-01-29,4537.4546
8065,2013-01-30,5193.75508
8066,2013-01-31,4704.58431
8067,2013-02-01,6265.836829999999
8068,2013-02-02,6534.72009
8069,2013-02-03,6381.990589999999
8070,2013-02-04,6179.772765
8071,2013-02-05,7159.958959999999
8072,2013-02-06,6864.814159999999
8073,2013-02-07,7418.309834999999
8074,2013-02-08,8647.207095
8075,2013-02-09,7417.13957
8076,2013-02-10,6395.5974
8077,2013-02-11,7010.799759999999
8078,2013-02-12,8097.103204999999
8079,2013-02-13,4450.676475
8080,2013-02-14,1449.442625
8081,2013-02-15,347.11250010000003
8082,2013-02-16,404.63400010000004
8083,2013-02-17,1697.876
8084,2013-02-18,2261.19
8085,2013-02-19,1632.4205
8086,2013-02-20,1574.899
8087,2013-02-21,1979.533
8088,2013-02-22,1487.625
8089,2013-02-23,1315.0605
8090,2013-02-24,1243.6545
8091,2013-02-25,868.773
8092,2013-02-26,718.0269999999999
8093,2013-02-27,1384.483
8094,2013-02-28,3849.9735
8095,2013-03-01,4800.07
8096,2013-03-02,3379.884
8097,2013-03-03,2887.9759999999997
8098,2013-03-04,4417.829715
8099,2013-03-05,3816.710205
8100,2013-03-06,4102.651565
8101,2013-03-07,3126.769565
8102,2013-03-08,3603.2856049999996
8103,2013-03-09,4894.365589999999
8104,2013-03-10,5757.3071
8105,2013-03-11,5642.561625
8106,2013-03-12,4360.20904
8107,2013-03-13,5838.908289999999
8108,2013-03-14,6934.5540200000005
8109,2013-03-15,6124.84965
8110,2013-03-16,4338.7079
8111,2013-03-17,3738.361955
8112,2013-03-18,3690.30175
8113,2013-03-19,745.796
8114,2013-03-20,952.3180199999999
8115,2013-03-21,2544.8305
8116,2013-03-22,3125.9959999999996
8117,2013-03-23,1317.0439999999999
8118,2013-03-24,809.268
8119,2013-03-25,485.9575
8120,2013-03-26,654.555
8121,2013-03-27,1417.6669550000001
8122,2013-03-28,1763.2918300000001
8123,2013-03-29,3409.2398
8124,2013-03-30,4264.9217
8125,2013-03-31,4219.995425
8126,2013-04-01,3823.6326200000003
8127,2013-04-02,5024.32451
8128,2013-04-03,4768.929051
8129,2013-04-04,2690.677255
8130,2013-04-05,928.278
8131,2013-04-06,1114.05261
8132,2013-04-07,961.9975002999998
8133,2013-04-08,1887.8159600000001
8134,2013-04-09,3403.031446
8135,2013-04-10,5522.559875
8136,2013-04-11,4758.0594710000005
8137,2013-04-12,2996.413945
8138,2013-04-13,1537.2125
8139,2013-04-14,1376.549
8140,2013-04-15,2327.181045
8141,2013-04-16,777.5320001
8142,2013-04-17,779.5155001
8143,2013-04-18,1789.1170000000002
8144,2013-04-19,2995.085
8145,2013-04-20,3814.2705
8146,2013-04-21,1904.16
8147,2013-04-22,678.357
8148,2013-04-23,585.1325
8149,2013-04-24,1769.8175449999999
8150,2013-04-25,3168.0660350000003
8151,2013-04-26,2696.469075
8152,2013-04-27,4766.390170000001
8153,2013-04-28,3388.1551950000003
8154,2013-04-29,3963.6478850000003
8155,2013-04-30,2917.21279
8156,2013-05-01,1003.6510000000001
8157,2013-05-02,335.2115001
8158,2013-05-03,45.6205
8159,2013-05-04,478.0235
8160,2013-05-05,583.149
8161,2013-05-06,781.2411450000001
8162,2013-05-07,537.5285
8163,2013-05-08,1641.802455
8164,2013-05-09,3322.064975
8165,2013-05-10,5258.09982
8166,2013-05-11,4875.562010000001
8167,2013-05-12,3362.449035
8168,2013-05-13,2444.18771
8169,2013-05-14,3792.9082049999997
8170,2013-05-15,6231.105745000001
8171,2013-05-16,7975.157625
8172,2013-05-17,8356.068965
8173,2013-05-18,4119.094779999999
8174,2013-05-19,3651.2664700000005
8175,2013-05-20,4134.32806
8176,2013-05-21,3106.458525
8177,2013-05-22,1889.3630899999998
8178,2013-05-23,567.281
8179,2013-05-24,1906.1435
8180,2013-05-25,3133.93
8181,2013-05-26,698.0729901000001
8182,2013-05-27,1463.644485
8183,2013-05-28,1481.55549
8184,2013-05-29,406.2803052
8185,2013-05-30,325.29400019999997
8186,2013-05-31,1215.8855
8187,2013-06-01,2878.0585
8188,2013-06-02,1737.546
8189,2013-06-03,884.6410000000001
8190,2013-06-04,1293.242
8191,2013-06-05,910.0298001
8192,2013-06-06,126.944
8193,2013-06-07,0.0
8194,2013-06-08,245.9540002
8195,2013-06-09,430.4195002
8196,2013-06-10,156.69650009999998
8197,2013-06-11,0.0
8198,2013-06-12,49.58750001
8199,2013-06-13,0.0
8200,2013-06-14,253.888
8201,2013-06-15,1053.2385
8202,2013-06-16,1338.8625
8203,2013-06-17,2534.913
8204,2013-06-18,5000.0068009999995
8205,2013-06-19,2628.1375
8206,2013-06-20,1395.5906009999999
8207,2013-06-21,1826.8035
8208,2013-06-22,1529.2785
8209,2013-06-23,2398.0515010000004
8210,2013-06-24,2995.0850010000004
8211,2013-06-25,2667.8075010000002
8212,2013-06-26,4397.419500999999
8213,2013-06-27,5012.304501
8214,2013-06-28,2310.7775
8215,2013-06-29,644.6375004
8216,2013-06-30,1138.529
8217,2013-07-01,527.6110003
8218,2013-07-02,561.3305002999999
8219,2013-07-03,721.9940007
8220,2013-07-04,767.6145006
8221,2013-07-05,4270.475501
8222,2013-07-06,8078.7955010000005
8223,2013-07-07,10804.1245
8224,2013-07-08,10710.9
8225,2013-07-09,10869.58
8226,2013-07-10,11163.138
8227,2013-07-11,11075.864
8228,2013-07-12,10876.12555
8229,2013-07-13,11007.03655
8230,2013-07-14,10609.14645
8231,2013-07-15,8835.10405
8232,2013-07-16,8893.41895
8233,2013-07-17,9054.87585
8234,2013-07-18,9895.681501000001
8235,2013-07-19,9693.364501
8236,2013-07-20,12813.41
8237,2013-07-21,14408.143999999998
8238,2013-07-22,13555.239
8239,2013-07-23,12670.598
8240,2013-07-24,14360.54
8241,2013-07-25,19333.1745
8242,2013-07-26,19884.58751
8243,2013-07-27,21294.85601
8244,2013-07-28,21070.7205
8245,2013-07-29,21185.7635
8246,2013-07-30,22155.91319
8247,2013-07-31,21868.08751
8248,2013-08-01,21655.75383
8249,2013-08-02,21811.7561
8250,2013-08-03,21490.8258
8251,2013-08-04,21985.11401
8252,2013-08-05,21864.12051
8253,2013-08-06,17375.46
8254,2013-08-07,19793.3465
8255,2013-08-08,20973.52901
8256,2013-08-09,21394.031000000003
8257,2013-08-10,21679.65501
8258,2013-08-11,22090.2395
8259,2013-08-12,23441.14185
8260,2013-08-13,23553.56663
8261,2013-08-14,24791.05245
8262,2013-08-15,24563.10862
8263,2013-08-16,25519.15563
8264,2013-08-17,26129.0422
8265,2013-08-18,26715.24579
8266,2013-08-19,25558.19091
8267,2013-08-20,25870.770669999998
8268,2013-08-21,24890.882
8269,2013-08-22,22979.204530000003
8270,2013-08-23,19910.492009999998
8271,2013-08-24,16341.91766
8272,2013-08-25,14204.5774
8273,2013-08-26,12995.13827
8274,2013-08-27,13088.10492
8275,2013-08-28,13158.4795
8276,2013-08-29,12306.883609999999
8277,2013-08-30,13526.20056
8278,2013-08-31,13385.19355
8279,2013-09-01,12280.04685
8280,2013-09-02,11492.99405
8281,2013-09-03,12083.362990000001
8282,2013-09-04,12647.21254
8283,2013-09-05,13102.96133
8284,2013-09-06,13217.40928
8285,2013-09-07,12382.15743
8286,2013-09-08,11316.70057
8287,2013-09-09,11246.52434
8288,2013-09-10,11759.15992
8289,2013-09-11,10932.675140000001
8290,2013-09-12,10959.09536
8291,2013-09-13,4522.637855
8292,2013-09-14,3985.7044049999995
8293,2013-09-15,5000.582015999999
8294,2013-09-16,3669.67335
8295,2013-09-17,1136.5455
8296,2013-09-18,285.624
8297,2013-09-19,429.169895
8298,2013-09-20,565.8727150000001
8299,2013-09-21,7864.795686
8300,2013-09-22,11236.34899
8301,2013-09-23,10671.30934
8302,2013-09-24,8207.504815
8303,2013-09-25,8181.223440000001
8304,2013-09-26,8749.158995
8305,2013-09-27,9444.871621
8306,2013-09-28,9818.146486
8307,2013-09-29,10322.4712
8308,2013-09-30,11499.18257
8309,2013-10-01,12105.3005
8310,2013-10-02,12465.24625
8311,2013-10-03,13563.450690000001
8312,2013-10-04,13311.22883
8313,2013-10-05,14078.10944
8314,2013-10-06,13818.905659999999
8315,2013-10-07,13417.82212
8316,2013-10-08,6527.182790999999
8317,2013-10-09,5049.752981000001
8318,2013-10-10,5501.078571
8319,2013-10-11,5983.465771
8320,2013-10-12,7124.811341
8321,2013-10-13,7116.361631000001
8322,2013-10-14,7540.4140959999995
8323,2013-10-15,9596.986236
8324,2013-10-16,10667.520859999999
8325,2013-10-17,10504.2193
8326,2013-10-18,9745.213190999999
8327,2013-10-19,10680.49295
8328,2013-10-20,10098.51421
8329,2013-10-21,6355.21334
8330,2013-10-22,3542.9673700000003
8331,2013-10-23,3183.180305
8332,2013-10-24,4560.38386
8333,2013-10-25,4317.266265
8334,2013-10-26,3104.53453
8335,2013-10-27,4082.2611850000003
8336,2013-10-28,4873.082635
8337,2013-10-29,5960.972879999999
8338,2013-10-30,6186.119965
8339,2013-10-31,6223.469271
8340,2013-11-01,6023.92917
8341,2013-11-02,4446.01525
8342,2013-11-03,3931.911885
8343,2013-11-04,5750.92023
8344,2013-11-05,6224.30234
8345,2013-11-06,7653.77112
8346,2013-11-07,9046.287295
8347,2013-11-08,9561.084885
8348,2013-11-09,6039.59882
8349,2013-11-10,4995.980295
8350,2013-11-11,4362.23221
8351,2013-11-12,5058.7184
8352,2013-11-13,6029.99868
8353,2013-11-14,6315.82103
8354,2013-11-15,6183.83894
8355,2013-11-16,3579.50344
8356,2013-11-17,2585.73027
8357,2013-11-18,4296.41968
8358,2013-11-19,5037.038745000001
8359,2013-11-20,5185.642565
8360,2013-11-21,8586.21447
8361,2013-11-22,5685.18704
8362,2013-11-23,4714.66049
8363,2013-11-24,3278.665995
8364,2013-11-25,6469.998485
8365,2013-11-26,6343.887554999999
8366,2013-11-27,4080.952075
8367,2013-11-28,2040.8033149999999
8368,2013-11-29,3038.722
8369,2013-11-30,3249.627555
8370,2013-12-01,2517.2003449999997
8371,2013-12-02,4071.05441
8372,2013-12-03,4082.0429999999997
8373,2013-12-04,5996.358520000001
8374,2013-12-05,8518.45811
8375,2013-12-06,8245.0128
8376,2013-12-07,4766.94555
8377,2013-12-08,3286.838015
8378,2013-12-09,9879.912675
8379,2013-12-10,11444.08094
8380,2013-12-11,9621.184935
8381,2013-12-12,8982.35909
8382,2013-12-13,9680.134555
8383,2013-12-14,7773.118315000001
8384,2013-12-15,5650.257605
8385,2013-12-16,6341.4676850000005
8386,2013-12-17,7337.79957
8387,2013-12-18,8357.63593
8388,2013-12-19,11045.556120000001
8389,2013-12-20,10845.18295
8390,2013-12-21,8319.532895
8391,2013-12-22,6539.83752
8392,2013-12-23,6211.01289
8393,2013-12-24,5533.76665
8394,2013-12-25,1532.72979
8395,2013-12-26,4290.38984
8396,2013-12-27,6028.6895700000005
8397,2013-12-28,6313.024295
8398,2013-12-29,5834.723105
8399,2013-12-30,7724.839925
8400,2013-12-31,8565.42739
8401,2014-01-01,8184.734234999999
8402,2014-01-02,7510.16572
8403,2014-01-03,7664.739875
8404,2014-01-04,6910.851195
8405,2014-01-05,4448.613635
8406,2014-01-06,4653.826545
8407,2014-01-07,7904.88222
8408,2014-01-08,6686.438005
8409,2014-01-09,6454.0709799999995
8410,2014-01-10,2905.252285
8411,2014-01-11,1021.5025
8412,2014-01-12,733.895
8413,2014-01-13,2602.094145
8414,2014-01-14,4191.17517
8415,2014-01-15,4318.15884
8416,2014-01-16,4179.94856
8417,2014-01-17,6761.295295
8418,2014-01-18,6038.825255
8419,2014-01-19,5369.96922
8420,2014-01-20,3670.0303799999997
8421,2014-01-21,5854.81596
8422,2014-01-22,7093.7695650000005
8423,2014-01-23,7601.68441
8424,2014-01-24,6440.126975
8425,2014-01-25,3869.09444
8426,2014-01-26,3239.6703850000004
8427,2014-01-27,4518.413
8428,2014-01-28,7601.010020000001
8429,2014-01-29,7232.098854999999
8430,2014-01-30,1293.242
8431,2014-01-31,103.14200000000001
8432,2014-02-01,4.95875
8433,2014-02-02,267.7725
8434,2014-02-03,412.56800000000004
8435,2014-02-04,404.634
8436,2014-02-05,301.492
8437,2014-02-06,49.5875
8438,2014-02-07,1301.354515
8439,2014-02-08,4871.337154999999
8440,2014-02-09,7963.51448
8441,2014-02-10,5972.754870000001
8442,2014-02-11,2865.780635
8443,2014-02-12,1479.433145
8444,2014-02-13,1265.473
8445,2014-02-14,906.4595
8446,2014-02-15,624.8025
8447,2014-02-16,406.6175
8448,2014-02-17,1884.027475
8449,2014-02-18,3659.1211299999995
8450,2014-02-19,5546.46105
8451,2014-02-20,5826.61059
8452,2014-02-21,4154.182895
8453,2014-02-22,2655.9065
8454,2014-02-23,1789.1170000000002
8455,2014-02-24,1749.4470000000001
8456,2014-02-25,2324.6818350000003
8457,2014-02-26,2380.299175
8458,2014-02-27,1794.849315
8459,2014-02-28,2994.33127
8460,2014-03-01,3170.78343
8461,2014-03-02,3792.2139799999995
8462,2014-03-03,6972.855404999999
8463,2014-03-04,6499.235275
8464,2014-03-05,4801.319605
8465,2014-03-06,2140.890725
8466,2014-03-07,710.0930000000001
8467,2014-03-08,1811.510715
8468,2014-03-09,1840.509485
8469,2014-03-10,3540.7061799999997
8470,2014-03-11,4740.5253299999995
8471,2014-03-12,4962.300465
8472,2014-03-13,5984.794715
8473,2014-03-14,6117.9074
8474,2014-03-15,6715.397105
8475,2014-03-16,5387.66204
8476,2014-03-17,2269.75872
8477,2014-03-18,2460.273895
8478,2014-03-19,3875.3027950000005
8479,2014-03-20,6436.001295
8480,2014-03-21,8859.838295
8481,2014-03-22,9019.272025
8482,2014-03-23,8182.988754999999
8483,2014-03-24,5724.242155
8484,2014-03-25,948.113
8485,2014-03-26,738.833915
8486,2014-03-27,2449.97953
8487,2014-03-28,1689.4262899999999
8488,2014-03-29,517.6935
8489,2014-03-30,2993.69655
8490,2014-03-31,6248.54071
8491,2014-04-01,6365.388695000001
8492,2014-04-02,7743.54433
8493,2014-04-03,7875.268565
8494,2014-04-04,7699.689145
8495,2014-04-05,6951.949315000001
8496,2014-04-06,6057.3313100000005
8497,2014-04-07,5971.28708
8498,2014-04-08,5837.480170000001
8499,2014-04-09,5121.932545000001
8500,2014-04-10,7382.527495
8501,2014-04-11,9139.968
8502,2014-04-12,7907.26242
8503,2014-04-13,6776.191379999999
8504,2014-04-14,3979.09935
8505,2014-04-15,2507.1638350000003
8506,2014-04-16,2816.1336300000003
8507,2014-04-17,2301.6335649999996
8508,2014-04-18,2293.3028649999997
8509,2014-04-19,881.9236050000001
8510,2014-04-20,2467.295485
8511,2014-04-21,3179.1934699999997
8512,2014-04-22,4322.9985799999995
8513,2014-04-23,5630.60112
8514,2014-04-24,6140.182105
8515,2014-04-25,6764.032525
8516,2014-04-26,6930.7655349999995
8517,2014-04-27,5412.753315
8518,2014-04-28,5345.81019
8519,2014-04-29,7286.6252700000005
8520,2014-04-30,8395.28276
8521,2014-05-01,8520.91765
8522,2014-05-02,5741.3994299999995
8523,2014-05-03,2262.30076
8524,2014-05-04,750.734915
8525,2014-05-05,2274.6182949999998
8526,2014-05-06,3364.789565
8527,2014-05-07,4459.14602
8528,2014-05-08,6089.10698
8529,2014-05-09,9166.725415
8530,2014-05-10,11206.7155
8531,2014-05-11,10386.7961
8532,2014-05-12,10500.82752
8533,2014-05-13,10536.03464
8534,2014-05-14,7945.325784999999
8535,2014-05-15,4345.114605
8536,2014-05-16,2805.482235
8537,2014-05-17,1985.2653149999999
8538,2014-05-18,1706.980265
8539,2014-05-19,2967.87138
8540,2014-05-20,7664.56136
8541,2014-05-21,8998.286595
8542,2014-05-22,8977.00364
8543,2014-05-23,9736.386615000001
8544,2014-05-24,8116.52167
8545,2014-05-25,8567.252209999999
8546,2014-05-26,7785.594529999999
8547,2014-05-27,7034.383575
8548,2014-05-28,7385.800270000001
8549,2014-05-29,7195.06691
8550,2014-05-30,6002.844564999999
8551,2014-05-31,3996.573985
8552,2014-06-01,3197.858205
8553,2014-06-02,3064.9835399999997
8554,2014-06-03,3801.000885
8555,2014-06-04,3881.7095
8556,2014-06-05,5032.595705
8557,2014-06-06,5735.706785
8558,2014-06-07,6304.177885
8559,2014-06-08,5576.92761
8560,2014-06-09,4563.616965
8561,2014-06-10,5092.2990549999995
8562,2014-06-11,4169.11865
8563,2014-06-12,1384.383825
8564,2014-06-13,247.282945
8565,2014-06-14,170.58100009999998
8566,2014-06-15,136.8615001
8567,2014-06-16,186.4490001
8568,2014-06-17,830.868315
8569,2014-06-18,472.01349500000003
8570,2014-06-19,111.07600000000001
8571,2014-06-20,793.99505
8572,2014-06-21,1324.06559
8573,2014-06-22,1533.9198900000001
8574,2014-06-23,1548.04241
8575,2014-06-24,1882.7382
8576,2014-06-25,1993.7348600000003
8577,2014-06-26,2006.7664550000002
8578,2014-06-27,845.585885
8579,2014-06-28,1297.308175
8580,2014-06-29,1639.44209
8581,2014-06-30,1799.62955
8582,2014-07-01,2290.843325
8583,2014-07-02,2277.117505
8584,2014-07-03,4587.71649
8585,2014-07-04,3459.2041649999996
8586,2014-07-05,3121.67197
8587,2014-07-06,2377.22475
8588,2014-07-07,1640.731365
8589,2014-07-08,1223.46247
8590,2014-07-09,417.586255
8591,2014-07-10,188.4325001
8592,2014-07-11,338.1867502
8593,2014-07-12,146.779
8594,2014-07-13,53.5545
8595,2014-07-14,0.0
8596,2014-07-15,15.86800002
8597,2014-07-16,0.0
8598,2014-07-17,0.0
8599,2014-07-18,208.2675001
8600,2014-07-19,1416.219
8601,2014-07-20,2681.89035
8602,2014-07-21,2947.4809999999998
8603,2014-07-22,1818.8695
8604,2014-07-23,858.8555
8605,2014-07-24,601.19885
8606,2014-07-25,706.4235251
8607,2014-07-26,740.2422
8608,2014-07-27,319.3435
8609,2014-07-28,398.6835
8610,2014-07-29,970.01084
8611,2014-07-30,3362.2903549999996
8612,2014-07-31,4163.108645
8613,2014-08-01,6620.16927
8614,2014-08-02,6040.0153549999995
8615,2014-08-03,5796.38205
8616,2014-08-04,2780.133105
8617,2014-08-05,1371.31256
8618,2014-08-06,2142.556865
8619,2014-08-07,3310.7788600000003
8620,2014-08-08,2632.1045
8621,2014-08-09,3062.24631
8622,2014-08-10,4684.8683200000005
8623,2014-08-11,6389.785745
8624,2014-08-12,7414.739535
8625,2014-08-13,8387.62645
8626,2014-08-14,8211.432145
8627,2014-08-15,6503.1626049999995
8628,2014-08-16,5134.388925
8629,2014-08-17,3420.3474
8630,2014-08-18,4992.62818
8631,2014-08-19,6861.68023
8632,2014-08-20,6967.718140000001
8633,2014-08-21,7270.63826
8634,2014-08-22,10877.73219
8635,2014-08-23,11446.48098
8636,2014-08-24,10045.6341
8637,2014-08-25,6469.42327
8638,2014-08-26,5221.48441
8639,2014-08-27,6796.879284999999
8640,2014-08-28,7855.750925
8641,2014-08-29,6025.099435
8642,2014-08-30,4392.004545000001
8643,2014-08-31,4577.580805
8644,2014-09-01,4470.809
8645,2014-09-02,5064.966425
8646,2014-09-03,5059.2737799999995
8647,2014-09-04,4395.495505
8648,2014-09-05,4211.9225799999995
8649,2014-09-06,4711.050520000001
8650,2014-09-07,3573.8703
8651,2014-09-08,2137.57828
8652,2014-09-09,2843.22824
8653,2014-09-10,4440.996995
8654,2014-09-11,3136.766405
8655,2014-09-12,1504.623595
8656,2014-09-13,1290.98081
8657,2014-09-14,509.7595
8658,2014-09-15,662.8261952
8659,2014-09-16,1797.9039050000001
8660,2014-09-17,2945.953705
8661,2014-09-18,3261.1516899999997
8662,2014-09-19,3040.209625
8663,2014-09-20,1257.1224650000001
8664,2014-09-21,10.51255
8665,2014-09-22,88.26575004
8666,2014-09-23,0.0
8667,2014-09-24,158.6800001
8668,2014-09-25,172.5645
8669,2014-09-26,156.69650009999998
8670,2014-09-27,224.13550010000003
8671,2014-09-28,319.3435
8672,2014-09-29,418.5185
8673,2014-09-30,0.0
8674,2014-10-01,0.0
8675,2014-10-02,99.17500003
8676,2014-10-03,16.6614
8677,2014-10-04,0.0
8678,2014-10-05,230.08600019999997
8679,2014-10-06,190.4160001
8680,2014-10-07,452.23800020000004
8681,2014-10-08,595.0500002
8682,2014-10-09,561.3305001
8683,2014-10-10,1041.3375
8684,2014-10-11,1110.76
8685,2014-10-12,739.8455001
8686,2014-10-13,813.2350001
8687,2014-10-14,767.316975
8688,2014-10-15,476.04
8689,2014-10-16,444.30400000000003
8690,2014-10-17,1122.661
8691,2014-10-18,1493.5755
8692,2014-10-19,1755.7545300000002
8693,2014-10-20,1704.7785800000001
8694,2014-10-21,1459.34029
8695,2014-10-22,937.7591301000001
8696,2014-10-23,1737.3278149999999
8697,2014-10-24,7001.516979999999
8698,2014-10-25,11769.25593
8699,2014-10-26,12625.57255
8700,2014-10-27,10799.00707
8701,2014-10-28,9281.213034999999
8702,2014-10-29,9413.45298
8703,2014-10-30,8359.89712
8704,2014-10-31,9671.486495000001
8705,2014-11-01,10621.94003
8706,2014-11-02,10189.73538
8707,2014-11-03,9483.07383
8708,2014-11-04,9042.320295
8709,2014-11-05,8393.081075
8710,2014-11-06,7327.961409999999
8711,2014-11-07,8978.253245
8712,2014-11-08,6779.56333
8713,2014-11-09,5269.504945000001
8714,2014-11-10,1792.5087850000002
8715,2014-11-11,601.0005
8716,2014-11-12,1040.82179
8717,2014-11-13,1605.940775
8718,2014-11-14,3282.13712
8719,2014-11-15,4140.39757
8720,2014-11-16,4537.315755
8721,2014-11-17,3219.875055
8722,2014-11-18,2820.953535
8723,2014-11-19,3669.891535
8724,2014-11-20,2942.581755
8725,2014-11-21,2865.2252550000003
8726,2014-11-22,4668.40527
8727,2014-11-23,4414.299085000001
8728,2014-11-24,2895.4339600000003
8729,2014-11-25,1888.76804
8730,2014-11-26,1142.77369
8731,2014-11-27,533.9582
8732,2014-11-28,1376.549
8733,2014-11-29,3818.019315
8734,2014-11-30,3538.266475
8735,2014-12-01,2972.79046
8736,2014-12-02,3245.64072
8737,2014-12-03,4252.643835
8738,2014-12-04,6540.7896
8739,2014-12-05,6778.670755
8740,2014-12-06,11793.55381
8741,2014-12-07,12247.67613
8742,2014-12-08,11036.9279
8743,2014-12-09,11452.986859999999
8744,2014-12-10,10763.40325
8745,2014-12-11,8962.226565
8746,2014-12-12,9472.32326
8747,2014-12-13,10222.780490000001
8748,2014-12-14,11019.8698
8749,2014-12-15,11206.79484
8750,2014-12-16,10319.178590000001
8751,2014-12-17,10464.68815
8752,2014-12-18,10148.49841
8753,2014-12-19,11043.11642
8754,2014-12-20,10791.11274
8755,2014-12-21,9690.508259999999
8756,2014-12-22,7203.139755
8757,2014-12-23,6212.976554999999
8758,2014-12-24,2862.011985
8759,2014-12-25,2150.927235
8760,2014-12-26,3839.06425
8761,2014-12-27,8148.05932
8762,2014-12-28,9300.31414
8763,2014-12-29,8784.72315
8764,2014-12-30,8452.64558
8765,2014-12-31,7206.3926950000005
8766,2015-01-01,4537.672785
8767,2015-01-02,6349.441355
8768,2015-01-03,8145.99648
8769,2015-01-04,8601.44775
8770,2015-01-05,8190.129355
8771,2015-01-06,7561.796225
8772,2015-01-07,7892.62419
8773,2015-01-08,6904.821355
8774,2015-01-09,7742.889775
8775,2015-01-10,8917.0226
8776,2015-01-11,9479.285345
8777,2015-01-12,8166.30752
8778,2015-01-13,6183.16455
8779,2015-01-14,5323.813175
8780,2015-01-15,6133.06134
8781,2015-01-16,8806.283795000001
8782,2015-01-17,11114.38357
8783,2015-01-18,12647.45056
8784,2015-01-19,12249.54062
8785,2015-01-20,10958.87717
8786,2015-01-21,9110.076654999999
8787,2015-01-22,8533.393865
8788,2015-01-23,9326.89304
8789,2015-01-24,9939.159821
8790,2015-01-25,10002.19545
8791,2015-01-26,11025.34426
8792,2015-01-27,9561.144390000001
8793,2015-01-28,10303.90564
8794,2015-01-29,11627.69354
8795,2015-01-30,13086.43878
8796,2015-01-31,14411.2581
8797,2015-02-01,14306.68798
8798,2015-02-02,12189.10338
8799,2015-02-03,11119.20348
8800,2015-02-04,11472.38549
8801,2015-02-05,4422.88764
8802,2015-02-06,4787.21692
8803,2015-02-07,10416.766790000001
8804,2015-02-08,10935.01567
8805,2015-02-09,6474.8778950000005
8806,2015-02-10,1963.7245050000001
8807,2015-02-11,3590.8688950000005
8808,2015-02-12,6254.590385
8809,2015-02-13,9292.06278
8810,2015-02-14,11432.67582
8811,2015-02-15,10955.94159
8812,2015-02-16,9915.972706
8813,2015-02-17,9197.886201000001
8814,2015-02-18,11812.33755
8815,2015-02-19,14290.383609999999
8816,2015-02-20,13114.60448
8817,2015-02-21,11388.4636
8818,2015-02-22,10588.16102
8819,2015-02-23,10425.29584
8820,2015-02-24,10752.33532
8821,2015-02-25,9955.22617
8822,2015-02-26,5098.50741
8823,2015-02-27,6429.554921
