Count,StartDate,EndDate,NetRF,S65E,Palmer,NetInf
337,14-Jun-14,20-Jun-14,2.242841208,1340.16,0.86,8868.439222
338,21-Jun-14,27-Jun-14,-0.572414698,1561.567143,0.42,4304.861773
339,28-Jun-14,4-Jul-14,0.519153542,1657.322857,-0.43,3992.600475
340,5-Jul-14,11-Jul-14,0.249835958,1442.527143,0.01,6811.861865
341,12-Jul-14,18-Jul-14,1.99952756,2340.348571,1.31,12512.40369
342,19-Jul-14,25-Jul-14,-0.386102362,3870.744286,1.28,6844.390344
343,26-Jul-14,1-Aug-14,-0.063451444,3990.995714,1.2,5005.138702
344,2-Aug-14,8-Aug-14,0.691748688,3518.71,0.77,11462.08242
345,9-Aug-14,15-Aug-14,0.481122048,3337.217143,0.51,8536.559553
346,16-Aug-14,22-Aug-14,-0.429881889,4677.171429,0.16,7853.443288
347,23-Aug-14,29-Aug-14,-0.430013123,3205.998571,-0.27,2388.328885
348,30-Aug-14,5-Sep-14,0.377598426,1021.904286,0.41,1729.414285
349,6-Sep-14,12-Sep-14,-0.191509188,1041.957143,0.31,3493.688238
350,13-Sep-14,19-Sep-14,1.008576116,1279.538571,0.02,3241.656915
351,20-Sep-14,26-Sep-14,1.114127297,2519.364286,0.65,12254.22894
352,27-Sep-14,3-Oct-14,-0.030341207,8570.835714,1.02,16894.94284
353,4-Oct-14,10-Oct-14,-0.83425853,6140.908571,1.06,5730.883936
354,11-Oct-14,17-Oct-14,-0.179589895,2396.084286,0.7,4283.493282
355,18-Oct-14,24-Oct-14,2.661420603,678.2085714,1.31,6668.591078
356,25-Oct-14,31-Oct-14,-0.921364829,510.5,0.67,1096.178125
357,1-Nov-14,7-Nov-14,-0.819711286,428.6742857,-0.16,-1740.331646
358,8-Nov-14,14-Nov-14,0.043530184,402.0985714,-0.16,1272.74855
359,15-Nov-14,21-Nov-14,-0.372949477,335.38,-0.67,-2276.189963
360,22-Nov-14,28-Nov-14,0.3560105,748.8685714,-0.99,1931.663887
361,29-Nov-14,5-Dec-14,-0.446863517,1569.131429,-0.77,2891.484833
362,6-Dec-14,12-Dec-14,-0.503963254,1811.3,-0.73,458.719994
363,13-Dec-14,19-Dec-14,-0.693464567,1525.838571,-1.07,733.5465211
364,20-Dec-14,26-Dec-14,-0.015426509,1773.792857,-0.98,2571.914061
365,27-Dec-14,2-Jan-15,-0.392660762,1710.277143,-1.17,2660.466637
366,3-Jan-15,9-Jan-15,-0.431233596,1215.22,-1.28,-1296.430902
367,10-Jan-15,16-Jan-15,0.074514436,1089.838571,-1.45,1651.405404
368,17-Jan-15,23-Jan-15,-0.661023621,1789.178571,-1.43,1954.742013
369,24-Jan-15,30-Jan-15,-0.672762467,2883.057143,-0.69,-198.3591873
370,31-Jan-15,6-Feb-15,0.696778215,3059.337143,-1.46,5236.684286
371,7-Feb-15,13-Feb-15,0.03625328,3742.547143,-1.75,5987.101221
372,14-Feb-15,20-Feb-15,-0.886371391,5432.938571,-2.07,1989.254344
373,21-Feb-15,27-Feb-15,-0.638195538,3854.061429,-2.03,3683.067037
374,28-Feb-15,6-Mar-15,-0.344107612,5238.434286,-1.99,6394.780781
375,7-Mar-15,13-Mar-15,-0.671824147,5114.581429,-1.91,3057.322013
376,14-Mar-15,20-Mar-15,-1.057020998,2136.238571,-1.31,-893.8605384
377,21-Mar-15,27-Mar-15,-0.252880577,1273.901429,-0.95,-2013.105522
378,28-Mar-15,3-Apr-15,-1.349330708,1029.66,-0.92,-2027.964344
379,4-Apr-15,10-Apr-15,-0.903418636,1081.57,-0.6,-1342.354714
380,11-Apr-15,17-Apr-15,-0.137427821,1235.732857,-0.87,2605.296974
381,18-Apr-15,24-Apr-15,-0.020767716,2139.832857,-0.72,3549.248574
382,25-Apr-15,1-May-15,-0.206213911,3752.927143,-0.67,4129.040759
383,2-May-15,8-May-15,-1.186489501,2510.134286,-0.5,333.810457
384,9-May-15,15-May-15,-1.250203412,800.5228571,-0.76,-1523.920114
385,16-May-15,22-May-15,-1.073392389,320.8457143,-0.69,-4364.086991
386,23-May-15,29-May-15,-1.053891076,325.36,-0.71,-3619.418608
387,30-May-15,5-Jun-15,-0.078937008,287.8371429,-0.86,-887.7971644
388,6-Jun-15,12-Jun-15,1.276581365,384.74,-0.94,3631.163552
389,13-Jun-15,19-Jun-15,-1.276719159,476.7628571,-1,-1230.801207
390,20-Jun-15,26-Jun-15,-1.216397638,330.2057143,-1.02,-3356.785413
391,27-Jun-15,3-Jul-15,-0.226414042,358.1028571,-0.84,-134.0087878
392,4-Jul-15,10-Jul-15,-0.251332021,687.7157143,0.39,747.2013137
393,11-Jul-15,17-Jul-15,-0.301003938,795.7085714,-0.4,-1180.497932
394,18-Jul-15,24-Jul-15,-0.170626641,535.5157143,-0.54,1711.38343
395,25-Jul-15,31-Jul-15,0.587713253,659.9771429,-0.85,4849.719894
396,1-Aug-15,7-Aug-15,-0.360727408,848.4557143,-1.06,3053.414078
397,8-Aug-15,14-Aug-15,-0.022932134,1223,-0.54,2822.356368
398,15-Aug-15,21-Aug-15,0.071516684,2037.965714,0.59,5777.447434
399,22-Aug-15,28-Aug-15,0.340472442,2996.618571,0.91,6418.378991
400,29-Aug-15,4-Sep-15,-0.379776902,4890.887143,1.56,11790.40548
401,5-Sep-15,11-Sep-15,0.937526246,6024.562857,1.34,12804.66686
402,12-Sep-15,18-Sep-15,1.071666666,5802.897143,1.46,19479.43322
403,19-Sep-15,25-Sep-15,-0.87222441,5657.085714,1.45,10856.21911
404,26-Sep-15,2-Oct-15,-0.559737532,4188.525714,1.48,7293.134415
405,3-Oct-15,9-Oct-15,0.135544619,3030.692857,1.15,3133.474222
406,10-Oct-15,16-Oct-15,-0.20164042,2331.894286,0.44,3632.771557
407,17-Oct-15,23-Oct-15,-0.771961942,1819.212857,-0.34,-572.5871055
408,24-Oct-15,30-Oct-15,-0.562060367,1731.061429,-0.4,1250.441131
409,31-Oct-15,6-Nov-15,-0.781233596,1388.505714,-0.49,196.1536594
410,7-Nov-15,13-Nov-15,0.019475065,864.9485714,0.05,1396.474988
411,14-Nov-15,20-Nov-15,1.151513405,599.5914286,-0.36,3165.002337
412,21-Nov-15,27-Nov-15,0.281949755,1197.871429,-0.25,2428.399835
413,28-Nov-15,4-Dec-15,1.080929885,783.9557143,-0.72,4866.847312
414,5-Dec-15,11-Dec-15,-0.267332209,1067.747143,-1.05,5395.997695
415,12-Dec-15,18-Dec-15,-0.267644356,708.03,0.15,2019.735821
416,19-Dec-15,25-Dec-15,0.026181103,549.4757143,-0.41,1848.453887
417,26-Dec-15,1-Jan-16,-0.421850394,462.2,1.74,91.67503982
418,2-Jan-16,8-Jan-16,0.479767529,477.3014286,1.37,82.51466273
419,9-Jan-16,15-Jan-16,1.478307088,927.2814286,0.49,4909.078576
420,16-Jan-16,22-Jan-16,1.004048556,2679.437143,1.92,11342.54082
421,23-Jan-16,29-Jan-16,3.606620736,3131.601429,1.82,24546.05835
422,30-Jan-16,5-Feb-16,-0.209862204,3960.387143,0.97,16037.41209
423,6-Feb-16,12-Feb-16,-0.154849082,4760.1,0.29,8920.556094
424,13-Feb-16,19-Feb-16,0.311437009,3300.845714,-0.73,7016.576365
425,20-Feb-16,26-Feb-16,-0.197510311,2745.917143,-0.69,4048.661781
426,27-Feb-16,4-Mar-16,-0.764435697,3059.937143,-0.76,1789.760559
427,5-Mar-16,11-Mar-16,-0.807919947,1841.541429,-1.38,-45.58513455
428,12-Mar-16,18-Mar-16,-0.749133858,521.1771429,-0.99,-1633.166873
429,19-Mar-16,25-Mar-16,0.787542183,497.9942857,-1.29,-161.2207618
430,26-Mar-16,1-Apr-16,0.252114735,1858.47,-0.28,5287.989247
431,2-Apr-16,8-Apr-16,-1.053799213,4552.878571,0.32,1347.523154
432,9-Apr-16,15-Apr-16,-0.930672103,3253.032857,-0.03,1749.27264
433,16-Apr-16,22-Apr-16,-0.773852644,2062.702857,-0.04,-1788.456637
434,23-Apr-16,29-Apr-16,-1.457086614,1723.404286,-0.2,-951.6303113
435,30-Apr-16,6-May-16,-0.720459318,1161.775714,-0.72,-2993.68359
436,7-May-16,13-May-16,-1.249757217,1526.831429,0.43,-1655.65406
437,14-May-16,20-May-16,4.508309899,1914.3,0.1,15728.22938
438,21-May-16,27-May-16,-1.03762561,6989.318571,-0.26,9232.801237
439,28-May-16,3-Jun-16,-1.063228345,5736.894286,-0.03,5067.409679
440,4-Jun-16,10-Jun-16,2.442060368,4149.997143,-0.47,13181.38218
441,11-Jun-16,17-Jun-16,-0.420170605,7776.275714,-0.67,14725.58194
442,18-Jun-16,24-Jun-16,-0.781000656,5033.464286,-0.84,7822.040677
443,25-Jun-16,1-Jul-16,0.610013124,3381.43,-0.93,6816.30725
444,2-Jul-16,8-Jul-16,-1.336272967,2097.801429,-0.95,2761.849305
445,9-Jul-16,15-Jul-16,-0.758651575,1168.787143,-1.2,-416.5701536
446,16-Jul-16,22-Jul-16,0.681574803,1183.834286,-1.38,3385.048949
447,23-Jul-16,29-Jul-16,-0.410769591,1203.092857,-1.63,3004.145231
448,30-Jul-16,5-Aug-16,-0.227773717,1006.081429,-1.63,518.893107
449,6-Aug-16,12-Aug-16,1.545688038,1105.327143,-1.7,6473.533872
450,13-Aug-16,19-Aug-16,-0.250809897,1097.008571,-1.95,394.1180461
451,20-Aug-16,26-Aug-16,0.163047432,903.6585714,-2.01,613.9136327
452,27-Aug-16,2-Sep-16,2.145065617,1644.411429,-2.11,9448.661377
453,3-Sep-16,9-Sep-16,-0.58858924,3513.874286,-2.2,7925.752467
454,10-Sep-16,16-Sep-16,0.404103862,5242.558571,-2.41,8686.078945
455,17-Sep-16,23-Sep-16,-0.018057742,5644.281429,-2.46,11530.70566
456,24-Sep-16,30-Sep-16,0.346095799,5340.085714,-2.23,11677.3024
457,1-Oct-16,7-Oct-16,1.19804462,3967.298571,-2.51,16094.55115
458,8-Oct-16,14-Oct-16,-0.895629922,3822.614286,-2.52,3579.73384
459,15-Oct-16,21-Oct-16,-0.877624672,2508.511429,-2.74,1188.319469
460,22-Oct-16,28-Oct-16,-0.792992127,1533.894286,-2.93,-1807.330429
461,29-Oct-16,4-Nov-16,-0.525019685,948.8885714,-2.91,113.9357005
462,5-Nov-16,11-Nov-16,-0.692375329,869.9,-3.15,-1799.129587
463,12-Nov-16,18-Nov-16,-0.569370079,817.8571429,-3.41,-1639.00642
464,19-Nov-16,25-Nov-16,-0.595456037,803.9885714,-3.63,-1349.044474
465,26-Nov-16,2-Dec-16,-0.512326584,791.2585714,-3.41,-1756.88154
466,3-Dec-16,9-Dec-16,-0.007716536,760.6642857,-3.58,-760.7856137
467,10-Dec-16,16-Dec-16,-0.398216161,798.4157143,-3.75,591.691216
468,17-Dec-16,23-Dec-16,-0.489389763,769.8757143,-3.68,-553.6217271
469,24-Dec-16,30-Dec-16,-0.43945538,649.1028571,-3.33,-2193.56004
470,31-Dec-16,6-Jan-17,-0.576594489,472.3685714,-2.32,29.9940139
471,7-Jan-17,13-Jan-17,-0.653838583,391.6114286,-1.75,-2668.600511
472,14-Jan-17,20-Jan-17,-0.516469816,376.1614286,-1.87,420.8297114
473,21-Jan-17,27-Jan-17,-0.366384514,413.1971429,-2.16,-597.1151706
474,28-Jan-17,3-Feb-17,-0.237040683,418.2557143,-3.1,-577.3596665
475,4-Feb-17,10-Feb-17,-0.691686352,593.3342857,-2.54,-1169.053996
476,11-Feb-17,17-Feb-17,-0.720472441,161.2914286,-2.42,-1510.7903
477,18-Feb-17,24-Feb-17,-0.218228347,0.418571429,-2.99,-48.1825021
478,25-Feb-17,3-Mar-17,-0.555406825,0,0.08,-2377.988653
479,4-Mar-17,10-Mar-17,-0.855223097,0.021428571,-0.37,-2228.757356
480,11-Mar-17,17-Mar-17,-0.938359581,0,-0.39,-3428.94347
481,18-Mar-17,24-Mar-17,-0.503400825,0,-0.8,13.40181837
482,25-Mar-17,31-Mar-17,-1.169776903,0,-0.13,-1956.210136
483,1-Apr-17,7-Apr-17,-0.641108924,0,-0.57,-3470.872414
484,8-Apr-17,14-Apr-17,-1.067086615,12.68857143,2.54,-2002.413573
485,15-Apr-17,21-Apr-17,-1.211259842,0,2.24,-2736.963398
486,22-Apr-17,28-Apr-17,-0.518864829,0,2.2,-646.492675
487,29-Apr-17,5-May-17,0.168530185,0,2.15,606.383052
488,6-May-17,12-May-17,-1.682362205,0,2.03,-2993.261877
489,13-May-17,19-May-17,-1.408845144,0,1.93,-2416.687604
490,20-May-17,26-May-17,-0.1242979,0,2.04,-2742.69637
491,27-May-17,2-Jun-17,-0.554116048,0,2.4,-1366.531286
492,3-Jun-17,9-Jun-17,3.523208661,0.814285714,1.96,17972.32285
493,10-Jun-17,16-Jun-17,0.408333333,0,1.92,6718.368224
494,17-Jun-17,23-Jun-17,0.366548556,0,1.94,9061.32738
495,24-Jun-17,30-Jun-17,-0.597204726,0,1.52,3262.112353
496,1-Jul-17,7-Jul-17,-0.727946194,0,1.84,1982.626382
497,8-Jul-17,14-Jul-17,-0.158458005,0,1.6,2394.310371
498,15-Jul-17,21-Jul-17,0.502972442,0,0.97,3777.365055
499,22-Jul-17,28-Jul-17,-0.867775591,0,0.48,1109.759832
500,29-Jul-17,4-Aug-17,1.351030183,86.66571429,0.63,10467.48308
501,5-Aug-17,11-Aug-17,-0.004055119,0,0.62,2975.239639
502,12-Aug-17,18-Aug-17,-0.059914698,0.008571429,0.34,6464.902711
503,19-Aug-17,25-Aug-17,-0.424186352,0,-0.05,3130.973388
504,26-Aug-17,1-Sep-17,-0.25085958,0,0.06,2699.648668
505,2-Sep-17,8-Sep-17,-0.591141733,0.511428571,0.4,5701.508618
506,9-Sep-17,15-Sep-17,6.556660105,3318.607143,-0.15,49907.13873
507,16-Sep-17,22-Sep-17,-1.229114172,7334.958571,-1.18,30243.55771
508,23-Sep-17,29-Sep-17,-0.641863517,7240.964286,-1.24,21282.71062
509,30-Sep-17,6-Oct-17,1.620026247,7250.652857,-1.39,27976.45873
510,7-Oct-17,13-Oct-17,0.18951631,4283.382857,-1.45,16880.77681
511,14-Oct-17,20-Oct-17,-0.768155231,1860.638571,-1.69,4836.852879
512,21-Oct-17,27-Oct-17,0.031541995,1341.395714,-1.81,2720.276795
513,28-Oct-17,3-Nov-17,1.466463254,2634.04,-1.61,15692.89428
514,4-Nov-17,10-Nov-17,-0.986023623,1867.718571,-1.64,3312.092193
515,11-Nov-17,17-Nov-17,-0.549566929,1613.168571,-1.59,1819.970203
516,18-Nov-17,24-Nov-17,-0.066312336,1246.542857,-1.84,1889.014069
517,25-Nov-17,1-Dec-17,-0.76183727,1132.888571,-1.84,-1893.424882
518,2-Dec-17,8-Dec-17,-0.0142979,273.0885714,0.29,606.9264671
519,9-Dec-17,15-Dec-17,0.182893701,0.141428571,1.4,169.9077913
520,16-Dec-17,22-Dec-17,-0.691574803,0,1.81,106.084828
521,23-Dec-17,29-Dec-17,-0.566981627,0,2.06,-1025.68761
522,30-Dec-17,5-Jan-18,-0.425669292,0,1.96,-2722.60266
523,6-Jan-18,12-Jan-18,0.189199474,0,1.39,1981.423363
524,13-Jan-18,19-Jan-18,-0.807506561,0,1.68,-1539.204065
525,20-Jan-18,26-Jan-18,-0.360426509,0,1.9,355.8207826
526,27-Jan-18,2-Feb-18,-0.726312336,0,1.31,-68.45952659
527,3-Feb-18,9-Feb-18,-0.260695538,0,1.04,1969.601344
528,10-Feb-18,16-Feb-18,-0.908267716,0,1.66,564.0073635
529,17-Feb-18,23-Feb-18,-0.959055119,0,2.01,-1547.853311
530,24-Feb-18,2-Mar-18,-1.010223096,0,1.55,-1968.575343
531,3-Mar-18,9-Mar-18,-1.164114174,0,1.2,-5551.478667
532,10-Mar-18,16-Mar-18,-0.970846456,0,1.29,-2518.569133
533,17-Mar-18,23-Mar-18,-1.049370078,71.81857143,1.06,-2585.597034
534,24-Mar-18,30-Mar-18,-1.301692913,208.9442857,0.48,-2067.550496
535,31-Mar-18,6-Apr-18,-1.308451444,152.5285714,0.36,-2577.394673
536,7-Apr-18,13-Apr-18,-0.874219159,72.01142857,-0.17,-2713.887261
537,14-Apr-18,20-Apr-18,-1.171240158,0,-0.44,-3707.848605
538,21-Apr-18,27-Apr-18,-0.037782151,0,-1.24,1195.818082
539,28-Apr-18,4-May-18,-1.485091863,0,-1.32,-4647.754229
540,5-May-18,11-May-18,-0.946154855,0,-1.59,-2153.383768
541,12-May-18,18-May-18,3.535656169,105.0485714,-1.73,15574.65638
542,19-May-18,25-May-18,1.099783465,35.93285714,-1.78,11950.04012
543,26-May-18,1-Jun-18,2.468805775,35.15571429,-1.94,13944.25997
544,2-Jun-18,8-Jun-18,-0.343654857,13.09857143,-2.01,5610.936152
545,9-Jun-18,15-Jun-18,-0.295183727,0,-2.21,2554.72314
546,16-Jun-18,22-Jun-18,-1.241049869,0,-2.19,2957.806484
547,23-Jun-18,29-Jun-18,0.384429133,0.137142857,-2.25,9467.330865
548,30-Jun-18,6-Jul-18,-0.266128609,0,-2.07,5893.576225
549,7-Jul-18,13-Jul-18,0.227427821,0,-0.05,5064.437753
550,14-Jul-18,20-Jul-18,-1.092204725,0,-0.6,5210.675006
551,21-Jul-18,27-Jul-18,-0.664980314,0,-0.66,1818.97309
552,28-Jul-18,3-Aug-18,-0.468438321,0,-1.07,5191.567432
553,4-Aug-18,10-Aug-18,0.151561679,0,-1.44,7734.639737
554,11-Aug-18,17-Aug-18,-0.327847768,0,-1.2,6810.599315
555,18-Aug-18,24-Aug-18,-0.422572178,0,0.29,3052.92084
556,25-Aug-18,31-Aug-18,0.81206693,8.594285714,0.4,6351.157272
557,1-Sep-18,7-Sep-18,0.077296588,0,0.61,6452.313113
558,8-Sep-18,14-Sep-18,0.630419947,0,-0.24,6755.184732
559,15-Sep-18,21-Sep-18,-0.76605643,0,-0.3,-165.0798136
560,22-Sep-18,28-Sep-18,-0.510341208,0,-0.5,1254.711573
561,29-Sep-18,5-Oct-18,-0.940846457,0,-0.78,-2581.799972
562,6-Oct-18,12-Oct-18,0.567270342,0.005714286,-0.7,451.8055417
563,13-Oct-18,19-Oct-18,-1.013490815,0,-0.9,-482.0791649
564,20-Oct-18,26-Oct-18,-0.891679791,244.1385714,-0.78,-2123.915698
565,27-Oct-18,2-Nov-18,-0.186338582,0,-0.94,-2470.86753
566,3-Nov-18,9-Nov-18,-0.803930445,0,-0.75,696.9683176
567,10-Nov-18,16-Nov-18,-0.540334646,0,-0.91,-2989.851757
568,17-Nov-18,23-Nov-18,-0.552959317,18.42428571,-0.98,-1567.853073
569,24-Nov-18,30-Nov-18,-0.467631232,0,-0.72,-3080.772087
570,1-Dec-18,7-Dec-18,0.047270342,0,-0.51,-192.4942799
571,8-Dec-18,14-Dec-18,-0.462552492,29.07,-0.8,-684.106342
572,15-Dec-18,21-Dec-18,0.247939631,98.88285714,-1.13,162.7587529
573,22-Dec-18,28-Dec-18,-0.53074147,114.8428571,-1.03,676.2483017
574,29-Dec-18,4-Jan-19,-0.177474692,220.9328571,0.38,502.1420346
