Date,INDUST_cms,INDUST_cmd
10/23/2012,0.031148531,2691.233078
10/24/2012,0.025201993,2177.452195
10/25/2012,0,0
10/26/2012,0.396435853,34252.0577
10/27/2012,0.396435853,34252.0577
10/28/2012,0.339802159,29358.90654
10/29/2012,0.181227818,15658.08348
10/30/2012,4.247526991,366986.332
10/31/2012,1.50079287,129668.504
11/1/2012,1.557426564,134561.6551
11/2/2012,3.08653628,266676.7346
11/3/2012,1.982179263,171260.2883
11/4/2012,1.868911876,161473.9861
11/5/2012,2.265347729,195726.0438
11/6/2012,2.916635201,251997.2814
11/7/2012,2.605149888,225084.9503
11/8/2012,2.095446649,181046.5905
11/9/2012,2.095446649,181046.5905
11/10/2012,1.58574341,137008.2306
11/11/2012,0.707921165,61164.38866
11/12/2012,1.614060257,139454.8062
11/13/2012,3.709506906,320501.3967
11/14/2012,7.588914891,655682.2466
11/15/2012,1.359208637,117435.6262
11/16/2012,1.925545569,166367.1372
11/17/2012,0.651287472,56271.23758
11/18/2012,0.962772785,83183.56862
11/19/2012,0.849505398,73397.26639
11/20/2012,1.076040171,92969.87077
11/21/2012,1.132673864,97863.02185
11/22/2012,1.160990711,100309.5974
11/23/2012,1.189307558,102756.173
11/24/2012,1.925545569,166367.1372
11/25/2012,2.293664575,198172.6193
11/26/2012,3.029902587,261783.5835
11/27/2012,1.84059503,159027.4106
11/28/2012,1.868911876,161473.9861
11/29/2012,2.633466735,227531.5259
11/30/2012,2.010496109,173706.8638
12/1/2012,1.41584233,122328.7773
12/2/2012,1.444159177,124775.3529
12/3/2012,0.220871404,19083.28931
12/4/2012,0.679604319,58717.81316
12/5/2012,0.962772785,83183.56862
12/6/2012,0.679604319,58717.81316
12/7/2012,0.396435853,34252.0577
12/8/2012,0.481386392,41591.78427
12/9/2012,0.509703239,44038.35985
12/10/2012,0.509703239,44038.35985
12/11/2012,0.651287472,56271.23758
12/12/2012,0,0
12/13/2012,0,0
12/14/2012,0,0
12/15/2012,0.424752699,36698.63319
12/16/2012,0.707921165,61164.38866
12/17/2012,0.764554858,66057.53973
12/18/2012,0.821188552,70950.69089
12/19/2012,1.472476024,127221.9285
12/20/2012,0.934455938,80736.99304
12/21/2012,2.378615115,205512.3459
12/22/2012,1.783961336,154134.2594
12/23/2012,0.622970625,53824.662
12/24/2012,1.897228723,163920.5617
12/25/2012,1.160990711,100309.5974
12/26/2012,0.821188552,70950.69089
12/27/2012,0.679604319,58717.81316
12/28/2012,0.396435853,34252.0577
12/29/2012,0.135920864,11743.56265
12/30/2012,1.076040171,92969.87077
12/31/2012,0.339802159,29358.90654
1/1/2013,0.877822245,75843.84197
1/2/2013,1.019406478,88076.7197
1/3/2013,2.916635201,251997.2814
1/4/2013,0.311485313,26912.33104
1/5/2013,1.302574944,112542.4752
1/6/2013,0.283168466,24465.75546
1/7/2013,0,0
1/8/2013,0.368119006,31805.48212
1/9/2013,0.283168466,24465.75546
1/10/2013,0.509703239,44038.35985
1/11/2013,0.481386392,41591.78427
1/12/2013,1.330891791,114989.0507
1/13/2013,0.453069546,39145.20877
1/14/2013,0.424752699,36698.63319
1/15/2013,0.274673412,23731.7828
1/16/2013,1.387525484,119882.2018
1/17/2013,1.642377103,141901.3817
1/18/2013,1.41584233,122328.7773
1/19/2013,0.110435702,9541.644653
1/20/2013,0.192554557,16636.71372
1/21/2013,1.84059503,159027.4106
1/22/2013,2.831684661,244657.5547
1/23/2013,2.180397189,188386.3171
1/24/2013,1.245941251,107649.3241
1/25/2013,2.038812956,176153.4394
1/26/2013,2.010496109,173706.8638
1/27/2013,2.038812956,176153.4394
1/28/2013,1.953862416,168813.7127
1/29/2013,2.633466735,227531.5259
1/30/2013,0.906139091,78290.41746
1/31/2013,1.019406478,88076.7197
2/1/2013,1.302574944,112542.4752
2/2/2013,1.868911876,161473.9861
2/3/2013,1.67069395,144347.9573
2/4/2013,0.707921165,61164.38866
2/5/2013,1.529109717,132115.0795
2/6/2013,0.877822245,75843.84197
2/7/2013,2.435248808,210405.497
2/8/2013,2.916635201,251997.2814
2/9/2013,1.897228723,163920.5617
2/10/2013,0.622970625,53824.662
2/11/2013,0.792871705,68504.11531
2/12/2013,2.548516195,220191.7992
2/13/2013,2.010496109,173706.8638
2/14/2013,0,0
2/15/2013,0,0
2/16/2013,0,0
2/17/2013,0,0
2/18/2013,0,0
2/19/2013,0,0
2/20/2013,0,0
2/21/2013,0,0
2/22/2013,0.453069546,39145.20877
2/23/2013,0.263346673,22753.15255
2/24/2013,0.257683304,22263.83747
2/25/2013,0,0
2/26/2013,0,0
2/27/2013,0.118930756,10275.61732
2/28/2013,0.339802159,29358.90654
3/1/2013,1.047723325,90523.29528
3/2/2013,1.557426564,134561.6551
3/3/2013,0.622970625,53824.662
3/4/2013,2.548516195,220191.7992
3/5/2013,2.605149888,225084.9503
3/6/2013,1.953862416,168813.7127
3/7/2013,2.548516195,220191.7992
3/8/2013,2.973268894,256890.4324
3/9/2013,2.888318354,249550.7058
3/10/2013,1.557426564,134561.6551
3/11/2013,1.274258097,110095.8996
3/12/2013,0.736238012,63610.96424
3/13/2013,2.463565655,212852.0726
3/14/2013,3.284754207,283802.7635
3/15/2013,2.548516195,220191.7992
3/16/2013,2.180397189,188386.3171
3/17/2013,1.868911876,161473.9861
3/18/2013,0.368119006,31805.48212
3/19/2013,0,0
3/20/2013,0,0
3/21/2013,0,0
3/22/2013,0.311485313,26912.33104
3/23/2013,0,0
3/24/2013,0,0
3/25/2013,0.311485313,26912.33104
3/26/2013,0.277505097,23976.44038
3/27/2013,1.783961336,154134.2594
3/28/2013,2.378615115,205512.3459
3/29/2013,2.180397189,188386.3171
3/30/2013,1.75564449,151687.6839
3/31/2013,2.350298269,203065.7704
4/1/2013,1.217624404,105202.7485
4/2/2013,1.557426564,134561.6551
4/3/2013,1.330891791,114989.0507
4/4/2013,0.424752699,36698.63319
4/5/2013,0,0
4/6/2013,0.368119006,31805.48212
4/7/2013,0.015857434,1370.082298
4/8/2013,1.274258097,110095.8996
4/9/2013,1.557426564,134561.6551
4/10/2013,1.330891791,114989.0507
4/11/2013,1.812278183,156580.835
4/12/2013,1.076040171,92969.87077
4/13/2013,0.311485313,26912.33104
4/14/2013,1.245941251,107649.3241
4/15/2013,0.764554858,66057.53973
4/16/2013,0,0
4/17/2013,1.160990711,100309.5974
4/18/2013,1.84059503,159027.4106
4/19/2013,1.302574944,112542.4752
4/20/2013,0.21237635,18349.31664
4/21/2013,0,0
4/22/2013,0,0
4/23/2013,0,0
4/24/2013,1.58574341,137008.2306
4/25/2013,3.058219434,264230.1591
4/26/2013,3.766140599,325394.5478
4/27/2013,2.775050968,239764.4036
4/28/2013,2.152080342,185939.7415
4/29/2013,1.359208637,117435.6262
4/30/2013,1.047723325,90523.29528
5/1/2013,0.339802159,29358.90654
5/2/2013,0,0
5/3/2013,0,0
5/4/2013,0,0
5/5/2013,0.110435702,9541.644653
5/6/2013,0,0
5/7/2013,0.226534773,19572.60439
5/8/2013,0.209544665,18104.65906
5/9/2013,1.50079287,129668.504
5/10/2013,2.152080342,185939.7415
5/11/2013,1.274258097,110095.8996
5/12/2013,0.339802159,29358.90654
5/13/2013,0.311485313,26912.33104
5/14/2013,0,0
5/15/2013,1.529109717,132115.0795
5/16/2013,2.661783581,229978.1014
5/17/2013,2.180397189,188386.3171
5/18/2013,2.152080342,185939.7415
5/19/2013,1.783961336,154134.2594
5/20/2013,1.132673864,97863.02185
5/21/2013,0.481386392,41591.78427
5/22/2013,0,0
5/23/2013,0,0
5/24/2013,0,0
5/25/2013,0.124594125,10764.9324
5/26/2013,0,0
5/27/2013,0,0
5/28/2013,0.311485313,26912.33104
5/29/2013,0.062297063,5382.466243
5/30/2013,0.096277278,8318.356819
5/31/2013,0,0
6/1/2013,0,0
6/2/2013,0,0
6/3/2013,0,0
6/4/2013,0,0
6/5/2013,0,0
6/6/2013,0,0
6/7/2013,0,0
6/8/2013,0,0
6/9/2013,0,0
6/10/2013,0,0
6/11/2013,0,0
6/12/2013,0,0
6/13/2013,0.133089179,11498.90507
6/14/2013,0.090613909,7829.041738
6/15/2013,0,0
6/16/2013,0,0
6/17/2013,0,0
6/18/2013,0.023786151,2055.123446
6/19/2013,0,0
6/20/2013,0,0
6/21/2013,0,0
6/22/2013,0,0
6/23/2013,0,0
6/24/2013,0,0
6/25/2013,0,0
6/26/2013,0,0
6/27/2013,0,0
6/28/2013,0.368119006,31805.48212
6/29/2013,0.252019935,21774.52238
6/30/2013,0,0
7/1/2013,0,0
7/2/2013,0,0
7/3/2013,0,0
7/4/2013,0,0
7/5/2013,0,0
7/6/2013,0,0
7/7/2013,0,0
7/8/2013,0,0
7/9/2013,0,0
7/10/2013,0,0
7/11/2013,0.368119006,31805.48212
7/12/2013,0.566336932,48931.51092
7/13/2013,0,0
7/14/2013,0,0
7/15/2013,0,0
7/16/2013,0,0
7/17/2013,0,0
7/18/2013,0,0
7/19/2013,0,0
7/20/2013,0,0
7/21/2013,0,0
7/22/2013,0,0
7/23/2013,0,0
7/24/2013,0,0
7/25/2013,0.12742581,11009.58998
7/26/2013,0.158574341,13700.82306
7/27/2013,0,0
7/28/2013,0,0
7/29/2013,0,0
7/30/2013,0.246356566,21285.2073
7/31/2013,0.203881296,17615.34397
8/1/2013,0,0
8/2/2013,0.135920864,11743.56265
8/3/2013,0,0
8/4/2013,0.059465378,5137.808659
8/5/2013,0,0
8/6/2013,0,0
8/7/2013,0,0
8/8/2013,0,0
8/9/2013,0,0
8/10/2013,0,0
8/11/2013,0,0
8/12/2013,0,0
8/13/2013,0.000566337,48.9315168
8/14/2013,0,0
8/15/2013,0,0
8/16/2013,0,0
8/17/2013,0,0
8/18/2013,0.396435853,34252.0577
8/19/2013,2.321981422,200619.1949
8/20/2013,1.75564449,151687.6839
8/21/2013,1.330891791,114989.0507
8/22/2013,1.783961336,154134.2594
8/23/2013,2.378615115,205512.3459
8/24/2013,1.897228723,163920.5617
8/25/2013,1.529109717,132115.0795
8/26/2013,0.311485313,26912.33104
8/27/2013,1.444159177,124775.3529
8/28/2013,1.41584233,122328.7773
8/29/2013,0,0
8/30/2013,0.368119006,31805.48212
8/31/2013,0.877822245,75843.84197
9/1/2013,0,0
9/2/2013,0,0
9/3/2013,0,0
9/4/2013,0.186891188,16147.39864
9/5/2013,0.076455486,6605.75399
9/6/2013,0,0
9/7/2013,0.050970324,4403.835994
9/8/2013,0,0
9/9/2013,0.017273276,1492.411046
9/10/2013,0,0
9/11/2013,0,0
9/12/2013,0.099108963,8563.014403
9/13/2013,0,0
9/14/2013,0.017839613,1541.342563
9/15/2013,0.056633693,4893.151075
9/16/2013,0.076455486,6605.75399
9/17/2013,0.266178358,22997.81013
9/18/2013,0.254851619,22019.17988
9/19/2013,0.141584233,12232.87773
9/20/2013,0.849505398,73397.26639
9/21/2013,0.215208034,18593.97414
9/22/2013,0.509703239,44038.35985
9/23/2013,0.04247527,3669.863328
9/24/2013,0.113267386,9786.30215
9/25/2013,0.283168466,24465.75546
9/26/2013,0.339802159,29358.90654
9/27/2013,0.116099071,10030.95973
9/28/2013,0.008495054,733.9726656
9/29/2013,0.073623801,6361.096406
9/30/2013,0,0
10/1/2013,0,0
10/2/2013,0,0
10/3/2013,0,0
10/4/2013,0,0
10/5/2013,0.481386392,41591.78427
10/6/2013,0.764554858,66057.53973
10/7/2013,1.699010797,146794.5329
10/8/2013,0.009344559,807.3698976
10/9/2013,0.209544665,18104.65906
10/10/2013,0.070792117,6116.438909
10/11/2013,0.141584233,12232.87773
10/12/2013,0.116099071,10030.95973
10/13/2013,0,0
10/14/2013,1.699010797,146794.5329
10/15/2013,2.010496109,173706.8638
10/16/2013,2.208714036,190832.8927
10/17/2013,2.661783581,229978.1014
10/18/2013,1.67069395,144347.9573
10/19/2013,1.557426564,134561.6551
10/20/2013,2.123763496,183493.1661
10/21/2013,2.067129802,178600.0149
10/22/2013,0.991089631,85630.14412
10/23/2013,0.107604017,9296.987069
10/24/2013,0.073623801,6361.096406
10/25/2013,1.387525484,119882.2018
10/26/2013,5.125349236,442830.174
10/27/2013,1.274258097,110095.8996
10/28/2013,1.217624404,105202.7485
10/29/2013,2.350298269,203065.7704
10/30/2013,2.520199348,217745.2237
10/31/2013,2.180397189,188386.3171
11/1/2013,2.576833041,222638.3747
11/2/2013,2.010496109,173706.8638
11/3/2013,5.748319862,496654.8361
11/4/2013,1.019406478,88076.7197
11/5/2013,1.75564449,151687.6839
11/6/2013,1.75564449,151687.6839
11/7/2013,2.010496109,173706.8638
11/8/2013,1.75564449,151687.6839
11/9/2013,0.368119006,31805.48212
11/10/2013,0.707921165,61164.38866
11/11/2013,1.557426564,134561.6551
11/12/2013,2.038812956,176153.4394
11/13/2013,9.486143614,819602.8082
11/14/2013,1.727327643,149241.1084
11/15/2013,1.217624404,105202.7485
11/16/2013,1.076040171,92969.87077
11/17/2013,0.509703239,44038.35985
11/18/2013,0.093445594,8073.699322
11/19/2013,2.010496109,173706.8638
11/20/2013,0.622970625,53824.662
11/21/2013,1.557426564,134561.6551
11/22/2013,1.41584233,122328.7773
11/23/2013,1.897228723,163920.5617
11/24/2013,2.293664575,198172.6193
11/25/2013,0.821188552,70950.69089
11/26/2013,0.651287472,56271.23758
11/27/2013,1.104357018,95416.44636
11/28/2013,0.368119006,31805.48212
11/29/2013,0.311485313,26912.33104
11/30/2013,0.849505398,73397.26639
12/1/2013,1.783961336,154134.2594
12/2/2013,0.651287472,56271.23758
12/3/2013,1.642377103,141901.3817
12/4/2013,3.114853127,269123.3102
12/5/2013,3.766140599,325394.5478
12/6/2013,2.350298269,203065.7704
12/7/2013,2.406931962,207958.9215
12/8/2013,3.029902587,261783.5835
12/9/2013,1.330891791,114989.0507
12/10/2013,0.226534773,19572.60439
12/11/2013,0,0
12/12/2013,4.360794378,376772.6343
12/13/2013,0.396435853,34252.0577
12/14/2013,1.812278183,156580.835
12/15/2013,1.019406478,88076.7197
12/16/2013,0.736238012,63610.96424
12/17/2013,0.453069546,39145.20877
12/18/2013,2.406931962,207958.9215
12/19/2013,3.709506906,320501.3967
12/20/2013,1.84059503,159027.4106
12/21/2013,4.105942758,354753.4543
12/22/2013,1.812278183,156580.835
12/23/2013,0.368119006,31805.48212
12/24/2013,0.792871705,68504.11531
12/25/2013,0.039643585,3425.205744
12/26/2013,3.398021593,293589.0656
12/27/2013,0.906139091,78290.41746
12/28/2013,1.189307558,102756.173
12/29/2013,0.764554858,66057.53973
12/30/2013,1.472476024,127221.9285
12/31/2013,2.435248808,210405.497
1/1/2014,3.709506906,320501.3967
1/2/2014,2.520199348,217745.2237
1/3/2014,2.463565655,212852.0726
1/4/2014,1.076040171,92969.87077
1/5/2014,0.339802159,29358.90654
1/6/2014,0.962772785,83183.56862
1/7/2014,0.679604319,58717.81316
1/8/2014,1.359208637,117435.6262
1/9/2014,1.444159177,124775.3529
1/10/2014,0,0
1/11/2014,0.271841727,23487.12521
1/12/2014,0.246356566,21285.2073
1/13/2014,0.007079212,611.6439168
1/14/2014,0.269010043,23242.46772
1/15/2014,0.12176244,10520.27482
1/16/2014,0.538020086,46484.93543
1/17/2014,5.01208185,433043.8718
1/18/2014,2.690100428,232424.677
1/19/2014,1.727327643,149241.1084
1/20/2014,3.25643736,281356.1879
1/21/2014,2.605149888,225084.9503
1/22/2014,3.51128898,303375.3679
1/23/2014,5.804953555,501547.9872
1/24/2014,1.614060257,139454.8062
1/25/2014,1.019406478,88076.7197
1/26/2014,0.849505398,73397.26639
1/27/2014,1.84059503,159027.4106
1/28/2014,0,0
1/29/2014,1.642377103,141901.3817
1/30/2014,0,0
1/31/2014,0,0
2/1/2014,0,0
2/2/2014,0,0
2/3/2014,0,0
2/4/2014,0,0
2/5/2014,0,0
2/6/2014,0,0
2/7/2014,0,0
2/8/2014,0,0
2/9/2014,0,0
2/10/2014,0,0
2/11/2014,0,0
2/12/2014,0,0
2/13/2014,0,0
2/14/2014,0,0
2/15/2014,0,0
2/16/2014,0.050970324,4403.835994
2/17/2014,0,0
2/18/2014,1.330891791,114989.0507
2/19/2014,1.642377103,141901.3817
2/20/2014,1.274258097,110095.8996
2/21/2014,1.160990711,100309.5974
2/22/2014,0.175564449,15168.76839
2/23/2014,0,0
2/24/2014,0.368119006,31805.48212
2/25/2014,0.181227818,15658.08348
2/26/2014,2.633466735,227531.5259
2/27/2014,0.764554858,66057.53973
2/28/2014,3.42633844,296035.6412
3/1/2014,2.435248808,210405.497
3/2/2014,0.622970625,53824.662
3/3/2014,2.237030882,193279.4682
3/4/2014,4.530695457,391452.0875
3/5/2014,5.889904095,508887.7138
3/6/2014,0.736238012,63610.96424
3/7/2014,0.311485313,26912.33104
3/8/2014,0.096277278,8318.356819
3/9/2014,0,0
3/10/2014,0.792871705,68504.11531
3/11/2014,1.529109717,132115.0795
3/12/2014,2.321981422,200619.1949
3/13/2014,5.804953555,501547.9872
3/14/2014,3.879407985,335180.8499
3/15/2014,5.946537788,513780.8649
3/16/2014,5.436834549,469742.505
3/17/2014,0.481386392,41591.78427
3/18/2014,0.622970625,53824.662
3/19/2014,0,0
3/20/2014,0.203881296,17615.34397
3/21/2014,0,0
3/22/2014,4.84218077,418364.4185
3/23/2014,3.114853127,269123.3102
3/24/2014,0.184059503,15902.74106
3/25/2014,0,0
3/26/2014,0,0
3/27/2014,0,0
3/28/2014,0,0
3/29/2014,0,0
3/30/2014,0,0
3/31/2014,0,0
4/1/2014,0,0
4/2/2014,0.158574341,13700.82306
4/3/2014,3.369704746,291142.4901
4/4/2014,7.560598045,653235.6711
4/5/2014,5.748319862,496654.8361
4/6/2014,4.360794378,376772.6343
4/7/2014,3.029902587,261783.5835
4/8/2014,0.116099071,10030.95973
4/9/2014,0.232198142,20061.91947
4/10/2014,0.311485313,26912.33104
4/11/2014,2.661783581,229978.1014
4/12/2014,3.539605826,305821.9434
4/13/2014,1.953862416,168813.7127
4/14/2014,0,0
4/15/2014,0.08495054,7339.726656
4/16/2014,0.093445594,8073.699322
4/17/2014,1.132673864,97863.02185
4/18/2014,0,0
4/19/2014,0,0
4/20/2014,0,0
4/21/2014,0,0
4/22/2014,0,0
4/23/2014,0,0
4/24/2014,5.946537788,513780.8649
4/25/2014,4.785547077,413471.2675
4/26/2014,5.550101935,479528.8072
4/27/2014,5.125349236,442830.174
4/28/2014,3.3413879,288695.9146
4/29/2014,5.380200856,464849.354
4/30/2014,4.92713131,425704.1452
5/1/2014,1.387525484,119882.2018
5/2/2014,4.615645997,398791.8141
5/3/2014,1.727327643,149241.1084
5/4/2014,0,0
5/5/2014,0,0
5/6/2014,0,0
5/7/2014,0,0
5/8/2014,2.321981422,200619.1949
5/9/2014,3.228120513,278909.6123
5/10/2014,3.3413879,288695.9146
5/11/2014,2.831684661,244657.5547
5/12/2014,4.247526991,366986.332
5/13/2014,4.92713131,425704.1452
5/14/2014,2.378615115,205512.3459
5/15/2014,0.707921165,61164.38866
5/16/2014,0.260514989,22508.49505
5/17/2014,0,0
5/18/2014,0,0
5/19/2014,0.509703239,44038.35985
5/20/2014,1.104357018,95416.44636
5/21/2014,5.833270402,503994.5627
5/22/2014,7.192479039,621430.189
5/23/2014,7.135845346,616537.0379
5/24/2014,5.351884009,462402.7784
5/25/2014,3.964358525,342520.5766
5/26/2014,7.390696965,638556.2178
5/27/2014,5.578418782,481975.3828
5/28/2014,3.51128898,303375.3679
5/29/2014,8.749905602,755991.844
5/30/2014,7.758815971,670361.6999
5/31/2014,2.944952047,254443.8569
6/1/2014,1.217624404,105202.7485
6/2/2014,0,0
6/3/2014,0,0
6/4/2014,0,0
6/5/2014,5.040398696,435490.4473
6/6/2014,5.663369322,489315.1094
6/7/2014,6.51287472,562712.3758
6/8/2014,3.794457446,327841.1233
6/9/2014,3.284754207,283802.7635
6/10/2014,4.474061764,386558.9364
6/11/2014,4.75723023,411024.6919
6/12/2014,1.84059503,159027.4106
6/13/2014,0,0
6/14/2014,0,0
6/15/2014,0,0
6/16/2014,0,0
6/17/2014,0,0
6/18/2014,0,0
6/19/2014,0,0
6/20/2014,0,0
6/21/2014,0,0
6/22/2014,0,0
6/23/2014,0,0
6/24/2014,0,0
6/25/2014,0.962772785,83183.56862
6/26/2014,0.679604319,58717.81316
6/27/2014,1.217624404,105202.7485
6/28/2014,0.934455938,80736.99304
6/29/2014,0,0
6/30/2014,0.906139091,78290.41746
7/1/2014,1.444159177,124775.3529
7/2/2014,0.566336932,48931.51092
7/3/2014,1.727327643,149241.1084
7/4/2014,2.265347729,195726.0438
7/5/2014,1.359208637,117435.6262
7/6/2014,0,0
7/7/2014,0,0
7/8/2014,0,0
7/9/2014,0,0
7/10/2014,0,0
7/11/2014,0,0
7/12/2014,0,0
7/13/2014,0,0
7/14/2014,0,0
7/15/2014,0,0
7/16/2014,0,0
7/17/2014,0,0
7/18/2014,0,0
7/19/2014,0,0
7/20/2014,0,0
7/21/2014,0,0
7/22/2014,0,0
7/23/2014,0,0
7/24/2014,0,0
7/25/2014,0,0
7/26/2014,0.509703239,44038.35985
7/27/2014,1.047723325,90523.29528
7/28/2014,1.75564449,151687.6839
7/29/2014,1.557426564,134561.6551
7/30/2014,1.614060257,139454.8062
7/31/2014,0.962772785,83183.56862
8/1/2014,1.529109717,132115.0795
8/2/2014,1.41584233,122328.7773
8/3/2014,1.104357018,95416.44636
8/4/2014,0,0
8/5/2014,0,0
8/6/2014,0,0
8/7/2014,0,0
8/8/2014,0,0
8/9/2014,0.24918825,21529.8648
8/10/2014,0,0
8/11/2014,0.24918825,21529.8648
8/12/2014,2.010496109,173706.8638
8/13/2014,1.897228723,163920.5617
8/14/2014,1.245941251,107649.3241
8/15/2014,0.707921165,61164.38866
8/16/2014,0.396435853,34252.0577
8/17/2014,0,0
8/18/2014,0,0
8/19/2014,1.076040171,92969.87077
8/20/2014,1.019406478,88076.7197
8/21/2014,1.699010797,146794.5329
8/22/2014,1.75564449,151687.6839
8/23/2014,2.095446649,181046.5905
8/24/2014,2.520199348,217745.2237
8/25/2014,2.293664575,198172.6193
8/26/2014,1.614060257,139454.8062
8/27/2014,3.17148682,274016.4612
8/28/2014,2.548516195,220191.7992
8/29/2014,1.104357018,95416.44636
8/30/2014,1.160990711,100309.5974
8/31/2014,1.217624404,105202.7485
9/1/2014,0.934455938,80736.99304
9/2/2014,0.481386392,41591.78427
9/3/2014,0.113267386,9786.30215
9/4/2014,0,0
9/5/2014,0,0
9/6/2014,0,0
9/7/2014,0,0
9/8/2014,0,0
9/9/2014,0,0
9/10/2014,0,0
9/11/2014,0,0
9/12/2014,0,0
9/13/2014,0,0
9/14/2014,0,0
9/15/2014,0,0
9/16/2014,0,0
9/17/2014,0,0
9/18/2014,0,0
9/19/2014,0,0
9/20/2014,0,0
9/21/2014,0,0
9/22/2014,0,0
9/23/2014,0,0
9/24/2014,0,0
9/25/2014,0,0
9/26/2014,0,0
9/27/2014,0,0
9/28/2014,0,0
9/29/2014,0,0
9/30/2014,0,0
10/1/2014,0,0
10/2/2014,0,0
10/3/2014,0.033980216,2935.890662
10/4/2014,1.50079287,129668.504
10/5/2014,3.709506906,320501.3967
10/6/2014,0.622970625,53824.662
10/7/2014,0.141584233,12232.87773
10/8/2014,0,0
10/9/2014,0,0
10/10/2014,0,0
10/11/2014,2.916635201,251997.2814
10/12/2014,0.050970324,4403.835994
10/13/2014,1.642377103,141901.3817
10/14/2014,0.172732764,14924.11081
10/15/2014,0.039643585,3425.205744
10/16/2014,0.12742581,11009.58998
10/17/2014,0.218039719,18838.63172
10/18/2014,0.311485313,26912.33104
10/19/2014,3.624556366,313161.67
10/20/2014,0,0
10/21/2014,1.953862416,168813.7127
10/22/2014,0,0
10/23/2014,0.736238012,63610.96424
10/24/2014,0.679604319,58717.81316
10/25/2014,1.302574944,112542.4752
10/26/2014,0.821188552,70950.69089
10/27/2014,0.736238012,63610.96424
10/28/2014,1.868911876,161473.9861
10/29/2014,1.868911876,161473.9861
10/30/2014,1.41584233,122328.7773
10/31/2014,1.925545569,166367.1372
11/1/2014,1.330891791,114989.0507
11/2/2014,1.614060257,139454.8062
11/3/2014,1.274258097,110095.8996
11/4/2014,1.076040171,92969.87077
11/5/2014,1.047723325,90523.29528
11/6/2014,1.330891791,114989.0507
11/7/2014,0.651287472,56271.23758
11/8/2014,2.406931962,207958.9215
11/9/2014,2.293664575,198172.6193
11/10/2014,0,0
11/11/2014,0,0
11/12/2014,0,0
11/13/2014,0.679604319,58717.81316
11/14/2014,3.114853127,269123.3102
11/15/2014,2.661783581,229978.1014
11/16/2014,2.123763496,183493.1661
11/17/2014,0.622970625,53824.662
11/18/2014,0.906139091,78290.41746
11/19/2014,1.245941251,107649.3241
11/20/2014,2.605149888,225084.9503
11/21/2014,0.538020086,46484.93543
11/22/2014,0.254851619,22019.17988
11/23/2014,1.019406478,88076.7197
11/24/2014,0.396435853,34252.0577
11/25/2014,0.594653779,51378.08651
11/26/2014,0.195386242,16881.37131
11/27/2014,0.076455486,6605.75399
11/28/2014,0.243524881,21040.54972
11/29/2014,0,0
11/30/2014,0,0
12/1/2014,0.538020086,46484.93543
12/2/2014,0.651287472,56271.23758
12/3/2014,0.274673412,23731.7828
12/4/2014,0.821188552,70950.69089
12/5/2014,1.104357018,95416.44636
12/6/2014,1.076040171,92969.87077
12/7/2014,1.132673864,97863.02185
12/8/2014,1.529109717,132115.0795
12/9/2014,1.84059503,159027.4106
12/10/2014,1.387525484,119882.2018
12/11/2014,1.104357018,95416.44636
12/12/2014,0.453069546,39145.20877
12/13/2014,1.953862416,168813.7127
12/14/2014,0.679604319,58717.81316
12/15/2014,0.906139091,78290.41746
12/16/2014,1.160990711,100309.5974
12/17/2014,1.217624404,105202.7485
12/18/2014,1.217624404,105202.7485
12/19/2014,0.396435853,34252.0577
12/20/2014,0,0
12/21/2014,0.764554858,66057.53973
12/22/2014,0.424752699,36698.63319
12/23/2014,0.254851619,22019.17988
12/24/2014,0.651287472,56271.23758
12/25/2014,2.123763496,183493.1661
12/26/2014,3.851091139,332734.2744
12/27/2014,0.133089179,11498.90507
12/28/2014,0.220871404,19083.28931
12/29/2014,0.252019935,21774.52238
12/30/2014,0.018972287,1639.205597
12/31/2014,0.243524881,21040.54972
1/1/2015,0.155742656,13456.16548
1/2/2015,0.368119006,31805.48212
1/3/2015,0.509703239,44038.35985
1/4/2015,0.339802159,29358.90654
1/5/2015,1.529109717,132115.0795
1/6/2015,1.132673864,97863.02185
1/7/2015,1.699010797,146794.5329
1/8/2015,6.824360033,589624.7069
1/9/2015,0.821188552,70950.69089
1/10/2015,0.934455938,80736.99304
1/11/2015,0.339802159,29358.90654
1/12/2015,0.509703239,44038.35985
1/13/2015,0,0
1/14/2015,0.223703088,19327.9468
1/15/2015,0.311485313,26912.33104
1/16/2015,0.368119006,31805.48212
1/17/2015,0.679604319,58717.81316
1/18/2015,0.821188552,70950.69089
1/19/2015,0.396435853,34252.0577
1/20/2015,0.070792117,6116.438909
1/21/2015,1.047723325,90523.29528
1/22/2015,1.189307558,102756.173
1/23/2015,0.339802159,29358.90654
1/24/2015,0.339802159,29358.90654
1/25/2015,0.254851619,22019.17988
1/26/2015,0.566336932,48931.51092
1/27/2015,1.868911876,161473.9861
1/28/2015,2.661783581,229978.1014
1/29/2015,2.435248808,210405.497
1/30/2015,1.897228723,163920.5617
1/31/2015,0.283168466,24465.75546
2/1/2015,0,0
2/2/2015,0.481386392,41591.78427
2/3/2015,0,0
2/4/2015,0,0
2/5/2015,0.792871705,68504.11531
2/6/2015,0.368119006,31805.48212
2/7/2015,0,0
2/8/2015,0,0
2/9/2015,0.283168466,24465.75546
2/10/2015,0,0
2/11/2015,0,0
2/12/2015,0,0
2/13/2015,0,0
